ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0048681,negative regulation of axon regeneration,4/668,15/21288,0.266666666666667,8.49820359281437,5.2286505659867,0.000994972469645493,0.0118500497615508,0.0091992438424312,ENSG00000143418/ENSG00000040608/ENSG00000116147/ENSG00000182175,4
GO:0031032,actomyosin structure organization,17/668,230/21288,0.0739130434782609,2.35548034366051,3.72005801011813,0.000998775045749673,0.0118500497615508,0.0091992438424312,ENSG00000170421/ENSG00000197616/ENSG00000092054/ENSG00000034971/ENSG00000078401/ENSG00000111245/ENSG00000167711/ENSG00000171345/ENSG00000117632/ENSG00000134571/ENSG00000198844/ENSG00000119185/ENSG00000170989/ENSG00000079337/ENSG00000135723/ENSG00000169554/ENSG00000175183,17
GO:0014075,response to amine,7/668,51/21288,0.137254901960784,4.37407537865446,4.34204596007018,0.00101226065738906,0.0119788559871807,0.00929923666118181,ENSG00000078401/ENSG00000128271/ENSG00000129159/ENSG00000048392/ENSG00000180914/ENSG00000188822/ENSG00000166006,7
GO:0070252,actin-mediated cell contraction,11/668,116/21288,0.0948275862068965,3.02199050175511,3.93032346279998,0.00106561177295064,0.0124226433046689,0.00964375063622002,ENSG00000198523/ENSG00000018625/ENSG00000069431/ENSG00000121361/ENSG00000197616/ENSG00000092054/ENSG00000196296/ENSG00000130037/ENSG00000134571/ENSG00000136574/ENSG00000169554,11
GO:0003014,renal system process,12/668,134/21288,0.0895522388059701,2.8538743408705,3.87469545678374,0.00106612237316188,0.0124226433046689,0.00964375063622002,ENSG00000078401/ENSG00000167711/ENSG00000105929/ENSG00000116039/ENSG00000128271/ENSG00000244734/ENSG00000068001/ENSG00000136160/ENSG00000148926/ENSG00000188603/ENSG00000048392/ENSG00000181092,12
GO:0030730,sequestering of triglyceride,5/668,26/21288,0.192307692307692,6.12851220635652,4.70952537730368,0.00114005149527646,0.013116350031514,0.0101822781077323,ENSG00000177666/ENSG00000197594/ENSG00000147872/ENSG00000176194/ENSG00000214456,5
GO:0007585,respiratory gaseous exchange by respiratory system,9/668,83/21288,0.108433734939759,3.45559483442753,4.03438880251022,0.00116080938678766,0.0132730158510711,0.0103038984472989,ENSG00000018625/ENSG00000106004/ENSG00000078401/ENSG00000183287/ENSG00000134443/ENSG00000126010/ENSG00000197696/ENSG00000101188/ENSG00000125878,9
GO:0040020,regulation of meiotic nuclear division,6/668,39/21288,0.153846153846154,4.90280976508521,4.39077890529639,0.00125941449109878,0.0141676356085088,0.0109983955557944,ENSG00000122952/ENSG00000137812/ENSG00000163132/ENSG00000071539/ENSG00000120149/ENSG00000172572,6
GO:0060324,face development,7/668,53/21288,0.132075471698113,4.20901593040334,4.21002627242553,0.00127690228653222,0.014204901219323,0.0110273250073761,ENSG00000184113/ENSG00000163132/ENSG00000128918/ENSG00000105880/ENSG00000184254/ENSG00000166224/ENSG00000144655,7
GO:0007162,negative regulation of cell adhesion,24/668,387/21288,0.062015503875969,1.97632641693357,3.48873611565116,0.00127729756932285,0.014204901219323,0.0110273250073761,ENSG00000117215/ENSG00000122592/ENSG00000188257/ENSG00000117586/ENSG00000034971/ENSG00000100448/ENSG00000127472/ENSG00000128271/ENSG00000170298/ENSG00000204301/ENSG00000002822/ENSG00000104951/ENSG00000116147/ENSG00000152270/ENSG00000153162/ENSG00000104760/ENSG00000119185/ENSG00000122188/ENSG00000139567/ENSG00000181092/ENSG00000186818/ENSG00000134258/ENSG00000168309/ENSG00000181847,24
GO:0030214,hyaluronan catabolic process,4/668,16/21288,0.25,7.96706586826347,5.01772523884862,0.00129390562028513,0.014204901219323,0.0110273250073761,ENSG00000072571/ENSG00000136011/ENSG00000068001/ENSG00000133800,4
GO:0006959,humoral immune response,22/668,343/21288,0.0641399416909621,2.04402856095389,3.50849117210991,0.00130753290423704,0.0143199997877499,0.0111166765137562,ENSG00000205420/ENSG00000184374/ENSG00000142748/ENSG00000197561/ENSG00000127241/ENSG00000138755/ENSG00000169245/ENSG00000205403/ENSG00000156234/ENSG00000169248/ENSG00000170890/ENSG00000100448/ENSG00000081041/ENSG00000126759/ENSG00000143556/ENSG00000090382/ENSG00000124107/ENSG00000164047/ENSG00000243649/ENSG00000117322/ENSG00000171195/ENSG00000197766,22
GO:0051260,protein homooligomerization,16/668,216/21288,0.0740740740740741,2.3606121091151,3.6175076597032,0.00135785525354729,0.014835464113097,0.0115168336537142,ENSG00000158445/ENSG00000105664/ENSG00000128918/ENSG00000177301/ENSG00000129159/ENSG00000130037/ENSG00000182674/ENSG00000184254/ENSG00000124134/ENSG00000162975/ENSG00000170745/ENSG00000177272/ENSG00000240972/ENSG00000116396/ENSG00000166006/ENSG00000171126,16
GO:0019217,regulation of fatty acid metabolic process,10/668,102/21288,0.0980392156862745,3.12433955618175,3.87079943241096,0.00137787541728604,0.0149466676217981,0.0116031614087245,ENSG00000100078/ENSG00000118432/ENSG00000123684/ENSG00000166148/ENSG00000067992/ENSG00000214456/ENSG00000004799/ENSG00000164687/ENSG00000181092/ENSG00000009950,10
GO:0045214,sarcomere organization,7/668,54/21288,0.12962962962963,4.13107119095143,4.14643676415862,0.00142804240510131,0.0153809957391053,0.0119403321665806,ENSG00000170421/ENSG00000197616/ENSG00000092054/ENSG00000078401/ENSG00000171345/ENSG00000134571/ENSG00000175183,7
GO:0050868,negative regulation of T cell activation,14/668,177/21288,0.0790960451977401,2.52065360803816,3.65648383578484,0.00143324054011061,0.0154005752376037,0.0119555318142295,ENSG00000117215/ENSG00000188257/ENSG00000117586/ENSG00000100448/ENSG00000127472/ENSG00000128271/ENSG00000170298/ENSG00000002822/ENSG00000104951/ENSG00000104760/ENSG00000122188/ENSG00000186818/ENSG00000134258/ENSG00000181847,14
GO:0006730,one-carbon metabolic process,6/668,40/21288,0.15,4.78023952095808,4.30716407464177,0.00144291593898807,0.0154680588659521,0.0120079196408667,ENSG00000104267/ENSG00000167434/ENSG00000074410/ENSG00000107159/ENSG00000118298/ENSG00000164879,6
GO:0048588,developmental cell growth,18/668,259/21288,0.0694980694980695,2.21478278963309,3.54030218260601,0.00145011804264418,0.015508774183772,0.0120395271146144,ENSG00000143995/ENSG00000176406/ENSG00000078401/ENSG00000171517/ENSG00000040608/ENSG00000106689/ENSG00000116147/ENSG00000124205/ENSG00000127129/ENSG00000130477/ENSG00000125848/ENSG00000130558/ENSG00000136574/ENSG00000170017/ENSG00000120907/ENSG00000141576/ENSG00000164404/ENSG00000182175,18
GO:0042692,muscle cell differentiation,27/668,462/21288,0.0584415584415584,1.86243098219146,3.37321122164567,0.001567234160569,0.0166648684491024,0.0129370079915402,ENSG00000143995/ENSG00000121361/ENSG00000170421/ENSG00000138755/ENSG00000163132/ENSG00000169245/ENSG00000197616/ENSG00000092054/ENSG00000078401/ENSG00000105664/ENSG00000111245/ENSG00000131477/ENSG00000166148/ENSG00000171345/ENSG00000184937/ENSG00000204301/ENSG00000134571/ENSG00000136160/ENSG00000148926/ENSG00000166831/ENSG00000198719/ENSG00000121068/ENSG00000136574/ENSG00000120907/ENSG00000123213/ENSG00000135298/ENSG00000175183,27
GO:0042063,gliogenesis,24/668,393/21288,0.0610687022900763,1.94615349453764,3.40751531178607,0.00156918976397387,0.0166648684491024,0.0129370079915402,ENSG00000129244/ENSG00000157766/ENSG00000034971/ENSG00000132692/ENSG00000143418/ENSG00000075891/ENSG00000115844/ENSG00000128271/ENSG00000007372/ENSG00000116678/ENSG00000123560/ENSG00000125505/ENSG00000131095/ENSG00000144230/ENSG00000198719/ENSG00000198835/ENSG00000149256/ENSG00000176887/ENSG00000046653/ENSG00000100678/ENSG00000132702/ENSG00000145681/ENSG00000169554/ENSG00000187664,24
GO:0043576,regulation of respiratory gaseous exchange,5/668,28/21288,0.178571428571429,5.69076133447391,4.47035335669998,0.00161744898329074,0.0170976741713982,0.0132729969076979,ENSG00000018625/ENSG00000134443/ENSG00000126010/ENSG00000197696/ENSG00000101188,5
GO:0002028,regulation of sodium ion transport,9/668,87/21288,0.103448275862069,3.29671691100558,3.86358127264607,0.00162197200335782,0.0171057973317088,0.0132793029514675,ENSG00000143153/ENSG00000018625/ENSG00000129244/ENSG00000137731/ENSG00000266964/ENSG00000089356/ENSG00000134443/ENSG00000137726/ENSG00000221946,9
GO:0044320,cellular response to leptin stimulus,4/668,17/21288,0.235294117647059,7.49841493483621,4.82435298067783,0.00165033888718024,0.017284928666651,0.0134183633658212,ENSG00000174697/ENSG00000116678/ENSG00000159346/ENSG00000163083,4
GO:1901890,positive regulation of cell junction assembly,11/668,123/21288,0.0894308943089431,2.85000730246823,3.70354812895901,0.00171676967808175,0.0177763696666829,0.0137998710965423,ENSG00000184113/ENSG00000165215/ENSG00000164007/ENSG00000034971/ENSG00000102359/ENSG00000119185/ENSG00000125848/ENSG00000139567/ENSG00000174469/ENSG00000180914/ENSG00000135298,11
GO:0010927,cellular component assembly involved in morphogenesis,12/668,142/21288,0.0845070422535211,2.69309268786371,3.64344252690884,0.00175699870376448,0.0180757774575289,0.0140323026332649,ENSG00000198523/ENSG00000137812/ENSG00000170421/ENSG00000197616/ENSG00000092054/ENSG00000078401/ENSG00000100078/ENSG00000111245/ENSG00000171345/ENSG00000134571/ENSG00000149256/ENSG00000175183,12
GO:0006081,cellular aldehyde metabolic process,9/668,88/21288,0.102272727272727,3.25925421883506,3.82243085770188,0.00175758766762189,0.0180757774575289,0.0140323026332649,ENSG00000111275/ENSG00000165092/ENSG00000128918/ENSG00000136160/ENSG00000153162/ENSG00000184254/ENSG00000183048/ENSG00000113492/ENSG00000168237,9
GO:0010721,negative regulation of cell development,21/668,329/21288,0.0638297872340426,2.03414447700344,3.4024755876134,0.00176728128030255,0.0181211861329047,0.0140675535803705,ENSG00000066405/ENSG00000122592/ENSG00000117586/ENSG00000143418/ENSG00000243678/ENSG00000040608/ENSG00000115844/ENSG00000156574/ENSG00000007372/ENSG00000090932/ENSG00000106689/ENSG00000116147/ENSG00000122641/ENSG00000135898/ENSG00000136160/ENSG00000070404/ENSG00000176887/ENSG00000181092/ENSG00000186818/ENSG00000122133/ENSG00000182175,21
GO:1902850,microtubule cytoskeleton organization involved in mitosis,14/668,181/21288,0.0773480662983425,2.46494855592682,3.56245623079245,0.00176995782026835,0.0181211861329047,0.0140675535803705,ENSG00000080986/ENSG00000143228/ENSG00000152253/ENSG00000126787/ENSG00000138778/ENSG00000088325/ENSG00000007372/ENSG00000101057/ENSG00000117632/ENSG00000119408/ENSG00000075702/ENSG00000137804/ENSG00000149499/ENSG00000186193,14
GO:0035640,exploration behavior,6/668,42/21288,0.142857142857143,4.55260906757913,4.1479604556963,0.00187028991928431,0.0189778193146087,0.0147325615491625,ENSG00000018625/ENSG00000116147/ENSG00000120088/ENSG00000139637/ENSG00000128683/ENSG00000183044,6
GO:1903115,regulation of actin filament-based movement,6/668,42/21288,0.142857142857143,4.55260906757913,4.1479604556963,0.00187028991928431,0.0189778193146087,0.0147325615491625,ENSG00000198523/ENSG00000018625/ENSG00000196296/ENSG00000134571/ENSG00000136574/ENSG00000169554,6
GO:0043542,endothelial cell migration,20/668,310/21288,0.0645161290322581,2.05601699826154,3.37109387209171,0.00198426539235913,0.0197818667999742,0.0153567470190641,ENSG00000156234/ENSG00000078401/ENSG00000106511/ENSG00000183287/ENSG00000241186/ENSG00000127129/ENSG00000128917/ENSG00000188603/ENSG00000001631/ENSG00000069702/ENSG00000102359/ENSG00000119185/ENSG00000132386/ENSG00000139567/ENSG00000163993/ENSG00000078098/ENSG00000100105/ENSG00000164619/ENSG00000169554/ENSG00000173482,20
GO:0051445,regulation of meiotic cell cycle,8/668,73/21288,0.10958904109589,3.49241243540317,3.83937870950388,0.00201229794144896,0.0199739203077156,0.0155058389709173,ENSG00000122952/ENSG00000137812/ENSG00000163132/ENSG00000071539/ENSG00000120149/ENSG00000066279/ENSG00000127564/ENSG00000172572,8
GO:0060191,regulation of lipase activity,8/668,73/21288,0.10958904109589,3.49241243540317,3.83937870950388,0.00201229794144896,0.0199739203077156,0.0155058389709173,ENSG00000170890/ENSG00000127472/ENSG00000153246/ENSG00000166148/ENSG00000135898/ENSG00000214456/ENSG00000167772/ENSG00000120907,8
GO:0016054,organic acid catabolic process,18/668,267/21288,0.0674157303370787,2.14842225661037,3.39884747646319,0.00202857435970346,0.0200481231731214,0.0155634429697537,ENSG00000125166/ENSG00000174697/ENSG00000118432/ENSG00000140263/ENSG00000104951/ENSG00000116882/ENSG00000120053/ENSG00000139631/ENSG00000155380/ENSG00000167701/ENSG00000214456/ENSG00000181092/ENSG00000112294/ENSG00000113492/ENSG00000121310/ENSG00000128683/ENSG00000183044/ENSG00000205560,18
GO:0046395,carboxylic acid catabolic process,18/668,267/21288,0.0674157303370787,2.14842225661037,3.39884747646319,0.00202857435970346,0.0200481231731214,0.0155634429697537,ENSG00000125166/ENSG00000174697/ENSG00000118432/ENSG00000140263/ENSG00000104951/ENSG00000116882/ENSG00000120053/ENSG00000139631/ENSG00000155380/ENSG00000167701/ENSG00000214456/ENSG00000181092/ENSG00000112294/ENSG00000113492/ENSG00000121310/ENSG00000128683/ENSG00000183044/ENSG00000205560,18
GO:0051048,negative regulation of secretion,15/668,204/21288,0.0735294117647059,2.34325466713632,3.46974907760614,0.00203391947086457,0.0200574396304306,0.0155706753750397,ENSG00000123612/ENSG00000158445/ENSG00000078401/ENSG00000174697/ENSG00000095752/ENSG00000118432/ENSG00000153246/ENSG00000122641/ENSG00000163083/ENSG00000196839/ENSG00000197696/ENSG00000145708/ENSG00000181092/ENSG00000070031/ENSG00000183044,15
GO:0040013,negative regulation of locomotion,27/668,471/21288,0.0573248407643312,1.82684312902857,3.266071102537,0.00205936869597696,0.0200622972075199,0.0155744463327173,ENSG00000129244/ENSG00000184113/ENSG00000165215/ENSG00000164007/ENSG00000197561/ENSG00000122592/ENSG00000123612/ENSG00000156234/ENSG00000106511/ENSG00000143418/ENSG00000156574/ENSG00000068001/ENSG00000128917/ENSG00000159346/ENSG00000196839/ENSG00000001631/ENSG00000069702/ENSG00000119185/ENSG00000122707/ENSG00000132386/ENSG00000139567/ENSG00000181092/ENSG00000240972/ENSG00000100105/ENSG00000147437/ENSG00000169554/ENSG00000173482,27
GO:0034374,low-density lipoprotein particle remodeling,4/668,18/21288,0.222222222222222,7.08183632734531,4.64609800725501,0.0020696399665352,0.0200622972075199,0.0155744463327173,ENSG00000188257/ENSG00000069764/ENSG00000100078/ENSG00000127472,4
GO:0035641,locomotory exploration behavior,4/668,18/21288,0.222222222222222,7.08183632734531,4.64609800725501,0.0020696399665352,0.0200622972075199,0.0155744463327173,ENSG00000018625/ENSG00000116147/ENSG00000139637/ENSG00000128683,4
GO:0048532,anatomical structure arrangement,4/668,18/21288,0.222222222222222,7.08183632734531,4.64609800725501,0.0020696399665352,0.0200622972075199,0.0155744463327173,ENSG00000177301/ENSG00000075891/ENSG00000198719/ENSG00000120094,4
GO:0034308,primary alcohol metabolic process,11/668,126/21288,0.0873015873015873,2.7821499857428,3.61120630372347,0.00208087430848165,0.0200857274352593,0.0155926353177929,ENSG00000079435/ENSG00000111275/ENSG00000165092/ENSG00000177666/ENSG00000128918/ENSG00000136160/ENSG00000153162/ENSG00000170835/ENSG00000184254/ENSG00000137124/ENSG00000153982,11
GO:0006904,vesicle docking involved in exocytosis,6/668,43/21288,0.13953488372093,4.44673443810054,4.07206605564018,0.0021168485019453,0.0202889107694934,0.0157503674011131,ENSG00000158445/ENSG00000130477/ENSG00000137766/ENSG00000105514/ENSG00000152932/ENSG00000169213,6
GO:0007411,axon guidance,17/668,247/21288,0.0688259109311741,2.1933622633276,3.39538260748737,0.00214920610412296,0.0204849016953645,0.0159025159873445,ENSG00000069764/ENSG00000138696/ENSG00000078401/ENSG00000070886/ENSG00000170571/ENSG00000007372/ENSG00000099617/ENSG00000105880/ENSG00000106689/ENSG00000113763/ENSG00000116147/ENSG00000124205/ENSG00000183317/ENSG00000243364/ENSG00000125848/ENSG00000170017/ENSG00000173482,17
GO:0097485,neuron projection guidance,17/668,247/21288,0.0688259109311741,2.1933622633276,3.39538260748737,0.00214920610412296,0.0204849016953645,0.0159025159873445,ENSG00000069764/ENSG00000138696/ENSG00000078401/ENSG00000070886/ENSG00000170571/ENSG00000007372/ENSG00000099617/ENSG00000105880/ENSG00000106689/ENSG00000113763/ENSG00000116147/ENSG00000124205/ENSG00000183317/ENSG00000243364/ENSG00000125848/ENSG00000170017/ENSG00000173482,17
GO:0070588,calcium ion transmembrane transport,22/668,357/21288,0.061624649859944,1.96387057817139,3.3056660220813,0.00215841343280555,0.0205285764856943,0.015936420912142,ENSG00000143153/ENSG00000198523/ENSG00000018625/ENSG00000121361/ENSG00000138755/ENSG00000169245/ENSG00000169248/ENSG00000170890/ENSG00000078401/ENSG00000118160/ENSG00000196296/ENSG00000074370/ENSG00000120088/ENSG00000123560/ENSG00000136160/ENSG00000143801/ENSG00000198835/ENSG00000130528/ENSG00000170290/ENSG00000100678/ENSG00000101188/ENSG00000120907,22
GO:0050905,neuromuscular process,14/668,185/21288,0.0756756756756757,2.41165237093381,3.47090444405991,0.00216993495531417,0.0205336806738173,0.0159403833150099,ENSG00000121361/ENSG00000092054/ENSG00000105664/ENSG00000128271/ENSG00000196296/ENSG00000116147/ENSG00000184254/ENSG00000185900/ENSG00000188603/ENSG00000174469/ENSG00000182253/ENSG00000100678/ENSG00000125878/ENSG00000128710,14
GO:0010761,fibroblast migration,7/668,58/21288,0.120689655172414,3.8461697295065,3.90661781253313,0.00217685859645604,0.0205336806738173,0.0159403833150099,ENSG00000068001/ENSG00000188603/ENSG00000119185/ENSG00000131016/ENSG00000166224/ENSG00000169554/ENSG00000174807,7
GO:0030216,keratinocyte differentiation,14/668,186/21288,0.0752688172043011,2.3986864979718,3.4483884047333,0.002280819212761,0.0213403099854715,0.0165665730675996,ENSG00000172867/ENSG00000205420/ENSG00000205426/ENSG00000170442/ENSG00000170454/ENSG00000170465/ENSG00000170477/ENSG00000170523/ENSG00000122592/ENSG00000243678/ENSG00000120149/ENSG00000143556/ENSG00000007372/ENSG00000104763,14
GO:0006816,calcium ion transport,27/668,475/21288,0.0568421052631579,1.81145918688938,3.21919492957582,0.00231741343840309,0.0216355238224682,0.0167957488201777,ENSG00000143153/ENSG00000198523/ENSG00000018625/ENSG00000121361/ENSG00000138755/ENSG00000169245/ENSG00000128285/ENSG00000169248/ENSG00000170890/ENSG00000078401/ENSG00000131477/ENSG00000132329/ENSG00000118160/ENSG00000128271/ENSG00000187513/ENSG00000196296/ENSG00000074370/ENSG00000120088/ENSG00000123560/ENSG00000136160/ENSG00000143801/ENSG00000198835/ENSG00000130528/ENSG00000170290/ENSG00000100678/ENSG00000101188/ENSG00000120907,27
GO:0002685,regulation of leukocyte migration,18/668,271/21288,0.0664206642066421,2.11671122699251,3.32997748070166,0.00238389060869984,0.0221042038909431,0.0171595871432856,ENSG00000186810/ENSG00000057593/ENSG00000197561/ENSG00000122592/ENSG00000169245/ENSG00000156234/ENSG00000078401/ENSG00000108688/ENSG00000143556/ENSG00000124205/ENSG00000127129/ENSG00000189377/ENSG00000196839/ENSG00000186891/ENSG00000240972/ENSG00000113296/ENSG00000120337/ENSG00000133800,18
GO:0050818,regulation of coagulation,8/668,75/21288,0.106666666666667,3.39928143712575,3.74638072639799,0.00239157851295781,0.0221042038909431,0.0171595871432856,ENSG00000057593/ENSG00000117525/ENSG00000131187/ENSG00000078401/ENSG00000167711/ENSG00000003436/ENSG00000101000/ENSG00000078098,8
GO:0036293,response to decreased oxygen levels,22/668,360/21288,0.0611111111111111,1.94750499001996,3.26339785510944,0.00239187280909459,0.0221042038909431,0.0171595871432856,ENSG00000057593/ENSG00000121361/ENSG00000165215/ENSG00000078401/ENSG00000174697/ENSG00000067992/ENSG00000107159/ENSG00000122641/ENSG00000130037/ENSG00000143801/ENSG00000148926/ENSG00000196839/ENSG00000069702/ENSG00000108576/ENSG00000121691/ENSG00000139567/ENSG00000167772/ENSG00000180914/ENSG00000181092/ENSG00000100678/ENSG00000169554/ENSG00000183044,22
GO:0070542,response to fatty acid,7/668,59/21288,0.11864406779661,3.78098041205724,3.84999617512095,0.00240435196197899,0.0221297526035884,0.0171794207171705,ENSG00000078401/ENSG00000243678/ENSG00000067992/ENSG00000004799/ENSG00000121691/ENSG00000181092/ENSG00000117318,7
GO:0060080,inhibitory postsynaptic potential,4/668,19/21288,0.210526315789474,6.70910809959029,4.48097645517213,0.00255709373472635,0.0233185671493177,0.0181023024864164,ENSG00000176406/ENSG00000128271/ENSG00000101188/ENSG00000183044,4
GO:0070663,regulation of leukocyte proliferation,22/668,362/21288,0.0607734806629834,1.9367452939425,3.2354435398584,0.0025591052622166,0.0233185671493177,0.0181023024864164,ENSG00000117215/ENSG00000188257/ENSG00000117586/ENSG00000154269/ENSG00000049249/ENSG00000127472/ENSG00000174697/ENSG00000013725/ENSG00000125726/ENSG00000170298/ENSG00000002822/ENSG00000104951/ENSG00000106952/ENSG00000196839/ENSG00000197696/ENSG00000113494/ENSG00000119927/ENSG00000176887/ENSG00000186818/ENSG00000240972/ENSG00000120337/ENSG00000134258,22
GO:0009636,response to toxic substance,19/668,295/21288,0.064406779661017,2.05253222368822,3.27650086354167,0.00258774891946176,0.0234856256515295,0.018231990709565,ENSG00000115657/ENSG00000165092/ENSG00000129159/ENSG00000188536/ENSG00000244734/ENSG00000163083/ENSG00000198788/ENSG00000198835/ENSG00000206172/ENSG00000223609/ENSG00000108576/ENSG00000121691/ENSG00000172367/ENSG00000241644/ENSG00000004777/ENSG00000147485/ENSG00000157103/ENSG00000166006/ENSG00000197375,19
GO:0030856,regulation of epithelial cell differentiation,14/668,190/21288,0.0736842105263158,2.3481878348566,3.35975563770447,0.00277219917504271,0.0249121005819701,0.0193393692425072,ENSG00000184113/ENSG00000122592/ENSG00000163132/ENSG00000243678/ENSG00000075891/ENSG00000120149/ENSG00000156574/ENSG00000204301/ENSG00000007372/ENSG00000153162/ENSG00000198719/ENSG00000113494/ENSG00000139567/ENSG00000129757,14
GO:0009306,protein secretion,24/668,411/21288,0.0583941605839416,1.86092049477687,3.17213047874514,0.00281121140398689,0.0252123605444178,0.0195724623236551,ENSG00000121361/ENSG00000123612/ENSG00000146469/ENSG00000158445/ENSG00000170890/ENSG00000176406/ENSG00000105664/ENSG00000174697/ENSG00000118432/ENSG00000128271/ENSG00000054356/ENSG00000130037/ENSG00000136160/ENSG00000153162/ENSG00000155380/ENSG00000163083/ENSG00000155093/ENSG00000173267/ENSG00000050438/ENSG00000105514/ENSG00000136770/ENSG00000152932/ENSG00000169213/ENSG00000183044,24
GO:0046683,response to organophosphorus,11/668,131/21288,0.083969465648855,2.67596105498926,3.46316878362632,0.00282533248175286,0.025289223549835,0.0196321314004542,ENSG00000069431/ENSG00000121361/ENSG00000197594/ENSG00000184937/ENSG00000163083/ENSG00000091138/ENSG00000108576/ENSG00000145708/ENSG00000172572/ENSG00000181092/ENSG00000079337,11
GO:0035592,establishment of protein localization to extracellular region,24/668,412/21288,0.058252427184466,1.85640369745945,3.15940010633904,0.0028995654714814,0.0259027848785671,0.0201084416598091,ENSG00000121361/ENSG00000123612/ENSG00000146469/ENSG00000158445/ENSG00000170890/ENSG00000176406/ENSG00000105664/ENSG00000174697/ENSG00000118432/ENSG00000128271/ENSG00000054356/ENSG00000130037/ENSG00000136160/ENSG00000153162/ENSG00000155380/ENSG00000163083/ENSG00000155093/ENSG00000173267/ENSG00000050438/ENSG00000105514/ENSG00000136770/ENSG00000152932/ENSG00000169213/ENSG00000183044,24
GO:0050433,regulation of catecholamine secretion,7/668,61/21288,0.114754098360656,3.65701384117012,3.74037852762651,0.00291384951273639,0.025979448884593,0.0201679562525374,ENSG00000158445/ENSG00000177301/ENSG00000118432/ENSG00000128271/ENSG00000173267/ENSG00000180914/ENSG00000183044,7
GO:0007588,excretion,5/668,32/21288,0.15625,4.97941616766467,4.05466248986248,0.00298921270889723,0.0264443749548267,0.0205288803309038,ENSG00000078401/ENSG00000105929/ENSG00000116039/ENSG00000136160/ENSG00000188603,5
GO:0060325,face morphogenesis,5/668,32/21288,0.15625,4.97941616766467,4.05466248986248,0.00298921270889723,0.0264443749548267,0.0205288803309038,ENSG00000184113/ENSG00000163132/ENSG00000105880/ENSG00000166224/ENSG00000144655,5
GO:0032332,positive regulation of chondrocyte differentiation,4/668,20/21288,0.2,6.37365269461078,4.32735372808621,0.00311787384009682,0.0269528636551448,0.0209236222635938,ENSG00000138696/ENSG00000134532/ENSG00000153162/ENSG00000139567,4
GO:0170044,non-proteinogenic amino acid catabolic process,4/668,20/21288,0.2,6.37365269461078,4.32735372808621,0.00311787384009682,0.0269528636551448,0.0209236222635938,ENSG00000125166/ENSG00000112294/ENSG00000113492/ENSG00000183044,4
GO:0006183,GTP biosynthetic process,3/668,10/21288,0.3,9.56047904191617,4.87341950234292,0.00312951380016936,0.0269528636551448,0.0209236222635938,ENSG00000243678/ENSG00000103202/ENSG00000172113,3
GO:0010496,intercellular transport,3/668,10/21288,0.3,9.56047904191617,4.87341950234292,0.00312951380016936,0.0269528636551448,0.0209236222635938,ENSG00000165474/ENSG00000121742/ENSG00000121743,3
GO:1905719,protein localization to perinuclear region of cytoplasm,3/668,10/21288,0.3,9.56047904191617,4.87341950234292,0.00312951380016936,0.0269528636551448,0.0209236222635938,ENSG00000134709/ENSG00000051009/ENSG00000164142,3
GO:0031102,neuron projection regeneration,7/668,62/21288,0.112903225806452,3.5980297469577,3.68728761781674,0.00319767743699789,0.027402216009888,0.0212724564006339,ENSG00000143418/ENSG00000040608/ENSG00000116147/ENSG00000126861/ENSG00000131095/ENSG00000148926/ENSG00000182175,7
GO:0170040,proteinogenic amino acid catabolic process,7/668,62/21288,0.112903225806452,3.5980297469577,3.68728761781674,0.00319767743699789,0.027402216009888,0.0212724564006339,ENSG00000125166/ENSG00000104951/ENSG00000120053/ENSG00000139631/ENSG00000167701/ENSG00000113492/ENSG00000128683,7
GO:0001935,endothelial cell proliferation,15/668,215/21288,0.0697674418604651,2.22336721905027,3.24499488318821,0.00335961731243864,0.0285035688556247,0.0221274412815718,ENSG00000117525/ENSG00000146469/ENSG00000128918/ENSG00000174697/ENSG00000128917/ENSG00000153162/ENSG00000001631/ENSG00000119185/ENSG00000139567/ENSG00000144810/ENSG00000172889/ENSG00000113296/ENSG00000164619/ENSG00000169554/ENSG00000173482,15
GO:0031646,positive regulation of nervous system process,5/668,33/21288,0.151515151515152,4.82852476864453,3.96149404331764,0.00343346560525813,0.0290581425534561,0.0225579591931086,ENSG00000176406/ENSG00000116147/ENSG00000149256/ENSG00000101188/ENSG00000183044,5
GO:0048638,regulation of developmental growth,21/668,348/21288,0.0603448275862069,1.92308486475325,3.12495698969579,0.00343773898953311,0.0290581425534561,0.0225579591931086,ENSG00000197616/ENSG00000176406/ENSG00000078401/ENSG00000171517/ENSG00000174697/ENSG00000040608/ENSG00000184937/ENSG00000116147/ENSG00000130477/ENSG00000169946/ENSG00000198719/ENSG00000069702/ENSG00000108576/ENSG00000119927/ENSG00000121068/ENSG00000130558/ENSG00000166224/ENSG00000206561/ENSG00000112964/ENSG00000141576/ENSG00000182175,21
GO:0050805,negative regulation of synaptic transmission,8/668,80/21288,0.1,3.18682634730539,3.52704145925341,0.00358628532710189,0.0301459703879635,0.0234024445505192,ENSG00000158445/ENSG00000114200/ENSG00000116147/ENSG00000108576/ENSG00000181092/ENSG00000188822/ENSG00000157103/ENSG00000204314,8
