"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Co-localization","1",,"H__sapiens__1_-777449|H__sapiens__1_-774747|Co-localization","Schadt-Shoemaker-2004","5.059963158750539E-4","0.01065359078347683","false",,"H__sapiens__1_-777449|H__sapiens__1_-774747|Co-localization"
"Co-localization","1",,"H__sapiens__1_-777449|H__sapiens__1_-779237|Co-localization","Schadt-Shoemaker-2004","3.5562164305410267E-4","0.007487500086426735","false",,"H__sapiens__1_-777449|H__sapiens__1_-779237|Co-localization"
"Co-localization","1",,"H__sapiens__1_-776969|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","6.481131218284898E-4","0.01364581473171711","false",,"H__sapiens__1_-776969|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-776969|H__sapiens__1_-784698|Co-localization","Schadt-Shoemaker-2004","4.6902112070794166E-4","0.00987508986145258","false",,"H__sapiens__1_-776969|H__sapiens__1_-784698|Co-localization"
"Co-localization","1",,"H__sapiens__1_-776969|H__sapiens__1_-774617|Co-localization","Schadt-Shoemaker-2004","9.510111548041061E-4","0.02002323605120182","false",,"H__sapiens__1_-776969|H__sapiens__1_-774617|Co-localization"
"Co-localization","1",,"H__sapiens__1_-776969|H__sapiens__1_-783810|Co-localization","Schadt-Shoemaker-2004","7.003693605637607E-4","0.014746053144335747","false",,"H__sapiens__1_-776969|H__sapiens__1_-783810|Co-localization"
"Co-localization","1",,"H__sapiens__1_-774658|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","8.036710782002607E-4","0.016921037808060646","false",,"H__sapiens__1_-774658|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-774658|H__sapiens__1_-784698|Co-localization","Schadt-Shoemaker-2004","5.696140662153658E-4","0.011993042193353176","false",,"H__sapiens__1_-774658|H__sapiens__1_-784698|Co-localization"
"Co-localization","1",,"H__sapiens__1_-774658|H__sapiens__1_-774617|Co-localization","Schadt-Shoemaker-2004","0.0011484371083860584","0.02417997643351555","false",,"H__sapiens__1_-774658|H__sapiens__1_-774617|Co-localization"
"Co-localization","1",,"H__sapiens__1_-774658|H__sapiens__1_-783810|Co-localization","Schadt-Shoemaker-2004","7.313335746053565E-4","0.01539799477905035","false",,"H__sapiens__1_-774658|H__sapiens__1_-783810|Co-localization"
"Co-localization","1",,"H__sapiens__1_-784202|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","5.994853142793443E-4","0.012621971778571606","false",,"H__sapiens__1_-784202|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-784202|H__sapiens__1_-784698|Co-localization","Schadt-Shoemaker-2004","6.849399135452434E-4","0.014421191066503525","false",,"H__sapiens__1_-784202|H__sapiens__1_-784698|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","6.317651215908538E-4","0.013301612809300423","false",,"H__sapiens__1_-780106|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-784698|Co-localization","Schadt-Shoemaker-2004","6.363515622934809E-4","0.013398178853094578","false",,"H__sapiens__1_-780106|H__sapiens__1_-784698|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-774617|Co-localization","Schadt-Shoemaker-2004","7.525911856226147E-4","0.015845566987991333","false",,"H__sapiens__1_-780106|H__sapiens__1_-774617|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-790118|Co-localization","Schadt-Shoemaker-2004","5.515830691135758E-4","0.01161340530961752","false",,"H__sapiens__1_-780106|H__sapiens__1_-790118|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-783810|Co-localization","Schadt-Shoemaker-2004","7.250617484286439E-4","0.015265943482518196","false",,"H__sapiens__1_-780106|H__sapiens__1_-783810|Co-localization"
"Co-localization","1",,"H__sapiens__1_-780106|H__sapiens__1_-777073|Co-localization","Schadt-Shoemaker-2004","7.016427550582222E-4","0.014772864058613777","false",,"H__sapiens__1_-780106|H__sapiens__1_-777073|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773110|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","6.45229008037053E-4","0.013585090637207031","false",,"H__sapiens__1_-773110|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773110|H__sapiens__1_-783810|Co-localization","Schadt-Shoemaker-2004","7.264963740934651E-4","0.0152961490675807","false",,"H__sapiens__1_-773110|H__sapiens__1_-783810|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773110|H__sapiens__1_-779237|Co-localization","Schadt-Shoemaker-2004","4.748608296546837E-4","0.009998043067753315","false",,"H__sapiens__1_-773110|H__sapiens__1_-779237|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-789928|Co-localization","Schadt-Shoemaker-2004","8.394428120636763E-4","0.017674200236797333","false",,"H__sapiens__1_-773270|H__sapiens__1_-789928|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-784698|Co-localization","Schadt-Shoemaker-2004","6.373961368032319E-4","0.013420172035694122","false",,"H__sapiens__1_-773270|H__sapiens__1_-784698|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-783810|Co-localization","Schadt-Shoemaker-2004","8.167150116337317E-4","0.017195673659443855","false",,"H__sapiens__1_-773270|H__sapiens__1_-783810|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-776969|Co-localization","Schadt-Shoemaker-2004","8.626638162109075E-4","0.018163111060857773","false",,"H__sapiens__1_-773270|H__sapiens__1_-776969|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-774658|Co-localization","Schadt-Shoemaker-2004","8.926985513546251E-4","0.01879548281431198","false",,"H__sapiens__1_-773270|H__sapiens__1_-774658|Co-localization"
"Co-localization","1",,"H__sapiens__1_-773270|H__sapiens__1_-780106|Co-localization","Schadt-Shoemaker-2004","7.560222026212739E-4","0.015917805954813957","false",,"H__sapiens__1_-773270|H__sapiens__1_-780106|Co-localization"
"Genetic Interactions","1",,"H__sapiens__1_-785793|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","1.503882567003606E-5","6.64731313008815E-4","false",,"H__sapiens__1_-785793|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-785793|H__sapiens__1_-784360|Genetic Interactions","Lin-Smith-2010","2.4952191701076357E-5","0.0011029121233150363","false",,"H__sapiens__1_-785793|H__sapiens__1_-784360|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-785793|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","1.543170785100773E-5","6.820971029810607E-4","false",,"H__sapiens__1_-785793|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782250|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","1.6902140610695547E-5","7.470917189493775E-4","false",,"H__sapiens__1_-782250|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784240|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","1.1316783816948133E-5","5.002132966183126E-4","false",,"H__sapiens__1_-784240|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784240|H__sapiens__1_-782250|Genetic Interactions","Lin-Smith-2010","1.5234423953958213E-5","6.733769550919533E-4","false",,"H__sapiens__1_-784240|H__sapiens__1_-782250|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788068|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","9.999897244310527E-6","4.420055774971843E-4","false",,"H__sapiens__1_-788068|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788068|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","1.0261139624461423E-5","4.5355275506153703E-4","false",,"H__sapiens__1_-788068|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788068|H__sapiens__1_-783355|Genetic Interactions","Lin-Smith-2010","1.0607312543854182E-5","4.688539484050125E-4","false",,"H__sapiens__1_-788068|H__sapiens__1_-783355|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788943|H__sapiens__1_-785446|Genetic Interactions","Lin-Smith-2010","3.8604101474344415E-5","0.0017063403502106667","false",,"H__sapiens__1_-788943|H__sapiens__1_-785446|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788943|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","9.018339040984561E-6","3.98619711631909E-4","false",,"H__sapiens__1_-788943|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781567|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","9.738074776204474E-6","4.3043275945819914E-4","false",,"H__sapiens__1_-781567|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779893|H__sapiens__1_-778270|Genetic Interactions","Lin-Smith-2010","6.719194208819032E-5","0.0029699518345296383","false",,"H__sapiens__1_-779893|H__sapiens__1_-778270|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779893|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","1.4316180935286191E-5","6.327896844595671E-4","false",,"H__sapiens__1_-779893|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776103|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","1.2355395415536942E-5","5.461209802888334E-4","false",,"H__sapiens__1_-776103|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-783443|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","5.421587099702693E-5","0.0023963963612914085","false",,"H__sapiens__1_-783443|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779600|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","2.3480988563513925E-5","0.0010378834558650851","false",,"H__sapiens__1_-779600|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779600|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","1.5055676533768667E-5","6.654761382378638E-4","false",,"H__sapiens__1_-779600|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779600|H__sapiens__1_-781567|Genetic Interactions","Lin-Smith-2010","3.496216048382288E-5","0.0015453628730028868","false",,"H__sapiens__1_-779600|H__sapiens__1_-781567|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778832|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","1.6765466357542034E-5","7.410505786538124E-4","false",,"H__sapiens__1_-778832|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778832|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","1.0304183335930945E-5","4.554553306661546E-4","false",,"H__sapiens__1_-778832|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778832|H__sapiens__1_-782250|Genetic Interactions","Lin-Smith-2010","1.5959892090696416E-5","7.054433808661997E-4","false",,"H__sapiens__1_-778832|H__sapiens__1_-782250|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778832|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","1.0685904255917483E-5","4.723277816083282E-4","false",,"H__sapiens__1_-778832|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778832|H__sapiens__1_-781567|Genetic Interactions","Lin-Smith-2010","1.591084206557541E-5","7.032753201201558E-4","false",,"H__sapiens__1_-778832|H__sapiens__1_-781567|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-783298|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","3.862411022892032E-5","0.0017072247574105859","false",,"H__sapiens__1_-783298|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-775452|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","1.232344777923239E-5","5.447088624350727E-4","false",,"H__sapiens__1_-775452|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-775452|H__sapiens__1_-779920|Genetic Interactions","Lin-Smith-2010","3.6176563095202065E-5","0.0015990406973287463","false",,"H__sapiens__1_-775452|H__sapiens__1_-779920|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-775452|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","7.121975547946716E-6","3.1479852623306215E-4","false",,"H__sapiens__1_-775452|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-775452|H__sapiens__1_-780018|Genetic Interactions","Lin-Smith-2010","2.7544883293913116E-5","0.0012175117153674364","false",,"H__sapiens__1_-775452|H__sapiens__1_-780018|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-775452|H__sapiens__1_-779600|Genetic Interactions","Lin-Smith-2010","2.5569697633892216E-5","0.001130206510424614","false",,"H__sapiens__1_-775452|H__sapiens__1_-779600|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-786258|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","2.6066131770064712E-5","0.0011521494016051292","false",,"H__sapiens__1_-786258|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-786258|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","1.6020442474755907E-5","7.08119769115001E-4","false",,"H__sapiens__1_-786258|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","9.554431835076668E-6","4.2231555562466383E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-784360|Genetic Interactions","Lin-Smith-2010","1.585256857612311E-5","7.00699572917074E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-784360|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-779920|Genetic Interactions","Lin-Smith-2010","2.0352198250601405E-5","8.995877578854561E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-779920|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","4.0066783705859505E-6","1.7709923849906772E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-779893|Genetic Interactions","Lin-Smith-2010","8.77042024740874E-6","3.8766145007684827E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-779893|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","7.849602059619096E-6","3.469603543635458E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-780018|Genetic Interactions","Lin-Smith-2010","1.5496190454440896E-5","6.849472993053496E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-780018|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-782113|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","6.804712869016116E-6","3.007751947734505E-4","false",,"H__sapiens__1_-782113|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-789928|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","2.7331044832313537E-5","0.0012080598389729857","false",,"H__sapiens__1_-789928|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-789928|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","2.6113531737960262E-5","0.0011542445281520486","false",,"H__sapiens__1_-789928|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773664|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","2.5233728599903653E-5","0.0011153563391417265","false",,"H__sapiens__1_-773664|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773664|H__sapiens__1_-781567|Genetic Interactions","Lin-Smith-2010","2.3947429321101408E-5","0.0010585006093606353","false",,"H__sapiens__1_-773664|H__sapiens__1_-781567|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773664|H__sapiens__1_-779893|Genetic Interactions","Lin-Smith-2010","2.2573393879019917E-5","9.977668523788452E-4","false",,"H__sapiens__1_-773664|H__sapiens__1_-779893|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773664|H__sapiens__1_-778832|Genetic Interactions","Lin-Smith-2010","1.684926503390658E-5","7.4475456494838E-4","false",,"H__sapiens__1_-773664|H__sapiens__1_-778832|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773664|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","9.853041492802165E-6","4.355144046712667E-4","false",,"H__sapiens__1_-773664|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-790624|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","3.271756380440965E-5","0.0014461494283750653","false",,"H__sapiens__1_-790624|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-790624|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","1.337089436100204E-5","5.910070613026619E-4","false",,"H__sapiens__1_-790624|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-790624|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","2.2708358815111463E-5","0.0010037324391305447","false",,"H__sapiens__1_-790624|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778886|H__sapiens__1_-786258|Genetic Interactions","Lin-Smith-2010","1.0601936623174624E-4","0.004686163272708654","false",,"H__sapiens__1_-778886|H__sapiens__1_-786258|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-787586|Genetic Interactions","Lin-Smith-2010","2.149096028977544E-5","9.49922192376107E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-787586|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","1.1154261739994713E-5","4.930296563543379E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","8.093794067921138E-6","3.577538882382214E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","9.163966796991934E-6","4.050566058140248E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-778832|Genetic Interactions","Lin-Smith-2010","7.642587038972199E-6","3.3781008096411824E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-778832|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","7.94411820663758E-6","3.511380637064576E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-780920|Genetic Interactions","Lin-Smith-2010","2.4390993148025958E-5","0.0010781065793707967","false",,"H__sapiens__1_-781619|H__sapiens__1_-780920|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781619|H__sapiens__1_-790624|Genetic Interactions","Lin-Smith-2010","1.4914398449761044E-5","6.592315039597452E-4","false",,"H__sapiens__1_-781619|H__sapiens__1_-790624|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779339|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","8.175258565169862E-6","3.6135470145381987E-4","false",,"H__sapiens__1_-779339|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779339|H__sapiens__1_-790624|Genetic Interactions","Lin-Smith-2010","2.6066745438593893E-5","0.001152176526375115","false",,"H__sapiens__1_-779339|H__sapiens__1_-790624|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784698|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","1.8324821794124527E-5","8.099756669253111E-4","false",,"H__sapiens__1_-784698|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784698|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","1.7508507011132994E-5","7.738937274552882E-4","false",,"H__sapiens__1_-784698|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784698|H__sapiens__1_-781619|Genetic Interactions","Lin-Smith-2010","2.044019515716129E-5","9.034773102030158E-4","false",,"H__sapiens__1_-784698|H__sapiens__1_-781619|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-786520|H__sapiens__1_-790624|Genetic Interactions","Lin-Smith-2010","2.0562073941089376E-4","0.00908864475786686","false",,"H__sapiens__1_-786520|H__sapiens__1_-790624|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784380|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","5.7490616970375505E-5","0.002541143447160721","false",,"H__sapiens__1_-784380|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","1.0014840599750178E-5","4.4266608892939985E-4","false",,"H__sapiens__1_-784674|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-783355|Genetic Interactions","Lin-Smith-2010","1.6844413628624387E-5","7.445401279255748E-4","false",,"H__sapiens__1_-784674|H__sapiens__1_-783355|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-779600|Genetic Interactions","Lin-Smith-2010","2.3908415278514486E-5","0.001056776149198413","false",,"H__sapiens__1_-784674|H__sapiens__1_-779600|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","6.362606175627053E-6","2.8123363154008985E-4","false",,"H__sapiens__1_-784674|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-778886|Genetic Interactions","Lin-Smith-2010","6.627576394559932E-5","0.0029294558335095644","false",,"H__sapiens__1_-784674|H__sapiens__1_-778886|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-781619|Genetic Interactions","Lin-Smith-2010","7.427983467039029E-6","3.2832438591867685E-4","false",,"H__sapiens__1_-784674|H__sapiens__1_-781619|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784674|H__sapiens__1_-779339|Genetic Interactions","Lin-Smith-2010","1.2982311810390405E-5","5.738313193432987E-4","false",,"H__sapiens__1_-784674|H__sapiens__1_-779339|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","1.8174977371528236E-5","8.033523918129504E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","1.1886926654655601E-5","5.254141869954765E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-779893|Genetic Interactions","Lin-Smith-2010","1.6683586382995118E-5","7.374314009211957E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-779893|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-778832|Genetic Interactions","Lin-Smith-2010","1.2452985831184981E-5","5.504345754161477E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-778832|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-781619|Genetic Interactions","Lin-Smith-2010","8.501561661381201E-6","3.757776285056025E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-781619|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779585|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","1.2103305387913524E-5","5.349783459678292E-4","false",,"H__sapiens__1_-779585|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","1.6092398402015474E-5","7.113002939149737E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-788943|Genetic Interactions","Lin-Smith-2010","1.4143330527271905E-5","6.251495215110481E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-788943|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","6.283616105773888E-6","2.777421905193478E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-790624|Genetic Interactions","Lin-Smith-2010","2.096938022964435E-5","9.26867825910449E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-790624|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","1.0443614488367375E-5","4.616183286998421E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774219|H__sapiens__1_-779585|Genetic Interactions","Lin-Smith-2010","1.1953047463346927E-5","5.283367936499417E-4","false",,"H__sapiens__1_-774219|H__sapiens__1_-779585|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781320|H__sapiens__1_-785446|Genetic Interactions","Lin-Smith-2010","5.460418358616113E-5","0.0024135601706802845","false",,"H__sapiens__1_-781320|H__sapiens__1_-785446|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781320|H__sapiens__1_-778832|Genetic Interactions","Lin-Smith-2010","2.084198343311761E-5","9.212367585860193E-4","false",,"H__sapiens__1_-781320|H__sapiens__1_-778832|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781320|H__sapiens__1_-784401|Genetic Interactions","Lin-Smith-2010","4.053555337502178E-5","0.0017917124787345529","false",,"H__sapiens__1_-781320|H__sapiens__1_-784401|Genetic Interactions"
