"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"490","COL5A2","P05997","4",515,2,2.10735106955934,"AF-P05997-F1-model_v4","P05997-F1",0.269,0.35,0,53.1025525024534,342,149,92,16,10,16
"491","TLX1","P31314","4",0,1,3.08572886502138,"AF-P31314-F1-model_v4","P31314-F1",0.258,0.349,0,64.977363410596,261,156,121,33,0,33
"492","IFNL1","Q8IU54","38",0,2,3.4857672743389,"AF-Q8IU54-F1-model_v4","Q8IU54-F1",0.12,0.348,0,83.4935862516213,57,16,5,0,0,0
"493","RABIF","P47224","4",464,2,2.1051137121526,"AF-P47224-F1-model_v4","P47224-F1",0.33,0.348,0,89.0372783505155,29,13,5,2,0,2
"494","LGALS9B","Q3B8N2","4",4313,3,3.17331720269178,"AF-Q3B8N2-F1-model_v4","Q3B8N2-F1",0.12,0.347,0,84.9700679056469,2,2,2,0,0,0
"495","ASF1B","Q9NVP2","4",4712,3,3.88789665842506,"AF-Q9NVP2-F1-model_v4","Q9NVP2-F1",0.391,0.346,0,85.6471954314721,116,58,32,26,0,26
"496","ENKUR","Q8TC29","4",2597,5,2.69120685748714,"AF-Q8TC29-F1-model_v4","Q8TC29-F1",0.369,0.346,0,87.2170647969052,12,8,5,6,0,6
"497","SERPINA12","Q8IW75","28",0,1,2.18323169315556,"AF-Q8IW75-F1-model_v4","Q8IW75-F1",0.218,0.342,0,88.7379669172932,324,27,23,2,14,2
"498","TFF1","P04155","4",1545,4,7.83669410437405,"AF-P04155-F1-model_v4","P04155-F1",0.319,0.341,0,88.4052922590837,1183,893,730,107,23,107
"499","SYT9","Q86SS6","4",0,1,4.25725728746453,"AF-Q86SS6-F1-model_v4","Q86SS6-F1",0.194,0.339,0,75.7537332320931,40,8,4,0,0,0
"500","SERPINA1","P01009","4",5667,5,2.92739361229562,"AF-P01009-F1-model_v4","P01009-F1",0.431,0.336,0,89.0052049802612,1077,205,128,30,11,30
"501","CCL3L3","P16619","4",3440,3,2.4297289674172,"AF-P16619-F1-model_v4","P16619-F1",0.223,0.335,0,90.1158615819209,22,4,2,1,0,1
"502","UNC13A","Q9UPW8","4",3765,3,3.04973667345276,"AF-Q9UPW8-F1-model_v4","Q9UPW8-F1",0.183,0.335,0,73.2932404129793,204,8,2,1,0,1
"503","LGALS9C","Q6DKI2","4",33,2,3.05344174884846,"AF-Q6DKI2-F1-model_v4","Q6DKI2-F1",0.304,0.332,0,84.7577435530086,3,2,1,0,0,0
"504","KIRREL2","Q6UWL6","42",0,1,2.02948070228689,"AF-Q6UWL6-F1-model_v4","Q6UWL6-F1",0.147,0.328,0,74.5608158640227,41,2,2,1,0,1
"505","C4B","P0C0L5","4",506,2,2.89866866084776,"AF-P0C0L5-F1-model_v4","P0C0L5-F1",0.182,0.325,0,83.4692528185101,3370,215,144,31,11,31
"506","ROBO2","Q9HCK4","4",3074,3,4.10184056800367,"AF-Q9HCK4-F1-model_v4","Q9HCK4-F1",0.097,0.325,0,67.1740093984962,402,63,40,13,4,13
"507","CLSPN","Q9HAW4","4",2493,6,3.64746706011141,"AF-Q9HAW4-F1-model_v4","Q9HAW4-F1",0.285,0.322,0,51.8103624351109,153,83,41,6,2,6
"508","GRB14","Q14449","4",0,1,2.19357330978262,"AF-Q14449-F1-model_v4","Q14449-F1",0.152,0.322,0,78.0585930584673,163,50,16,12,1,12
"509","TNFSF11","O14788","46",0,1,3.1498891483521,"AF-O14788-F1-model_v4","O14788-F1",0.35,0.321,0,79.7949520383693,4161,778,550,3,13,3
"510","ZWINT","O95229","4",0,1,3.02364453295657,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701,133,88,50,18,7,18
"511","ALB","P02768","4",988,4,3.30483025593065,"AF-P02768-F1-model_v4","P02768-F1",0.156,0.318,0,92.6397694524496,8895,1763,1039,20,38,20
"512","CD80","P33681","4",2567,4,2.17973231173332,"AF-P33681-F1-model_v4","P33681-F1",0.123,0.318,0,86.3007672413793,11633,3482,1726,286,97,286
"513","GINS2","Q9Y248","4",0,1,2.97262495783676,"AF-Q9Y248-F1-model_v4","Q9Y248-F1",0.258,0.318,0,93.4044784053156,88,70,47,25,4,25
"514","KRT35","Q92764","4",0,5,2.89564959655805,"AF-Q92764-F1-model_v4","Q92764-F1",0.311,0.318,0,76.6514358974359,15,1,1,0,0,0
"515","KRT24","Q2M2I5","4",0,6,2.80064972997851,"AF-Q2M2I5-F1-model_v4","Q2M2I5-F1",0.381,0.31,0,72.0151465629053,19,9,5,1,0,1
"516","LHX9","Q9NQ69","43",0,1,2.70997934727449,"AF-Q9NQ69-F1-model_v4","Q9NQ69-F1",0.188,0.31,0,67.0967404033832,136,12,9,5,4,5
"517","INTS7","Q9NVH2","4",0,1,2.04971631855638,"AF-Q9NVH2-F1-model_v4","Q9NVH2-F1",0.114,0.309,0,87.7481696905016,15,6,3,2,0,2
"518","SYT1","P21579","4",3413,7,4.21776898534766,"AF-P21579-F1-model_v4","P21579-F1",0.232,0.309,0,81.1354439461883,735,63,28,6,0,6
"519","MAGEC2","Q9UBF1","48",0,1,5.26685997666844,"AF-Q9UBF1-F1-model_v4","Q9UBF1-F1",0.188,0.305,0,66.5505967575026,124,118,97,23,1,23
"520","COL2A1","P02458","4",2074,5,5.27468484260969,"AF-P02458-F1-model_v4","P02458-F1",0.385,0.304,0,53.244126252505,2587,179,61,19,3,19
"521","BEX1","Q9HBH7","4",0,1,3.71167430346147,"AF-Q9HBH7-F1-model_v4","Q9HBH7-F1",0.322,0.295,0,67.5774638379942,86,43,29,17,0,17
"522","E2F1","Q01094","4",6049,7,2.24760562313559,"AF-Q01094-F1-model_v4","Q01094-F1",0.159,0.295,0,63.7350409463148,5194,3453,2217,1146,99,1146
"523","KLHL38","Q2WGJ6","4",0,1,2.65154983068961,"AF-Q2WGJ6-F1-model_v4","Q2WGJ6-F1",0.167,0.295,0,90.5139037666013,8,4,1,1,1,1
"524","NME5","P56597","30",0,1,2.15460994250656,"AF-P56597-F1-model_v4","P56597-F1",0.347,0.293,0,90.1499765533411,36,11,7,2,0,2
"525","CXCL17","Q6UXB2","4",5237,4,2.7001478688282,"AF-Q6UXB2-F1-model_v4","Q6UXB2-F1",0.06,0.292,0,59.5331502590674,112,62,43,24,1,24
"526","CREB3L4","Q8TEY5","26",0,1,2.18785972037331,"AF-Q8TEY5-F1-model_v4","Q8TEY5-F1",0.036,0.29,0,61.7267728168089,50,26,19,9,0,9
"527","FOXA1","P55317","4",31442,12,3.14219678148011,"AF-P55317-F1-model_v4","P55317-F1",0.266,0.29,0,57.4864323067984,1555,1087,788,343,31,343
"528","SALL4","Q9UJQ4","59",0,1,2.23326066333558,"AF-Q9UJQ4-F1-model_v4","Q9UJQ4-F1",0.204,0.29,0,51.4478101169293,870,567,415,216,65,216
"529","GINS1","Q14691","4",0,1,3.26070493207573,"AF-Q14691-F1-model_v4","Q14691-F1",0.241,0.287,0,93.3026906385617,71,49,29,14,1,14
"530","CACNG1","Q06432","4",0,2,2.22565840039096,"AF-Q06432-F1-model_v4","Q06432-F1",0.117,0.286,0,76.0919965772961,17,1,1,0,0,0
"531","DNAJC5B","Q9UF47","4",516,2,2.50212486454321,"AF-Q9UF47-F1-model_v4","Q9UF47-F1",0.16,0.286,0,75.6524633991089,8,3,1,0,0,0
"532","UBE2C","O00762","4",18024,5,4.3527482975563,"AF-O00762-F1-model_v4","O00762-F1",0.355,0.286,0,89.6987066473989,457,376,265,101,19,101
"533","PADI6","Q6TGC4","54",0,1,2.17752849829053,"AF-Q6TGC4-F1-model_v4","Q6TGC4-F1",0.419,0.285,0,85.786683776352,63,10,6,5,0,5
"534","CXCL9","Q07325","4",15,4,3.87759464790693,"AF-Q07325-F1-model_v4","Q07325-F1",0.304,0.283,0,87.9239755351682,3512,1010,533,103,45,103
"535","PTK6","Q13882","4",3570,2,2.25691459627391,"AF-Q13882-F1-model_v4","Q13882-F1",0.137,0.283,0,89.1669529540481,252,193,141,68,10,68
"536","EPHA8","P29322","31",0,2,4.49731537662541,"AF-P29322-F1-model_v4","P29322-F1",0.095,0.281,0,80.3857456365503,92,41,24,7,3,7
"537","CEACAM5","P06731","4",0,1,2.75242075148997,"AF-P06731-F1-model_v4","P06731-F1",0.251,0.28,0,87.3328605724838,350,292,218,54,8,54
"538","CD3G","P09693","4",2974,6,2.91010552394874,"AF-P09693-F1-model_v4","P09693-F1",0.292,0.279,0,74.7192350486787,108,45,28,5,2,5
"539","RGS4","P49798","4",2808,2,3.04761478057862,"AF-P49798-F1-model_v4","P49798-F1",0.288,0.276,0,80.4281650246305,721,71,42,16,5,16
"540","TERT","O14746","4",3042,6,2.11218766384594,"AF-O14746-F1-model_v4","O14746-F1",0.201,0.276,0,80.6513165829146,40084,7352,4771,1317,207,1317
"541","CLDN25","C9JDP6","4",0,3,5.11042778367643,"AF-C9JDP6-F1-model_v4","C9JDP6-F1",0.189,0.275,0,82.8411247901511,2,0,0,0,0,0
"542","MSLN","Q13421","4",0,1,2.29433657944164,"AF-Q13421-F1-model_v4","Q13421-F1",0.171,0.275,0,79.0873356686586,829,527,361,29,157,29
"543","HAMP","P81172","4",516,2,2.10394450717437,"AF-P81172-F1-model_v4","P81172-F1",0.078,0.269,0,63.1621846153846,2221,234,126,15,5,15
"544","AP1M2","Q9Y6Q5","7",17,5,2.8304098124664,"AF-Q9Y6Q5-F1-model_v4","Q9Y6Q5-F1",0.188,0.268,0,93.091293078056,40,10,7,1,0,1
"545","ADAM2","Q99965","5",0,1,3.39106842929058,"AF-Q99965-F1-model_v4","Q99965-F1",0.209,0.267,0,81.3142547660312,131,15,8,3,0,3
"546","TYRP1","P17643","4",0,1,3.27167394373025,"AF-P17643-F1-model_v4","P17643-F1",0.313,0.266,0,91.3425678203929,966,325,183,22,4,22
"547","SYTL5","Q8TDW5","62",0,1,3.07571467805952,"AF-Q8TDW5-F1-model_v4","Q8TDW5-F1",0.028,0.265,0,65.3593540502793,11,4,2,2,0,2
"548","IGF2BP1","Q9NZI8","4",0,1,2.51404134970065,"AF-Q9NZI8-F1-model_v4","Q9NZI8-F1",0.275,0.261,0,78.2643129343197,642,428,280,148,25,148
"549","MYH7","P12883","49",4,2,2.00062058210769,"AF-P12883-F1-model_v4","P12883-F1",0.103,0.261,0,73.748842172524,1349,65,19,2,1,2
"550","IL1B","P01584","4",14481,2,2.7895663146191,"AF-P01584-F1-model_v4","P01584-F1",0.104,0.259,0,75.9246709916589,10098,1601,865,81,51,81
"551","SIGLEC8","Q9NYZ4","4",0,1,2.0142631443889,"AF-Q9NYZ4-F1-model_v4","Q9NYZ4-F1",0.2,0.257,0,74.7987072143233,169,16,12,6,0,6
"552","KIF18A","Q8NI77","4",0,7,3.13175979685616,"AF-Q8NI77-F1-model_v4","Q8NI77-F1",0.186,0.256,0,67.7410391061453,153,87,48,34,2,34
"553","FAM167A","Q96KS9","34",0,1,3.13562728766958,"AF-Q96KS9-F1-model_v4","Q96KS9-F1",0.247,0.255,0,72.6644876325088,37,6,2,1,0,1
"554","E2F7","Q96AV8","4",1031,3,3.37123751885263,"AF-Q96AV8-F1-model_v4","Q96AV8-F1",0.108,0.254,0,51.2724935952178,232,179,103,83,2,83
"555","IL19","Q9UHD0","39",0,1,5.5047771816395,"AF-Q9UHD0-F1-model_v4","Q9UHD0-F1",0.382,0.254,0,87.7833030726257,428,59,28,8,2,8
"556","CLIC6","Q96NY7","4",0,1,2.11457399174015,"AF-Q96NY7-F1-model_v4","Q96NY7-F1",0.132,0.252,0,60.2261835184103,36,13,6,1,1,1
"557","EPCAM","P16422","4",2690,2,3.09964008871469,"AF-P16422-F1-model_v4","P16422-F1",0.289,0.252,0,87.506487704918,10028,5857,4248,770,491,770
"558","TNNT1","P13805","49",0,1,3.75591971828081,"AF-P13805-F1-model_v4","P13805-F1",0.147,0.251,0,74.9739308855292,148,30,17,6,1,6
"559","KCNK15","Q9H427","41",0,5,2.09580906752445,"AF-Q9H427-F1-model_v4","Q9H427-F1",0.042,0.249,0,79.7542264003134,19,12,8,3,0,3
"560","COLEC10","Q9Y6Z7","4",1539,4,3.43864809631805,"AF-Q9Y6Z7-F1-model_v4","Q9Y6Z7-F1",0.301,0.248,0,81.6415055762082,41,14,4,5,0,5
"561","CLEC4C","Q8WTT0","4",0,1,3.85636146276294,"AF-Q8WTT0-F1-model_v4","Q8WTT0-F1",0.182,0.245,0,91.6932120523024,143,45,38,0,2,0
"562","PCDH10","Q9P2E7","4",0,1,3.7404011453273,"AF-Q9P2E7-F1-model_v4","Q9P2E7-F1",0.092,0.243,0,74.0610170132325,151,88,77,41,0,41
"563","RAD51AP1","Q96B01","4",583,3,2.23720190122247,"AF-Q96B01-F1-model_v4","Q96B01-F1",0.122,0.242,0,58.7984421364985,102,69,43,25,10,25
"564","CA14","Q9ULX7","14",0,2,2.80096307151602,"AF-Q9ULX7-F1-model_v4","Q9ULX7-F1",0.113,0.238,0,91.1025516723036,151,13,8,0,0,0
"565","CCL22","O00626","4",0,2,2.17720430113803,"AF-O00626-F1-model_v4","O00626-F1",0.417,0.236,0,88.7317876344086,1567,472,300,83,20,83
"566","CDT1","Q9H211","4",2880,4,2.65689527048569,"AF-Q9H211-F1-model_v4","Q9H211-F1",0.393,0.234,0,74.9077927289896,669,271,102,70,9,70
"567","COL8A1","P27658","25",0,1,2.53083820568411,"AF-P27658-F1-model_v4","P27658-F1",0.037,0.234,0,59.4367760617761,142,50,25,12,1,12
"568","H2AC11","P0C0S8","4",0,2,3.59654159036782,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,1,1,0,0,0
"569","H2AC13","P0C0S8","4",0,1,6.19356031491224,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,1,0,0,0,0
"570","H2AC16","P0C0S8","4",0,2,2.28168687538134,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,0,0,0,0,0,0
"571","H2AC17","P0C0S8","4",0,2,5.22365550816388,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,0,0,0,0,0
"572","H2AC4","P04908","4",0,1,2.55752817921881,"AF-P04908-F1-model_v4","P04908-F1",0.384,0.231,0,91.0890261044177,1,1,1,0,0,0
"573","H2AC8","P04908","4",614,5,2.17339889720827,"AF-P04908-F1-model_v4","P04908-F1",0.384,0.231,0,91.0890261044177,1,0,0,0,0,0
"574","CXCL10","P02778","4",4406,6,4.02937664805941,"AF-P02778-F1-model_v4","P02778-F1",0.109,0.23,0,90.0851058201058,9126,1939,1019,261,73,261
"575","H2AC14","Q99878","4",879,10,4.22298210255385,"AF-Q99878-F1-model_v4","Q99878-F1",0.443,0.23,0,91.9054989816701,0,0,0,0,0,0
"576","CDC25A","P30304","4",0,1,2.30706126390539,"AF-P30304-F1-model_v4","P30304-F1",0.261,0.229,0,63.5796743849493,1252,850,551,223,37,223
"577","CDH11","P55287","4",775,3,2.03388663984426,"AF-P55287-F1-model_v4","P55287-F1",0.142,0.227,0,76.9468914341023,268,139,92,22,2,22
"578","BMPR1B","O00238","10",0,1,7.14003369661342,"AF-O00238-F1-model_v4","O00238-F1",0.206,0.225,0,85.1282622868606,535,118,69,18,16,18
"579","CDH1","P12830","4",16346,8,2.49545162681292,"AF-P12830-F1-model_v4","P12830-F1",0.076,0.224,0,79.8905516739447,5796,4441,3420,649,232,649
"580","CD79A","P11912","4",516,2,2.1005216074339,"AF-P11912-F1-model_v4","P11912-F1",0.301,0.223,0,78.1785471055619,2010,1327,1071,60,16,60
"581","UHRF1","Q96T88","4",1542,10,3.81570412518527,"AF-Q96T88-F1-model_v4","Q96T88-F1",0.21,0.221,0,81.267136731777,716,423,239,234,8,234
"582","PYDC1","Q8WXC3","61",0,1,7.95837654858781,"AF-Q8WXC3-F1-model_v4","Q8WXC3-F1",0.4,0.22,0,89.1076553672316,10,2,1,0,0,0
"583","BRINP2","Q9C0B6","12",0,1,3.08882454169946,"AF-Q9C0B6-F1-model_v4","Q9C0B6-F1",0.301,0.219,0,77.9732157113204,7,1,1,1,0,1
"584","VWC2L","B2RUY7","4",2569,5,2.33218789081861,"AF-B2RUY7-F1-model_v4","B2RUY7-F1",0.424,0.219,0,78.3657796014068,5,0,0,0,0,0
"585","FN1","P02751","4",17872,15,3.63464494778441,"AF-P02751-F1-model_v4","P02751-F1",0.143,0.218,0,70.3327573241422,2135,973,670,98,47,98
"586","CDC20","Q12834","4",16645,5,3.16004345392265,"AF-Q12834-F1-model_v4","Q12834-F1",0.319,0.217,0,84.8543494038362,1676,880,444,187,32,187
"587","CHRNA1","P02708","20",3,4,2.52597507050049,"AF-P02708-F1-model_v4","P02708-F1",0.237,0.217,0,81.6359932309294,136,32,22,9,1,9
"588","PMAIP1","Q13794","4",0,1,3.21855428454787,"AF-Q13794-F1-model_v4","Q13794-F1",0.317,0.217,0,82.9101421800948,743,536,402,13,12,13
"589","EPN3","Q9H201","7",1,4,2.67113615407402,"AF-Q9H201-F1-model_v4","Q9H201-F1",0.267,0.216,0,60.7978476269775,22,12,7,1,1,1
"590","CDH2","P19022","4",1574,5,3.26503388018273,"AF-P19022-F1-model_v4","P19022-F1",0.099,0.215,0,79.1765300313123,1247,705,549,23,28,23
"591","POLR3K","Q9Y2Y1","4",0,1,2.32794615459558,"AF-Q9Y2Y1-F1-model_v4","Q9Y2Y1-F1",0.415,0.214,0,84.7603146853147,16,3,1,0,1,0
"592","SIRPG","Q9P1W8","4",0,1,2.93003523947487,"AF-Q9P1W8-F1-model_v4","Q9P1W8-F1",0.281,0.214,0,85.7534893048128,34,8,5,0,1,0
"593","ELSPBP1","Q96BH3","4",0,1,2.9311660672638,"AF-Q96BH3-F1-model_v4","Q96BH3-F1",0.283,0.213,0,84.6493790849673,18,0,0,0,0,0
"594","DNAJC12","Q9UKB3","29",0,1,3.48698996154743,"AF-Q9UKB3-F1-model_v4","Q9UKB3-F1",0.13,0.212,0,68.0686374695864,60,19,11,12,0,12
"595","NHERF1","O14745","4",6567,3,2.80737493816987,"AF-O14745-F1-model_v4","O14745-F1",0.202,0.212,0,72.4747214076246,468,134,82,79,7,79
"596","TRDV1","A0A1B0GX56","4",612,3,2.4876041068786,"AF-A0A1B0GX56-F1-model_v4","A0A1B0GX56-F1",0.157,0.211,0,91.2033114035088,22,7,3,0,1,0
"597","UPK3A","O75631","70",0,2,2.86937573136579,"AF-O75631-F1-model_v4","O75631-F1",0.303,0.211,0,79.0126298701299,85,44,32,3,4,3
"598","ELAVL2","Q12926","9",0,1,2.76882306687997,"AF-Q12926-F1-model_v4","Q12926-F1",0.102,0.209,0,76.3501009009009,135,53,39,4,3,4
"599","CFAP90","A4QMS7","4",0,1,2.22127967681733,"AF-A4QMS7-F1-model_v4","A4QMS7-F1",0.256,0.204,0,75.3620233139051,0,0,0,0,0,0
"600","SDC1","P18827","4",4786,9,3.47917387515846,"AF-P18827-F1-model_v4","P18827-F1",0.4,0.203,0,55.993032427695,1588,855,688,26,15,26
"601","KRT19","P08727","4",0,5,2.06935306898445,"AF-P08727-F1-model_v4","P08727-F1",0.374,0.199,0,81.4000710135571,456,297,235,21,15,21
"602","POLR2F","P61218","4",40004,13,3.72271034147173,"AF-P61218-F1-model_v4","P61218-F1",0.081,0.195,0,79.1027739387957,34,17,13,1,0,1
"603","CKS2","P33552","4",516,2,2.98101992728272,"AF-P33552-F1-model_v4","P33552-F1",0.368,0.194,0,92.8712195121951,175,127,79,41,4,41
"604","LTB","Q06643","46",0,1,3.33096597582413,"AF-Q06643-F1-model_v4","Q06643-F1",0.279,0.194,0,78.3980803571429,2435,271,141,17,4,17
"605","CA2","P00918","15",0,1,3.30325611160741,"AF-P00918-F1-model_v4","P00918-F1",0.327,0.193,0,97.4029908345393,226731,15505,7178,3216,304,3216
"606","TNFSF4","P23510","4",0,1,2.67128272289286,"AF-P23510-F1-model_v4","P23510-F1",0.246,0.187,0,84.4242645074224,556,146,64,9,4,9
"607","APLP1","P51693","8",0,1,2.59254216805523,"AF-P51693-F1-model_v4","P51693-F1",0.12,0.183,0,69.7225207264114,288,34,22,3,0,3
"608","OBP2A","Q9NY56","56",0,1,2.49783810610657,"AF-Q9NY56-F1-model_v4","Q9NY56-F1",0.169,0.181,0,89.0230604719764,20,4,3,1,0,1
"609","TEKT1","Q969V4","4",0,5,2.90913752797199,"AF-Q969V4-F1-model_v4","Q969V4-F1",0.319,0.181,0,93.1557454974904,29,6,2,0,0,0
"610","CYFIP2","Q96F07","27",0,1,2.30116314949073,"AF-Q96F07-F1-model_v4","Q96F07-F1",0.075,0.18,0,87.6578461833525,118,30,14,10,0,10
"611","CXCL11","O14625","4",1559,5,3.87616142102425,"AF-O14625-F1-model_v4","O14625-F1",0.353,0.178,0,77.9241944444444,1624,448,269,60,32,60
"612","H2AC6","Q93077","4",0,6,2.60090456927734,"AF-Q93077-F1-model_v4","Q93077-F1",0.371,0.178,0,91.168078470825,2,1,0,0,0,0
"613","SCGB2A2","Q13296","64",0,1,2.56299397387051,"AF-Q13296-F1-model_v4","Q13296-F1",0.248,0.178,0,89.8606566347469,356,221,189,3,18,3
"614","EIF4E1B","A6NMX2","27",0,1,5.1195170308421,"AF-A6NMX2-F1-model_v4","A6NMX2-F1",0.243,0.177,0,83.6494809866393,18,6,1,0,1,0
"615","GRIA2","P42262","4",516,2,3.5224409896144,"AF-P42262-F1-model_v4","P42262-F1",0.138,0.177,0,85.0912931034483,205,39,24,5,2,5
"616","NLRP5","P59047","54",1,2,2.70957579458943,"AF-P59047-F1-model_v4","P59047-F1",0.134,0.174,0,77.2641172091044,91,7,7,2,0,2
"617","SPAG6","O75602","67",0,1,3.18485881559064,"AF-O75602-F1-model_v4","O75602-F1",0.351,0.173,0,95.2598049281314,97,27,18,12,2,12
"618","PCLAF","Q15004","4",1030,2,3.33490897129632,"AF-Q15004-F1-model_v4","Q15004-F1",0.264,0.167,0,66.1263971462545,104,73,60,9,2,9
"619","CFAP77","Q6ZQR2","4",1102,6,2.8093810086551,"AF-Q6ZQR2-F1-model_v4","Q6ZQR2-F1",0.115,0.16,0,71.1029832749903,3,0,0,0,0,0
"620","MMP1","P03956","4",0,2,4.86313630595244,"AF-P03956-F1-model_v4","P03956-F1",0.393,0.157,0,91.4729717720857,9584,2454,1732,342,69,342
"621","H1-6","P22492","4",0,1,3.83270312053448,"AF-P22492-F1-model_v4","P22492-F1",0.068,0.152,0,63.551847051199,52,3,2,0,0,0
"622","COL5A1","P20908","4",0,3,2.15677408716736,"AF-P20908-F1-model_v4","P20908-F1",0.178,0.15,0,52.1088444307122,594,141,92,21,7,21
"623","CAMP","P49913","4",1304,3,2.06143195881814,"AF-P49913-F1-model_v4","P49913-F1",0.242,0.149,0,80.1452993348115,104813,11966,6268,1858,445,1858
"624","LACRT","Q9GZZ8","4",0,1,8.6147012964754,"AF-Q9GZZ8-F1-model_v4","Q9GZZ8-F1",0.479,0.147,0,56.9051696606786,36,2,2,0,0,0
"625","CXCL13","O43927","4",0,2,4.53304306853691,"AF-O43927-F1-model_v4","O43927-F1",0.153,0.144,0,84.1282054176072,2203,766,522,151,36,151
"626","POMK","Q9H5K3","18",0,1,5.70423944749997,"AF-Q9H5K3-F1-model_v4","Q9H5K3-F1",0.236,0.139,0,91.6573646723647,26,3,2,0,0,0
"627","NDST4","Q9H3R1","24",0,1,7.46972329418927,"AF-Q9H3R1-F1-model_v4","Q9H3R1-F1",0.164,0.136,0,91.4207467714767,20,6,3,1,1,1
"628","INSM1","Q01101","4",116,2,6.77393675689195,"AF-Q01101-F1-model_v4","Q01101-F1",0.109,0.135,0,59.1478765100671,315,226,196,82,3,82
"629","FGF23","Q9GZV9","4",0,2,2.966187166767,"AF-Q9GZV9-F1-model_v4","Q9GZV9-F1",0.208,0.134,0,77.7250279898219,4659,479,337,96,17,96
"630","PAK1","Q13153","4",5704,6,2.08786567744398,"AF-Q13153-F1-model_v4","Q13153-F1",0.156,0.13,0,73.6544828396803,1958,955,578,357,32,357
"631","RAB25","P57735","50",1,2,2.9045780357763,"AF-P57735-F1-model_v4","P57735-F1",0.148,0.13,0,87.0835269207501,190,128,97,65,27,65
"632","KISS1","Q15726","36",7,3,2.09932762279979,"AF-Q15726-F1-model_v4","Q15726-F1",0.282,0.129,0,59.2456081081081,2103,434,313,186,73,186
"633","FLRT3","Q9NZU0","4",2062,7,2.54549760025124,"AF-Q9NZU0-F1-model_v4","Q9NZU0-F1",0.14,0.128,0,75.0194255111977,77,19,11,4,0,4
"634","TCL1B","O95988","68",0,1,2.79556584337988,"AF-O95988-F1-model_v4","O95988-F1",0.173,0.127,0,78.8205052430887,22,17,14,1,0,1
"635","GNG13","Q9P2W3","4",6193,13,5.64080094489646,"AF-Q9P2W3-F1-model_v4","Q9P2W3-F1",0.356,0.125,0,87.884631956912,29,6,3,1,1,1
"636","KLF17","Q5JT82","21",0,1,2.61110730144409,"AF-Q5JT82-F1-model_v4","Q5JT82-F1",0.107,0.12,0,54.4212919463087,74,48,35,27,0,27
"637","MARCKSL1","P49006","4",0,1,2.26816218205972,"AF-P49006-F1-model_v4","P49006-F1",0.338,0.117,0,55.697905109489,110,43,24,13,1,13
"638","VAV3","Q9UKW4","4",4559,5,2.67892744505186,"AF-Q9UKW4-F1-model_v4","Q9UKW4-F1",0.067,0.117,0,84.4155135292406,322,166,108,67,7,67
"639","TNFRSF18","Q9Y5U5","4",1031,3,2.28971458610634,"AF-Q9Y5U5-F1-model_v4","Q9Y5U5-F1",0.145,0.11,0,73.0103484513274,518,203,108,1,9,1
"640","PYY","P10082","55",0,1,2.39186507150009,"AF-P10082-F1-model_v4","P10082-F1",0.16,0.109,0,70.5475507614213,2943,208,124,18,16,18
"641","CFAP221","Q4G0U5","4",0,1,2.34880724828056,"AF-Q4G0U5-F1-model_v4","Q4G0U5-F1",0.045,0.103,0,62.6102169133812,7,1,0,0,0,0
"642","SKA1","Q96BD8","4",2147,3,3.82479448217431,"AF-Q96BD8-F1-model_v4","Q96BD8-F1",0.218,0.102,0,85.822417794971,115,66,42,28,1,28
"643","ISG15","P05161","4",1031,3,2.8689696077854,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412,1884,415,207,104,17,104
"644","PPP2R2C","Q9Y2T4","4",0,2,4.49035761137692,"AF-Q9Y2T4-F1-model_v4","Q9Y2T4-F1",0.025,0.091,0,89.6425807341982,58,26,14,6,2,6
"645","TPRN","Q4KMQ1","4",516,2,2.36387647331817,"AF-Q4KMQ1-F1-model_v4","Q4KMQ1-F1",0.104,0.09,0,55.3001764264264,23,4,1,0,0,0
"646","IBSP","P21815","4",0,1,7.47897868812018,"AF-P21815-F1-model_v4","P21815-F1",0.275,0.088,0,50.0554607922393,942,141,98,6,4,6
"647","DYDC2","Q96IM9","30",0,1,2.91668172066365,"AF-Q96IM9-F1-model_v4","Q96IM9-F1",0.068,0.079,0,72.0974809160305,5,2,1,0,1,0
"648","E2F2","Q14209","4",0,1,2.7489314559599,"AF-Q14209-F1-model_v4","Q14209-F1",0.18,0.079,0,64.0825988023952,655,415,223,95,24,95
"649","GIP","P09681","4",516,2,2.90800028905804,"AF-P09681-F1-model_v4","P09681-F1",0.2,0.079,0,69.9249335548173,5918,528,307,54,38,54
"650","ILDR2","Q71H61","4",0,1,2.57893036566849,"AF-Q71H61-F1-model_v4","Q71H61-F1",0.046,0.075,0,56.5369393878776,24,4,2,2,0,2
