"uniprot_gn_id","external_gene_name","description","gene_biotype","druggability","struct_score","Fpocket_method","CP_score","PocketMiner_method","highest_score","source"
"Q9ULC5","ACSL5","acyl-CoA synthetase long chain family member 5 ","protein_coding",0.431,90.6044627172491,"AF",0.510676190476191,"AF",0.510676190476191,"AF"
"Q9ULD2","MTUS1","microtubule associated scaffold protein 1 ","protein_coding",0.607,51.3337839475013,"AF",0.62227619047619,"AF",0.62227619047619,"AF"
"Q9ULD4","BRPF3","bromodomain and PHD finger containing 3 ","protein_coding",0.527,76.2293054234063,"SM",0.394461904761905,"AF",0.527,"SM"
"Q9ULD5","ZNF777","zinc finger protein 777 ","protein_coding",0.162,58.3262287104623,"AF",0.145204761904762,"AF",0.162,"AF"
"Q9ULE0","WWC3","WWC family member 3 ","protein_coding",0.448,63.5101753571014,"AF",0.362166666666667,"SM",0.448,"AF"
"Q9ULG3","CFAP92","cilia and flagella associated protein 92 (putative) ","protein_coding",0.556,57.5025281411622,"AF",0.486733333333333,"AF",0.556,"AF"
"Q9ULH0","KIDINS220","kinase D interacting substrate 220 ","protein_coding",0.418,61.5374317572949,"AF",0.3877,"AF",0.418,"AF"
"Q9ULJ1","ODF2L","outer dense fiber of sperm tails 2 like ","protein_coding",0.366,81.3471325956125,"AF",0.581661904761905,"AF",0.581661904761905,"AF"
"Q9ULJ3","ZBTB21","zinc finger and BTB domain containing 21 ","protein_coding",0.52,54.5841209580838,"AF",0.492052380952381,"AF",0.52,"AF"
"Q9ULM2","ZNF490","zinc finger protein 490 ","protein_coding",0.537,72.1039189189189,"AF",0.642736363636364,"AF",0.642736363636364,"AF"
"Q9ULP9","TBC1D24","TBC1 domain family member 24 ","protein_coding",0.35,84.5575784955952,"AF",0.32032380952381,"AF",0.35,"AF"
"Q9ULT6","ZNRF3","zinc and ring finger 3 ","protein_coding",0.504,51.3089213323884,"AF",0.516109523809524,"SM",0.516109523809524,"SM"
"Q9ULV3","CIZ1","CDKN1A interacting zinc finger protein 1 ","protein_coding",0.074,52.5348837209302,"SM",0.490142857142857,"AF",0.490142857142857,"AF"
"Q9ULV4","CORO1C","coronin 1C ","protein_coding",0.615,86,"SM",0.316552380952381,"AF",0.615,"SM"
"Q9ULX3","NOB1","NIN1 (RPN12) binding protein 1 homolog ","protein_coding",0.614,73.2396132764921,"AF",0.374047619047619,"SM",0.614,"AF"
"Q9ULX6","AKAP8L","A-kinase anchoring protein 8 like ","protein_coding",0.025,56.087625498008,"AF",0.161504761904762,"AF",0.161504761904762,"AF"
"Q9ULZ1","APLN","apelin ","protein_coding",0.074,67.4084858569052,"AF",0,NA,0.074,"AF"
"Q9UM63","PLAGL1","PLAG1 like zinc finger 1 ","protein_coding",0.454,57.8973886242645,"AF",0.197226666666667,"AF",0.454,"AF"
"Q9UMQ3","BARX2","BARX homeobox 2 ","protein_coding",0.548,66.3515560640732,"AF",0.590666666666667,"AF",0.590666666666667,"AF"
"Q9UMR2","DDX19B","DEAD-box helicase 19B ","protein_coding",0.513,83.3427049422906,"SM",0.301247619047619,"AF",0.513,"SM"
"Q9UMS4","PRPF19","pre-mRNA processing factor 19 ","protein_coding",0.243,63.7117863720074,"SM",0.612119047619048,"SM",0.612119047619048,"SM"
"Q9UMX1","SUFU","SUFU negative regulator of hedgehog signaling ","protein_coding",0.118,83.1824697845507,"AF",0.425466666666667,"AF",0.425466666666667,"AF"
"Q9UMY1","NOL7","nucleolar protein 7 ","protein_coding",0.417,71.5987421383648,"AF",0.610842857142857,"AF",0.610842857142857,"AF"
"Q9UMZ2","SYNRG","synergin gamma ","protein_coding",0.255,79.2004716981132,"SM",0.207566666666667,"SM",0.255,"SM"
"Q9UN30","SCML1","Scm polycomb group protein like 1 ","protein_coding",0.602,67.1458276385725,"AF",0.176814285714286,"AF",0.602,"AF"
"Q9UN42","ATP1B4","ATPase Na+/K+ transporting family member beta 4 ","protein_coding",0.57,81.6929195088677,"AF",0.573116666666667,"AF",0.573116666666667,"AF"
"Q9UN67","PCDHB10","protocadherin beta 10 ","protein_coding",0.29,81.6800048543689,"AF",0.563714285714286,"AF",0.563714285714286,"AF"
"Q9UN76","SLC6A14","solute carrier family 6 member 14 ","protein_coding",0.366,89.8459622937942,"AF",0.405118181818182,"AF",0.405118181818182,"AF"
"Q9UNA1","ARHGAP26","Rho GTPase activating protein 26 ","protein_coding",0.444,78.1393160413772,"AF",0.287733333333333,"AF",0.444,"AF"
"Q9UNE0","EDAR","ectodysplasin A receptor ","protein_coding",0.542,66.8228289085546,"AF",0.122878571428571,"AF",0.542,"AF"
"Q9UNE2","RPH3AL","rabphilin 3A like (without C2 domains) ","protein_coding",0.216,69.2025124172185,"AF",0.397283333333333,"SM",0.397283333333333,"SM"
"Q9UNG2","TNFSF18","TNF superfamily member 18 ","protein_coding",0.392,81.1590425531915,"AF",0.463866666666667,"SM",0.463866666666667,"SM"
"Q9UNH5","CDC14A","cell division cycle 14A ","protein_coding",0.617,74.0031067547411,"AF",0.642071428571429,"SM",0.642071428571429,"SM"
"Q9UNI6","DUSP12","dual specificity phosphatase 12 ","protein_coding",0.433,87.0311004784689,"SM",0.298333333333333,"SM",0.433,"SM"
"Q9UNK0","STX8","syntaxin 8 ","protein_coding",0.552,77.526967126193,"AF",0.387257142857143,"AF",0.552,"AF"
"Q9UNS2","COPS3","COP9 signalosome subunit 3 ","protein_coding",0.357,84.8868138424821,"AF",0.537095238095238,"SM",0.537095238095238,"SM"
"Q9UPA5","BSN","bassoon presynaptic cytomatrix protein ","protein_coding",0.598,72.8955223880597,"SM",0,NA,0.598,"SM"
"Q9UPN9","TRIM33","tripartite motif containing 33 ","protein_coding",0.629,62.0918347126705,"AF",0.445281818181818,"SM",0.629,"AF"
"Q9UPQ9","TNRC6B","trinucleotide repeat containing adaptor 6B ","protein_coding",0.371,68.4968454258675,"SM",0.513509090909091,"SM",0.513509090909091,"SM"
"Q9UPR6","ZFR2","zinc finger RNA binding protein 2 ","protein_coding",0.113,65.218992553042,"AF",0.306661904761905,"AF",0.306661904761905,"AF"
"Q9UPT8","ZC3H4","zinc finger CCCH-type containing 4 ","protein_coding",0.633,58.1797752808989,"SM",0.43787619047619,"AF",0.633,"SM"
"Q9UPU3","SORCS3","sortilin related VPS10 domain containing receptor 3 ","protein_coding",0.272,75.4686579634465,"AF",0.470447619047619,"AF",0.470447619047619,"AF"
"Q9UPW0","FOXJ3","forkhead box J3 ","protein_coding",0.307,54.6658906088751,"AF",0.189446666666667,"AF",0.307,"AF"
"Q9UPW5","AGTPBP1","ATP/GTP binding carboxypeptidase 1 ","protein_coding",0.353,76.2987064267352,"AF",0.405066666666667,"AF",0.405066666666667,"AF"
"Q9UPX8","SHANK2","SH3 and multiple ankyrin repeat domains 2 ","protein_coding",0.106,77.240350877193,"SM",0,NA,0.106,"SM"
"Q9UPZ6","THSD7A","thrombospondin type 1 domain containing 7A ","protein_coding",0.338,65.4684115523466,"SM",0.628542857142857,"AF",0.628542857142857,"AF"
"Q9UQ03","CORO2B","coronin 2B ","protein_coding",0.044,90.5315284974093,"AF",0.160004761904762,"AF",0.160004761904762,"AF"
"Q9UQ05","KCNH4","potassium voltage-gated channel subfamily H member 4 ","protein_coding",0.18,67.6067582697201,"AF",0.177461904761905,"AF",0.18,"AF"
"Q9UQ13","SHOC2","SHOC2 leucine rich repeat scaffold protein ","protein_coding",0.622,88.0783278400352,"AF",0.508719047619048,"SM",0.622,"AF"
"Q9UQ35","SRRM2","serine/arginine repetitive matrix 2 ","protein_coding",0.332,61.3904282115869,"SM",0,NA,0.332,"SM"
"Q9UQ49","NEU3","neuraminidase 3 ","protein_coding",0.211,86.9053923303835,"AF",0.62987619047619,"AF",0.62987619047619,"AF"
"Q9UQ52","CNTN6","contactin 6 ","protein_coding",0.419,86.4009158785465,"AF",0.458172727272727,"AF",0.458172727272727,"AF"
"Q9UQ72","PSG11","pregnancy specific beta-1-glycoprotein 11 ","protein_coding",0.498,88.3471957268218,"AF",0.558054545454545,"AF",0.558054545454545,"AF"
"Q9UQ74","PSG8","pregnancy specific beta-1-glycoprotein 8 ","protein_coding",0.289,87.1743455031167,"AF",0.5026,"AF",0.5026,"AF"
"Q9UQB3","CTNND2","catenin delta 2 ","protein_coding",0.597,58.6442651791461,"AF",0.503366666666667,"AF",0.597,"AF"
"Q9UQC2","GAB2","GRB2 associated binding protein 2 ","protein_coding",0.534,52.8393367737003,"AF",0.455380952380952,"AF",0.534,"AF"
"Q9UQN3","CHMP2B","charged multivesicular body protein 2B ","protein_coding",0.068,77.4017902350814,"AF",0.164863636363636,"AF",0.164863636363636,"AF"
"Q9UQP3","TNN","tenascin N ","protein_coding",0.523,80.9785756647227,"AF",0.524642857142857,"AF",0.524642857142857,"AF"
"Q9Y216","MTMR7","myotubularin related protein 7 ","protein_coding",0.637,84.4660907897205,"AF",0.106444761904762,"SM",0.637,"AF"
"Q9Y219","JAG2","jagged canonical Notch ligand 2 ","protein_coding",0.47,72.6745002695418,"AF",0.419719047619048,"AF",0.47,"AF"
"Q9Y222","DMTF1","cyclin D binding myb like transcription factor 1 ","protein_coding",0.209,52.5790021911343,"AF",0.405385714285714,"AF",0.405385714285714,"AF"
"Q9Y231","FUT9","fucosyltransferase 9 ","protein_coding",0.535,90.2997987927565,"SM",0.589580952380952,"AF",0.589580952380952,"AF"
"Q9Y236","OSGIN2","oxidative stress induced growth inhibitor family member 2 ","protein_coding",0.4,88.003743114672,"AF",0.432471428571429,"AF",0.432471428571429,"AF"
"Q9Y238","DLEC1","DLEC1 cilia and flagella associated protein ","protein_coding",0.273,71.7226666666667,"AF",0.495247619047619,"AF",0.495247619047619,"AF"
"Q9Y240","CLEC11A","C-type lectin domain containing 11A ","protein_coding",0.422,79.8601232114467,"AF",0.554985714285714,"AF",0.554985714285714,"AF"
"Q9Y243","AKT3","AKT serine/threonine kinase 3 ","protein_coding",0.455,82.1386872291614,"AF",0.160245454545455,"AF",0.455,"AF"
"Q9Y258","CCL26","C-C motif chemokine ligand 26 ","protein_coding",0.355,85.2494109772423,"AF",0.587613333333333,"AF",0.587613333333333,"AF"
"Q9Y272","RASD1","ras related dexamethasone induced 1 ","protein_coding",0.588,81.6557239512855,"AF",0.356933333333333,"AF",0.588,"AF"
"Q9Y274","ST3GAL6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 ","protein_coding",0.579,91.3831840059237,"AF",0.348347619047619,"AF",0.579,"AF"
"Q9Y281","CFL2","cofilin 2 ","protein_coding",0.238,88.7145178435839,"AF",0.356647619047619,"AF",0.356647619047619,"AF"
"Q9Y294","ASF1A","anti-silencing function 1A histone chaperone ","protein_coding",0.575,83.8630136986301,"SM",0.542438095238095,"SM",0.575,"SM"
"Q9Y295","DRG1","developmentally regulated GTP binding protein 1 ","protein_coding",0.629,79.960687960688,"SM",0.610514285714286,"AF",0.629,"SM"
"Q9Y2A4","ZNF443","zinc finger protein 443 ","protein_coding",0.506,72.4694599078341,"AF",0.2013,"AF",0.506,"AF"
"Q9Y2B1","RXYLT1","ribitol xylosyltransferase 1 ","protein_coding",0.465,86.3163130193906,"AF",0.605447619047619,"AF",0.605447619047619,"AF"
"Q9Y2B5","VPS9D1","VPS9 domain containing 1 ","protein_coding",0.577,76.4176571546733,"AF",0.246,"AF",0.577,"AF"
"Q9Y2B9","PKIG","cAMP-dependent protein kinase inhibitor gamma ","protein_coding",0.074,63.6657090909091,"AF",0,NA,0.074,"AF"
"Q9Y2C2","UST","uronyl 2-sulfotransferase ","protein_coding",0.5,79.7574428952833,"AF",0.619147619047619,"AF",0.619147619047619,"AF"
"Q9Y2D2","SLC35A3","solute carrier family 35 member A3 ","protein_coding",0.417,87.9273622047244,"AF",0.0777495238095238,"AF",0.417,"AF"
"Q9Y2D5","PALM2AKAP2","PALM2 and AKAP2 fusion ","protein_coding",0.423,55.805325710847,"AF",0.423342857142857,"AF",0.423342857142857,"AF"
"Q9Y2D8","SSX2IP","SSX family member 2 interacting protein ","protein_coding",0.16,70.5566967509025,"AF",0.235718181818182,"AF",0.235718181818182,"AF"
"Q9Y2E4","DIP2C","disco interacting protein 2 homolog C ","protein_coding",0.166,79.4199064483795,"AF",0.641461904761905,"AF",0.641461904761905,"AF"
"Q9Y2G0","EFR3B","EFR3 homolog B ","protein_coding",0.151,81.9854688221709,"AF",0.424227272727273,"AF",0.424227272727273,"AF"
"Q9Y2H8","ZNF510","zinc finger protein 510 ","protein_coding",0.459,57.3001873873874,"AF",0.385652380952381,"AF",0.459,"AF"
"Q9Y2I8","WDR37","WD repeat domain 37 ","protein_coding",0.27,79.0856684910086,"AF",0.251338095238095,"AF",0.27,"AF"
"Q9Y2J2","EPB41L3","erythrocyte membrane protein band 4.1 like 3 ","protein_coding",0.365,59.124252209782,"AF",0.626657142857143,"AF",0.626657142857143,"AF"
"Q9Y2K5","R3HDM2","R3H domain containing 2 ","protein_coding",0.275,64.9785407725322,"SM",0.142286363636364,"SM",0.275,"SM"
"Q9Y2K9","STXBP5L","syntaxin binding protein 5L ","protein_coding",0.432,77.3461648126148,"AF",0.10921380952381,"AF",0.432,"AF"
"Q9Y2L6","FRMD4B","FERM domain containing 4B ","protein_coding",0.235,63.3382601899723,"AF",0.623914285714286,"AF",0.623914285714286,"AF"
"Q9Y2L9","LRCH1","leucine rich repeats and calponin homology domain containing 1 ","protein_coding",0.625,63.9553007585112,"AF",0.435518181818182,"AF",0.625,"AF"
"Q9Y2M5","KLHL20","kelch like family member 20 ","protein_coding",0.588,89.3373282923755,"AF",0.460080952380952,"SM",0.588,"AF"
"Q9Y2P0","ZNF835","zinc finger protein 835 ","protein_coding",0.52,77.0268853243955,"AF",0.136654285714286,"AF",0.52,"AF"
"Q9Y2Q1","ZNF257","zinc finger protein 257 ","protein_coding",0.485,66.8777050250163,"AF",0.430857142857143,"AF",0.485,"AF"
"Q9Y2Q5","LAMTOR2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 ","protein_coding",0.335,91.4897248677249,"AF",0.199958571428571,"AF",0.335,"AF"
"Q9Y2R5","MRPS17","mitochondrial ribosomal protein S17 ","protein_coding",0.589,77.5578231292517,"SM",0.192380952380952,"SM",0.589,"SM"
"Q9Y2S6","TMA7","translation machinery associated 7 homolog ","protein_coding",0.269,71.8576923076923,"AF",0,NA,0.269,"AF"
"Q9Y2T1","AXIN2","axin 2 ","protein_coding",0.402,61.5854852449042,"AF",0.31327619047619,"AF",0.402,"AF"
"Q9Y2T2","AP3M1","adaptor related protein complex 3 subunit mu 1 ","protein_coding",0.218,92.4992384406165,"AF",0.294666666666667,"AF",0.294666666666667,"AF"
"Q9Y2V0","CDIN1","CDAN1 interacting nuclease 1 ","protein_coding",0.405,93.2239753737907,"AF",0.6231,"AF",0.6231,"AF"
"Q9Y2W2","WBP11","WW domain binding protein 11 ","protein_coding",0.413,63.6547275315169,"AF",0.194571428571429,"AF",0.413,"AF"
"Q9Y2Y4","ZBTB32","zinc finger and BTB domain containing 32 ","protein_coding",0.38,57.0029669443698,"AF",0.400663636363636,"AF",0.400663636363636,"AF"
"Q9Y2Y9","KLF13","KLF transcription factor 13 ","protein_coding",0.443,58.5933835616438,"AF",0.436223076923077,"AF",0.443,"AF"
"Q9Y328","NSG2","neuronal vesicle trafficking associated 2 ","protein_coding",0.266,58.9347220163084,"AF",0.364095238095238,"AF",0.364095238095238,"AF"
"Q9Y343","SNX24","sorting nexin 24 ","protein_coding",0.381,81.5630733944954,"SM",0.363585714285714,"SM",0.381,"SM"
"Q9Y383","LUC7L2","LUC7 like 2, pre-mRNA splicing factor ","protein_coding",0.327,65.2619182293268,"AF",0.354895238095238,"AF",0.354895238095238,"AF"
"Q9Y3A2","UTP11","UTP11 small subunit processome component ","protein_coding",0.598,91.3863106343284,"AF",0.577714285714286,"AF",0.598,"AF"
"Q9Y3A4","RRP7A","ribosomal RNA processing 7 homolog A ","protein_coding",0.548,79.9033786152498,"AF",0.189366666666667,"AF",0.548,"AF"
"Q9Y3C1","NOP16","NOP16 nucleolar protein ","protein_coding",0.211,86.4942617449664,"AF",0.483895238095238,"SM",0.483895238095238,"SM"
"Q9Y3E2","BOLA1","bolA family member 1 ","protein_coding",0.418,81.3752794411178,"AF",0.569485714285714,"AF",0.569485714285714,"AF"
"Q9Y3L3","SH3BP1","SH3 domain binding protein 1 ","protein_coding",0.606,72.26468173258,"AF",0.493961904761905,"AF",0.606,"AF"
"Q9Y3P4","RHBDD3","rhomboid domain containing 3 ","protein_coding",0.498,69.6387880910683,"AF",0.503466666666667,"AF",0.503466666666667,"AF"
"Q9Y3P8","SIT1","signaling threshold regulating transmembrane adaptor 1 ","protein_coding",0.64,61.7332525252525,"AF",0.176138095238095,"AF",0.64,"AF"
"Q9Y3Q0","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2 ","protein_coding",0.486,95.1707964152858,"AF",0.541619047619048,"AF",0.541619047619048,"AF"
"Q9Y3R4","NEU2","neuraminidase 2 ","protein_coding",0.217,89.2919905373437,"SM",0.48085,"AF",0.48085,"AF"
"Q9Y3S1","WNK2","WNK lysine deficient protein kinase 2 ","protein_coding",0.366,73.59749915512,"SM",0.332381818181818,"SM",0.366,"SM"
"Q9Y3T6","R3HCC1","R3H domain and coiled-coil containing 1 ","protein_coding",0.146,67.2232107701216,"AF",0.479,"AF",0.479,"AF"
"Q9Y3V2","RWDD3","RWD domain containing 3 ","protein_coding",0.498,74.0830737279335,"SM",0.569514285714286,"AF",0.569514285714286,"AF"
"Q9Y3X0","CCDC9","coiled-coil domain containing 9 ","protein_coding",0.239,58.6306471567928,"AF",0.215242857142857,"AF",0.239,"AF"
"Q9Y3Y2","CHTOP","chromatin target of PRMT1 ","protein_coding",0.23,62.6822547425474,"AF",0.199328571428571,"AF",0.23,"AF"
"Q9Y3Y4","PYGO1","pygopus family PHD finger 1 ","protein_coding",0.181,71.4958506224066,"SM",0.4804,"AF",0.4804,"AF"
"Q9Y421","FAM32A","family with sequence similarity 32 member A ","protein_coding",0.432,79.1456060606061,"AF",0.229654545454545,"AF",0.432,"AF"
"Q9Y426","C2CD2","C2 calcium dependent domain containing 2 ","protein_coding",0.542,62.5419016208066,"AF",0.376947619047619,"AF",0.542,"AF"
"Q9Y448","KNSTRN","kinetochore localized astrin (SPAG5) binding protein ","protein_coding",0.417,68.648542591845,"AF",0.121080952380952,"AF",0.417,"AF"
"Q9Y478","PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1 ","protein_coding",0.384,64.9007138221934,"SM",0.431061904761905,"SM",0.431061904761905,"SM"
"Q9Y4A8","NFE2L3","NFE2 like bZIP transcription factor 3 ","protein_coding",0.354,53.475290057825,"AF",0.341380952380952,"AF",0.354,"AF"
"Q9Y4B5","MTCL1","microtubule crosslinking factor 1 ","protein_coding",0.46,51.6620921070507,"AF",0.364861904761905,"AF",0.46,"AF"
"Q9Y4E8","USP15","ubiquitin specific peptidase 15 ","protein_coding",0.331,82.366797532249,"SM",0.597747619047619,"SM",0.597747619047619,"SM"
"Q9Y4H2","IRS2","insulin receptor substrate 2 ","protein_coding",0.563,71.4865671641791,"SM",0.507661904761905,"SM",0.563,"SM"
"Q9Y4H4","GPSM3","G protein signaling modulator 3 ","protein_coding",0.57,71.626796812749,"AF",0.239214285714286,"AF",0.57,"AF"
"Q9Y4I5","TESMIN","testis expressed metallothionein like protein ","protein_coding",0.137,61.1771871539313,"SM",0.626185714285714,"AF",0.626185714285714,"AF"
"Q9Y4K1","CRYBG1","crystallin beta-gamma domain containing 1 ","protein_coding",0.173,54.9995811636858,"AF",0.449371428571429,"AF",0.449371428571429,"AF"
"Q9Y4L1","HYOU1","hypoxia up-regulated 1 ","protein_coding",0.615,81.614433793456,"AF",0.122215238095238,"AF",0.615,"AF"
"Q9Y4P8","WIPI2","WD repeat domain, phosphoinositide interacting 2 ","protein_coding",0.43,77.2791394744441,"AF",0.627114285714286,"AF",0.627114285714286,"AF"
"Q9Y4W2","LAS1L","LAS1 like ribosome biogenesis factor ","protein_coding",0.575,63.7525586573043,"AF",0.188862857142857,"AF",0.575,"AF"
"Q9Y4X4","KLF12","KLF transcription factor 12 ","protein_coding",0.226,50.8365505001613,"AF",0.467061904761905,"AF",0.467061904761905,"AF"
"Q9Y4Z2","NEUROG3","neurogenin 3 ","protein_coding",0.516,67.7738589211618,"SM",0.457152380952381,"AF",0.516,"SM"
"Q9Y508","RNF114","ring finger protein 114 ","protein_coding",0.247,83.7771428571429,"AF",0.241114285714286,"AF",0.247,"AF"
"Q9Y519","TMEM184B","transmembrane protein 184B ","protein_coding",0.414,73.6036420330527,"AF",0.0571685714285714,"AF",0.414,"AF"
"Q9Y561","LRP12","LDL receptor related protein 12 ","protein_coding",0.452,63.1497985265374,"AF",0.080337619047619,"AF",0.452,"AF"
"Q9Y573","IPP","intracisternal A particle-promoted polypeptide ","protein_coding",0.224,89.3232809773124,"AF",0.137189523809524,"AF",0.224,"AF"
"Q9Y574","ASB4","ankyrin repeat and SOCS box containing 4 ","protein_coding",0.41,93.9233944411591,"AF",0.417719047619048,"AF",0.417719047619048,"AF"
"Q9Y575","ASB3","ankyrin repeat and SOCS box containing 3 ","protein_coding",0.112,91.1189928589017,"AF",0.436595238095238,"AF",0.436595238095238,"AF"
"Q9Y5B0","CTDP1","CTD phosphatase subunit 1 ","protein_coding",0.073,65.0613175860186,"AF",0.105787619047619,"AF",0.105787619047619,"AF"
"Q9Y5E1","PCDHB9","protocadherin beta 9 ","protein_coding",0.337,81.5345368712356,"AF",0.445090909090909,"AF",0.445090909090909,"AF"
"Q9Y5E2","PCDHB7","protocadherin beta 7 ","protein_coding",0.523,81.658697857026,"AF",0.326546153846154,"AF",0.523,"AF"
"Q9Y5E3","PCDHB6","protocadherin beta 6 ","protein_coding",0.464,81.4621597921403,"AF",0.424852380952381,"AF",0.464,"AF"
"Q9Y5E4","PCDHB5","protocadherin beta 5 ","protein_coding",0.179,81.5486880131363,"AF",0.0794072727272727,"AF",0.179,"AF"
"Q9Y5E7","PCDHB2","protocadherin beta 2 ","protein_coding",0.568,81.4881447154471,"AF",0.638627272727273,"AF",0.638627272727273,"AF"
"Q9Y5E9","PCDHB14","protocadherin beta 14 ","protein_coding",0.394,81.8080803499109,"AF",0.608395238095238,"AF",0.608395238095238,"AF"
"Q9Y5F2","PCDHB11","protocadherin beta 11 ","protein_coding",0.253,82.1967601043025,"AF",0.465814285714286,"AF",0.465814285714286,"AF"
"Q9Y5F7","PCDHGC4","protocadherin gamma subfamily C, 4 ","protein_coding",0.644,75.2914175438597,"AF",0.388472727272727,"AF",0.644,"AF"
"Q9Y5G6","PCDHGA7","protocadherin gamma subfamily A, 7 ","protein_coding",0.624,75.2538299357721,"AF",0.19231619047619,"AF",0.624,"AF"
"Q9Y5G8","PCDHGA5","protocadherin gamma subfamily A, 5 ","protein_coding",0.371,75.3929261083744,"AF",0.391081818181818,"AF",0.391081818181818,"AF"
"Q9Y5G9","PCDHGA4","protocadherin gamma subfamily A, 4 ","protein_coding",0.184,74.3877826324413,"AF",0.518145454545455,"AF",0.518145454545455,"AF"
"Q9Y5H4","PCDHGA1","protocadherin gamma subfamily A, 1 ","protein_coding",0.513,75.3012622858748,"AF",0.485171428571429,"AF",0.513,"AF"
"Q9Y5H7","PCDHA5","protocadherin alpha 5 ","protein_coding",0.595,74.9435410292072,"AF",0.156185714285714,"AF",0.595,"AF"
"Q9Y5J1","UTP18","UTP18 small subunit processome component ","protein_coding",0.557,78.056350885261,"AF",0.274396666666667,"AF",0.557,"AF"
"Q9Y5K1","SPO11","SPO11 initiator of meiotic double strand breaks ","protein_coding",0.582,90.9582682458387,"AF",0.353728571428571,"AF",0.582,"AF"
"Q9Y5L3","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2 ","protein_coding",0.457,93.0523658472112,"AF",0.635252380952381,"SM",0.635252380952381,"SM"
"Q9Y5L4","TIMM13","translocase of inner mitochondrial membrane 13 ","protein_coding",0.368,82.7597386519945,"AF",0.522272727272727,"AF",0.522272727272727,"AF"
"Q9Y5L5","LENEP","lens epithelial protein ","protein_coding",0.407,69.8007231404959,"AF",0,NA,0.407,"AF"
"Q9Y5N6","ORC6","origin recognition complex subunit 6 ","protein_coding",0.425,81.544630290668,"AF",0.638438095238095,"SM",0.638438095238095,"SM"
"Q9Y5P6","GMPPB","GDP-mannose pyrophosphorylase B ","protein_coding",0.203,96.0712826943748,"AF",0.476747619047619,"SM",0.476747619047619,"SM"
"Q9Y5P8","PPP2R3B","protein phosphatase 2 regulatory subunit B''beta ","protein_coding",0.305,82.0324897400821,"SM",0.550333333333333,"AF",0.550333333333333,"AF"
"Q9Y5Q3","MAFB","MAF bZIP transcription factor B ","protein_coding",0.631,64.8506381292113,"AF",0.247085714285714,"AF",0.631,"AF"
"Q9Y5Q5","CORIN","corin, serine peptidase ","protein_coding",0.587,70.569558242843,"AF",0.557252380952381,"AF",0.587,"AF"
"Q9Y5Q6","INSL5","insulin like 5 ","protein_coding",0.316,64.2894589552239,"AF",0.304433333333333,"AF",0.316,"AF"
"Q9Y5S9","RBM8A","RNA binding motif protein 8A ","protein_coding",0.449,81.6128590971272,"SM",0.509409523809524,"AF",0.509409523809524,"AF"
"Q9Y5T4","DNAJC15","DnaJ heat shock protein family (Hsp40) member C15 ","protein_coding",0.304,78.6995844155844,"AF",0.143540526315789,"AF",0.304,"AF"
"Q9Y5U5","TNFRSF18","TNF receptor superfamily member 18 ","protein_coding",0.11,73.0103484513274,"AF",0.168590909090909,"AF",0.168590909090909,"AF"
"Q9Y5U8","MPC1","mitochondrial pyruvate carrier 1 ","protein_coding",0.552,91.7401154734411,"AF",0.356938095238095,"AF",0.552,"AF"
"Q9Y5V0","ZNF706","zinc finger protein 706 ","protein_coding",0.283,72.1098655462185,"AF",0,NA,0.283,"AF"
"Q9Y5X0","SNX10","sorting nexin 10 ","protein_coding",0.498,86.2979053529868,"SM",0.209381818181818,"SM",0.498,"SM"
"Q9Y5X2","SNX8","sorting nexin 8 ","protein_coding",0.287,84.3853205301596,"AF",0.198361904761905,"AF",0.287,"AF"
"Q9Y5Y2","NUBP2","NUBP iron-sulfur cluster assembly factor 2, cytosolic ","protein_coding",0.431,90.9698367144978,"AF",0.131680952380952,"AF",0.431,"AF"
"Q9Y5Y3","GPR45","G protein-coupled receptor 45 ","protein_coding",0.149,83.9984677966102,"AF",0.637863636363636,"AF",0.637863636363636,"AF"
"Q9Y5Z6","B3GALT1","beta-1,3-galactosyltransferase 1 ","protein_coding",0.248,89.1407881957415,"AF",0.244342857142857,"AF",0.248,"AF"
"Q9Y5Z7","HCFC2","host cell factor C2 ","protein_coding",0.086,73.941517930244,"AF",0.378269230769231,"AF",0.378269230769231,"AF"
"Q9Y606","PUS1","pseudouridine synthase 1 ","protein_coding",0.275,82.0461397720456,"AF",0.554923809523809,"AF",0.554923809523809,"AF"
"Q9Y608","LRRFIP2","LRR binding FLII interacting protein 2 ","protein_coding",0.374,68.2024440589766,"AF",0.544095238095238,"AF",0.544095238095238,"AF"
"Q9Y614","ACTL7B","actin like 7B ","protein_coding",0.027,87.7560151324086,"AF",0.553152380952381,"AF",0.553152380952381,"AF"
"Q9Y618","NCOR2","nuclear receptor corepressor 2 ","protein_coding",0.234,69.3219761499148,"SM",0,NA,0.234,"SM"
"Q9Y644","RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase ","protein_coding",0.215,88.2852321498244,"AF",0.20062380952381,"AF",0.215,"AF"
"Q9Y646","CPQ","carboxypeptidase Q ","protein_coding",0.347,93.9215487938596,"AF",0.193761904761905,"AF",0.347,"AF"
