"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T86836",NA,NA,"Malaria","Small molecular drug","NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,"Head and neck cancer",NA,"NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,"Fungal infection","Small molecular drug","NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,"Recurrent glioblastoma","Small molecular drug","NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,NA,"Small molecular drug","NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,"Brain metastases",NA,"NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T86836",NA,NA,"Systemic lupus erythematosus",NA,"NOUNIPROTAC","Human Deoxyribonucleic acid (hDNA)","Successful target"
"T87023","PTAFR","P25105","Solid tumour/cancer","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Brain ischaemia",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Nerve injury","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105",NA,NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Asthma","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Asthma",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Cerebral infarction","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Allergy","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Ocular allergy","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Sepsis","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Allergy",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Obesity","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Psoriasis vulgaris","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Inflammation",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Thrombocytopenia",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105",NA,"Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Inflammatory bowel disease","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Conjunctivitis","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Cardiac arrhythmias","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Dengue","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Thrombosis",NA,"PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Stroke","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87023","PTAFR","P25105","Hepatovirus infection","Small molecular drug","PTAFR_HUMAN","Platelet-activating factor receptor (PTAFR)","Successful target"
"T87024","APP","P05067",NA,"Antibody","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Cognitive impairment",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Age-related macular degeneration",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Antibody ","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Neurological disorder",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Cerebral amyloid angiopathy",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Antibody","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Solid tumour/cancer",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Solid tumour/cancer","Small molecular drug","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Monoclonal antibody","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Diagnostic imaging","Small molecular drug","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Glioma",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Small molecule","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067",NA,"Small molecular drug","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Small molecular drug","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease","Vaccine","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Alzheimer disease",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Dystrophic epidermolysis bullosa","Vaccine","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Brain injury","Antibody","A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Amyloidosis",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Macular degeneration",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067",NA,NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87024","APP","P05067","Brain injury",NA,"A4_HUMAN","Amyloid beta A4 protein (APP)","Successful target"
"T87075","CD3E","P07766","Breast cancer","Antibody","CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87075","CD3E","P07766","Solid tumour/cancer","Antibody","CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87075","CD3E","P07766","Melanoma",NA,"CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87075","CD3E","P07766","Cutaneous T-cell lymphoma",NA,"CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87075","CD3E","P07766","Organ transplant rejection",NA,"CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87075","CD3E","P07766","Prostate cancer","Antibody","CD3E_HUMAN","T-cell surface glycoprotein CD3 epsilon (CD3E)","Successful target"
"T87119",NA,NA,"Conjunctivitis","Small molecular drug","NOUNIPROTAC","Fungal Cell membrane (Fung CM)","Successful target"
"T87119",NA,NA,"Dermatophytosis","Small molecular drug","NOUNIPROTAC","Fungal Cell membrane (Fung CM)","Successful target"
"T87119",NA,NA,"Candidiasis","Small molecular drug","NOUNIPROTAC","Fungal Cell membrane (Fung CM)","Successful target"
"T87467",NA,NA,"Malnutrition","Small molecular drug","NOUNIPROTAC","Folate receptor (FOLR)","Successful target"
"T87467",NA,NA,"Vitamin deficiency","Small molecular drug","NOUNIPROTAC","Folate receptor (FOLR)","Successful target"
"T87467",NA,NA,"Folate-deficiency anemia","Small molecular drug","NOUNIPROTAC","Folate receptor (FOLR)","Successful target"
"T87670","GPR55","Q9Y2T6","Attention deficit hyperactivity disorder","Small molecular drug","GPR55_HUMAN","G-protein coupled receptor 55 (GPR55)","Successful target"
"T87670","GPR55","Q9Y2T6",NA,"Small molecular drug","GPR55_HUMAN","G-protein coupled receptor 55 (GPR55)","Successful target"
"T87670","GPR55","Q9Y2T6","Angelman syndrome",NA,"GPR55_HUMAN","G-protein coupled receptor 55 (GPR55)","Successful target"
"T87975",NA,NA,"Seborrhoeic dermatitis","Small molecular drug","NOUNIPROTAC","Fungal Proton pump (FPPCM)","Successful target"
"T88023","TNFRSF8","P28908","Lymphoma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Hodgkin lymphoma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Lymphatic disease","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908",NA,"Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Immunoproliferative disorder","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Immune System disease","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Immune System disease","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Aggressive cancer","CAR-T cell therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Hodgkin lymphoma","CAR-T cell therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Solid tumour/cancer","Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Lymphoma","Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Lymphoma","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Non-hodgkin lymphoma","CAR-T cell therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Hodgkin lymphoma","Monoclonal antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Large cell lymphoma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Neoplasm","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Lymphoma","Antibody drug conjugate","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Multiple myeloma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Non-hodgkin lymphoma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Immunoproliferative disorder","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","B-cell lymphoma","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Anaplastic large cell lymphoma","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Peripheral T-cell lymphoma","Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Lymphatic disease","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Hodgkin lymphoma","Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Mycosis fungoides","Antibody","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Neoplasm","CAR T Cell Therapy (Dual specific)","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","Autoimmune diabetes",NA,"TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88023","TNFRSF8","P28908","leukaemia","CAR T Cell Therapy","TNR8_HUMAN","Lymphocyte activation antigen CD30 (TNFRSF8)","Successful target"
"T88182","GGCX","P38435","Bleeding disorder","Small molecular drug","VKGC_HUMAN","Vitamin K-dependent gamma-carboxylase (GGCX)","Successful target"
"T88182","GGCX","P38435","Vitamin K deficiency","Small molecular drug","VKGC_HUMAN","Vitamin K-dependent gamma-carboxylase (GGCX)","Successful target"
"T88185","HCAR2","Q8TDS4","Cardiovascular disease",NA,"HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Lipid metabolism disorder","Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Arteriosclerosis","Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Type-2 diabetes",NA,"HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Major depressive disorder","Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4",NA,"Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Dyslipidemia",NA,"HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Hypertriglyceridemia",NA,"HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Ischemic stroke","Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Plaque psoriasis",NA,"HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88185","HCAR2","Q8TDS4","Hyperlipidaemia","Small molecular drug","HCAR2_HUMAN","Nicotinic acid receptor (HCAR2)","Successful target"
"T88240","Bact folP",NA,"Urinary tract infection","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Pseudomonas infection","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Gram-positive bacterial infection","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Bacterial infection","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Infection of P. falciparum","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,NA,"Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Dermatitis herpetiformis","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Malaria","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Rheumatic fever","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,NA,NA,"DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Respiratory tract infection","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Tuberculosis","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88240","Bact folP",NA,"Cystitis","Small molecular drug","DHPS_ECOLI","Bacterial Dihydropteroate synthetase (Bact folP)","Successful target"
"T88338",NA,NA,NA,"Small molecular drug","NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Acute bacterial skin infection",NA,"NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Pneumonia","Small molecular drug","NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Gram-positive bacterial infection","Small molecular drug","NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Bacterial infection","Small molecular drug","NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Community-acquired pneumonia",NA,"NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88338",NA,NA,"Human immunodeficiency virus infection","Small molecular drug","NOUNIPROTAC","Bacterial 23S ribosomal RNA (Bact 23S rRNA)","Successful target"
"T88452","SERPINA6","P08185","Inflammation","Small molecular drug","CBG_HUMAN","Corticosteroid-binding globulin (SERPINA6)","Successful target"
"T88452","SERPINA6","P08185","Diabetic retinopathy",NA,"CBG_HUMAN","Corticosteroid-binding globulin (SERPINA6)","Successful target"
"T88452","SERPINA6","P08185","Asthma","Small molecular drug","CBG_HUMAN","Corticosteroid-binding globulin (SERPINA6)","Successful target"
"T88452","SERPINA6","P08185","Obstructive airway disease","Small molecular drug","CBG_HUMAN","Corticosteroid-binding globulin (SERPINA6)","Successful target"
"T88452","SERPINA6","P08185","Diabetic macular edema","Small molecular drug","CBG_HUMAN","Corticosteroid-binding globulin (SERPINA6)","Successful target"
"T88505","NFE2L2","Q16236","Ocular inflammation","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Subarachnoid hemorrhage",NA,"NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Non-alcoholic steatohepatitis","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Friedreich's ataxia","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Melanoma","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Age-related macular degeneration","Small interfering RNA","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Breast cancer",NA,"NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Psychiatric disorder","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236",NA,"Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Multiple sclerosis","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Alpha-1 antitrypsin deficiency","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Non-small-cell lung cancer",NA,"NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Pulmonary arterial hypertension","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Focal segmental glomerulosclerosis","Small molecular drug","NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88505","NFE2L2","Q16236","Amyotrophic lateral sclerosis",NA,"NF2L2_HUMAN","Nuclear factor erythroid 2-related factor 2 (Nrf2)","Successful target"
"T88637",NA,NA,"Dilated cardiomyopathy","Small molecular drug","NOUNIPROTAC","Myosin (MYO)","Successful target"
"T88637",NA,NA,"Obstructive hypertrophic cardiomyopathy",NA,"NOUNIPROTAC","Myosin (MYO)","Successful target"
"T88887","Stap-coc rpoB",NA,NA,"Small molecular drug","RPOB_STAA8","Staphylococcus Plastid RNA polymerase beta (Stap-coc rpoB)","Successful target"
"T88887","Stap-coc rpoB",NA,"Infectious disease","Small molecular drug","RPOB_STAA8","Staphylococcus Plastid RNA polymerase beta (Stap-coc rpoB)","Successful target"
"T88887","Stap-coc rpoB",NA,"Diarrhea","Small molecular drug","RPOB_STAA8","Staphylococcus Plastid RNA polymerase beta (Stap-coc rpoB)","Successful target"
"T88975","PDE3A","Q14432",NA,"Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Intermittent claudication","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Essential thrombocythemia","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Heart failure","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Thrombocythemia","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Congestive heart failure","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Asthma","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432",NA,NA,"PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Cardiac failure","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Bronchial asthma","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T88975","PDE3A","Q14432","Cardiovascular disease","Small molecular drug","PDE3A_HUMAN","Phosphodiesterase 3A (PDE3A)","Successful target"
"T89034","PLG","P00747","Acute coronary syndrome",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Pulmonary embolism",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Otitis media","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Paroxysmal atrial fibrillation","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747",NA,"Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Alzheimer disease",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Bleeding disorder",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Bleeding disorder","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Excessive bleeding","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Chronic/stable angina","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Pulmonary embolism","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Acute ischemic stroke","Small molecule","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Postoperative hemorrhage","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Solid tumour/cancer",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Myocardial infarction",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Macular degeneration",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Heart attack",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Menorrhagia",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Ischemic stroke",NA,"PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89034","PLG","P00747","Cerebrovascular ischaemia","Small molecular drug","PLMN_HUMAN","Plasminogen (PLG)","Successful target"
"T89041","CYP17A1","P05093",NA,"Small molecular drug","CP17A_HUMAN","Steroid 17-alpha-monooxygenase (S17AH)","Successful target"
"T89041","CYP17A1","P05093",NA,NA,"CP17A_HUMAN","Steroid 17-alpha-monooxygenase (S17AH)","Successful target"
"T89041","CYP17A1","P05093","Prostate cancer",NA,"CP17A_HUMAN","Steroid 17-alpha-monooxygenase (S17AH)","Successful target"
"T89041","CYP17A1","P05093","Breast cancer",NA,"CP17A_HUMAN","Steroid 17-alpha-monooxygenase (S17AH)","Successful target"
"T89041","CYP17A1","P05093","Prostate cancer","Small molecular drug","CP17A_HUMAN","Steroid 17-alpha-monooxygenase (S17AH)","Successful target"
"T89086",NA,NA,"Mucositis","Small molecular drug","NOUNIPROTAC","Toxic reactive metabolite (TRM)","Successful target"
"T89360","IMPDH2","P12268",NA,"Small molecular drug","IMDH2_HUMAN","Inosine-5'-monophosphate dehydrogenase 2 (IMPDH2)","Successful target"
"T89360","IMPDH2","P12268","Organ transplant rejection","Small molecular drug","IMDH2_HUMAN","Inosine-5'-monophosphate dehydrogenase 2 (IMPDH2)","Successful target"
"T89360","IMPDH2","P12268","Pemphigus vulgaris","Small molecular drug","IMDH2_HUMAN","Inosine-5'-monophosphate dehydrogenase 2 (IMPDH2)","Successful target"
"T89360","IMPDH2","P12268","Immune System disease","Small molecular drug","IMDH2_HUMAN","Inosine-5'-monophosphate dehydrogenase 2 (IMPDH2)","Successful target"
"T89361","CDK6","Q00534","Psoriasis vulgaris","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Hormone receptor positive and HER2-negative advanced or metastatic breast cancer","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
