"","Cluster","Term","PValue","Adjusted_Pvalue","Genes"
"528",12,"nuclear division (GO:0000280)","1.6614924169728087E-7","5.696545429621058E-6","CCNB2;CENPF;CDCA5;NUF2;KIF2C;CEP55"
"529",12,"organelle fission (GO:0048285)","2.76851708343822E-7","8.30555125031466E-6","CCNB2;CENPF;CDCA5;NUF2;KIF2C;CEP55"
"530",12,"metaphase plate congression (GO:0051310)","4.1291342449750516E-7","1.1011024653266804E-5","CENPF;CDCA5;CDCA8"
"531",12,"chromosome organization (GO:0051276)","8.084340109269153E-7","1.9402416262245967E-5","CENPF;CDCA5;CDCA8;CENPA;ZWINT"
"532",12,"chromosome segregation (GO:0007059)","1.0687703394931213E-6","2.2600808599494007E-5","CENPF;NUF2;KIF2C;ZWINT"
"533",12,"DNA replication initiation (GO:0006270)","1.2242104658059254E-6","2.2600808599494007E-5","CDC45;MCM4;MCM2"
"534",12,"establishment of chromosome localization (GO:0051303)","1.2242104658059254E-6","2.2600808599494007E-5","CENPF;CDCA5;CDCA8"
"535",12,"cell cycle G1/S phase transition (GO:0044843)","9.031122630723573E-6","1.4449796209157716E-4","CDC45;CDCA5;MCM4;MCM2"
"536",12,"G1/S transition of mitotic cell cycle (GO:0000082)","9.031122630723573E-6","1.4449796209157716E-4","CDC45;CDCA5;MCM4;MCM2"
"537",12,"cell cycle checkpoint (GO:0000075)","1.0007755875728272E-5","1.5011633813592407E-4","CENPF;CDC45;CHMP4C;ZWINT"
"538",12,"establishment of organelle localization (GO:0051656)","1.3407853734130344E-5","1.8928734683478133E-4","CENPF;CDCA5;CDCA8;CENPA"
"539",12,"regulation of chromosome segregation (GO:0051983)","2.3498426630815085E-5","3.133123550775345E-4","CENPF;CDCA5;KIF2C"
"540",12,"microtubule cytoskeleton organization (GO:0000226)","5.8738369257619625E-5","6.190033775708778E-4","TACC3;KIF2C;KIF20A;CENPA"
"541",12,"nucleosome assembly (GO:0006334)","8.559289873755705E-5","8.559289873755705E-4","CENPA;ASF1B;MCM2"
"542",12,"DNA conformation change (GO:0071103)","9.095268199124112E-5","8.731457471159147E-4","CDCA5;MCM4;MCM2"
"543",12,"mitotic cell cycle checkpoint (GO:0007093)","1.0232080283081646E-4","9.444997184383057E-4","CENPF;CHMP4C;ZWINT"
"544",12,"protein-DNA complex assembly (GO:0065004)","1.347042039591539E-4","0.0011973707018591458","CENPA;ASF1B;MCM2"
"545",12,"nucleosome organization (GO:0034728)","1.6093903857423178E-4","0.0013794774734934153","CENPA;ASF1B;MCM2"
"546",12,"protein-DNA complex subunit organization (GO:0071824)","2.3287274968603297E-4","0.0019272227560223419","CENPA;ASF1B;MCM2"
"547",12,"microtubule-based process (GO:0007017)","5.393929197512345E-4","0.0038074794335381254","TACC3;KIF2C;KIF20A;CENPA"
"548",12,"DNA replication (GO:0006260)","5.826710270622475E-4","0.003995458471283983","CDC45;MCM4;MCM2"
"549",12,"negative regulation of mitotic cell cycle phase transition (GO:1901991)","6.390613870021466E-4","0.0042604092466809775","CENPF;CHMP4C;ZWINT"
"550",12,"negative regulation of cell cycle phase transition (GO:1901988)","7.195272026923491E-4","0.004667203476923345","CENPF;CHMP4C;ZWINT"
"551",12,"regulation of cell cycle process (GO:0010564)","7.732479841556616E-4","0.004883671478877863","CENPF;CDCA5;CHMP4C;ZWINT"
"552",12,"negative regulation of mitotic cell cycle (GO:0045930)","9.358689648286442E-4","0.0057591936297147345","CENPF;CHMP4C;ZWINT"
"553",12,"regulation of mitotic cell cycle phase transition (GO:1901990)","0.0013862628777685448","0.0077372811782430405","CENPF;CHMP4C;ZWINT"
"554",12,"negative regulation of cell cycle process (GO:0010948)","0.0014343460795047064","0.007823705888207489","CENPF;CHMP4C;ZWINT"
"555",12,"regulation of cell cycle phase transition (GO:1901987)","0.001602196004646699","0.008359283502504518","CENPF;CHMP4C;ZWINT"
"556",12,"regulation of mitotic cell cycle (GO:0007346)","0.004864073807511528","0.02432036903755764","CENPF;CHMP4C;ZWINT"
"557",12,"negative regulation of cell cycle (GO:0045786)","0.006333525002660498","0.03102134695180652","CENPF;CHMP4C;ZWINT"
"558",12,"Cell cycle Homo sapiens hsa04110","4.026624426470354E-6","4.026624426470354E-5","CCNB2;CDC45;MCM4;MCM2"
"559",12,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278","3.478810872160778E-18","2.713472480285407E-16","GINS1;CDCA5;CDCA8;CENPA;ZWINT;CCNB2;CENPF;CDC45;NUF2;MCM4;KIF2C;KIF20A;MCM2"
"560",12,"Cell Cycle Homo sapiens R-HSA-1640170","4.9057020912341644E-17","1.9132238155813243E-15","GINS1;CDCA5;CDCA8;CENPA;ZWINT;CCNB2;CENPF;CDC45;NUF2;MCM4;KIF2C;KIF20A;MCM2"
"561",12,"Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257","1.1340470622929213E-14","2.9485223619615957E-13","CCNB2;CENPF;CDCA5;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"562",12,"Mitotic Prometaphase Homo sapiens R-HSA-68877","2.151459455402322E-14","4.195345938034528E-13","CCNB2;CENPF;CDCA5;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"563",12,"M Phase Homo sapiens R-HSA-68886","5.328182639248855E-13","8.311964917228214E-12","CCNB2;CENPF;CDCA5;NUF2;CDCA8;KIF2C;KIF20A;CENPA;ZWINT"
"564",12,"Separation of Sister Chromatids Homo sapiens R-HSA-2467813","5.928131374697978E-11","7.706570787107372E-10","CENPF;CDCA5;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"565",12,"Mitotic Anaphase Homo sapiens R-HSA-68882","9.418916961475116E-11","9.56375266602436E-10","CENPF;CDCA5;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"566",12,"Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396","9.808977093358318E-11","9.56375266602436E-10","CENPF;CDCA5;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"567",12,"Unwinding of DNA Homo sapiens R-HSA-176974","2.262034593021335E-10","1.9604299806184903E-9","GINS1;CDC45;MCM4;MCM2"
"568",12,"RHO GTPases Activate Formins Homo sapiens R-HSA-5663220","5.270935422082056E-10","4.1113296292240036E-9","CENPF;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"569",12,"DNA strand elongation Homo sapiens R-HSA-69190","1.6251039465799796E-8","1.1523464348476218E-7","GINS1;CDC45;MCM4;MCM2"
"570",12,"RHO GTPase Effectors Homo sapiens R-HSA-195258","6.612944955479722E-8","4.0704323336562897E-7","CENPF;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"571",12,"S Phase Homo sapiens R-HSA-69242","6.78405388942715E-8","4.0704323336562897E-7","GINS1;CDC45;CDCA5;MCM4;MCM2"
"572",12,"Signaling by Rho GTPases Homo sapiens R-HSA-194315","5.646442007704148E-7","3.1458748328637394E-6","CENPF;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"573",12,"Synthesis of DNA Homo sapiens R-HSA-69239","1.5098738363947304E-6","7.851343949252599E-6","GINS1;CDC45;MCM4;MCM2"
"574",12,"DNA Replication Homo sapiens R-HSA-69306","2.0737576993947478E-6","1.0109568784549395E-5","GINS1;CDC45;MCM4;MCM2"
"575",12,"Activation of the pre-replicative complex Homo sapiens R-HSA-68962","2.447422407186003E-6","1.122934986826519E-5","CDC45;MCM4;MCM2"
"576",12,"Activation of ATR in response to replication stress Homo sapiens R-HSA-176187","4.665480298250301E-6","2.0217081292417967E-5","CDC45;MCM4;MCM2"
"577",12,"G2/M Checkpoints Homo sapiens R-HSA-69481","8.570140323811508E-6","3.518268132933146E-5","CCNB2;CDC45;MCM4;MCM2"
"578",12,"Cell Cycle Checkpoints Homo sapiens R-HSA-69620","1.837390490652668E-5","7.165822913545404E-5","CCNB2;CDC45;MCM4;MCM2"
"579",12,"DNA Replication Pre-Initiation Homo sapiens R-HSA-69002","5.1847122736150155E-5","1.838216169736233E-4","CDC45;MCM4;MCM2"
"580",12,"M/G1 Transition Homo sapiens R-HSA-68874","5.1847122736150155E-5","1.838216169736233E-4","CDC45;MCM4;MCM2"
"581",12,"Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688","1.2437631910306414E-4","4.0422303708495847E-4","KIF2C;KIF20A;RAB6B"
"582",12,"G1/S Transition Homo sapiens R-HSA-69206","1.312017854446831E-4","4.093495705874113E-4","CDC45;MCM4;MCM2"
"583",12,"Mitotic G1-G1/S phases Homo sapiens R-HSA-453279","2.3287274968603297E-4","6.986182490580989E-4","CDC45;MCM4;MCM2"
"584",12,"Membrane Trafficking Homo sapiens R-HSA-199991","4.644088162633502E-4","0.0013416254692052338","CHMP4C;KIF2C;KIF20A;RAB6B"
"585",12,"Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442","5.210485282558399E-4","0.0014514923287126968","KIF2C;KIF20A;RAB6B"
"586",12,"Vesicle-mediated transport Homo sapiens R-HSA-5653656","8.414379206518832E-4","0.0021877385936948965","CHMP4C;KIF2C;KIF20A;RAB6B"
"587",12,"Signal Transduction Homo sapiens R-HSA-162582","0.017348896318480567","0.02761661046615274","CENPF;NUF2;CDCA8;KIF2C;CENPA;ZWINT"
"588",13,"nuclear division (GO:0000280)","1.6099923639491712E-19","5.633577155137513E-17","BUB1B;CDC25C;AURKB;SKA1;AURKA;ASPM;CCNA1;TPX2;SGOL1;PTTG1;PBK;NEK2;TRIP13;FAM83D"
"589",13,"mitotic cell cycle (GO:0000278)","1.8531503799794449E-19","5.633577155137513E-17","TOP2A;RRM2;UBE2C;BUB1B;TYMS;CDC25C;AURKB;SKA1;AURKA;CCNA1;CCNB1;SGOL1;PTTG1;MYBL2;NEK2"
"590",13,"organelle fission (GO:0048285)","5.481146043867357E-19","1.0618727167410205E-16","BUB1B;CDC25C;AURKB;SKA1;AURKA;ASPM;CCNA1;TPX2;SGOL1;PTTG1;PBK;NEK2;TRIP13;FAM83D"
"591",13,"mitotic nuclear division (GO:0007067)","6.986004715401451E-19","1.0618727167410205E-16","BUB1B;CDC25C;AURKB;SKA1;AURKA;ASPM;CCNA1;TPX2;SGOL1;PTTG1;PBK;NEK2;FAM83D"
"592",13,"regulation of cell cycle process (GO:0010564)","2.32475956078607E-13","2.8269076259158606E-11","TOP2A;CCNA1;TPX2;CCNB1;CDK5;UBE2C;BUB1B;NEK2;CDC25C;AURKB;DLGAP5;AURKA"
"593",13,"regulation of mitotic cell cycle (GO:0007346)","8.232050287456756E-13","8.341810957956179E-11","TOP2A;CCNA1;TPX2;CCNB1;UBE2C;BUB1B;NEK2;CDC25C;AURKB;DLGAP5;AURKA"
"594",13,"anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)","9.257484087560456E-12","8.040786178909653E-10","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"595",13,"mitotic cell cycle phase transition (GO:0044772)","4.1870211929519546E-11","3.1137314507558195E-9","CCNA1;CCNB1;RRM2;BUB1B;MYBL2;NEK2;TYMS;CDC25C;AURKA"
"596",13,"cell cycle phase transition (GO:0044770)","4.60914195013197E-11","3.1137314507558195E-9","CCNA1;CCNB1;RRM2;BUB1B;MYBL2;NEK2;TYMS;CDC25C;AURKA"
"597",13,"regulation of chromosome segregation (GO:0051983)","1.6766653688739612E-10","1.0194125442753684E-8","CCNB1;UBE2C;BUB1B;NEK2;AURKB;DLGAP5"
"598",13,"regulation of cell division (GO:0051302)","4.058171190177602E-10","2.2430618942072563E-8","ASPM;UBE2C;BUB1B;NEK2;CDC25C;AURKB;DLGAP5;AURKA"
"599",13,"regulation of spindle organization (GO:0090224)","1.102351956734363E-9","5.5852499141207724E-8","TPX2;CCNB1;AURKB;AURKA"
"600",13,"regulation of microtubule cytoskeleton organization (GO:0070507)","2.849675928289006E-9","1.3327715110767044E-7","TPX2;CCNB1;NEK2;AURKB;SKA1;AURKA"
"601",13,"regulation of mitosis (GO:0007088)","5.660555709285938E-9","2.424564085905994E-7","UBE2C;BUB1B;NEK2;CDC25C;DLGAP5;AURKA"
"602",13,"proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","5.981654817202288E-9","2.424564085905994E-7","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"603",13,"proteasomal protein catabolic process (GO:0010498)","7.548359193279531E-9","2.8683764934462217E-7","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"604",13,"regulation of microtubule-based process (GO:0032886)","1.0457145789534874E-8","3.739967435316002E-7","TPX2;CCNB1;NEK2;AURKB;SKA1;AURKA"
"605",13,"regulation of nuclear division (GO:0051783)","1.9879912667784237E-8","6.310703020656561E-7","UBE2C;BUB1B;NEK2;CDC25C;DLGAP5;AURKA"
"606",13,"G2/M transition of mitotic cell cycle (GO:0000086)","2.0758891515317636E-8","6.310703020656561E-7","CCNA1;CCNB1;MYBL2;NEK2;CDC25C;AURKA"
"607",13,"cell cycle G2/M phase transition (GO:0044839)","2.0758891515317636E-8","6.310703020656561E-7","CCNA1;CCNB1;MYBL2;NEK2;CDC25C;AURKA"
"608",13,"regulation of mitotic cell cycle phase transition (GO:1901990)","2.4201985704141615E-8","7.007051099103858E-7","TOP2A;CCNA1;CCNB1;UBE2C;BUB1B;AURKB;DLGAP5"
"609",13,"regulation of cell cycle phase transition (GO:1901987)","3.423352609456113E-8","9.460901757042349E-7","TOP2A;CCNA1;CCNB1;UBE2C;BUB1B;AURKB;DLGAP5"
"610",13,"protein catabolic process (GO:0030163)","3.8933441344096494E-8","1.0291970581395944E-6","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"611",13,"chromosome segregation (GO:0007059)","9.515894635176978E-8","2.4106933075781678E-6","TOP2A;SGOL1;PTTG1;NEK2;SKA1"
"612",13,"meiotic cell cycle process (GO:1903046)","1.1873071851571699E-7","2.887531074302237E-6","TOP2A;CCNA1;SGOL1;TRIP13;AURKA"
"613",13,"mitotic cell cycle checkpoint (GO:0007093)","1.982470845651825E-7","4.635931823678113E-6","TOP2A;CCNB1;UBE2C;BUB1B;AURKB"
"614",13,"spindle checkpoint (GO:0031577)","2.198586872230209E-7","4.950891919688767E-6","CCNB1;UBE2C;BUB1B;AURKB"
"615",13,"regulation of cytoskeleton organization (GO:0051493)","2.3386558131010742E-7","5.07822405130519E-6","TPX2;CCNB1;CDK5;NEK2;AURKB;SKA1;AURKA"
"616",13,"ubiquitin-dependent protein catabolic process (GO:0006511)","2.574156116282321E-7","5.3968514437919005E-6","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"617",13,"modification-dependent protein catabolic process (GO:0019941)","3.048618099346711E-7","6.178532681342667E-6","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"618",13,"modification-dependent macromolecule catabolic process (GO:0043632)","3.282032767899998E-7","6.4370191060748345E-6","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"619",13,"negative regulation of organelle organization (GO:0010639)","4.906187916824578E-7","9.097181039524146E-6","CCNB1;UBE2C;BUB1B;NEK2;AURKB;AURKA"
"620",13,"proteolysis involved in cellular protein catabolic process (GO:0051603)","4.93761470895225E-7","9.097181039524146E-6","CCNB1;PTTG1;UBE2C;UBE2S;BUB1B;AURKB;AURKA"
"621",13,"regulation of microtubule polymerization or depolymerization (GO:0031110)","5.820892966758579E-7","1.040912624643887E-5","CCNB1;AURKB;SKA1;AURKA"
"622",13,"cell division (GO:0051301)","6.57612228564357E-7","1.1423663856203687E-5","TOP2A;ASPM;CCNB1;CDK5;SKA1"
"623",13,"negative regulation of cell cycle process (GO:0010948)","7.357917825359726E-7","1.242670566060754E-5","TOP2A;CCNB1;UBE2C;BUB1B;AURKB;AURKA"
"624",13,"negative regulation of cell cycle (GO:0045786)","9.34189182185273E-7","1.535100061536881E-5","TOP2A;CCNB1;CDK5;UBE2C;BUB1B;AURKB;AURKA"
"625",13,"negative regulation of cell division (GO:0051782)","1.5306575045281617E-6","2.4320816881210984E-5","ASPM;UBE2C;BUB1B;AURKB"
"626",13,"cell cycle checkpoint (GO:0000075)","1.5600523986303098E-6","2.4320816881210984E-5","TOP2A;CCNB1;UBE2C;BUB1B;AURKB"
"627",13,"negative regulation of cellular component organization (GO:0051129)","1.7884640108327363E-6","2.718465296465759E-5","CCNB1;CDK5;UBE2C;BUB1B;NEK2;AURKB;AURKA"
"628",13,"developmental growth (GO:0048589)","1.9364439296104924E-6","2.8716046565931206E-5","ASPM;CCNB1;CDK5;TYMS;AURKA"
"629",13,"negative regulation of microtubule depolymerization (GO:0007026)","3.394615434234187E-6","4.914109961939014E-5","CCNB1;AURKB;AURKA"
"630",13,"negative regulation of mitotic cell cycle phase transition (GO:1901991)","4.321263564350242E-6","6.081388734230641E-5","TOP2A;CCNB1;UBE2C;BUB1B;AURKB"
"631",13,"regulation of microtubule depolymerization (GO:0031114)","4.401005005035332E-6","6.081388734230641E-5","CCNB1;AURKB;AURKA"
"632",13,"spermatogenesis (GO:0007283)","4.94921743568951E-6","6.507146121735104E-5","ASPM;CCNA1;CCNB1;PTTG1;TRIP13;CDC25C"
"633",13,"regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)","4.970766199371447E-6","6.507146121735104E-5","CCNA1;RRM2;TYMS"
"634",13,"male gamete generation (GO:0048232)","5.0301951927886496E-6","6.507146121735104E-5","ASPM;CCNA1;CCNB1;PTTG1;TRIP13;CDC25C"
"635",13,"negative regulation of cell cycle phase transition (GO:1901988)","5.273783818881518E-6","6.680126170583256E-5","TOP2A;CCNB1;UBE2C;BUB1B;AURKB"
"636",13,"regulation of protein ubiquitination (GO:0031396)","7.003601437011622E-6","8.690183007557279E-5","CCNB1;CDK5;UBE2C;UBE2S;BUB1B"
"637",13,"negative regulation of mitotic cell cycle (GO:0045930)","8.20079630437323E-6","9.972168306117848E-5","TOP2A;CCNB1;UBE2C;BUB1B;AURKB"
"638",13,"negative regulation of cytoskeleton organization (GO:0051494)","8.40817941324706E-6","1.0004823371934794E-4","CCNB1;NEK2;AURKB;AURKA"
"639",13,"mitotic spindle organization (GO:0007052)","8.556756831260022E-6","1.0004823371934794E-4","MYBL2;NEK2;AURKA"
"640",13,"gamete generation (GO:0007276)","8.752588353837968E-6","1.0040705130440536E-4","ASPM;CCNA1;CCNB1;PTTG1;TRIP13;CDC25C"
"641",13,"positive regulation of mitotic cell cycle (GO:0045931)","9.088941098043807E-6","1.0047411250201155E-4","CCNB1;UBE2C;DLGAP5;AURKA"
"642",13,"regulation of ubiquitin-protein transferase activity (GO:0051438)","9.088941098043807E-6","1.0047411250201155E-4","CCNB1;UBE2C;UBE2S;BUB1B"
"643",13,"negative regulation of microtubule polymerization or depolymerization (GO:0031111)","9.433807821864722E-6","1.0242419920881698E-4","CCNB1;AURKB;AURKA"
"644",13,"regulation of protein modification by small protein conjugation or removal (GO:1903320)","9.969396479378583E-6","1.0634022911337155E-4","CCNB1;CDK5;UBE2C;UBE2S;BUB1B"
"645",13,"regulation of ligase activity (GO:0051340)","1.0968446724855086E-5","1.1497957946054987E-4","CCNB1;UBE2C;UBE2S;BUB1B"
"646",13,"mitotic spindle checkpoint (GO:0071174)","1.3533398496369941E-5","1.394628184032699E-4","CCNB1;UBE2C;BUB1B"
"647",13,"microtubule cytoskeleton organization (GO:0000226)","1.4114818187535744E-5","1.4303015763369553E-4","SGOL1;MYBL2;NEK2;AURKB;AURKA"
"648",13,"regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","1.455197808195677E-5","1.4504266678409372E-4","UBE2C;BUB1B;DLGAP5;AURKA"
"649",13,"positive regulation of cell division (GO:0051781)","1.6636008794379695E-5","1.6118623989431918E-4","UBE2C;AURKB;DLGAP5;AURKA"
"650",13,"microtubule-based process (GO:0007017)","1.6701863673260048E-5","1.6118623989431918E-4","SGOL1;MYBL2;NEK2;AURKB;DLGAP5;AURKA"
"651",13,"spindle assembly (GO:0051225)","1.727765251504348E-5","1.6413769889291307E-4","MYBL2;NEK2;AURKA"
"652",13,"positive regulation of mitosis (GO:0045840)","2.164737795611044E-5","1.9355302643110512E-4","UBE2C;DLGAP5;AURKA"
"653",13,"regulation of mitotic sister chromatid separation (GO:0010965)","2.164737795611044E-5","1.9355302643110512E-4","UBE2C;BUB1B;DLGAP5"
"654",13,"regulation of sister chromatid segregation (GO:0033045)","2.164737795611044E-5","1.9355302643110512E-4","UBE2C;BUB1B;DLGAP5"
"655",13,"regulation of mitotic sister chromatid segregation (GO:0033047)","2.164737795611044E-5","1.9355302643110512E-4","UBE2C;BUB1B;DLGAP5"
"656",13,"regulation of mitotic metaphase/anaphase transition (GO:0030071)","2.49306806789938E-5","2.1967904134533668E-4","UBE2C;BUB1B;DLGAP5"
"657",13,"positive regulation of cell cycle (GO:0045787)","2.591771873560341E-5","2.251138998749553E-4","CCNB1;UBE2C;AURKB;DLGAP5;AURKA"
"658",13,"regulation of proteasomal protein catabolic process (GO:0061136)","2.6447210189409713E-5","2.253690194082426E-4","UBE2C;BUB1B;DLGAP5;AURKA"
"659",13,"regulation of metaphase/anaphase transition of cell cycle (GO:1902099)","2.6688436508870834E-5","2.253690194082426E-4","UBE2C;BUB1B;DLGAP5"
"660",13,"multicellular organismal reproductive process (GO:0048609)","3.218647460382822E-5","2.6807365149489803E-4","ASPM;CCNA1;CCNB1;PTTG1;TRIP13;CDC25C"
"661",13,"regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","3.791777032373706E-5","3.115405994166504E-4","UBE2C;BUB1B;DLGAP5;AURKA"
"662",13,"negative regulation of protein depolymerization (GO:1901880)","4.1315536205409894E-5","3.3229485179163436E-4","CCNB1;AURKB;AURKA"
"663",13,"cell cycle G1/S phase transition (GO:0044843)","4.2083394059137904E-5","3.3229485179163436E-4","CCNA1;CCNB1;RRM2;TYMS"
"664",13,"G1/S transition of mitotic cell cycle (GO:0000082)","4.2083394059137904E-5","3.3229485179163436E-4","CCNA1;CCNB1;RRM2;TYMS"
"665",13,"regulation of cellular protein catabolic process (GO:1903362)","4.5420558446104927E-5","3.495658169016683E-4","UBE2C;BUB1B;DLGAP5;AURKA"
"666",13,"positive regulation of nuclear division (GO:0051785)","4.8919217375186E-5","3.7178605205141356E-4","UBE2C;DLGAP5;AURKA"
"667",13,"negative regulation of protein complex disassembly (GO:0043242)","5.1643709716135375E-5","3.8764661120259636E-4","CCNB1;AURKB;AURKA"
"668",13,"growth (GO:0040007)","5.7850947018199716E-5","4.210651263154919E-4","ASPM;CCNB1;CDK5;TYMS;AURKA"
"669",13,"protein autophosphorylation (GO:0046777)","6.508603327166424E-5","4.6555656740202185E-4","CDK5;NEK2;AURKB;AURKA"
"670",13,"positive regulation of organelle organization (GO:0010638)","6.760068626225165E-5","4.75998685402411E-4","CCNB1;CDK5;UBE2C;DLGAP5;AURKA"
"671",13,"regulation of chromosome organization (GO:0033044)","6.811165399672656E-5","4.75998685402411E-4","CCNB1;UBE2C;BUB1B;DLGAP5"
"672",13,"centrosome organization (GO:0051297)","7.708882666316403E-5","5.326137114909515E-4","SGOL1;NEK2;AURKA"
"673",13,"regulation of protein depolymerization (GO:1901879)","8.840741982400904E-5","5.864185226679431E-4","CCNB1;AURKB;AURKA"
"674",13,"microtubule organizing center organization (GO:0031023)","1.0076044925812603E-4","6.587349800961358E-4","SGOL1;NEK2;AURKA"
"675",13,"spindle organization (GO:0007051)","1.1891165529774821E-4","7.453431589797E-4","MYBL2;NEK2;AURKA"
"676",13,"chromosome organization (GO:0051276)","1.3176225137361596E-4","8.174637636240664E-4","TOP2A;PTTG1;NEK2;TRIP13"
"677",13,"regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)","1.3907197900398478E-4","8.540986185295227E-4","CCNB1;UBE2C;BUB1B"
"678",13,"regulation of protein complex disassembly (GO:0043244)","1.4993537370933273E-4","9.025812595571713E-4","CCNB1;AURKB;AURKA"
"679",13,"regulation of binding (GO:0051098)","1.700468582089387E-4","0.0010136126450101446","CDK5;NEK2;AURKB;AURKA"
"680",13,"peptidyl-serine phosphorylation (GO:0018105)","1.732874603257314E-4","0.0010229007366800455","CDK5;AURKB;AURKA"
"681",13,"positive regulation of cell cycle process (GO:0090068)","1.761075032459545E-4","0.0010295515574378878","UBE2C;AURKB;DLGAP5;AURKA"
"682",13,"positive regulation of ubiquitin-protein transferase activity (GO:0051443)","1.9226941257594597E-4","0.0011133314556778585","CCNB1;UBE2C;UBE2S"
"683",13,"regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)","2.0564459700099679E-4","0.0011795463677038306","CCNA1;CCNB1;CDC25C"
"684",13,"positive regulation of ligase activity (GO:0051351)","2.2681660488356117E-4","0.0012651788602679377","CCNB1;UBE2C;UBE2S"
"685",13,"negative regulation of binding (GO:0051100)","2.493534135493065E-4","0.0013782443221634396","NEK2;AURKB;AURKA"
"686",13,"peptidyl-serine modification (GO:0018209)","2.651547273213109E-4","0.0014523790469491624","CDK5;AURKB;AURKA"
"687",13,"maintenance of location in cell (GO:0051651)","3.164079494425796E-4","0.0017176431541168608","ASPM;SGOL1;AURKB"
"688",13,"regulation of protein catabolic process (GO:0042176)","3.330527274826312E-4","0.0017920005160127414","UBE2C;BUB1B;DLGAP5;AURKA"
"689",13,"negative regulation of protein ubiquitination (GO:0031397)","4.153060300034614E-4","0.0021398819173059705","CDK5;UBE2C;BUB1B"
"690",13,"cell maturation (GO:0048469)","4.7141671194359213E-4","0.0023687715773694547","CCNB1;TRIP13;TYMS"
"691",13,"negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","4.831923288143575E-4","0.0024080404583535194","CDK5;UBE2C;BUB1B"
"692",13,"negative regulation of proteolysis (GO:0045861)","5.861084665580509E-4","0.0028508315813383592","PTTG1;CDK5;UBE2C;BUB1B"
"693",13,"regulation of protein binding (GO:0043393)","5.977567512123947E-4","0.002884413529659809","CDK5;AURKB;AURKA"
"694",13,"negative regulation of protein processing (GO:0010955)","6.945845322124441E-4","0.0032737007409702795","PTTG1;CDK5;UBE2C;BUB1B"
"695",13,"negative regulation of protein maturation (GO:1903318)","6.945845322124441E-4","0.0032737007409702795","PTTG1;CDK5;UBE2C;BUB1B"
"696",13,"positive regulation of protein ubiquitination (GO:0031398)","8.759823578714112E-4","0.003943645133500733","CCNB1;UBE2C;UBE2S"
"697",13,"maintenance of location (GO:0051235)","9.841959170363065E-4","0.00423610362004772","ASPM;SGOL1;AURKB"
"698",13,"developmental maturation (GO:0021700)","0.0010220641294842456","0.004315381880044593","CCNB1;TRIP13;TYMS"
"699",13,"positive regulation of protein modification by small protein conjugation or removal (GO:1903322)","0.0011005483203385424","0.0045831053340125594","CCNB1;UBE2C;UBE2S"
"700",13,"establishment of organelle localization (GO:0051656)","0.0013131839159170838","0.005431400142024401","CCNB1;CDK5;DLGAP5"
"701",13,"negative regulation of protein modification process (GO:0031400)","0.001771645614049581","0.007229265324443929","CCNB1;CDK5;UBE2C;BUB1B"
"702",13,"cellular process involved in reproduction in multicellular organism (GO:0022412)","0.0031322787851291055","0.01182872982210246","ASPM;CCNB1;TRIP13"
"703",13,"cellular protein complex assembly (GO:0043623)","0.0043347232189729","0.015594743888375878","UBE2C;UBE2S;AURKB"
"704",13,"organelle assembly (GO:0070925)","0.005452302134030064","0.01927325405517604","MYBL2;NEK2;AURKA"
"705",13,"protein localization to organelle (GO:0033365)","0.014289561896256185","0.04217501763555224","BUB1B;AURKB;AURKA"
"706",13,"regulation of protein serine/threonine kinase activity (GO:0071900)","0.016290768519630454","0.04628405261652017","CCNA1;CCNB1;CDC25C"
