"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"573","Q14164","IKBKE",2,123,2,"AF-Q14164-F1-model_v4","Q14164-F1",0.192,0.44,1,88.662316254417
"74","O60245","PCDH7",2,0,1,"AF-O60245-F1-model_v4","O60245-F1",0.174,0.439,1,76.8991999509924
"227","P13647","KRT5",2,0,4,"AF-P13647-F1-model_v4","P13647-F1",0.423,0.438,1,68.774502283105
"379","P42768","WAS",2,2279,3,"AF-P42768-F1-model_v4","P42768-F1",0.258,0.437,1,70.1298928475757
"698","Q86Y91","KIF18B",2,764,11,"AF-Q86Y91-F1-model_v4","Q86Y91-F1",0.2,0.437,1,62.7438713629403
"874","Q9BRA0","NAA38",2,0,1,"AF-Q9BRA0-F1-model_v4","Q9BRA0-F1",0.488,0.435,1,79.3092864749734
"65","O43570","CA12",2,0,1,"AF-O43570-F1-model_v4","O43570-F1",0.413,0.434,1,88.3933477011494
"697","Q86Y22","COL23A1",1,0,2,"AF-Q86Y22-F1-model_v4","Q86Y22-F1",0.185,0.433,1,60.2851779846659
"225","P13501","CCL5",2,9296,3,"AF-P13501-F1-model_v4","P13501-F1",0.141,0.432,1,89.3350500715308
"1006","Q9ULV0","MYO5B",41,0,1,"AF-Q9ULV0-F1-model_v4","Q9ULV0-F1",0.304,0.432,1,75.5039842865703
"993","Q9UGI8","TES",2,0,1,"AF-Q9UGI8-F1-model_v4","Q9UGI8-F1",0.196,0.431,1,86.4934880239521
"10","H3BMG3","SMKR1",2,0,1,"AF-H3BMG3-F1-model_v4","H3BMG3-F1",0.229,0.43,1,70.6435470941884
"605","Q15833","STXBP2",2,761,2,"AF-Q15833-F1-model_v4","Q15833-F1",0.122,0.43,1,90.5337283051211
"290","P21817","RYR1",2,1899,4,"AF-P21817-F2-model_v4","P21817-F2",0.093,0.428,1,84.7220562022554
"384","P43489","TNFRSF4",2,0,1,"AF-P43489-F1-model_v4","P43489-F1",0.295,0.427,1,77.224293398533
"701","Q8IVH2","FOXP4",2,0,1,"AF-Q8IVH2-F1-model_v4","Q8IVH2-F1",0.159,0.427,1,59.2384753971329
"261","P17509","HOXB6",2,0,3,"AF-P17509-F1-model_v4","P17509-F1",0.098,0.426,1,66.5483928571429
"310","P23771","GATA3",2,29626,9,"AF-P23771-F1-model_v4","P23771-F1",0.11,0.426,1,58.3175371360665
"449","P58107","EPPK1",2,0,1,"AF-P58107-F6-model_v4","P58107-F6",0.32,0.425,1,79.7166317818783
"1028","Q9Y5N6","ORC6",2,4900,4,"AF-Q9Y5N6-F1-model_v4","Q9Y5N6-F1",0.216,0.425,1,81.544630290668
"198","P09913","IFIT2",2,0,1,"AF-P09913-F1-model_v4","P09913-F1",0.301,0.424,1,88.9631005732152
"322","P26232","CTNNA2",2,0,1,"AF-P26232-F1-model_v4","P26232-F1",0.082,0.423,1,80.5028362057267
"469","P61024","CKS1B",2,9359,3,"AF-P61024-F1-model_v4","P61024-F1",0.172,0.423,1,92.1724926686217
"582","Q14651","PLS1",2,0,2,"AF-Q14651-F1-model_v4","Q14651-F1",0.067,0.423,1,87.84443273906
"542","Q08116","RGS1",2,0,1,"AF-Q08116-F1-model_v4","Q08116-F1",0.315,0.422,1,81.9664572112507
"3","A1A5D9","BICDL2",11,0,1,"AF-A1A5D9-F1-model_v4","A1A5D9-F1",0.351,0.415,1,80.8258567134269
"448","P58107","EPPK1",2,0,1,"AF-P58107-F15-model_v4","P58107-F15",0.175,0.414,2,81.0833869468204
"161","P04406","GAPDH",2,8828,5,"AF-P04406-F1-model_v4","P04406-F1",0.345,0.413,1,98.1707061143984
"611","Q16667","CDKN3",2,0,1,"AF-Q16667-F1-model_v4","Q16667-F1",0.472,0.413,1,91.0594891826923
"947","Q9HDC5","JPH1",2,0,1,"AF-Q9HDC5-F1-model_v4","Q9HDC5-F1",0.144,0.413,1,66.0123494453249
"1022","Q9Y448","KNSTRN",2,0,1,"AF-Q9Y448-F1-model_v4","Q9Y448-F1",0.402,0.413,1,68.648542591845
"1034","Q9Y6K5","OAS3",19,0,2,"AF-Q9Y6K5-F1-model_v4","Q9Y6K5-F1",0.107,0.413,2,86.8156041251611
"435","P55327","TPD52",2,761,5,"AF-P55327-F1-model_v4","P55327-F1",0.35,0.412,1,68.1763684210526
"648","Q6P1M3","LLGL2",2,761,2,"AF-Q6P1M3-F1-model_v4","Q6P1M3-F1",0.114,0.412,2,85.392408147963
"307","P22749","GNLY",2,761,2,"AF-P22749-F1-model_v4","P22749-F1",0.379,0.41,1,78.3877320490368
"834","Q96DC9","OTUB2",2,0,1,"AF-Q96DC9-F1-model_v4","Q96DC9-F1",0.314,0.41,1,94.2690260416667
"528","Q02833","RASSF7",2,0,1,"AF-Q02833-F1-model_v4","Q02833-F1",0.307,0.409,1,74.5704462691896
"799","Q8WWG1","NRG4",2,0,3,"AF-Q8WWG1-F1-model_v4","Q8WWG1-F1",0.403,0.409,1,78.4885218365062
"787","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F10-model_v4","Q8TE73-F10",0.17,0.408,1,87.4573729420186
"490","P78556","CCL20",2,2052,2,"AF-P78556-F1-model_v4","P78556-F1",0.403,0.405,1,89.3848865153538
"67","O43683","BUB1",2,1521,3,"AF-O43683-F1-model_v4","O43683-F1",0.138,0.403,1,64.124272589836
"622","Q53FD0","ZC2HC1C",55,0,1,"AF-Q53FD0-F1-model_v4","Q53FD0-F1",0.37,0.403,1,61.1750316020885
"810","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F61-model_v4","Q8WXI7-F61",0.196,0.403,1,73.854410041841
"647","Q6P1L8","MRPL14",2,231,4,"AF-Q6P1L8-F1-model_v4","Q6P1L8-F1",0.335,0.4,1,86.2202680965147
"674","Q75N90","FBN3",12,0,1,"AF-Q75N90-F3-model_v4","Q75N90-F3",0.179,0.4,1,75.0089072623537
"1033","Q9Y6A5","TACC3",2,727,2,"AF-Q9Y6A5-F1-model_v4","Q9Y6A5-F1",0.259,0.4,1,58.3400047378395
"977","Q9NZI5","GRHL1",33,0,1,"AF-Q9NZI5-F1-model_v4","Q9NZI5-F1",0.206,0.399,0,68.9576923076923
"145","P01911","HLA-DRB1",2,4530,4,"AF-P01911-F1-model_v4","P01911-F1",0.309,0.398,0,89.1249692089057
"979","Q9P015","MRPL15",2,0,2,"AF-Q9P015-F1-model_v4","Q9P015-F1",0.439,0.396,0,91.0100296735905
"656","Q6PI48","DARS2",23,0,1,"AF-Q6PI48-F1-model_v4","Q6PI48-F1",0.102,0.394,0,88.7545831725203
"863","Q99523","SORT1",2,2539,6,"AF-Q99523-F1-model_v4","Q99523-F1",0.176,0.394,0,83.496135101789
"572","Q14137","BOP1",13,0,1,"AF-Q14137-F1-model_v4","Q14137-F1",0.149,0.393,0,80.784320380112
"1029","Q9Y5Q3","MAFB",2,1384,3,"AF-Q9Y5Q3-F1-model_v4","Q9Y5Q3-F1",0.207,0.393,0,64.8506381292113
"601","Q15646","OASL",2,0,2,"AF-Q15646-F1-model_v4","Q15646-F1",0.34,0.392,0,92.2869968892079
"451","P58107","EPPK1",2,0,1,"AF-P58107-F17-model_v4","P58107-F17",0.229,0.391,0,80.8731772140136
"70","O43761","SYNGR3",2,0,1,"AF-O43761-F1-model_v4","O43761-F1",0.202,0.389,0,80.7308688147296
"224","P13500","CCL2",2,6612,3,"AF-P13500-F1-model_v4","P13500-F1",0.274,0.389,0,87.5629350649351
"338","P30825","SLC7A1",2,1521,3,"AF-P30825-F1-model_v4","P30825-F1",0.129,0.387,0,81.6264296233958
"621","Q53EZ4","CEP55",2,640,2,"AF-Q53EZ4-F1-model_v4","Q53EZ4-F1",0.284,0.386,0,82.7930478192328
"728","Q8N461","FBXL16",31,0,1,"AF-Q8N461-F1-model_v4","Q8N461-F1",0.345,0.386,0,84.4598343456654
"843","Q96GW9","MARS2",4,0,1,"AF-Q96GW9-F1-model_v4","Q96GW9-F1",0.093,0.386,0,89.6491247078819
"423","P51787","KCNQ1",2,1520,2,"AF-P51787-F1-model_v4","P51787-F1",0.165,0.385,0,68.8445828593098
"851","Q96PC3","AP1S3",2,11076,13,"AF-Q96PC3-F1-model_v4","Q96PC3-F1",0.308,0.385,0,93.2561723602484
"128","P00738","HP",2,0,1,"AF-P00738-F1-model_v4","P00738-F1",0.249,0.384,0,86.6569547454431
"402","P49454","CENPF",2,10672,3,"AF-P49454-F5-model_v4","P49454-F5",0.219,0.384,0,70.8340929025329
"551","Q12913","PTPRJ",2,0,1,"AF-Q12913-F1-model_v4","Q12913-F1",0.406,0.384,0,78.5715116731517
"295","P21817","RYR1",2,1899,4,"AF-P21817-F10-model_v4","P21817-F10",0.093,0.383,0,80.5476771759634
"952","Q9NPD8","UBE2T",2,0,1,"AF-Q9NPD8-F1-model_v4","Q9NPD8-F1",0.273,0.383,0,86.0270896464646
"902","Q9C075","KRT23",2,1409,6,"AF-Q9C075-F1-model_v4","Q9C075-F1",0.182,0.382,0,78.4309623926562
"998","Q9UIF3","TEKT2",2,0,6,"AF-Q9UIF3-F1-model_v4","Q9UIF3-F1",0.32,0.382,0,91.1042713423398
"1025","Q9Y4Z0","LSM4",2,761,2,"AF-Q9Y4Z0-F1-model_v4","Q9Y4Z0-F1",0.486,0.382,0,77.6395806150979
"190","P09237","MMP7",2,2130,3,"AF-P09237-F1-model_v4","P09237-F1",0.296,0.381,0,87.5878133971292
"144","P01909","HLA-DQA1",2,0,6,"AF-P01909-F1-model_v4","P01909-F1",0.385,0.38,0,88.7141500765697
"793","Q8WU39","MZB1",29,0,1,"AF-Q8WU39-F1-model_v4","Q8WU39-F1",0.198,0.38,0,84.7643547273982
"561","Q13541","EIF4EBP1",2,0,1,"AF-Q13541-F1-model_v4","Q13541-F1",0.32,0.379,0,71.2936177474403
"6","A6NNF4","ZNF726",56,0,1,"AF-A6NNF4-F1-model_v4","A6NNF4-F1",0.407,0.377,0,70.9869224353628
"340","P31350","RRM2",2,0,1,"AF-P31350-F1-model_v4","P31350-F1",0.276,0.377,0,80.1260056925996
"839","Q96FF9","CDCA5",2,0,1,"AF-Q96FF9-F1-model_v4","Q96FF9-F1",0.258,0.376,0,63.5050515995872
"29","O14593","RFXANK",2,0,1,"AF-O14593-F1-model_v4","O14593-F1",0.338,0.374,0,79.7051743304699
"547","Q12756","KIF1A",2,0,11,"AF-Q12756-F1-model_v4","Q12756-F1",0.106,0.373,0,71.0182512847248
"735","Q8NBT2","SPC24",2,0,1,"AF-Q8NBT2-F1-model_v4","Q8NBT2-F1",0.345,0.372,0,91.3933649588868
"96","O94760","DDAH1",2,0,1,"AF-O94760-F1-model_v4","O94760-F1",0.378,0.37,0,95.8964784205693
"459","P58107","EPPK1",2,0,1,"AF-P58107-F2-model_v4","P58107-F2",0.118,0.37,0,82.671392666229
"923","Q9H611","PIF1",2,0,1,"AF-Q9H611-F1-model_v4","Q9H611-F1",0.062,0.368,0,77.9793572740257
"270","P19237","TNNI1",2,1141,3,"AF-P19237-F1-model_v4","P19237-F1",0.252,0.365,0,78.0849108910891
"629","Q5BN46","PIERCE1",2,0,6,"AF-Q5BN46-F1-model_v4","Q5BN46-F1",0.223,0.365,0,76.8941324626866
"580","Q14563","SEMA3A",2,3032,2,"AF-Q14563-F1-model_v4","Q14563-F1",0.234,0.363,0,84.4766714559387
"968","Q9NVN8","GNL3L",13,0,1,"AF-Q9NVN8-F1-model_v4","Q9NVN8-F1",0.138,0.362,0,72.8466702937976
"73","O43914","TYROBP",2,4887,4,"AF-O43914-F1-model_v4","O43914-F1",0.285,0.361,0,64.5492966002345
"26","O14493","CLDN4",2,2764,6,"AF-O14493-F1-model_v4","O14493-F1",0.511,0.36,0,84.5215399610136
"578","Q14451","GRB7",2,0,1,"AF-Q14451-F1-model_v4","Q14451-F1",0.214,0.36,0,78.8887791527844
"722","Q8IZT6","ASPM",2,8922,4,"AF-Q8IZT6-F9-model_v4","Q8IZT6-F9",0.161,0.36,0,63.085167830403
"712","Q8IZT6","ASPM",2,8922,4,"AF-Q8IZT6-F4-model_v4","Q8IZT6-F4",0.271,0.359,0,70.4000076936228
"436","P55957","BID",2,0,1,"AF-P55957-F1-model_v4","P55957-F1",0.136,0.357,0,62.4527255029202
"312","P24311","COX7B",2,0,2,"AF-P24311-F1-model_v4","P24311-F1",0.404,0.355,0,90.2763777089783
"345","P31994","FCGR2B",2,0,1,"AF-P31994-F1-model_v4","P31994-F1",0.421,0.355,0,79.0306007509387
"120","O95848","NUDT14",2,0,1,"AF-O95848-F1-model_v4","O95848-F1",0.254,0.354,0,94.6694349617422
"631","Q5EE01","CENPW",2,0,4,"AF-Q5EE01-F1-model_v4","Q5EE01-F1",0.31,0.353,0,89.6991914893617
"702","Q8IVT2","MISP",2,1139,2,"AF-Q8IVT2-F1-model_v4","Q8IVT2-F1",0.227,0.353,0,54.6958236179015
"887","Q9BW19","KIFC1",2,2554,7,"AF-Q9BW19-F1-model_v4","Q9BW19-F1",0.202,0.353,0,77.8832572975063
"565","Q13761","RUNX3",2,9057,5,"AF-Q13761-F1-model_v4","Q13761-F1",0.403,0.35,0,62.2155708787684
"724","Q8N126","CADM3",2,0,1,"AF-Q8N126-F1-model_v4","Q8N126-F1",0.379,0.35,0,84.610085413929
"883","Q9BV40","VAMP8",2,3785,5,"AF-Q9BV40-F1-model_v4","Q9BV40-F1",0.286,0.35,0,90.4586815920398
"893","Q9BY67","CADM1",2,1434,3,"AF-Q9BY67-F1-model_v4","Q9BY67-F1",0.332,0.349,0,81.6101468428781
"316","P25774","CTSS",2,0,1,"AF-P25774-F1-model_v4","P25774-F1",0.287,0.348,0,94.5417363221885
"386","P47224","RABIF",2,0,1,"AF-P47224-F1-model_v4","P47224-F1",0.33,0.348,0,89.0372783505155
"154","P02794","FTH1",2,0,1,"AF-P02794-F1-model_v4","P02794-F1",0.354,0.347,0,95.7672654155496
"79","O60565","GREM1",12,0,1,"AF-O60565-F1-model_v4","O60565-F1",0.032,0.346,0,73.2447404844291
"752","Q8TC29","ENKUR",2,0,5,"AF-Q8TC29-F1-model_v4","Q8TC29-F1",0.369,0.346,0,87.2170647969052
"969","Q9NVP2","ASF1B",2,750,3,"AF-Q9NVP2-F1-model_v4","Q9NVP2-F1",0.391,0.346,0,85.6471954314721
"776","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F15-model_v4","Q8TE73-F15",0.497,0.345,0,84.076409754361
"627","Q56NI9","ESCO2",2,0,1,"AF-Q56NI9-F1-model_v4","Q56NI9-F1",0.462,0.344,0,58.41526875
"803","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F67-model_v4","Q8WXI7-F67",0.102,0.344,0,76.3068718298868
"858","Q96T49","PPP1R16B",2,0,1,"AF-Q96T49-F1-model_v4","Q96T49-F1",0.19,0.344,0,70.8471591928251
"837","Q96EH5","RPL39L",2,0,1,"AF-Q96EH5-F1-model_v4","Q96EH5-F1",0.319,0.343,0,94.0994144144144
"556","Q13275","SEMA3F",2,0,1,"AF-Q13275-F1-model_v4","Q13275-F1",0.253,0.342,0,84.1191994856133
"185","P08637","FCGR3A",2,622,3,"AF-P08637-F1-model_v4","P08637-F1",0.351,0.341,0,85.6387159533074
"372","P41743","PRKCI",2,38,2,"AF-P41743-F1-model_v4","P41743-F1",0.145,0.34,0,82.4818785222292
"138","P01591","JCHAIN",35,0,1,"AF-P01591-F1-model_v4","P01591-F1",0.32,0.338,0,87.0708458498024
"251","P15924","DSP",2,2832,2,"AF-P15924-F6-model_v4","P15924-F6",0.165,0.337,0,77.4238286211396
"283","P21817","RYR1",2,1899,4,"AF-P21817-F11-model_v4","P21817-F11",0.093,0.337,0,82.1318734200072
"11","O00151","PDLIM1",2,3755,2,"AF-O00151-F1-model_v4","O00151-F1",0.426,0.336,0,70.208261556697
"132","P01009","SERPINA1",2,20309,6,"AF-P01009-F1-model_v4","P01009-F1",0.431,0.336,0,89.0052049802612
"403","P49454","CENPF",2,10672,3,"AF-P49454-F2-model_v4","P49454-F2",0.173,0.336,0,71.950278588485
"447","P58107","EPPK1",2,0,1,"AF-P58107-F12-model_v4","P58107-F12",0.491,0.336,0,81.5679687645254
"845","Q96HA7","TONSL",2,0,3,"AF-Q96HA7-F1-model_v4","Q96HA7-F1",0.187,0.335,0,76.4887099820568
"1020","Q9Y2Q5","LAMTOR2",2,0,1,"AF-Q9Y2Q5-F1-model_v4","Q9Y2Q5-F1",0.338,0.335,0,91.4897248677249
"502","P98164","LRP2",2,761,2,"AF-P98164-F2-model_v4","P98164-F2",0.423,0.334,0,79.9103796313196
"462","P58107","EPPK1",2,0,1,"AF-P58107-F1-model_v4","P58107-F1",0.203,0.333,0,82.9678756035217
"189","P09067","HOXB5",2,3032,4,"AF-P09067-F1-model_v4","P09067-F1",0.277,0.33,0,63.733368777187
"409","P49720","PSMB3",2,0,1,"AF-P49720-F1-model_v4","P49720-F1",0.327,0.33,0,97.3788868042527
"444","P58107","EPPK1",2,0,1,"AF-P58107-F4-model_v4","P58107-F4",0.151,0.33,0,82.028489201965
"619","Q30154","HLA-DRB5",2,206,6,"AF-Q30154-F1-model_v4","Q30154-F1",0.385,0.33,0,88.2778386031147
"157","P04198","MYCN",2,6049,4,"AF-P04198-F1-model_v4","P04198-F1",0.286,0.329,0,61.8170166379805
"493","P98066","TNFAIP6",2,1198,2,"AF-P98066-F1-model_v4","P98066-F1",0.207,0.328,0,82.6491016333938
"558","Q13361","MFAP5",12,0,1,"AF-Q13361-F1-model_v4","Q13361-F1",-0.012,0.327,0,65.7110138584975
"607","Q16548","BCL2A1",2,0,1,"AF-Q16548-F1-model_v4","Q16548-F1",0.333,0.327,0,87.4124381625442
"218","P12532","CKMT1B",8,0,1,"AF-P12532-F1-model_v4","P12532-F1",0.049,0.325,0,90.0594288304624
"219","P12532","CKMT1A",8,0,1,"AF-P12532-F1-model_v4","P12532-F1",0.049,0.325,0,90.0594288304624
"930","Q9HAW4","CLSPN",2,7028,7,"AF-Q9HAW4-F1-model_v4","Q9HAW4-F1",0.285,0.322,0,51.8103624351109
"939","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F6-model_v4","Q9HC84-F6",0.121,0.321,0,61.0455455875183
"105","O95229","ZWINT",2,4,2,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701
"111","O95484","CLDN9",2,0,6,"AF-O95484-F1-model_v4","O95484-F1",0.387,0.32,0,81.1808573216521
"1017","Q9Y248","GINS2",2,0,2,"AF-Q9Y248-F1-model_v4","Q9Y248-F1",0.258,0.318,0,93.4044784053156
"1026","Q9Y572","RIPK3",2,0,1,"AF-Q9Y572-F1-model_v4","Q9Y572-F1",0.217,0.318,0,67.6172447447447
"291","P21817","RYR1",2,1899,4,"AF-P21817-F8-model_v4","P21817-F8",0.089,0.315,0,81.6991326714801
"456","P58107","EPPK1",2,0,1,"AF-P58107-F13-model_v4","P58107-F13",0.246,0.315,0,79.7224021252796
"829","Q96AY2","EME1",2,1520,2,"AF-Q96AY2-F1-model_v4","Q96AY2-F1",0.155,0.315,0,67.9034920993228
"1018","Q9Y275","TNFSF13B",2,761,4,"AF-Q9Y275-F1-model_v4","Q9Y275-F1",0.316,0.307,0,79.0581332724783
"809","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F65-model_v4","Q8WXI7-F65",0.065,0.305,0,75.3993635103926
"125","O96014","WNT11",2,0,1,"AF-O96014-F1-model_v4","O96014-F1",0.355,0.304,0,90.3081748071979
"511","P98164","LRP2",2,761,2,"AF-P98164-F16-model_v4","P98164-F16",0.155,0.303,0,79.5830828689556
"898","Q9BZR6","RTN4R",2,761,2,"AF-Q9BZR6-F1-model_v4","Q9BZR6-F1",0.24,0.303,0,77.0629635854342
"982","Q9P107","GMIP",2,0,1,"AF-Q9P107-F1-model_v4","Q9P107-F1",0.172,0.303,0,70.245730651392
"664","Q6ZMV9","KIF6",2,0,12,"AF-Q6ZMV9-F1-model_v4","Q6ZMV9-F1",0.091,0.302,0,71.5656070164641
"849","Q96MY1","NOL4L",2,0,1,"AF-Q96MY1-F1-model_v4","Q96MY1-F1",0.262,0.302,0,62.4597637079673
"52","O15350","TP73",2,892,3,"AF-O15350-F1-model_v4","O15350-F1",0.199,0.3,0,66.4142144026187
"184","P08582","MELTF",2,0,1,"AF-P08582-F1-model_v4","P08582-F1",0.273,0.298,0,89.73720703125
"100","O95072","REC8",2,0,2,"AF-O95072-F1-model_v4","O95072-F1",0.349,0.297,0,64.693306122449
"515","Q01094","E2F1",2,10918,7,"AF-Q01094-F1-model_v4","Q01094-F1",0.159,0.295,0,63.7350409463148
"197","P09758","TACSTD2",2,0,1,"AF-P09758-F1-model_v4","P09758-F1",0.332,0.294,0,82.2203
"825","Q96A32","MYL11",2,761,2,"AF-Q96A32-F1-model_v4","Q96A32-F1",0.286,0.293,0,84.5763915978995
"634","Q5T5X7","BEND3",2,0,1,"AF-Q5T5X7-F1-model_v4","Q5T5X7-F1",0.249,0.292,0,65.3798239277652
"661","Q6UXB2","CXCL17",2,11398,7,"AF-Q6UXB2-F1-model_v4","Q6UXB2-F1",0.06,0.292,0,59.5331502590674
"1000","Q9UJQ4","SALL4",2,0,1,"AF-Q9UJQ4-F1-model_v4","Q9UJQ4-F1",0.204,0.29,0,51.4478101169293
"139","P01730","CD4",2,3035,4,"AF-P01730-F1-model_v4","P01730-F1",0.442,0.289,0,85.5718105849582
"586","Q14691","GINS1",2,0,2,"AF-Q14691-F1-model_v4","Q14691-F1",0.241,0.287,0,93.3026906385617
"598","Q15475","SIX1",28,2,2,"AF-Q15475-F1-model_v4","Q15475-F1",0.184,0.287,0,74.0130162923822
"678","Q75N90","FBN3",12,0,1,"AF-Q75N90-F8-model_v4","Q75N90-F8",0.095,0.287,0,73.7631811190156
"941","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F4-model_v4","Q9HC84-F4",0.107,0.287,0,72.6600767680645
"24","O00762","UBE2C",2,23230,6,"AF-O00762-F1-model_v4","O00762-F1",0.355,0.286,0,89.6987066473989
"992","Q9UD71","PPP1R1B",2,0,1,"AF-Q9UD71-F1-model_v4","Q9UD71-F1",0.401,0.285,0,66.0413842333954
"63","O43525","KCNQ3",2,0,2,"AF-O43525-F1-model_v4","O43525-F1",0.045,0.284,0,57.1083648628831
"314","P24864","CCNE1",2,4140,5,"AF-P24864-F1-model_v4","P24864-F1",0.101,0.284,0,79.9765767949106
"538","Q07325","CXCL9",2,4000,3,"AF-Q07325-F1-model_v4","Q07325-F1",0.304,0.283,0,87.9239755351682
"567","Q13882","PTK6",2,5745,4,"AF-Q13882-F1-model_v4","Q13882-F1",0.137,0.283,0,89.1669529540481
"331","P29034","S100A2",2,0,1,"AF-P29034-F1-model_v4","P29034-F1",0.329,0.282,0,87.0577677419355
"693","Q86WT1","TTC30A",55,1,2,"AF-Q86WT1-F1-model_v4","Q86WT1-F1",0.265,0.28,0,93.5052697405264
"252","P15924","DSP",2,2832,2,"AF-P15924-F2-model_v4","P15924-F2",0.201,0.279,0,80.8613886260002
"575","Q14242","SELPLG",2,0,1,"AF-Q14242-F1-model_v4","Q14242-F1",0.376,0.279,0,51.0854746940126
"815","Q92754","TFAP2C",2,2279,3,"AF-Q92754-F1-model_v4","Q92754-F1",0.181,0.278,0,66.8880300838878
"280","P21709","EPHA1",2,4697,4,"AF-P21709-F1-model_v4","P21709-F1",0.216,0.277,0,80.6423741765481
"77","O60437","PPL",2,7508,3,"AF-O60437-F1-model_v4","O60437-F1",0.357,0.276,0,75.6007488191164
"324","P28065","PSMB9",2,0,1,"AF-P28065-F1-model_v4","P28065-F1",0.362,0.276,0,91.1799448867116
"560","Q13421","MSLN",2,0,1,"AF-Q13421-F1-model_v4","Q13421-F1",0.171,0.275,0,79.0873356686586
"38","O15230","LAMA5",2,3467,4,"AF-O15230-F5-model_v4","O15230-F5",0.171,0.274,0,83.8314406137526
"897","Q9BZM4","ULBP3",2,0,1,"AF-Q9BZM4-F1-model_v4","Q9BZM4-F1",0.341,0.273,0,82.8701780264497
"550","Q12889","OVGP1",2,0,2,"AF-Q12889-F1-model_v4","Q12889-F1",0.067,0.271,0,70.7596315096823
"84","O75128","COBL",2,0,1,"AF-O75128-F1-model_v4","O75128-F1",0.05,0.27,0,50.2815436312087
"994","Q9UGN4","CD300A",2,0,1,"AF-Q9UGN4-F1-model_v4","Q9UGN4-F1",0.291,0.27,0,70.9676955964087
"263","P17947","SPI1",2,0,2,"AF-P17947-F1-model_v4","P17947-F1",0.383,0.269,0,65.9968795620438
"497","P98164","LRP2",2,761,2,"AF-P98164-F17-model_v4","P98164-F17",0.148,0.268,0,74.8822931143399
"885","Q9BVH7","ST6GALNAC5",3,0,1,"AF-Q9BVH7-F1-model_v4","Q9BVH7-F1",0.187,0.268,0,82.0984048852702
"1037","Q9Y6Q5","AP1M2",2,7501,13,"AF-Q9Y6Q5-F1-model_v4","Q9Y6Q5-F1",0.188,0.268,0,93.091293078056
"570","Q14116","IL18",2,2672,3,"AF-Q14116-F1-model_v4","Q14116-F1",0.438,0.267,0,89.070800256082
"860","Q99102","MUC4",2,0,1,"AF-Q99102-F1-model_v4","Q99102-F1",0.254,0.266,0,58.5341996187196
"506","P98164","LRP2",2,761,2,"AF-P98164-F7-model_v4","P98164-F7",0.249,0.264,0,84.1110041039672
"571","Q14126","DSG2",2,17165,3,"AF-Q14126-F1-model_v4","Q14126-F1",0.361,0.262,0,65.8334245140263
"136","P01584","IL1B",2,9795,5,"AF-P01584-F1-model_v4","P01584-F1",0.104,0.259,0,75.9246709916589
"492","P80188","LCN2",2,0,1,"AF-P80188-F1-model_v4","P80188-F1",0.14,0.259,0,91.9916917293233
"554","Q13155","AIMP2",4,0,1,"AF-Q13155-F1-model_v4","Q13155-F1",0.116,0.258,0,81.7915338164251
"948","Q9NP31","SH2D2A",2,761,2,"AF-Q9NP31-F1-model_v4","Q9NP31-F1",0.085,0.258,0,62.791502966381
"72","O43900","PRICKLE3",2,0,1,"AF-O43900-F1-model_v4","O43900-F1",0.183,0.257,0,67.5308519058529
"748","Q8NI77","KIF18A",2,2337,10,"AF-Q8NI77-F1-model_v4","Q8NI77-F1",0.186,0.256,0,67.7410391061453
"847","Q96KS9","FAM167A",29,0,1,"AF-Q96KS9-F1-model_v4","Q96KS9-F1",0.247,0.255,0,72.6644876325088
"853","Q96RE7","NACC1",2,0,1,"AF-Q96RE7-F1-model_v4","Q96RE7-F1",0.205,0.255,0,64.2152070858283
"297","P21817","RYR1",2,1899,4,"AF-P21817-F7-model_v4","P21817-F7",0.187,0.254,0,79.1197065791872
"743","Q8NFX7","STXBP6",52,0,1,"AF-Q8NFX7-F1-model_v4","Q8NFX7-F1",0.123,0.254,0,87.121392251816
"828","Q96AV8","E2F7",2,1521,3,"AF-Q96AV8-F1-model_v4","Q96AV8-F1",0.108,0.254,0,51.2724935952178
"657","Q6PJG9","LRFN4",2,761,2,"AF-Q6PJG9-F1-model_v4","Q6PJG9-F1",0.222,0.253,0,78.0872385204082
"258","P16422","EPCAM",2,77,2,"AF-P16422-F1-model_v4","P16422-F1",0.289,0.252,0,87.506487704918
"229","P13805","TNNT1",2,0,2,"AF-P13805-F1-model_v4","P13805-F1",0.147,0.251,0,74.9739308855292
"424","P51858","HDGF",26,0,1,"AF-P51858-F1-model_v4","P51858-F1",0.359,0.25,0,68.36682952735
"187","P08729","KRT7",2,0,4,"AF-P08729-F1-model_v4","P08729-F1",0.442,0.249,0,75.6942096505824
"917","Q9H427","KCNK15",36,0,1,"AF-Q9H427-F1-model_v4","Q9H427-F1",0.042,0.249,0,79.7542264003134
