symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
MMP1	0.3553621185060443	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	0.8475748321201525	No data	No data	No data	0.9506831417885033	0.12179655448465693	No data	1	0	1	1	1	0	0	0	0.6307564075849135	No data	0	-1	No data	0	0.5	0
ITGAV	0.3515275411245577	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4461312565023853	No data	No data	No data	0.06079307976116211	No data	No data	0.9161980884321931	No data	No data	No data	0.13354773311050888	0.02251511595540944	No data	1	0	0	1	1	1	0.6087800000000001	0	-0.5687643259012294	-0.9321512072814555	0	No data	No data	0	-1	-1
MMP2	0.3513054855457733	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	0.8072037958753638	No data	No data	No data	0.9367037337128648	0.01653094300210201	No data	0.75	0	1	1	1	1	0.7954549999999998	0	-0.6732652635965826	-0.930569330612932	0	-1	No data	0	0.5	-1
CYP17A1	0.3506988881470998	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4865500483173825	No data	No data	No data	No data	No data	No data	0.6449239497952819	No data	No data	1	0	0	1	1	0	0	No data	-0.1178370493852886	-0.8501669971083594	0	No data	No data	No data	1	0
HSP90AB1	0.3483172750209616	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43880782710938815	No data	No data	No data	0.18894247817333937	No data	No data	0.8729529066534781	No data	No data	No data	0.32279355771153984	No data	No data	0.75	0	0	1	1	1	0.9792799999999999	1	-0.8735153156907689	No data	0	-1	No data	-0.6719625	-1	-1
HDAC7	0.34816770357947363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5727094349345695	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.3188699999999997	No data	-0.8400708480933528	-0.8930254692360936	0	No data	No data	0	-1	-1
AGTR1	0.3468030667877978	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	0.8237827004361482	No data	No data	No data	0.4504744914205839	0.12265848130736416	No data	1	0	0	1	1	0	0.7214500000000001	No data	0.49499895811627415	-0.9648679303323667	0	-1	No data	0	0.5	0
MMP3	0.3444809079079055	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	0.8811171731304145	No data	No data	No data	0.8507532141823024	0.06342663004807364	No data	0.75	0	1	1	1	1	0	No data	0.551885809543655	-0.1613539839587136	0	-1	No data	-0.45492750000000015	0.5	0
ITK	0.34019849563447535	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4588070358067526	No data	No data	No data	0.1848812769692159	No data	No data	0.5949663310460358	No data	No data	No data	0.432782557426393	0.05883996608718062	No data	1	0	0	1	1	1	0.7096800000000002	1	-0.24411335694936442	-0.12221277555672733	0	No data	No data	0	1	0.5
SLC6A2	0.3396849508835392	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.558755950871481	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7082650000000001	0	-0.527714107105647	-0.8541480885180219	0	-1	No data	-0.1693674999999999	0.5	0.5
EPHA3	0.3372351684880441	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4642834532278394	0.24268605135273513	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.7624126646817827	0.03509074429253109	No data	1	1	0	1	1	1	0.8168849999999999	No data	-0.4612419254011252	-0.9583436643430787	0	No data	No data	-0.13275749999999994	0.5	0
ABCB1	0.3346281524251551	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48241790140676466	No data	No data	No data	No data	No data	No data	0.8563371987110929	0.02846565145788841	No data	0.75	1	0	1	1	0	0.3476550000000003	0	-0.5326109606167952	-0.8509059500783042	0	-1	No data	-0.40039000000000013	0.5	0
CSF1R	0.3321464184945594	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4661597828500975	0.19687215931168664	No data	No data	0.19551439987653588	No data	No data	No data	No data	No data	No data	0.7261747196086462	0.022101079265626815	No data	1	1	0	1	1	1	0	1	-0.6351323192331736	-0.8701771608199124	0	-1	No data	0	0.5	-1
SLC6A3	0.32877556931529683	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.17742797329469162	No data	No data	1	0	0	1	1	0	0.67742	0	-0.8223588247551573	-0.8773267414841659	0	-1	No data	-0.16129	1	1
FYN	0.3286458322122212	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	0.977467998059681	No data	No data	No data	0.18543147510239277	0.035939316757724875	No data	1	1	0	1	1	0	0.972065	0	-0.7867264013336112	-0.7390029923443483	0	-1	No data	-0.3668524999999999	-1	-1
CDK2	0.32559402399520193	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09285669064556787	No data	No data	0.959159706654506	No data	No data	No data	0.9136036541793713	No data	No data	0.75	0	0	1	1	1	0.9496650000000002	1	-0.5171910814753073	-0.6854330124031716	-1	-1	No data	-0.38758499999999996	-1	-1
PSMB5	0.32540719998095136	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17403259756729816	No data	No data	0.9751856989678153	No data	No data	No data	0.1876111161706767	No data	No data	1	0	0	1	1	0	0.6958199999999998	0	-0.7561992081683684	No data	-1	No data	No data	0	-1	-1
AURKA	0.32174315873765286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1808842257914006	No data	No data	0.9193040553886953	No data	No data	No data	0.9387544467634321	0.20440542598014474	No data	0.75	0	0	1	1	1	0.10670000000000002	1	-0.6382579704105023	-0.8841320410390285	-1	-1	No data	0	0.5	0
TEK	0.321625922697098	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18352281432270104	No data	No data	0.9500974554915009	No data	No data	No data	0.3444660127341834	0.03727913387220373	No data	1	1	1	1	1	1	0.63523	1	-0.9115440716816003	-0.9242652366713061	0	-1	No data	0	0.5	0
INSR	0.3207311795742575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16375291512333026	No data	No data	0.9365880340996386	No data	No data	No data	0.8140792605389687	0.02044321772055699	No data	1	1	0	1	1	1	0.7250349999999998	1	-0.5561575328193373	-0.9212576128016283	0	-1	No data	0	-1	-1
TGFB1	0.3203819685994837	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	0.9223597193020343	No data	No data	No data	0.9799070143295543	No data	No data	1	0	1	0	0	0	0.5	No data	-0.3610127109814545	-0.981238573722934	0	-1	No data	0	-1	0
ANGPT1	0.31899733714734524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.9500974554915009	No data	No data	No data	0.6975760505350717	0.10314348778868834	No data	0.75	0	1	0	0	0	0.86948	No data	-0.7079599916649302	-0.8543753327219528	0	No data	No data	-0.01606500000000004	0.5	0
ATP4A	0.31765125633989144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4794885296495658	No data	No data	0.3441893342750761	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.8502400000000001	No data	-0.2001458637216087	-0.29239804983791945	0	No data	No data	-0.10145000000000018	1	0.5
EPHA7	0.31716872975853944	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46767960984412654	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.35105266637522115	0.10614471726298902	No data	1	1	0	1	1	1	0.8997999999999997	No data	-0.9599916649301938	0	0	-1	No data	-0.05310500000000005	0.75	0
PRKCA	0.3167445726072756	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.92825697523622	No data	No data	No data	0.9438466049219874	0.10051755013877195	No data	1	1	0	1	1	1	0.9702399999999998	No data	-0.6338820587622421	-0.7604453028837327	0	-1	No data	-0.5089275000000001	0.5	0
FGF1	0.31458259676102857	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08654570382665439	No data	No data	0.9805921022933716	No data	No data	No data	0.12316146570133527	0.17966200567252252	No data	0.75	0	1	1	1	0	0.7741950000000003	0	-0.05855386538862262	No data	0	No data	No data	0	1	0
SERPINC1	0.3125975760704682	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	0.6958033621207892	No data	No data	No data	0.07525338926101853	No data	No data	1	0	1	0	1	1	0.375	No data	-0.9401958741404459	-0.9484461020230952	0	-1	No data	0	1	0.5
IL2RA	0.3120418076727083	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49094882765998543	No data	No data	No data	No data	No data	No data	0.43122687880233235	0.034870847362577825	No data	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
YES1	0.31164723948623363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1891739958226096	No data	No data	0.9017702048412198	No data	No data	No data	0.6397349302522062	0.019288916292896308	No data	1	1	0	1	1	0	0.7974200000000004	1	-0.31787872473431966	No data	0	No data	No data	-0.3462250000000001	-1	-1
TLR9	0.31129953059063725	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16789814847575238	No data	No data	0.9067628608047468	No data	No data	No data	0.7518655062609008	No data	No data	1	0	0	1	1	0	0	0	-0.21327359866638884	-0.49015973580271516	0	No data	No data	0	0.5	0.5
PPIA	0.3085606378890827	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48241790140676466	No data	No data	No data	No data	No data	No data	0.4949930070110986	0.017607042175781778	No data	1	0	1	1	1	0	0.7878799999999998	No data	-0.2416128360075016	-0.8842370993563428	-1	No data	No data	-0.6515149999999998	-1	-1
PRKD1	0.3084406807677254	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4665609355329223	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.6176569597603485	0.11793857473665449	No data	1	1	0	1	1	0	0.6655700000000003	0	-0.3525734528026673	-0.7704421579087175	0	No data	No data	-0.19681999999999994	-1	0
HBB	0.3071623521305347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	0.5955733828040017	No data	No data	No data	0.13496104228925446	0.16080755658023108	No data	1	No data	No data	1	1	1	No data	No data	0.9987497395290685	0	0	No data	No data	-0.8299325	1	-1
PRKCQ	0.30677190508521035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.9208104821220807	No data	No data	No data	0.7050164260142956	0.041355524877543404	No data	1	0	0	1	1	0	0.7379600000000004	No data	-0.6379454052927693	-0.8218496443611364	0	-1	No data	-0.04745000000000008	0.75	0
IGF1	0.30665744880845425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.8854318770582348	No data	No data	No data	0.9330733415943866	0.12392311596377166	No data	0.5	0	1	0	0	0	0	No data	-0.1297145238591373	-0.9488735079765309	0	-1	No data	0	0.5	0
RPTOR	0.3065402628697901	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.9301556517975572	No data	No data	No data	0.3942490539812253	No data	No data	0.5	0	0	1	1	0	0.8314599999999999	No data	-0.978328818503855	-0.022060910089015118	-1	-1	No data	No data	-1	-1
MAPK14	0.3062941508493147	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.9280282208488039	No data	No data	No data	0.4238986489746971	No data	No data	0.75	0	0	1	1	1	0.7777799999999999	1	-0.532090018753907	-0.9329430481367057	0	No data	No data	-0.35416750000000013	-1	-1
ITGB3	0.3046287169020755	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.9633762739734206	No data	No data	No data	0.1892115438099524	No data	No data	1	1	0	1	1	0	0.5304549999999999	0	-0.4723900812669306	-0.968901124665088	0	No data	No data	0	0.5	0
WEE1	0.30445150671538984	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	0.8953285673568312	No data	No data	No data	0.5598121706717865	0.0808547960823456	No data	0.5	0	0	1	1	1	0.5201250000000002	1	-0.9221712856845176	-0.6792774880862253	-1	No data	No data	0	-1	-1
PRMT5	0.3043198445280001	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.881115385369005	No data	No data	No data	0.9303154066815603	No data	No data	0.5	0	0	1	1	0	0.8979599999999998	1	-0.9624921858720566	0	-1	No data	No data	No data	-1	-1
ADRB1	0.3040453747246206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49340054968354896	No data	No data	No data	No data	No data	No data	0.042281586973888244	0.11582827616864272	No data	1	1	0	1	1	0	0.5178199999999997	0	0.644613461137737	-0.5294145467853534	0	-1	No data	0	0.5	0
AURKB	0.30016714102335723	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	0.8709615444383813	No data	No data	No data	0.8276883108369127	No data	No data	0.75	0	0	1	1	0	0.2296500000000002	1	-0.21973327776620133	-0.8227695378210281	-1	-1	No data	-0.20058250000000016	0.5	0
TRPV1	0.29985167985205624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.47551146399080135	No data	No data	1	1	0	1	1	0	0.3444600000000001	1	0.213481975411544	-0.9131001049313087	0	-1	No data	0	0.5	-1
PRKCD	0.2990444506969528	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.9377168463300674	No data	No data	No data	0.18221190450235358	No data	No data	1	0	0	1	1	0	0.5192300000000003	No data	-0.921233590331319	-0.8974272034533406	0	-1	No data	-0.1161249999999999	-1	-1
CDK7	0.29883933683518543	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08654570382665439	No data	No data	0.8902217699873928	No data	No data	No data	0.736818859766757	No data	No data	0.75	1	0	1	1	1	0.7543349999999996	1	0.14023754948947698	No data	-1	-1	No data	0	-1	-1
PLK1	0.29421841607522337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.847978736041872	No data	No data	No data	0.9379913865172302	0.060802300519168656	0.39564136308564296	0.75	0	0	1	1	1	0.7429499999999998	1	-0.7414044592623463	-0.5418692114809672	-1	-1	No data	0	0.5	0
NCSTN	0.29397448066938164	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	0.868427300097165	No data	No data	No data	0.24531036802236278	No data	No data	0.75	0	0	1	1	0	0.40761499999999984	No data	-0.8455928318399667	-0.8932287155135032	0	No data	No data	No data	-1	-1
ALDH2	0.29339170610980814	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43880782710938815	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.23566013499780442	0.04533476475240219	No data	1	0	0	1	1	1	0.75822	No data	0.22650552198374663	-0.9235787324090616	0	-1	No data	-0.3230174999999999	0.5	-1
MMP7	0.2909231700189882	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.8772247201115658	0.4110178341982457	No data	1	0	1	1	1	0	0	No data	0.629506147113982	-0.8786019913576393	0	-1	No data	0	0.5	0
CNR1	0.2900060488203156	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	0.3306969083779346	No data	No data	No data	0.44551611551499054	0.019911940213746506	No data	1	1	0	1	1	0	0.8516950000000001	1	-0.37476557616170036	-0.9192709504962415	0	-1	No data	0	0.5	0
IGF1R	0.2877780638484298	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1894781689810968	No data	No data	0.807534885877466	No data	No data	No data	0.962267400898711	0.03512962233633045	No data	1	1	0	1	1	1	0.8061450000000001	1	-0.7478641383621587	-0.8135622614395172	0	-1	No data	0	-1	0
PRKCE	0.2870421511572886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.900411929769714	No data	No data	No data	0.1331433154191169	No data	No data	1	1	0	1	1	0	0.8982349999999997	0	-0.8872681808710148	-0.6600088473296767	0	-1	No data	-0.006104999999999983	0.5	-1
CACNA1C	0.28635236033132566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18237923928348632	No data	0.06079307976116211	No data	No data	0.835990918484743	No data	No data	No data	0.03343619386863916	0.033110124423113584	No data	1	1	0	1	1	0	0.7521050000000002	No data	-0.9779120650135444	-0.9667394690102562	0	-1	No data	-0.2107099999999999	0.5	0
TGFB3	0.28621009673934866	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	0.8565885358563007	No data	No data	No data	0.1951154367784265	0.023912714642274516	No data	1	0	1	0	0	0	0.8786400000000001	No data	-0.7970410502187956	-0.9272550592074086	0	No data	No data	0	-1	-1
CDK5	0.2846186856700191	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08274613634158175	No data	No data	0.8478462860000532	No data	No data	No data	0.6795218213044674	0.08663013865965599	No data	0.75	1	0	1	1	0	0.9828749999999999	1	-0.41998332986038756	-0.7026084872829225	0	No data	No data	-0.03253500000000002	0.5	-1
TGFBR1	0.28416139401312446	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.8088380052843941	0.32861295369025806	No data	No data	0.8097679896981677	0.016735292684471666	No data	0.5	1	0	1	1	1	0.7912550000000003	1	-0.6482600541779537	-0.9485458214163369	0	No data	No data	-0.21968250000000006	-1	-1
IFNGR1	0.2824772444325659	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	0.47807578899599856	No data	No data	1	1	0	0	0	0	0	No data	-0.25765784538445513	-0.9490049695000785	0	No data	No data	0	-1	-1
ADRA1A	0.2820484292532619	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18133224735426628	No data	No data	0.8372303749419404	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5922750000000001	0	0.5335486559699938	-0.5954762182301893	0	-1	No data	0	0.5	0
CLU	0.2809448751928221	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.8278035291473491	No data	No data	No data	0.6944329764492646	No data	No data	0.75	0	1	0	0	0	0	No data	-0.10022921441967081	-0.9206506011358581	0	No data	No data	0	0.5	-1
ALCAM	0.27967063671984715	0.36777825086130794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.5876994384743872	No data	No data	No data	0.40287160660588234	0.03135151397421847	No data	0.5	0	1	0	0	0	0.6483699999999999	No data	-0.644092519274849	-0.08949666429990372	0	No data	No data	0	1	0
HCK	0.27817696248829127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1910988499917195	No data	No data	0.8117874787099975	No data	No data	No data	0.14912304951948896	0.04781464446670511	No data	1	1	0	1	1	1	0.4771850000000001	1	-0.4854136278391331	-0.33232642782785315	0	No data	No data	-0.21102750000000015	0.5	0
ATP1A2	0.27729998718551924	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15536009272296983	No data	No data	0.8161373640363875	No data	No data	No data	0.10330601817747477	0.35718265106460806	No data	1	1	0	1	1	0	0.9313699999999997	No data	-0.5040633465305272	-0.8597126475267491	0	-1	No data	-0.6789224999999999	0.75	0
ATP1A4	0.2759859314218758	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15536009272296983	No data	No data	0.8161373640363875	No data	No data	No data	0.030396539880581056	0.3009257448177524	No data	1	1	0	1	1	0	0.15452000000000013	No data	0.034798916440925254	0	0	-1	No data	-0.4533525000000001	0.5	0.5
TXNRD1	0.2749090210884098	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.8120727165530065	No data	No data	No data	0.6531706687800043	No data	No data	1	0	0	1	1	1	0	No data	-0.23150656386747237	No data	0	No data	No data	-0.09861249999999995	-1	-1
ADRB2	0.27406841830649425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18721444498894224	No data	No data	0.7795098919011637	No data	No data	No data	0.5953013199057999	0.08274094649127288	No data	1	0	0	1	1	1	0.4067799999999998	1	-0.3875807459887477	-0.9089583874335985	0	-1	No data	0	-1	0
PSEN2	0.2738531784585051	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	0.8080003167458757	No data	No data	No data	0.115506851546208	No data	No data	0.75	0	0	1	1	0	0.7879449999999999	No data	-0.20275057303604915	-0.8232254111203535	0	No data	No data	-0.10714250000000014	-1	-1
CD3E	0.2734779614247706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	0.8096050416342615	No data	No data	No data	0.13073794030019764	0.06156831709807958	No data	1	1	0	0	0	0	0	No data	0.01562825588664296	-0.6368144390684527	0	No data	No data	0	1	0
TNKS	0.272897786550047	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	0.8088380052843941	No data	No data	No data	0.46264621012114243	No data	No data	0.5	0	0	1	1	0	0.8605899999999999	1	-0.6237757866222129	-0.7179423257265888	0	No data	No data	-0.2859825000000001	-1	-1
APH1A	0.27283341182243065	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	0.8080003167458757	No data	No data	No data	0.04002211084276505	No data	No data	0.75	0	0	1	1	0	0.962265	No data	-0.5596999374869764	-0.8892968638618731	0	No data	No data	0	-1	-1
APH1B	0.2722927301831697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	0.8080003167458757	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0.20233500000000007	No data	0.779641591998333	0	0	No data	No data	0	1	-1
PSENEN	0.2722927301831697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	0.8080003167458757	No data	No data	No data	No data	No data	No data	0.75	1	0	1	1	0	0.8019799999999997	No data	-0.5747030631381538	-0.022060910089015118	0	No data	No data	No data	0.5	-1
ATP1A3	0.27168956561116614	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15536009272296983	No data	No data	0.8161373640363875	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9457050000000002	No data	-0.9959366534694728	-0.9198259104060588	0	-1	No data	-0.6767025	0.75	0
PRKCZ	0.2716814571353488	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.8520798825565608	No data	No data	No data	0.07373356226698947	0.01752520498734388	No data	1	1	0	1	1	0	0.7804049999999997	0	-0.6264846843092311	-0.2947936889885125	0	No data	No data	-0.30743250000000016	0.5	0
RXRA	0.2713476826321837	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	0.7777298759493605	No data	No data	No data	0.81305190604064	No data	No data	1	0	0	1	1	1	0.7835500000000003	0	-0.9352990206292978	-0.9803776744202416	0	-1	No data	-0.2803025000000002	0.5	-1
IFNGR2	0.26994215247241365	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	0.06569030007525571	No data	No data	1	0	0	0	0	0	0	No data	-0.7052510939779121	0	0	No data	No data	0	-1	-1
AVPR1B	0.26888042980163646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	0.8237827004361482	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.033019999999999786	0	0.2583871639924984	-0.19191867970797666	0	No data	No data	0	1	1
CACNA1S	0.26839612410978403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.835990918484743	No data	No data	No data	0.030396539880581056	0.3272208275876685	No data	1	1	0	1	1	0	0.5488500000000002	No data	-0.46978537195249015	-0.8929941430254525	0	-1	No data	-0.13107250000000015	0.75	0.5
ITGB5	0.26832891324061936	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.8483129004926326	No data	No data	No data	0.05320144053639555	0.06124270683750228	No data	0.75	1	0	1	1	0	0.39299000000000034	0	-0.2513023546572203	0	0	No data	No data	0	-1	-1
TNKS2	0.2678761444848391	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	0.8088380052843941	No data	No data	No data	0.09093631514273832	No data	No data	0.5	0	0	1	1	0	0.8627800000000001	1	-0.5208376745155241	0	0	No data	No data	-0.5325900000000001	-1	-1
CHRM3	0.2659747943540483	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	0.7870543481511103	No data	No data	No data	0.11736441787224351	No data	No data	1	1	0	1	1	0	0.5762700000000003	0	-0.8253802875599083	-0.8246927807968057	0	-1	No data	0	0.5	0
HRH1	0.26574951033768957	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17309140765330877	No data	No data	0.7870543481511103	No data	No data	No data	0.015198269940290528	No data	No data	1	1	0	1	1	0	0	0	0.2993331944155033	-0.8126625175112107	0	-1	No data	0	-1	0
CTSK	0.2646377716613971	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.1691173965601391	0.0585725157005465	No data	0.75	0	0	1	1	1	0.3009099999999997	1	0.03729943738278818	-0.28137826973001795	0	No data	No data	0	0.5	-1
MMP12	0.2643969139482211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.1544008574500598	0.07385605948866446	No data	0.75	0	1	1	1	1	0	1	No data	-0.08949666429990372	0	No data	No data	0	0.5	0.5
