filename,uniprot_id,pocket,druggability,num_drug_pockets
AF-Q04724-F1-model_v4_info.txt,Q04724,0.12,0.397,0
AF-Q12955-F3-model_v4_info.txt,Q12955,0.18,0.397,0
AF-Q15149-F17-model_v4_info.txt,Q15149,0.301,0.397,0
AF-Q1KMD3-F1-model_v4_info.txt,Q1KMD3,0.021,0.397,0
AF-Q32P44-F1-model_v4_info.txt,Q32P44,0.122,0.397,0
AF-Q6DWJ6-F1-model_v4_info.txt,Q6DWJ6,0.2,0.397,0
AF-Q6ZSR9-F1-model_v4_info.txt,Q6ZSR9,0.356,0.397,0
AF-Q7RTU5-F1-model_v4_info.txt,Q7RTU5,0.297,0.397,0
AF-Q86YE8-F1-model_v4_info.txt,Q86YE8,0.129,0.397,0
AF-Q8IYI6-F1-model_v4_info.txt,Q8IYI6,0.197,0.397,0
AF-Q8IZ63-F1-model_v4_info.txt,Q8IZ63,0.251,0.397,0
AF-Q8N888-F1-model_v4_info.txt,Q8N888,0.282,0.397,0
AF-Q8NFH8-F1-model_v4_info.txt,Q8NFH8,0.227,0.397,0
AF-Q8WZ42-F85-model_v4_info.txt,Q8WZ42,0.17,0.397,0
AF-Q96A58-F1-model_v4_info.txt,Q96A58,0.305,0.397,0
AF-Q96BY9-F1-model_v4_info.txt,Q96BY9,0.308,0.397,0
AF-Q96GX8-F1-model_v4_info.txt,Q96GX8,0.315,0.397,0
AF-Q96KN2-F1-model_v4_info.txt,Q96KN2,0.187,0.397,0
AF-Q9HAV7-F1-model_v4_info.txt,Q9HAV7,0.407,0.397,0
AF-Q9UPN3-F7-model_v4_info.txt,Q9UPN3,0.21,0.397,0
AF-Q9UQK1-F1-model_v4_info.txt,Q9UQK1,0.056,0.397,0
AF-A0A087X1C1-F1-model_v4_info.txt,A0A087X1C1,0.384,0.396,0
AF-A6NHX0-F1-model_v4_info.txt,A6NHX0,0.332,0.396,0
AF-A6NNW6-F1-model_v4_info.txt,A6NNW6,0.164,0.396,0
AF-O75437-F1-model_v4_info.txt,O75437,0.175,0.396,0
AF-P17081-F1-model_v4_info.txt,P17081,0.151,0.396,0
AF-P18669-F1-model_v4_info.txt,P18669,0.522,0.396,0
AF-P35318-F1-model_v4_info.txt,P35318,0.397,0.396,0
AF-P63096-F1-model_v4_info.txt,P63096,0.23,0.396,0
AF-Q30KQ1-F1-model_v4_info.txt,Q30KQ1,0.421,0.396,0
AF-Q6DN72-F1-model_v4_info.txt,Q6DN72,0.229,0.396,0
AF-Q6NVU6-F1-model_v4_info.txt,Q6NVU6,0.31,0.396,0
AF-Q6UW32-F1-model_v4_info.txt,Q6UW32,0.389,0.396,0
AF-Q6ZRI0-F2-model_v4_info.txt,Q6ZRI0,0.148,0.396,0
AF-Q6ZUJ4-F1-model_v4_info.txt,Q6ZUJ4,0.129,0.396,0
AF-Q7RTT9-F1-model_v4_info.txt,Q7RTT9,0.032,0.396,0
AF-Q7Z5N4-F1-model_v4_info.txt,Q7Z5N4,0.093,0.396,0
AF-Q8TCZ7-F1-model_v4_info.txt,Q8TCZ7,0.418,0.396,0
AF-Q8TDB8-F1-model_v4_info.txt,Q8TDB8,0.109,0.396,0
AF-Q92820-F1-model_v4_info.txt,Q92820,0.212,0.396,0
AF-Q99466-F1-model_v4_info.txt,Q99466,0.156,0.396,0
AF-Q9BY66-F1-model_v4_info.txt,Q9BY66,0.143,0.396,0
AF-Q9BYN0-F1-model_v4_info.txt,Q9BYN0,0.198,0.396,0
AF-Q9H069-F1-model_v4_info.txt,Q9H069,0.369,0.396,0
AF-Q9NY28-F1-model_v4_info.txt,Q9NY28,0.265,0.396,0
AF-Q9NZJ4-F17-model_v4_info.txt,Q9NZJ4,0.221,0.396,0
AF-Q9P015-F1-model_v4_info.txt,Q9P015,0.439,0.396,0
AF-Q9UBZ9-F1-model_v4_info.txt,Q9UBZ9,0.243,0.396,0
AF-Q9UJA3-F1-model_v4_info.txt,Q9UJA3,0.113,0.396,0
AF-Q9UJZ1-F1-model_v4_info.txt,Q9UJZ1,0.401,0.396,0
AF-Q9UM82-F1-model_v4_info.txt,Q9UM82,0.168,0.396,0
AF-A0A087WUV0-F1-model_v4_info.txt,A0A087WUV0,0.148,0.395,0
AF-A0A0B4J2A2-F1-model_v4_info.txt,A0A0B4J2A2,0.334,0.395,0
AF-A3QJZ6-F1-model_v4_info.txt,A3QJZ6,0.151,0.395,0
AF-O00459-F1-model_v4_info.txt,O00459,0.165,0.395,0
AF-P08567-F1-model_v4_info.txt,P08567,0.107,0.395,0
AF-P46695-F1-model_v4_info.txt,P46695,0.261,0.395,0
AF-P49792-F1-model_v4_info.txt,P49792,0.111,0.395,0
AF-P50148-F1-model_v4_info.txt,P50148,0.275,0.395,0
AF-Q12981-F1-model_v4_info.txt,Q12981,0.376,0.395,0
AF-Q14142-F1-model_v4_info.txt,Q14142,0.174,0.395,0
AF-Q15155-F1-model_v4_info.txt,Q15155,0.283,0.395,0
AF-Q5HYI8-F1-model_v4_info.txt,Q5HYI8,0.127,0.395,0
AF-Q5SW24-F1-model_v4_info.txt,Q5SW24,0.296,0.395,0
AF-Q6UX40-F1-model_v4_info.txt,Q6UX40,0.334,0.395,0
AF-Q6V0I7-F6-model_v4_info.txt,Q6V0I7,0.272,0.395,0
AF-Q8N9G6-F1-model_v4_info.txt,Q8N9G6,0.451,0.395,0
AF-Q8NHW5-F1-model_v4_info.txt,Q8NHW5,0.435,0.395,0
AF-Q96PE6-F1-model_v4_info.txt,Q96PE6,0.132,0.395,0
AF-Q9NRY6-F1-model_v4_info.txt,Q9NRY6,0.383,0.395,0
AF-Q9UII6-F1-model_v4_info.txt,Q9UII6,0.378,0.395,0
AF-Q9Y3Q8-F1-model_v4_info.txt,Q9Y3Q8,0.259,0.395,0
AF-A6NJI1-F1-model_v4_info.txt,A6NJI1,0.32,0.394,0
AF-H3BQB6-F1-model_v4_info.txt,H3BQB6,0.347,0.394,0
AF-I3L3R5-F1-model_v4_info.txt,I3L3R5,0.311,0.394,0
AF-O43290-F1-model_v4_info.txt,O43290,0.188,0.394,0
AF-P04553-F1-model_v4_info.txt,P04553,0.39,0.394,0
AF-P05231-F1-model_v4_info.txt,P05231,0.379,0.394,0
AF-P52757-F1-model_v4_info.txt,P52757,0.088,0.394,0
AF-P56524-F1-model_v4_info.txt,P56524,0.093,0.394,0
AF-Q02817-F1-model_v4_info.txt,Q02817,0.151,0.394,0
AF-Q03252-F1-model_v4_info.txt,Q03252,0.194,0.394,0
AF-Q14457-F1-model_v4_info.txt,Q14457,0.439,0.394,0
AF-Q6PI48-F1-model_v4_info.txt,Q6PI48,0.102,0.394,0
AF-Q6UX52-F1-model_v4_info.txt,Q6UX52,0.35,0.394,0
AF-Q6UXN2-F1-model_v4_info.txt,Q6UXN2,0.24,0.394,0
AF-Q6ZRS2-F2-model_v4_info.txt,Q6ZRS2,0.046,0.394,0
AF-Q7Z6Z7-F16-model_v4_info.txt,Q7Z6Z7,0.239,0.394,0
AF-Q86Y46-F1-model_v4_info.txt,Q86Y46,0.445,0.394,0
AF-Q8N1B4-F1-model_v4_info.txt,Q8N1B4,0.139,0.394,0
AF-Q8NEQ6-F1-model_v4_info.txt,Q8NEQ6,0.2,0.394,0
AF-Q8NHR9-F1-model_v4_info.txt,Q8NHR9,0.457,0.394,0
AF-Q8WWQ0-F1-model_v4_info.txt,Q8WWQ0,0.13,0.394,0
AF-Q8WZ42-F156-model_v4_info.txt,Q8WZ42,0.087,0.394,0
AF-Q99523-F1-model_v4_info.txt,Q99523,0.176,0.394,0
AF-Q9BXK1-F1-model_v4_info.txt,Q9BXK1,0.043,0.394,0
AF-Q9NQC8-F1-model_v4_info.txt,Q9NQC8,0.255,0.394,0
AF-Q9Y295-F1-model_v4_info.txt,Q9Y295,0.265,0.394,0
AF-Q9Y5E9-F1-model_v4_info.txt,Q9Y5E9,0.143,0.394,0
AF-A0A087WSY6-F1-model_v4_info.txt,A0A087WSY6,0.134,0.393,0
AF-A6NI56-F1-model_v4_info.txt,A6NI56,0.319,0.393,0
AF-A6NMD2-F1-model_v4_info.txt,A6NMD2,0.276,0.393,0
AF-E9PQ18-F1-model_v4_info.txt,E9PQ18,0.41,0.393,0
AF-O00591-F1-model_v4_info.txt,O00591,0.164,0.393,0
AF-O15417-F6-model_v4_info.txt,O15417,0.15,0.393,0
AF-O43293-F1-model_v4_info.txt,O43293,0.158,0.393,0
AF-O75425-F1-model_v4_info.txt,O75425,0.17,0.393,0
AF-O75445-F12-model_v4_info.txt,O75445,0.179,0.393,0
AF-P12931-F1-model_v4_info.txt,P12931,0.129,0.393,0
AF-P18615-F1-model_v4_info.txt,P18615,0.496,0.393,0
AF-P20941-F1-model_v4_info.txt,P20941,0.192,0.393,0
AF-P53801-F1-model_v4_info.txt,P53801,0.189,0.393,0
AF-P58215-F1-model_v4_info.txt,P58215,0.144,0.393,0
AF-Q14137-F1-model_v4_info.txt,Q14137,0.149,0.393,0
AF-Q15828-F1-model_v4_info.txt,Q15828,0.348,0.393,0
AF-Q6ZRY4-F1-model_v4_info.txt,Q6ZRY4,0.382,0.393,0
AF-Q86T26-F1-model_v4_info.txt,Q86T26,0.366,0.393,0
AF-Q8IYX0-F1-model_v4_info.txt,Q8IYX0,0.044,0.393,0
AF-Q8N1A6-F1-model_v4_info.txt,Q8N1A6,0.3,0.393,0
AF-Q8NBI3-F1-model_v4_info.txt,Q8NBI3,0.283,0.393,0
AF-Q8WVJ2-F1-model_v4_info.txt,Q8WVJ2,0.273,0.393,0
AF-Q8WZ42-F129-model_v4_info.txt,Q8WZ42,0.26,0.393,0
AF-Q96P88-F1-model_v4_info.txt,Q96P88,0.035,0.393,0
AF-Q9GZW8-F1-model_v4_info.txt,Q9GZW8,0.376,0.393,0
AF-Q9UBW7-F1-model_v4_info.txt,Q9UBW7,0.195,0.393,0
AF-Q9UBX5-F1-model_v4_info.txt,Q9UBX5,0.097,0.393,0
AF-Q9UNY5-F1-model_v4_info.txt,Q9UNY5,0.11,0.393,0
AF-Q9Y5Q3-F1-model_v4_info.txt,Q9Y5Q3,0.207,0.393,0
AF-O15537-F1-model_v4_info.txt,O15537,0.16,0.392,0
AF-P18850-F1-model_v4_info.txt,P18850,0.318,0.392,0
AF-P41214-F1-model_v4_info.txt,P41214,0.271,0.392,0
AF-P52434-F1-model_v4_info.txt,P52434,0.233,0.392,0
AF-P84550-F1-model_v4_info.txt,P84550,0.228,0.392,0
AF-Q15646-F1-model_v4_info.txt,Q15646,0.34,0.392,0
AF-Q4LDE5-F7-model_v4_info.txt,Q4LDE5,0.388,0.392,0
AF-Q4UJ75-F1-model_v4_info.txt,Q4UJ75,0.162,0.392,0
AF-Q6ICB4-F1-model_v4_info.txt,Q6ICB4,0.157,0.392,0
AF-Q70CQ2-F12-model_v4_info.txt,Q70CQ2,0.265,0.392,0
AF-Q86YA3-F1-model_v4_info.txt,Q86YA3,0.143,0.392,0
AF-Q8IXL7-F1-model_v4_info.txt,Q8IXL7,0.4,0.392,0
AF-Q92858-F1-model_v4_info.txt,Q92858,0.395,0.392,0
AF-Q96FF7-F1-model_v4_info.txt,Q96FF7,0.097,0.392,0
AF-Q96K75-F1-model_v4_info.txt,Q96K75,0.084,0.392,0
AF-Q96PT4-F1-model_v4_info.txt,Q96PT4,0.257,0.392,0
AF-Q9NXS2-F1-model_v4_info.txt,Q9NXS2,0.276,0.392,0
AF-Q9UNG2-F1-model_v4_info.txt,Q9UNG2,0.395,0.392,0
AF-Q9Y2J4-F1-model_v4_info.txt,Q9Y2J4,0.27,0.392,0
AF-Q9Y617-F1-model_v4_info.txt,Q9Y617,0.348,0.392,0
AF-A0A075B6N2-F1-model_v4_info.txt,A0A075B6N2,0.141,0.391,0
AF-P01857-F1-model_v4_info.txt,P01857,0.417,0.391,0
AF-P43307-F1-model_v4_info.txt,P43307,0.392,0.391,0
AF-P50402-F1-model_v4_info.txt,P50402,0.225,0.391,0
AF-P58107-F17-model_v4_info.txt,P58107,0.229,0.391,0
AF-Q05084-F1-model_v4_info.txt,Q05084,0.174,0.391,0
AF-Q05923-F1-model_v4_info.txt,Q05923,0.203,0.391,0
AF-Q14204-F16-model_v4_info.txt,Q14204,0.163,0.391,0
AF-Q5T9C2-F1-model_v4_info.txt,Q5T9C2,0.212,0.391,0
AF-Q5ZPR3-F1-model_v4_info.txt,Q5ZPR3,0.289,0.391,0
AF-Q68DK7-F1-model_v4_info.txt,Q68DK7,0.346,0.391,0
AF-Q6IQ55-F1-model_v4_info.txt,Q6IQ55,0.121,0.391,0
AF-Q6PJW8-F1-model_v4_info.txt,Q6PJW8,0.22,0.391,0
AF-Q7Z408-F4-model_v4_info.txt,Q7Z408,0.072,0.391,0
AF-Q7Z7L8-F1-model_v4_info.txt,Q7Z7L8,0.12,0.391,0
AF-Q86W50-F1-model_v4_info.txt,Q86W50,0.105,0.391,0
AF-Q8TEW8-F1-model_v4_info.txt,Q8TEW8,0.15,0.391,0
AF-Q8WZ79-F1-model_v4_info.txt,Q8WZ79,0.234,0.391,0
AF-Q96CM4-F1-model_v4_info.txt,Q96CM4,0.193,0.391,0
AF-Q96CT7-F1-model_v4_info.txt,Q96CT7,0.349,0.391,0
AF-Q96SZ4-F1-model_v4_info.txt,Q96SZ4,0.208,0.391,0
AF-Q9C0D5-F1-model_v4_info.txt,Q9C0D5,0.087,0.391,0
AF-Q9NSB2-F1-model_v4_info.txt,Q9NSB2,0.342,0.391,0
AF-Q9NTI7-F1-model_v4_info.txt,Q9NTI7,0.395,0.391,0
AF-Q9NYC9-F3-model_v4_info.txt,Q9NYC9,0.216,0.391,0
AF-O00321-F1-model_v4_info.txt,O00321,0.037,0.39,0
AF-O14920-F1-model_v4_info.txt,O14920,0.292,0.39,0
AF-O75951-F1-model_v4_info.txt,O75951,0.388,0.39,0
AF-P09923-F1-model_v4_info.txt,P09923,0.176,0.39,0
AF-P0DN25-F1-model_v4_info.txt,P0DN25,0.164,0.39,0
AF-P27105-F1-model_v4_info.txt,P27105,0.077,0.39,0
AF-P29144-F1-model_v4_info.txt,P29144,0.213,0.39,0
AF-P36508-F1-model_v4_info.txt,P36508,0.163,0.39,0
AF-Q14145-F1-model_v4_info.txt,Q14145,0.137,0.39,0
AF-Q2LD37-F9-model_v4_info.txt,Q2LD37,0.118,0.39,0
AF-Q3B7I2-F1-model_v4_info.txt,Q3B7I2,0.35,0.39,0
AF-Q6ZRR7-F1-model_v4_info.txt,Q6ZRR7,0.054,0.39,0
AF-Q70CQ2-F3-model_v4_info.txt,Q70CQ2,0.1,0.39,0
AF-Q8N1E2-F1-model_v4_info.txt,Q8N1E2,0.04,0.39,0
AF-Q8N8I0-F1-model_v4_info.txt,Q8N8I0,0.246,0.39,0
AF-Q8NEC7-F1-model_v4_info.txt,Q8NEC7,0.099,0.39,0
AF-Q8TC27-F1-model_v4_info.txt,Q8TC27,0.208,0.39,0
AF-Q8TE57-F1-model_v4_info.txt,Q8TE57,0.055,0.39,0
AF-Q8WVR3-F1-model_v4_info.txt,Q8WVR3,0.082,0.39,0
AF-Q9GZX5-F1-model_v4_info.txt,Q9GZX5,0.063,0.39,0
AF-Q9H8Y1-F1-model_v4_info.txt,Q9H8Y1,0.079,0.39,0
AF-Q9NRM2-F1-model_v4_info.txt,Q9NRM2,0.253,0.39,0
AF-Q9P225-F13-model_v4_info.txt,Q9P225,0.316,0.39,0
AF-A0A5A2-F1-model_v4_info.txt,A0A5A2,0.175,0.389,0
AF-A0A5F9ZH02-F1-model_v4_info.txt,A0A5F9ZH02,0.321,0.389,0
AF-A8MTT3-F1-model_v4_info.txt,A8MTT3,0.411,0.389,0
AF-O43761-F1-model_v4_info.txt,O43761,0.202,0.389,0
AF-O75817-F1-model_v4_info.txt,O75817,0.172,0.389,0
AF-O95837-F1-model_v4_info.txt,O95837,0.205,0.389,0
AF-P13500-F1-model_v4_info.txt,P13500,0.274,0.389,0
AF-P22105-F6-model_v4_info.txt,P22105,0.126,0.389,0
AF-P46776-F1-model_v4_info.txt,P46776,0.408,0.389,0
AF-P48595-F1-model_v4_info.txt,P48595,0.193,0.389,0
AF-Q14642-F1-model_v4_info.txt,Q14642,0.361,0.389,0
AF-Q4LDE5-F12-model_v4_info.txt,Q4LDE5,0.305,0.389,0
AF-Q53H47-F1-model_v4_info.txt,Q53H47,0.07,0.389,0
AF-Q8NFV5-F1-model_v4_info.txt,Q8NFV5,0.265,0.389,0
AF-Q969P0-F1-model_v4_info.txt,Q969P0,0.093,0.389,0
AF-Q99417-F1-model_v4_info.txt,Q99417,0.384,0.389,0
AF-Q9BWG6-F1-model_v4_info.txt,Q9BWG6,0.21,0.389,0
AF-Q9BYX7-F1-model_v4_info.txt,Q9BYX7,0.118,0.389,0
AF-Q9HBY8-F1-model_v4_info.txt,Q9HBY8,0.196,0.389,0
AF-Q9HCL0-F1-model_v4_info.txt,Q9HCL0,0.235,0.389,0
AF-Q9NP60-F1-model_v4_info.txt,Q9NP60,0.138,0.389,0
AF-O43295-F1-model_v4_info.txt,O43295,0.243,0.388,0
AF-O75398-F1-model_v4_info.txt,O75398,0.143,0.388,0
AF-P0C7Q2-F1-model_v4_info.txt,P0C7Q2,0.314,0.388,0
AF-P0CE71-F1-model_v4_info.txt,P0CE71,0.306,0.388,0
AF-P60228-F1-model_v4_info.txt,P60228,0.217,0.388,0
AF-P62879-F1-model_v4_info.txt,P62879,0.317,0.388,0
AF-Q03164-F7-model_v4_info.txt,Q03164,0.211,0.388,0
AF-Q5YKI7-F1-model_v4_info.txt,Q5YKI7,0.398,0.388,0
AF-Q6EEV6-F1-model_v4_info.txt,Q6EEV6,0.241,0.388,0
AF-Q6NW29-F1-model_v4_info.txt,Q6NW29,0.399,0.388,0
AF-Q6ZS81-F7-model_v4_info.txt,Q6ZS81,0.104,0.388,0
AF-Q8N684-F1-model_v4_info.txt,Q8N684,0.317,0.388,0
AF-Q8NCE0-F1-model_v4_info.txt,Q8NCE0,0.005,0.388,0
AF-Q96EL3-F1-model_v4_info.txt,Q96EL3,0.359,0.388,0
AF-Q96IQ7-F1-model_v4_info.txt,Q96IQ7,0.329,0.388,0
AF-Q9H9T3-F1-model_v4_info.txt,Q9H9T3,0.211,0.388,0
AF-Q9UII5-F1-model_v4_info.txt,Q9UII5,0.088,0.388,0
AF-A0A0A0MS06-F1-model_v4_info.txt,A0A0A0MS06,0.283,0.387,0
AF-A0A1B0GX49-F1-model_v4_info.txt,A0A1B0GX49,0.085,0.387,0
AF-A8MUA0-F1-model_v4_info.txt,A8MUA0,0.419,0.387,0
AF-O15523-F1-model_v4_info.txt,O15523,0.146,0.387,0
AF-O60258-F1-model_v4_info.txt,O60258,0.322,0.387,0
AF-O60784-F1-model_v4_info.txt,O60784,0.294,0.387,0
AF-O75354-F1-model_v4_info.txt,O75354,0.319,0.387,0
AF-P28062-F1-model_v4_info.txt,P28062,0.177,0.387,0
AF-P29474-F1-model_v4_info.txt,P29474,0.291,0.387,0
AF-P30825-F1-model_v4_info.txt,P30825,0.129,0.387,0
AF-P31268-F1-model_v4_info.txt,P31268,0.41,0.387,0
AF-P46087-F1-model_v4_info.txt,P46087,0.201,0.387,0
AF-P61081-F1-model_v4_info.txt,P61081,0.312,0.387,0
AF-P78527-F3-model_v4_info.txt,P78527,0.057,0.387,0
AF-P78527-F6-model_v4_info.txt,P78527,0.222,0.387,0
AF-Q12904-F1-model_v4_info.txt,Q12904,0.349,0.387,0
AF-Q6PFW1-F1-model_v4_info.txt,Q6PFW1,0.077,0.387,0
AF-Q6UWQ7-F1-model_v4_info.txt,Q6UWQ7,0.246,0.387,0
AF-Q7Z6J0-F1-model_v4_info.txt,Q7Z6J0,0.311,0.387,0
AF-Q7Z6V5-F1-model_v4_info.txt,Q7Z6V5,0.151,0.387,0
AF-Q86UV5-F1-model_v4_info.txt,Q86UV5,0.138,0.387,0
AF-Q8IWZ4-F1-model_v4_info.txt,Q8IWZ4,0.236,0.387,0
AF-Q8IZD9-F1-model_v4_info.txt,Q8IZD9,0.214,0.387,0
AF-Q9H1X1-F1-model_v4_info.txt,Q9H1X1,0.18,0.387,0
AF-Q9NTW7-F1-model_v4_info.txt,Q9NTW7,0.291,0.387,0
AF-Q9UM47-F1-model_v4_info.txt,Q9UM47,0.073,0.387,0
AF-Q9UPN3-F22-model_v4_info.txt,Q9UPN3,0.227,0.387,0
AF-Q9Y4J8-F1-model_v4_info.txt,Q9Y4J8,0.165,0.387,0
AF-A0A5F9ZHI8-F1-model_v4_info.txt,A0A5F9ZHI8,0.22,0.386,0
AF-A6NKF1-F1-model_v4_info.txt,A6NKF1,0.055,0.386,0
AF-K7EJ46-F1-model_v4_info.txt,K7EJ46,0.255,0.386,0
AF-O60486-F1-model_v4_info.txt,O60486,0.144,0.386,0
AF-P17025-F1-model_v4_info.txt,P17025,0.216,0.386,0
AF-P42702-F1-model_v4_info.txt,P42702,0.312,0.386,0
AF-P78527-F4-model_v4_info.txt,P78527,0.145,0.386,0
AF-Q53EZ4-F1-model_v4_info.txt,Q53EZ4,0.284,0.386,0
AF-Q53G59-F1-model_v4_info.txt,Q53G59,0.093,0.386,0
AF-Q8N461-F1-model_v4_info.txt,Q8N461,0.345,0.386,0
AF-Q8N801-F1-model_v4_info.txt,Q8N801,0.291,0.386,0
AF-Q8NGC1-F1-model_v4_info.txt,Q8NGC1,0.139,0.386,0
AF-Q96GW9-F1-model_v4_info.txt,Q96GW9,0.093,0.386,0
AF-Q96JB1-F2-model_v4_info.txt,Q96JB1,0.207,0.386,0
AF-Q9H1E5-F1-model_v4_info.txt,Q9H1E5,0.26,0.386,0
AF-Q9NT68-F4-model_v4_info.txt,Q9NT68,0.21,0.386,0
AF-Q9P1F3-F1-model_v4_info.txt,Q9P1F3,0.451,0.386,0
AF-Q9UK08-F1-model_v4_info.txt,Q9UK08,0.332,0.386,0
AF-Q9UPE1-F1-model_v4_info.txt,Q9UPE1,0.239,0.386,0
AF-A4D1F6-F1-model_v4_info.txt,A4D1F6,0.072,0.385,0
AF-O75122-F1-model_v4_info.txt,O75122,0.118,0.385,0
AF-P13985-F1-model_v4_info.txt,P13985,0.358,0.385,0
AF-P20273-F1-model_v4_info.txt,P20273,0.375,0.385,0
AF-P46092-F1-model_v4_info.txt,P46092,0.181,0.385,0
AF-P51787-F1-model_v4_info.txt,P51787,0.165,0.385,0
AF-P56750-F1-model_v4_info.txt,P56750,0.304,0.385,0
AF-P61960-F1-model_v4_info.txt,P61960,0.374,0.385,0
AF-P63267-F1-model_v4_info.txt,P63267,0.134,0.385,0
AF-P78346-F1-model_v4_info.txt,P78346,0.397,0.385,0
AF-Q13315-F10-model_v4_info.txt,Q13315,0.28,0.385,0
AF-Q13315-F7-model_v4_info.txt,Q13315,0.183,0.385,0
AF-Q13643-F1-model_v4_info.txt,Q13643,0.297,0.385,0
AF-Q16586-F1-model_v4_info.txt,Q16586,0.256,0.385,0
AF-Q16720-F1-model_v4_info.txt,Q16720,0.091,0.385,0
AF-Q5J8X5-F1-model_v4_info.txt,Q5J8X5,0.379,0.385,0
AF-Q5VWM5-F1-model_v4_info.txt,Q5VWM5,0.256,0.385,0
AF-Q68CL5-F1-model_v4_info.txt,Q68CL5,0.11,0.385,0
AF-Q86UP6-F1-model_v4_info.txt,Q86UP6,0.114,0.385,0
AF-Q86XX4-F9-model_v4_info.txt,Q86XX4,0.211,0.385,0
AF-Q8IZ13-F1-model_v4_info.txt,Q8IZ13,0.244,0.385,0
AF-Q969D9-F1-model_v4_info.txt,Q969D9,0.14,0.385,0
AF-Q96PC3-F1-model_v4_info.txt,Q96PC3,0.308,0.385,0
AF-Q96PE5-F1-model_v4_info.txt,Q96PE5,0.379,0.385,0
AF-Q9BSQ5-F1-model_v4_info.txt,Q9BSQ5,0.372,0.385,0
AF-Q9H5Y7-F1-model_v4_info.txt,Q9H5Y7,0.112,0.385,0
AF-Q9H8G1-F1-model_v4_info.txt,Q9H8G1,0.049,0.385,0
AF-Q9NYC9-F6-model_v4_info.txt,Q9NYC9,0.184,0.385,0
AF-Q9Y651-F1-model_v4_info.txt,Q9Y651,0.164,0.385,0
AF-A0A1B0GVS7-F1-model_v4_info.txt,A0A1B0GVS7,0.009,0.384,0
AF-A1L429-F1-model_v4_info.txt,A1L429,0.412,0.384,0
AF-A4D2H0-F1-model_v4_info.txt,A4D2H0,0.345,0.384,0
AF-A6NCM1-F1-model_v4_info.txt,A6NCM1,0.181,0.384,0
AF-A6NEM1-F1-model_v4_info.txt,A6NEM1,0.338,0.384,0
AF-O75901-F1-model_v4_info.txt,O75901,0.441,0.384,0
AF-O75962-F1-model_v4_info.txt,O75962,0.321,0.384,0
AF-P00738-F1-model_v4_info.txt,P00738,0.249,0.384,0
AF-P01138-F1-model_v4_info.txt,P01138,0.162,0.384,0
AF-P35555-F7-model_v4_info.txt,P35555,0.099,0.384,0
AF-P36402-F1-model_v4_info.txt,P36402,0.243,0.384,0
AF-P49454-F5-model_v4_info.txt,P49454,0.219,0.384,0
AF-Q01850-F1-model_v4_info.txt,Q01850,0.494,0.384,0
AF-Q05925-F1-model_v4_info.txt,Q05925,0.287,0.384,0
AF-Q12913-F1-model_v4_info.txt,Q12913,0.406,0.384,0
AF-Q16671-F1-model_v4_info.txt,Q16671,0.237,0.384,0
AF-Q8N0V4-F1-model_v4_info.txt,Q8N0V4,0.353,0.384,0
AF-Q8N7C3-F1-model_v4_info.txt,Q8N7C3,0.313,0.384,0
AF-Q8TDW7-F16-model_v4_info.txt,Q8TDW7,0.35,0.384,0
AF-Q92917-F1-model_v4_info.txt,Q92917,0.115,0.384,0
AF-Q9H2S5-F1-model_v4_info.txt,Q9H2S5,0.06,0.384,0
AF-Q9H799-F1-model_v4_info.txt,Q9H799,0.096,0.384,0
AF-Q9P1G2-F1-model_v4_info.txt,Q9P1G2,0.041,0.384,0
AF-Q9Y4F4-F1-model_v4_info.txt,Q9Y4F4,0.051,0.384,0
AF-A0A5F9Z9Y6-F1-model_v4_info.txt,A0A5F9Z9Y6,0.364,0.383,0
AF-O00634-F1-model_v4_info.txt,O00634,0.261,0.383,0
AF-P01189-F1-model_v4_info.txt,P01189,0.342,0.383,0
AF-P01229-F1-model_v4_info.txt,P01229,0.24,0.383,0
AF-P19367-F1-model_v4_info.txt,P19367,0.29,0.383,0
AF-P21817-F10-model_v4_info.txt,P21817,0.093,0.383,0
AF-P22061-F1-model_v4_info.txt,P22061,0.17,0.383,0
AF-P53004-F1-model_v4_info.txt,P53004,0.302,0.383,0
AF-Q03468-F1-model_v4_info.txt,Q03468,0.222,0.383,0
AF-Q15583-F1-model_v4_info.txt,Q15583,0.32,0.383,0
AF-Q16676-F1-model_v4_info.txt,Q16676,0.38,0.383,0
AF-Q496Y0-F1-model_v4_info.txt,Q496Y0,0.11,0.383,0
AF-Q5VTR2-F1-model_v4_info.txt,Q5VTR2,0.177,0.383,0
AF-Q6IA17-F1-model_v4_info.txt,Q6IA17,0.308,0.383,0
AF-Q6P1J9-F1-model_v4_info.txt,Q6P1J9,0.252,0.383,0
AF-Q6ZR85-F1-model_v4_info.txt,Q6ZR85,0.034,0.383,0
AF-Q7L4I2-F1-model_v4_info.txt,Q7L4I2,0.423,0.383,0
AF-Q8N8R5-F1-model_v4_info.txt,Q8N8R5,0.206,0.383,0
AF-Q8WZ42-F115-model_v4_info.txt,Q8WZ42,0.407,0.383,0
AF-Q96B54-F1-model_v4_info.txt,Q96B54,0.142,0.383,0
AF-Q96CW6-F1-model_v4_info.txt,Q96CW6,0.302,0.383,0
AF-Q96P09-F1-model_v4_info.txt,Q96P09,0.241,0.383,0
AF-Q99447-F1-model_v4_info.txt,Q99447,0.186,0.383,0
