project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	7c80082e-f386-4a1f-b8f4-ef29d5f2cf31	TCGA-24-2271-10A-01D	2e53085d-4e01-4149-9393-5c9ead2e313d	TCGA-24-2271-10A-01D-A75F-36	2.25	15.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	True	'--	23	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	7c80082e-f386-4a1f-b8f4-ef29d5f2cf31	TCGA-24-2271-10A-01D	378a2f47-69a8-4b4b-b83a-de0fe990694b	TCGA-24-2271-10A-01D-0707-02	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	7c80082e-f386-4a1f-b8f4-ef29d5f2cf31	TCGA-24-2271-10A-01D	75a2285d-8320-493e-b482-2c6d674ccce0	TCGA-24-2271-10A-01D-0706-06	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	7c80082e-f386-4a1f-b8f4-ef29d5f2cf31	TCGA-24-2271-10A-01D	cfd2b812-51cd-4709-96a7-9e14f78da840	TCGA-24-2271-10A-01D-0704-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	7c80082e-f386-4a1f-b8f4-ef29d5f2cf31	TCGA-24-2271-10A-01D	d47ccc0e-e4f4-46e8-bbe8-2eac01893804	TCGA-24-2271-10A-01D-0705-04	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	9492acdd-9041-4d65-a2d6-9330fd2ad786	TCGA-24-2271-10A-01G	60765143-82f1-403e-a42c-8e242edd7a4f	TCGA-24-2271-10A-01G-1317-09	19.85	79.4	'--	'--	'--	0.25	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	b4750f1f-7c94-463d-bc9d-a6f608a942eb	TCGA-24-2271-10A-01W	0df22890-3e22-449d-bb1f-1b4582fbfef3	TCGA-24-2271-10A-01W-0797-10	30.0	60.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	b4750f1f-7c94-463d-bc9d-a6f608a942eb	TCGA-24-2271-10A-01W	5be0af72-07fd-4531-a2c1-606754f9445c	TCGA-24-2271-10A-01W-0799-08	30.0	60.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	b4750f1f-7c94-463d-bc9d-a6f608a942eb	TCGA-24-2271-10A-01W	611d9632-967b-45f6-87ec-6b5c2bdd7be0	TCGA-24-2271-10A-01W-1217-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a8c4a333-6b67-44c8-9000-516f8ccea788	TCGA-24-2271	e92173a1-8036-40db-a295-5c15ef18b528	TCGA-24-2271-10A	7de9cbe0-ffe3-4f27-8651-feb9fd9cfdb3	TCGA-24-2271-10A-01	b4750f1f-7c94-463d-bc9d-a6f608a942eb	TCGA-24-2271-10A-01W	b3c0728b-6c4a-4cef-a4b8-8787adec610d	TCGA-24-2271-10A-01W-0801-09	30.0	60.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	201b8a36-94fb-4ba8-9bef-47e92bc01a03	TCGA-13-0724-01A-01R	3a6e6cd7-2264-4189-9445-8dd7a452b1b6	TCGA-13-0724-01A-01R-0363-07	2.24	11.8	'--	'--	'--	0.19	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	201b8a36-94fb-4ba8-9bef-47e92bc01a03	TCGA-13-0724-01A-01R	ccf5df88-a67b-4562-ba8e-02070cb3bc6f	TCGA-13-0724-01A-01R-0361-03	2.79	14.7	'--	'--	'--	0.19	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	201b8a36-94fb-4ba8-9bef-47e92bc01a03	TCGA-13-0724-01A-01R	fb6ffde7-3b9f-4f28-845c-e2bb245db90b	TCGA-13-0724-01A-01R-0362-01	3.34	17.6	'--	'--	'--	0.19	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	201b8a36-94fb-4ba8-9bef-47e92bc01a03	TCGA-13-0724-01A-01R	fc6df206-8c77-486c-bc38-06b6cf20139d	TCGA-13-0724-01A-01R-1564-13	3.8	20.0	'--	'--	'--	0.19	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	41716522-1d50-4c1a-b9a4-4f76ecc1a77d	TCGA-13-0724-01A-01G	dc855d11-b1d7-4830-b532-902610ebd5d9	TCGA-13-0724-01A-01G-1306-09	12.5	50.0	'--	'--	'--	0.25	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	1de20cd6-d954-4e79-a895-c1d979d4578a	TCGA-13-0724-01A-01D-0359-05	2.12	11.8	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	37939c9e-762d-4d07-8a4e-c23295d20b4a	TCGA-13-0724-01A-01D-1035-01	0.6	3.33	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	59402a93-2b35-4335-809e-664c5cf6b0d9	TCGA-13-0724-01A-01D-0360-02	3.17	17.6	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	96ea858f-fa49-4112-a7f0-2a685470f1e2	TCGA-13-0724-01A-01D-1169-09	0.6	3.33	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	9bcc2af5-d9e8-4a5f-a8fa-0b9353e4a4e6	TCGA-13-0724-01A-01D-0357-04	4.23	23.5	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	c7122385-9673-4bf0-bc81-add41c3477c2	TCGA-13-0724-01A-01D-0358-06	2.12	11.8	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	f609b580-4ab3-4dc5-9636-f5562f2324e5	TCGA-13-0724-01A-01D-0356-01	1.06	5.9	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	6905a988-7966-4a9f-8e67-ca1a0643db9d	TCGA-13-0724-01A-01D	fe4462cc-ce2f-4ce7-9a32-745f73209c60	TCGA-13-0724-01A-01D-0508-04	3.01	17.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	c7338fba-4ee1-4a57-ba7d-d99d2ec2b7aa	TCGA-13-0724-01A-01W	2b6aa1c8-5150-4d8f-af59-d5a826321308	TCGA-13-0724-01A-01W-0372-09	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	c7338fba-4ee1-4a57-ba7d-d99d2ec2b7aa	TCGA-13-0724-01A-01W	6b617315-c675-4b05-a52b-2d79d2df8740	TCGA-13-0724-01A-01W-0370-10	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	c7338fba-4ee1-4a57-ba7d-d99d2ec2b7aa	TCGA-13-0724-01A-01W	d68838c6-bdda-4f62-b17e-8cad1f888137	TCGA-13-0724-01A-01W-0371-08	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	30abe357-43d0-434c-99d1-affe0fd047d8	TCGA-13-0724-01A	89083700-8720-4128-aae6-c21175e3ddae	TCGA-13-0724-01A-01	e9100c37-2d3d-4a76-b04c-926bd1bd28e4	TCGA-13-0724-01A-01T	968a616b-6098-46a7-aa01-525b3bfc5453	TCGA-13-0724-01A-01T-0364-07	1.0	10.0	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	77b4d630-f5c0-4f11-8a59-124a51a4ec31	TCGA-13-0724-10B-01G	9c121713-8618-4545-9af4-fe50cf55beb2	TCGA-13-0724-10B-01G-1306-09	14.0	50.0	'--	'--	'--	0.28	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	7dd5057f-5f92-4d03-b3f2-a17dc7694bb1	TCGA-13-0724-10B-01W	071f2eff-e6f5-4aec-84dd-d54da1ce9001	TCGA-13-0724-10B-01W-0372-09	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	True	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	7dd5057f-5f92-4d03-b3f2-a17dc7694bb1	TCGA-13-0724-10B-01W	1401bbb0-b150-4717-9350-5e7a73dcfce8	TCGA-13-0724-10B-01W-0370-10	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	7dd5057f-5f92-4d03-b3f2-a17dc7694bb1	TCGA-13-0724-10B-01W	41b61f9a-b8f4-4fa7-a8c2-d56e2b773b1f	TCGA-13-0724-10B-01W-0371-08	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	45466440-b244-4296-ae00-ff8931749c0e	TCGA-13-0724-10B-01D-0358-06	2.36	11.8	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	6e60e753-0a7f-405a-b628-ce62d6385337	TCGA-13-0724-10B-01D-0357-04	4.7	23.5	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	7c4c0dfe-a701-452f-98d1-906a52334fb2	TCGA-13-0724-10B-01D-1035-01	0.67	3.33	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	90f248d1-85a7-49e1-a2f1-26ad3cf2c3e8	TCGA-13-0724-10B-01D-0360-02	3.52	17.6	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	9b6cd475-2ecc-466a-98a1-6776557140ed	TCGA-13-0724-10B-01D-0508-04	3.01	17.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9abe7a7-4126-414b-87d2-a6d25abcf1fa	TCGA-13-0724	f842b0fb-b968-4db8-a348-73f2d440a739	TCGA-13-0724-10B	ab07822d-3a7f-4c84-b6c6-74350feec848	TCGA-13-0724-10B-01	daa6dacf-7ff7-4caf-b2e0-44bec78e1be2	TCGA-13-0724-10B-01D	b88b667a-635a-4a4e-90e9-27e2c7f533f2	TCGA-13-0724-10B-01D-0356-01	1.18	5.9	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	006398d0-32db-4743-aec8-91b82502c7f9	TCGA-13-1411-01A-01T	6fadac6b-0de5-4578-b727-7d00593d08c5	TCGA-13-1411-01A-01T-0455-07	1.0	10.0	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	15d4d19e-3a50-42e9-a419-edae693a1e07	TCGA-13-1411-01A-01D-1038-01	0.5	3.33	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	46625639-1e23-44ed-8180-b609dc357e71	TCGA-13-1411-01A-01D-0452-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	71649b79-bb7a-437f-b588-8fa2d20cb222	TCGA-13-1411-01A-01D-0460-05	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	8b111c12-478c-4aab-8d2e-0730c4791032	TCGA-13-1411-01A-01D-0457-04	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	b6505389-e06e-4273-bb13-d938bd2d2026	TCGA-13-1411-01A-01D-0459-02	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	d1bffa0f-cfeb-4ff5-ab51-4072731f159b	TCGA-13-1411-01A-01D-0458-06	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	d8530031-46a9-464c-92a9-d5d663fd2c10	TCGA-13-1411-01A-01D-1268-09	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	da33f277-d0c6-4309-b0a5-da37ff9cfd66	TCGA-13-1411-01A-01D-0515-09	10.01	66.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	47a23329-d8dc-42a8-8998-2a6296055e45	TCGA-13-1411-01A-01D	fa82c029-d3b8-4f75-8291-fa26d117b452	TCGA-13-1411-01A-01D-1132-09	0.5	3.33	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	c87b41be-cde2-4237-a1a6-39f8bf4d3187	TCGA-13-1411-01A-01R	0069c63d-f699-41d4-9798-9a109d1c09df	TCGA-13-1411-01A-01R-1565-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	c87b41be-cde2-4237-a1a6-39f8bf4d3187	TCGA-13-1411-01A-01R	0afb0cc9-3e63-49b0-82e0-589f2e5274db	TCGA-13-1411-01A-01R-0456-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	c87b41be-cde2-4237-a1a6-39f8bf4d3187	TCGA-13-1411-01A-01R	82161fdf-a121-46b8-8eb5-2247eb26d076	TCGA-13-1411-01A-01R-0527-03	5.0	33.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	a9d3a7b0-faf8-4e56-8600-d9e6882a4f23	TCGA-13-1411	157062b7-9451-4a83-9047-294497df3b28	TCGA-13-1411-01A	62ac9cfc-84cc-46a7-961c-2b5ffd57dc7a	TCGA-13-1411-01A-01	c87b41be-cde2-4237-a1a6-39f8bf4d3187	TCGA-13-1411-01A-01R	88a02ee5-0e09-4181-ad62-88ec7f877f45	TCGA-13-1411-01A-01R-0453-01	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
