"","external_gene_name","ensembl_gene_id","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","cluster","source","counts","druggability","CP_score","highest_score"
"450","MYH6","ENSG00000197616","myosin heavy chain 6 ","protein_coding",7,12171.3282415013,0.000124084874053853,5.98086641295343e-12,"tomato","subnet",4307,0.966,0.897819047619048,0.966
"451","MYH7","ENSG00000092054","myosin heavy chain 7 ","protein_coding",6,2512.36471861472,0.000121212121212121,2.0462490581575e-12,"tomato","subnet",4786,0.964,0.559714285714286,0.964
"452","MYL2","ENSG00000111245","myosin light chain 2 ","protein_coding",5,6093.03102453101,0.000116319646388275,1.09444837074728e-12,"tomato","subnet",3652,0.978,0.926633333333333,0.978
"453","MYL3","ENSG00000160808","myosin light chain 3 ","protein_coding",5,5.25,0.000115888283694519,1.18528860459386e-12,"tomato","subnet",1375,0.194,0.904290909090909,0.904290909090909
"454","MYL4","ENSG00000198336","myosin light chain 4 ","protein_coding",5,5.25,0.000115888283694519,1.18528031891958e-12,"tomato","subnet",651,0.371,0.761981818181818,0.761981818181818
"455","MYOC","ENSG00000034971","myocilin ","protein_coding",5,5800.42150072148,0.000109685203466052,1.19116859712996e-13,"tomato","subnet",1984,0.767,0.930061904761905,0.930061904761905
"456","NDC80","ENSG00000080986","NDC80 kinetochore complex component ","protein_coding",11,1298.17788812495,0.000137230684781117,1.03368449606464e-07,"tomato","subnet",2928,0.532,0.746990476190476,0.746990476190476
"457","NDST2","ENSG00000166507","N-deacetylase and N-sulfotransferase 2 ","protein_coding",1,0,7.32654406916258e-05,0,"tomato","subnet",203,0.447,0.6725,0.6725
"458","NEFH","ENSG00000100285","neurofilament heavy chain ","protein_coding",1,0,6.7444526876644e-05,0,"tomato","subnet",2284,0.503,0.0460609523809524,0.503
"459","NEK6","ENSG00000119408","NIMA related kinase 6 ","protein_coding",3,1189,8.70094840337597e-05,0,"tomato","subnet",600,0.758,0.418745454545455,0.758
"460","NEU1","ENSG00000204386","neuraminidase 1 ","protein_coding",1,0,7.64409111756612e-05,0,"tomato","subnet",20362,0.702,0.40586875,0.702
"461","NHERF4","ENSG00000172367","NHERF family PDZ scaffold protein 4 ","protein_coding",2,14,0.0188679245283019,0,"orchid","subnet",119,0.962,0.894885714285714,0.962
"462","NIPAL3","ENSG00000001461","NIPA like domain containing 3 ","protein_coding",1,0,0.000116387337057728,0.0102126758806585,"tomato","subnet",80,0.749,0.791947619047619,0.791947619047619
"463","NLN","ENSG00000123213","neurolysin ","protein_coding",1,0,7.32654406916258e-05,0,"tomato","subnet",533,0.672,0.74887619047619,0.74887619047619
"464","NMB","ENSG00000197696","neuromedin B ","protein_coding",3,595,8.00832866180828e-05,0,"tomato","subnet",834,0.239,0.113885714285714,0.239
"465","NME2","ENSG00000243678","NME/NM23 nucleoside diphosphate kinase 2 ","protein_coding",5,16127.9862007985,0.000120758362516604,0.00112366259750497,"springgreen","subnet",1699,0.92,0.831885714285714,0.92
"466","NME4","ENSG00000103202","NME/NM23 nucleoside diphosphate kinase 4 ","protein_coding",2,0,0.000112676056338028,0.000130525725243334,"springgreen","subnet",559,0.839,0.301642857142857,0.839
"467","NME6","ENSG00000172113","NME/NM23 nucleoside diphosphate kinase 6 ","protein_coding",2,0,0.000112676056338028,0.000130525725243331,"springgreen","subnet",126,0.28,0.107057142857143,0.28
"468","NMNAT2","ENSG00000157064","nicotinamide nucleotide adenylyltransferase 2 ","protein_coding",4,16624.4721978022,0.000115901715345387,8.15778732767611e-11,"tomato","subnet",544,0.945,0.62227619047619,0.945
"469","NMU","ENSG00000109255","neuromedin U ","protein_coding",2,595,0.000106371662589086,7.95988904385951e-16,"tomato","subnet",698,0.161,0.52006875,0.52006875
"470","NMUR1","ENSG00000171596","neuromedin U receptor 1 ","protein_coding",5,26664.5306593406,0.000113533151680291,7.89160179845575e-15,"tomato","subnet",316,0.802,0.522018181818182,0.802
"471","NODAL","ENSG00000156574","nodal growth differentiation factor ","protein_coding",4,13719.3743043444,0.000121197430614471,2.18516916920783e-06,"tomato","subnet",4599,0.712,0.671804761904762,0.712
"472","NOL4","ENSG00000101746","nucleolar protein 4 ","protein_coding",2,595,0.000118259224219489,2.46602961620728e-09,"tomato","subnet",159,0.061,0.866057142857143,0.866057142857143
"473","NOTCH2NLA","ENSG00000264343","notch 2 N-terminal like A ","protein_coding",3,19191.9679731101,0.000131406044678055,2.24098270793666e-08,"tomato","subnet",220,0.33,0.672380952380952,0.672380952380952
"474","NOTCH4","ENSG00000204301","notch receptor 4 ","protein_coding",4,1779,9.33271115258983e-05,2.79674983066634e-15,"tomato","subnet",3427,0.396,0.910042857142857,0.910042857142857
"475","NPHP3","ENSG00000113971","nephrocystin 3 ","protein_coding",2,2368,9.69649956365752e-05,0,"tomato","subnet",444,0.405,0.649252380952381,0.649252380952381
"476","NTS","ENSG00000133636","neurotensin ","protein_coding",5,5304,7.66048720698636e-05,0,"tomato","subnet",2318,0.883,0.979328571428571,0.979328571428571
"477","NTSR1","ENSG00000101188","neurotensin receptor 1 ","protein_coding",1,0,7.32654406916258e-05,0,"tomato","subnet",2003,0.961,0.793714285714286,0.961
"478","NUDT12","ENSG00000112874","nudix hydrolase 12 ","protein_coding",3,0,0.000114220445459737,8.07501822057576e-11,"tomato","subnet",173,0.792,0.882515384615385,0.882515384615385
"479","NUF2","ENSG00000143228","NUF2 component of NDC80 kinetochore complex ","protein_coding",7,1.58333333333333,0.000136911281489595,9.26463534362883e-08,"tomato","subnet",1476,0.622,0.571952380952381,0.622
"480","NUSAP1","ENSG00000137804","nucleolar and spindle associated protein 1 ","protein_coding",2,13728,0.000123915737298637,7.24276426721944e-11,"tomato","subnet",1379,0.228,0.858328571428571,0.858328571428571
"481","OGN","ENSG00000106809","osteoglycin ","protein_coding",1,0,0.000102817191034341,9.4751129087854e-17,"tomato","subnet",1217,0.003,0.970728571428571,0.970728571428571
"482","OLFM1","ENSG00000130558","olfactomedin 1 ","protein_coding",2,1165.44531024531,9.96810207336523e-05,2.95542801584182e-16,"tomato","subnet",335,0.309,0.798109523809524,0.798109523809524
"483","OMG","ENSG00000126861","oligodendrocyte myelin glycoprotein ","protein_coding",3,0,9.92457324335053e-05,1.65995329401969e-15,"tomato","subnet",643,0.284,0.692280952380952,0.692280952380952
"484","ORM1","ENSG00000229314","orosomucoid 1 ","protein_coding",4,10094.0712151943,0.000121168060099358,4.17412753795515e-11,"tomato","subnet",2255,0.698,0.481829411764706,0.698
"485","ORM2","ENSG00000228278","orosomucoid 2 ","protein_coding",3,595,0.000113058224985868,4.90234582462298e-12,"tomato","subnet",914,0.28,0.0878769230769231,0.28
"486","OSBP2","ENSG00000184792","oxysterol binding protein 2 ","protein_coding",1,0,0.000126071608673727,5.03917588636042e-15,"tomato","subnet",545,0.997,0.172795238095238,0.997
"487","OSR2","ENSG00000164920","odd-skipped related transciption factor 2 ","protein_coding",1,0,0.000120860526951898,4.4596742285455e-11,"tomato","subnet",319,0.892,0.189449523809524,0.892
"488","OTX1","ENSG00000115507","orthodenticle homeobox 1 ","protein_coding",1,0,0.00011033873993159,1.45900559111503e-07,"springgreen","subnet",627,0.251,0.780709523809524,0.780709523809524
"489","OXT","ENSG00000101405","oxytocin/neurophysin I prepropeptide ","protein_coding",2,0,0.00840336134453782,0,"royalblue","subnet",16804,0.467,0.632454545454545,0.632454545454545
"490","OXTR","ENSG00000180914","oxytocin receptor ","protein_coding",2,0,0.00840336134453782,0,"royalblue","subnet",4847,0.752,0.872190476190476,0.872190476190476
"491","P3H4","ENSG00000141696","prolyl 3-hydroxylase family member 4 (inactive) ","protein_coding",1,0,0.0135135135135135,0,"mediumseagreen","subnet",153,0.494,0.441185714285714,0.494
"492","PAEP","ENSG00000122133","progestagen associated endometrial protein ","protein_coding",1,0,8.95495656846064e-05,3.91120762646119e-16,"tomato","subnet",6476,0.106,0.637952380952381,0.637952380952381
"493","PAFAH1B3","ENSG00000079462","platelet activating factor acetylhydrolase 1b catalytic subunit 3 ","protein_coding",3,0,0.0285714285714286,0,"cyan","subnet",251,0.21,0.677461904761905,0.677461904761905
"494","PAFAH2","ENSG00000158006","platelet activating factor acetylhydrolase 2 ","protein_coding",3,0,0.0285714285714286,0,"cyan","subnet",135,0.916,0.431452380952381,0.916
"495","PATZ1","ENSG00000100105","POZ/BTB and AT hook containing zinc finger 1 ","protein_coding",1,0,0.000113481615978212,6.66862547654579e-12,"tomato","subnet",467,0.897,0.497980952380952,0.897
"496","PAX1","ENSG00000125813","paired box 1 ","protein_coding",1,0,0.00961538461538462,0,"royalblue","subnet",826,0.535,0.8743,0.8743
"497","PAX2","ENSG00000075891","paired box 2 ","protein_coding",4,31050.3725403597,0.000156862745098039,3.40983293160334e-09,"tomato","subnet",3682,0.234,0.950814285714286,0.950814285714286
"498","PAX3","ENSG00000135903","paired box 3 ","protein_coding",2,1779,0.000120948234155781,4.50959406093214e-11,"tomato","subnet",5203,0.687,0.797185714285714,0.797185714285714
"499","PAX5","ENSG00000196092","paired box 5 ","protein_coding",2,595,0.000105820105820106,5.0465136291896e-13,"tomato","subnet",8062,0.616,0.902952380952381,0.902952380952381
"500","PAX6","ENSG00000007372","paired box 6 ","protein_coding",3,7176.89365079367,0.000144801621778164,4.22595267115512e-10,"tomato","subnet",9951,0.642,0.768819047619048,0.768819047619048
"501","PBK","ENSG00000168078","PDZ binding kinase ","protein_coding",1,0,7.60225026607876e-05,0,"maroon1","subnet",1594,0.901,0.707,0.901
"502","PBX4","ENSG00000105717","PBX homeobox 4 ","protein_coding",3,23.8833333333333,0.000130157490563582,1.36867096889057e-09,"tomato","subnet",211,0.32,0.152957142857143,0.32
"503","PCSK1N","ENSG00000102109","proprotein convertase subtilisin/kexin type 1 inhibitor ","protein_coding",2,3.5,0.00909090909090909,5.18050675655166e-18,"royalblue","subnet",739,0.611,0.410642857142857,0.611
"504","PDE3A","ENSG00000172572","phosphodiesterase 3A ","protein_coding",2,1779,0.000118962645729241,8.28290083122531e-12,"tomato","subnet",1205,0.96,0.5412,0.96
"505","PDE3B","ENSG00000152270","phosphodiesterase 3B ","protein_coding",3,1189,0.000111148160497944,8.81043602420455e-13,"tomato","subnet",1546,0.99,0.377404761904762,0.99
"506","PDK3","ENSG00000067992","pyruvate dehydrogenase kinase 3 ","protein_coding",3,5303,9.52199581032184e-05,8.93479819483507e-15,"tomato","subnet",667,0.712,0.807214285714286,0.807214285714286
"507","PDK4","ENSG00000004799","pyruvate dehydrogenase kinase 4 ","protein_coding",2,2368,9.01794571196682e-05,8.96725516729297e-16,"tomato","subnet",3164,0.961,0.718919047619048,0.961
"508","PILRB","ENSG00000121716","paired immunoglobin like type 2 receptor beta ","protein_coding",2,1520.11414565826,0.000114324911398194,0.00122427446157739,"tomato","subnet",202,0.001,0.627609523809524,0.627609523809524
"509","PKMYT1","ENSG00000127564","protein kinase, membrane associated tyrosine/threonine 1 ","protein_coding",2,0,0.000143041052782148,6.73631333419387e-09,"tomato","subnet",595,0.674,0.192437142857143,0.674
"510","PKNOX2","ENSG00000165495","PBX/knotted 1 homeobox 2 ","protein_coding",3,317.884453781512,0.000138446628824588,3.33764653136667e-09,"tomato","subnet",238,0.928,0.58292380952381,0.928
"511","PLA2G10","ENSG00000069764","phospholipase A2 group X ","protein_coding",6,114.205555555556,0.00010481081647626,5.32862571269694e-12,"tomato","subnet",1347,0.895,0.337452380952381,0.895
"512","PLA2G1B","ENSG00000170890","phospholipase A2 group IB ","protein_coding",6,469.740020340709,0.000108908734480505,1.23349707990038e-11,"tomato","subnet",19140,0.867,0.6983,0.867
"513","PLA2G2A","ENSG00000188257","phospholipase A2 group IIA ","protein_coding",7,2165.09319494388,0.000110265740434447,1.26685470770433e-11,"tomato","subnet",3213,0.856,0.782445454545455,0.856
"514","PLA2G2C","ENSG00000187980","phospholipase A2 group IIC ","protein_coding",1,0,0.00010756157900398,8.10382707843941e-12,"tomato","subnet",67,0.451,0.785019047619048,0.785019047619048
"515","PLA2G2D","ENSG00000117215","phospholipase A2 group IID ","protein_coding",7,2165.09319494388,0.000110265740434447,1.26685609197788e-11,"tomato","subnet",565,0.968,0.452363636363636,0.968
"516","PLA2G3","ENSG00000100078","phospholipase A2 group III ","protein_coding",5,0,0.00010351966873706,4.9950200851743e-12,"tomato","subnet",272,0.07,0.488152380952381,0.488152380952381
"517","PLA2G5","ENSG00000127472","phospholipase A2 group V ","protein_coding",5,0,0.00010351966873706,4.99504640559777e-12,"tomato","subnet",444,0.892,0.863038095238095,0.892
"518","PLA2R1","ENSG00000153246","phospholipase A2 receptor 1 ","protein_coding",4,3636.42517707313,0.00010851871947911,3.53913323026893e-12,"tomato","subnet",1944,0.967,0.724057142857143,0.967
"519","PLAAT3","ENSG00000176485","phospholipase A and acyltransferase 3 ","protein_coding",1,0,0.00010756157900398,8.10383031289709e-12,"tomato","subnet",408,0.322,0.869616666666667,0.869616666666667
"520","PLIN1","ENSG00000166819","perilipin 1 ","protein_coding",2,4060,0.000137155397064875,4.80494452267124e-14,"tomato","subnet",3485,0.906,0.24101619047619,0.906
"521","PLIN2","ENSG00000147872","perilipin 2 ","protein_coding",3,15793.6083847151,0.000141843971631206,5.26361696784289e-14,"tomato","subnet",3616,0.335,0.888119047619048,0.888119047619048
"522","PLIN5","ENSG00000214456","perilipin 5 ","protein_coding",3,4655,0.000137193030594046,4.85102112007529e-14,"tomato","subnet",657,0.552,0.135858571428571,0.552
"523","PLN","ENSG00000198523","phospholamban ","protein_coding",13,18600.4188434654,0.000128501670521717,0.910860613104606,"gold","subnet",4757,0.597,0,0.597
"524","PLP1","ENSG00000123560","proteolipid protein 1 ","protein_coding",3,10461.0258974359,9.99000999000999e-05,0,"tomato","subnet",5538,0.967,0.699033333333333,0.967
"525","PLSCR4","ENSG00000114698","phospholipid scramblase 4 ","protein_coding",1,0,0.000121109361753664,2.31087723106007e-05,"tomato","subnet",868,0.315,0.753372727272727,0.753372727272727
"526","PNPLA2","ENSG00000177666","patatin like phospholipase domain containing 2 ","protein_coding",6,7612,0.000127291242362525,1.05493226119305e-14,"tomato","subnet",3881,0.974,0.228885714285714,0.974
"527","POMK","ENSG00000185900","protein O-mannose kinase ","protein_coding",3,457.658008658009,0.000115233924867481,0.00015538148016443,"tomato","subnet",190,0.875,0.418642857142857,0.875
"528","PREX1","ENSG00000124126","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 ","protein_coding",1,0,0.000115366866635902,2.19309989634894e-12,"tomato","subnet",663,0.735,0.513709523809524,0.735
"529","PRIMA1","ENSG00000175785","proline rich membrane anchor 1 ","protein_coding",1,0,0.015625,0,"mediumseagreen","subnet",641,0.89,0.31455,0.89
"530","PRLR","ENSG00000113494","prolactin receptor ","protein_coding",2,595,8.78348704435661e-05,0,"tomato","subnet",3512,0.955,0.4951,0.955
"531","PROCR","ENSG00000101000","protein C receptor ","protein_coding",4,1781,0.000133689839572193,2.002938712813e-10,"tomato","subnet",2688,1,0.823954545454545,1
"532","PRPH","ENSG00000135406","peripherin ","protein_coding",2,595,7.02641933670602e-05,0,"tomato","subnet",1657,0.257,0.0508554545454545,0.257
"533","PRR4","ENSG00000111215","proline rich 4 ","protein_coding",1,0,8.37030216790826e-05,0,"tomato","subnet",187,0.191,0.499623076923077,0.499623076923077
"534","PRRT1","ENSG00000204314","proline rich transmembrane protein 1 ","protein_coding",1,0,9.84930562395351e-05,3.97638797120723e-07,"tomato","subnet",181,0.821,0.579895238095238,0.821
"535","PSEN2","ENSG00000143801","presenilin 2 ","protein_coding",3,1781,0.00014046916701784,3.83741565652348e-12,"tomato","subnet",6296,0.853,0.0902090909090909,0.853
"536","PTGDR2","ENSG00000183134","prostaglandin D2 receptor 2 ","protein_coding",1,0,0.0102040816326531,0,"royalblue","subnet",2183,0.941,0.849633333333333,0.941
"537","PTPRM","ENSG00000173482","protein tyrosine phosphatase receptor type M ","protein_coding",1,0,7.6499388004896e-05,0,"tomato","subnet",558,0.962,0.776938095238095,0.962
"538","PTPRN","ENSG00000054356","protein tyrosine phosphatase receptor type N ","protein_coding",3,1188,9.43307235166494e-05,0,"tomato","subnet",3121,0.477,0.796809523809524,0.796809523809524
"539","PTPRN2","ENSG00000155093","protein tyrosine phosphatase receptor type N2 ","protein_coding",2,0,8.93255917820456e-05,0,"tomato","subnet",987,0.745,0.574054545454545,0.745
"540","PXDNL","ENSG00000147485","peroxidasin like ","protein_coding",1,0,0.000110668437361664,1.19309730027266e-16,"tomato","subnet",148,0.709,0.8555,0.8555
"541","RAB3B","ENSG00000169213","RAB3B, member RAS oncogene family ","protein_coding",1,0,9.79336010185095e-05,1.17746995440333e-14,"tomato","subnet",489,0.894,0.144039523809524,0.894
"542","RAB3C","ENSG00000152932","RAB3C, member RAS oncogene family ","protein_coding",1,0,9.79336010185095e-05,1.17718342858836e-14,"tomato","subnet",237,0.811,0.437709090909091,0.811
"543","RAB3D","ENSG00000105514","RAB3D, member RAS oncogene family ","protein_coding",1,0,9.79336010185095e-05,1.17777647425587e-14,"tomato","subnet",535,0.845,0.915685714285714,0.915685714285714
"544","RAMP1","ENSG00000132329","receptor activity modifying protein 1 ","protein_coding",5,50,0.00970873786407767,0,"royalblue","subnet",1096,0.624,0.328385714285714,0.624
"545","RAMP2","ENSG00000131477","receptor activity modifying protein 2 ","protein_coding",5,50,0.00970873786407767,0,"royalblue","subnet",796,0.278,0.922771428571429,0.922771428571429
"546","RAPGEF3","ENSG00000079337","Rap guanine nucleotide exchange factor 3 ","protein_coding",1,0,0.000104253544620517,9.16575161926735e-14,"tomato","subnet",2638,0.619,0.8398,0.8398
"547","RBPMS","ENSG00000157110","RNA binding protein, mRNA processing factor ","protein_coding",5,13222,0.00012169891687964,6.40775384610237e-11,"tomato","subnet",774,0.25,0.664128571428571,0.664128571428571
"548","RBPMS2","ENSG00000166831","RNA binding protein, mRNA processing factor 2 ","protein_coding",3,7579,0.000113908189998861,7.53624951806044e-12,"tomato","subnet",179,0.347,0.439285714285714,0.439285714285714
"549","RECK","ENSG00000122707","reversion inducing cysteine rich protein with kazal motifs ","protein_coding",2,42,0.025,0,"mediumseagreen","subnet",1913,0.917,0.926904761904762,0.926904761904762
"550","REEP6","ENSG00000115255","receptor accessory protein 6 ","protein_coding",3,9233.9258974359,9.79911807937286e-05,0,"tomato","subnet",195,0.997,0.807466666666667,0.997
"551","RETN","ENSG00000104918","resistin ","protein_coding",1,0,8.348639171815e-05,0,"tomato","subnet",10385,0.528,0.731176190476191,0.731176190476191
"552","RETREG3","ENSG00000141699","reticulophagy regulator family member 3 ","protein_coding",4,2112.81183261183,0.00011154489682097,3.63155432052452e-05,"tomato","subnet",116,0.843,0.060057619047619,0.843
"553","RGMA","ENSG00000182175","repulsive guidance molecule BMP co-receptor a ","protein_coding",1,0,0.000118609892064998,3.65451794303953e-10,"tomato","subnet",576,0.575,0.447584615384615,0.575
"554","RIMBP3","ENSG00000275793","RIMS binding protein 3 ","protein_coding",2,10346.1775457876,0.000100775975007558,1.18741581922293e-14,"tomato","subnet",82,0.5,0.956166666666667,0.956166666666667
"555","RIMS2","ENSG00000176406","regulating synaptic membrane exocytosis 2 ","protein_coding",6,12031.3863369963,0.000103993344425957,1.13851336183961e-13,"tomato","subnet",403,0.66,0.90827619047619,0.90827619047619
"556","RNASEK","ENSG00000219200","ribonuclease K ","protein_coding",4,0,0.000114194358798675,0.00177983794492628,"tomato","subnet",130,0.792,0.963685714285714,0.963685714285714
"557","RNF157","ENSG00000141576","ring finger protein 157 ","protein_coding",1,0,1,0,"tomato","subnet",138,0.824,0.876452380952381,0.876452380952381
"558","RNF31","ENSG00000092098","ring finger protein 31 ","protein_coding",3,3548,0.000110889332446219,5.16968208315519e-17,"tomato","subnet",896,0.548,0.787747619047619,0.787747619047619
"559","RRM1","ENSG00000167325","ribonucleotide reductase catalytic subunit M1 ","protein_coding",3,595,0.000132100396301189,7.68269389475558e-10,"tomato","subnet",2883,0.832,0.199847619047619,0.832
"560","RRM2","ENSG00000171848","ribonucleotide reductase regulatory subunit M2 ","protein_coding",6,17731.4896825397,0.000143307537976498,6.54141674948221e-09,"tomato","subnet",4055,0.582,0.795109090909091,0.795109090909091
"561","RRM2B","ENSG00000048392","ribonucleotide reductase regulatory TP53 inducible subunit M2B ","protein_coding",2,0,0.000132082948091401,7.60732674258455e-10,"tomato","subnet",1245,0.462,0.989404761904762,0.989404761904762
"562","RTN4R","ENSG00000040608","reticulon 4 receptor ","protein_coding",4,1320.47864357864,0.0001000100010001,1.67246814494391e-15,"tomato","subnet",1276,0.642,0.825417647058824,0.825417647058824
"563","S100A7","ENSG00000143556","S100 calcium binding protein A7 ","protein_coding",4,42341.0781216705,0.00016134236850597,3.39577245224341e-11,"tomato","subnet",1975,0.51,0.793419047619048,0.793419047619048
"564","S100P","ENSG00000163993","S100 calcium binding protein P ","protein_coding",2,13179,0.00011602274045713,7.62383288685182e-12,"tomato","subnet",1936,0.529,0.828338095238095,0.828338095238095
"565","S1PR1","ENSG00000170989","sphingosine-1-phosphate receptor 1 ","protein_coding",2,595,0.00012386968908708,2.10731586512919e-11,"tomato","subnet",5026,0.996,0.868357142857143,0.996
"566","SALL2","ENSG00000165821","spalt like transcription factor 2 ","protein_coding",1,0,0.000128915817970865,3.35182221865497e-10,"tomato","subnet",473,0.677,0.793471428571429,0.793471428571429
"567","SAPCD2","ENSG00000186193","suppressor APC domain containing 2 ","protein_coding",1,0,0.000126839167935058,5.06408031064371e-15,"tomato","subnet",181,0.713,0.726938095238095,0.726938095238095
"568","SCT","ENSG00000070031","secretin ","protein_coding",1,0,0.00806451612903226,0,"royalblue","subnet",5218,0.668,0.390590909090909,0.668
"569","SCTR","ENSG00000080293","secretin receptor ","protein_coding",2,28,0.0104166666666667,0,"royalblue","subnet",728,0.854,0.895542857142857,0.895542857142857
"570","SERPINA6","ENSG00000170099","serpin family A member 6 ","protein_coding",1,0,0.000110570544007077,1.01334222039618e-16,"tomato","subnet",2358,0.733,0.744285714285714,0.744285714285714
"571","SERPINF1","ENSG00000132386","serpin family F member 1 ","protein_coding",2,595,0.000118357202035744,1.01562374585418e-15,"tomato","subnet",4564,0.912,0.126706666666667,0.912
"572","SERPINF2","ENSG00000167711","serpin family F member 2 ","protein_coding",5,27836.6063288352,0.000139392249790912,2.29281888313672e-08,"tomato","subnet",4527,0.722,0.316766666666667,0.722
"573","SGPL1","ENSG00000166224","sphingosine-1-phosphate lyase 1 ","protein_coding",2,13,0.0256410256410256,0,"cyan","subnet",2086,0.471,0.680657142857143,0.680657142857143
"574","SGSM2","ENSG00000141258","small G protein signaling modulator 2 ","protein_coding",2,0,8.93255917820456e-05,0,"tomato","subnet",137,0.556,0.703233333333333,0.703233333333333
"575","SHOX","ENSG00000185960","SHOX homeobox ","protein_coding",1,0,9.87166831194472e-05,9.82709022946881e-14,"tomato","subnet",1132,0.304,0.593438095238095,0.593438095238095
"576","SHROOM3","ENSG00000138771","shroom family member 3 ","protein_coding",1,0,0.000104679158379567,9.13829303843179e-13,"tomato","subnet",890,0.572,0.358833333333333,0.572
"577","SIGLEC14","ENSG00000254415","sialic acid binding Ig like lectin 14 ","protein_coding",1,0,0.000107469102632993,0.0001127597839189,"springgreen","subnet",241,0.576,0.750019047619048,0.750019047619048
"578","SIGLEC15","ENSG00000197046","sialic acid binding Ig like lectin 15 ","protein_coding",1,0,0.000114784205693297,0.00107174481304819,"springgreen","subnet",841,0.659,0.4854,0.659
"579","SIGLEC5","ENSG00000105501","sialic acid binding Ig like lectin 5 ","lncRNA",2,595,0.000114810562571757,0.00108347993472593,"springgreen","subnet",571,0.308,0.820352941176471,0.820352941176471
"580","SIGLEC6","ENSG00000105492","sialic acid binding Ig like lectin 6 ","protein_coding",1,0,8.781944322473e-05,0,"tomato","subnet",438,0.374,0.843176190476191,0.843176190476191
"581","SIGLEC8","ENSG00000105366","sialic acid binding Ig like lectin 8 ","protein_coding",1,0,0.000122684333210649,4.14717053134943e-14,"tomato","subnet",731,0.246,0.893916666666667,0.893916666666667
"582","SKA1","ENSG00000154839","spindle and kinetochore associated complex subunit 1 ","protein_coding",4,0,0.000127145581691036,2.32063516468946e-08,"tomato","subnet",525,0.282,0.521138461538462,0.521138461538462
"583","SKA2","ENSG00000182628","spindle and kinetochore associated complex subunit 2 ","protein_coding",4,0,0.000127145581691036,2.32063516459102e-08,"tomato","subnet",381,0.775,0.666693333333333,0.775
"584","SKA3","ENSG00000165480","spindle and kinetochore associated complex subunit 3 ","protein_coding",5,1188,0.000127177921912756,2.34388041604978e-08,"tomato","subnet",422,0.325,0.909847619047619,0.909847619047619
"585","SKAP1","ENSG00000141293","src kinase associated phosphoprotein 1 ","protein_coding",3,1189,0.000112879557512135,4.79710235258294e-12,"tomato","subnet",427,0.046,0.872904761904762,0.872904761904762
"586","SLC16A1","ENSG00000155380","solute carrier family 16 member 1 ","protein_coding",3,44,0.027027027027027,0,"orchid","subnet",5912,0.834,0.515461904761905,0.834
"587","SLC16A7","ENSG00000118596","solute carrier family 16 member 7 ","protein_coding",2,0,0.0169491525423729,0,"orchid","subnet",1035,0.977,0.913552380952381,0.977
"588","SLC16A8","ENSG00000100156","solute carrier family 16 member 8 ","protein_coding",3,6,0.0212765957446809,0,"orchid","subnet",249,0.684,0.473252380952381,0.684
"589","SLC22A5","ENSG00000197375","solute carrier family 22 member 5 ","protein_coding",1,0,0.0149253731343284,0,"orchid","subnet",1634,0.976,0.664042857142857,0.976
"590","SLC25A10","ENSG00000183048","solute carrier family 25 member 10 ","protein_coding",2,595,8.80902043692741e-05,0,"tomato","subnet",488,0.865,0.4543,0.865
"591","SLC26A3","ENSG00000091138","solute carrier family 26 member 3 ","protein_coding",2,26,0.024390243902439,0,"orchid","subnet",2023,0.951,0.595671428571429,0.951
"592","SLC35F2","ENSG00000110660","solute carrier family 35 member F2 ","protein_coding",2,3,0.000107991360691145,1.99502678732505e-05,"tomato","subnet",168,0.97,0.119371904761905,0.97
"593","SLC4A8","ENSG00000050438","solute carrier family 4 member 8 ","protein_coding",1,0,0.0222222222222222,0,"orchid","subnet",308,0.915,0.586095238095238,0.915
"594","SLC6A1","ENSG00000157103","solute carrier family 6 member 1 ","protein_coding",1,0,0.0166666666666667,0,"mediumseagreen","subnet",1568,0.946,0.588204761904762,0.946
"595","SLC6A4","ENSG00000108576","solute carrier family 6 member 4 ","protein_coding",2,595,9.70779535967382e-05,1.28835871133642e-15,"tomato","subnet",17082,0.966,0.543242857142857,0.966
"596","SLC8A2","ENSG00000118160","solute carrier family 8 member A2 ","protein_coding",4,33,0.0208333333333333,0,"mediumseagreen","subnet",311,1,0.646723809523809,1
"597","SLC8A3","ENSG00000100678","solute carrier family 8 member A3 ","protein_coding",1,0,0.0166666666666667,0,"mediumseagreen","subnet",469,0.83,0.250080952380952,0.83
"598","SLC9A3","ENSG00000066230","solute carrier family 9 member A3 ","protein_coding",1,0,0.0222222222222222,0,"orchid","subnet",2786,0.989,0.711985714285714,0.989
"599","SLCO2A1","ENSG00000174640","solute carrier organic anion transporter family member 2A1 ","protein_coding",1,0,0.000100150225338007,3.82198696188371e-14,"tomato","subnet",1017,0.996,0.904047619047619,0.996
"600","SLN","ENSG00000170290","sarcolipin ","protein_coding",2,0,0.000119402985074627,0.107269899057067,"gold","subnet",946,0.887,0,0.887
"601","SLPI","ENSG00000124107","secretory leukocyte peptidase inhibitor ","protein_coding",3,595,0.00012992074834351,1.71016878391115e-07,"tomato","subnet",3810,0.612,0.981114285714286,0.981114285714286
"602","SLX1A","ENSG00000132207","SLX1 homolog A, structure-specific endonuclease subunit ","protein_coding",2,595,0.000120235661897319,2.59627594792904e-11,"tomato","subnet",63,0.937,0.870090476190476,0.937
