"","external_gene_name","ensembl_gene_id","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","cluster","source","counts","druggability","CP_score","highest_score"
"3134","TM9SF4","ENSG00000101337","transmembrane 9 superfamily member 4 ","protein_coding",1,0,6.51720542231491e-05,0.000117332585111029,"white","STRING",210,0.939,0.821614285714286,0.939
"3135","TMBIM4","ENSG00000155957","transmembrane BAX inhibitor motif containing 4 ","protein_coding",11,3963.88999112152,8.36050497450046e-05,0.0101868421746767,"tomato","subnet",477,0.994,0.484947619047619,0.994
"3136","TMC6","ENSG00000141524","transmembrane channel like 6 ","protein_coding",7,366.802629480738,8.70094840337597e-05,0.0234123928220234,"white","STRING",534,0.83,0.574309523809524,0.83
"3137","TMED10","ENSG00000170348","transmembrane p24 trafficking protein 10 ","protein_coding",26,5700.33302652152,8.61400637436472e-05,0.00691820578316774,"white","STRING",524,0.425,0.962433333333333,0.962433333333333
"3138","TMEFF1","ENSG00000241697","transmembrane protein with EGF like and two follistatin like domains 1 ","protein_coding",5,1994.97237351913,7.72678102302581e-05,0.00284247657129931,"tomato","subnet",274,0.371,0.623638095238095,0.623638095238095
"3139","TMEM106B","ENSG00000106460","transmembrane protein 106B ","protein_coding",4,3675.88203088938,6.25195373554236e-05,4.90412575529058e-05,"tomato","subnet",739,0.765,0.584680952380952,0.765
"3140","TMEM106C","ENSG00000134291","transmembrane protein 106C ","protein_coding",3,854.501256819292,6.55780706931602e-05,0.000108772115614688,"tomato","subnet",114,0.515,0.705195238095238,0.705195238095238
"3141","TMEM120A","ENSG00000189077","transmembrane protein 120A ","protein_coding",5,3817.55665243282,5.79172941040195e-05,1.76337817858784e-05,"white","STRING",127,0.951,0.862804761904762,0.951
"3142","TMEM120B","ENSG00000188735","transmembrane protein 120B ","protein_coding",2,0,5.54415922825304e-05,5.55879680133175e-06,"white","STRING",91,0.942,0.0297880952380952,0.942
"3143","TMEM131L","ENSG00000121210","transmembrane 131 like ","protein_coding",1,0,5.8713010803194e-05,1.1735228255498e-05,"white","STRING",109,0.328,0.464719047619048,0.464719047619048
"3144","TMEM147","ENSG00000105677","transmembrane protein 147 ","protein_coding",1,0,6.25078134766846e-05,6.15897392195315e-05,"white","STRING",144,0.955,0.115774285714286,0.955
"3145","TMEM170A","ENSG00000166822","transmembrane protein 170A ","protein_coding",1,0,5.37114620259963e-05,1.17068664332169e-06,"white","STRING",76,0.84,0.369709090909091,0.84
"3146","TMEM185A","ENSG00000269556","transmembrane protein 185A ","protein_coding",2,0,6.5603883749918e-05,0.000344073398928174,"white","STRING",95,0.726,0.957076190476191,0.957076190476191
"3147","TMEM19","ENSG00000139291","transmembrane protein 19 ","protein_coding",1,0,5.91366055588409e-05,1.24029320209628e-05,"white","STRING",73,0.872,0.0793338095238095,0.872
"3148","TMEM192","ENSG00000170088","transmembrane protein 192 ","protein_coding",4,4343.69716345599,7.64818355640535e-05,0.00232913045169485,"white","STRING",178,0.616,0.213571428571429,0.616
"3149","TMEM199","ENSG00000244045","transmembrane protein 199 ","protein_coding",31,1667.63359533694,7.87153652392947e-05,0.00757854102143731,"white","STRING",170,0.49,0.225638095238095,0.49
"3150","TMEM201","ENSG00000188807","transmembrane protein 201 ","protein_coding",3,9.01695303885666,7.34214390602056e-05,0.00102697622302788,"white","STRING",350,0.509,0.905057142857143,0.905057142857143
"3151","TMEM208","ENSG00000168701","transmembrane protein 208 ","protein_coding",3,478.850673626763,6.74217907227616e-05,0.00016575837746122,"white","STRING",77,0.974,0.344027272727273,0.974
"3152","TMEM222","ENSG00000186501","transmembrane protein 222 ","protein_coding",1,0,6.25078134766846e-05,6.15897392195312e-05,"white","STRING",63,0.645,0.247261538461538,0.645
"3153","TMEM231","ENSG00000205084","transmembrane protein 231 ","protein_coding",3,392.095420514013,7.30727073438071e-05,0.000586342442804037,"white","STRING",168,0.731,0.680580952380952,0.731
"3154","TMEM43","ENSG00000170876","transmembrane protein 43 ","protein_coding",3,3374.12717040935,7.5052536775743e-05,0.00236129059812232,"white","STRING",1514,0.907,0.181309090909091,0.907
"3155","TMPRSS6","ENSG00000187045","transmembrane serine protease 6 ","protein_coding",3,1.5322690233848,6.84369011771147e-05,0.000352543910433541,"tomato","subnet",918,0.42,0.793552380952381,0.793552380952381
"3156","TMSB4X","ENSG00000205542","thymosin beta 4 X-linked ","protein_coding",10,595.843330581128,8.54920064973925e-05,0.0124730498112538,"white","STRING",2136,0.445,0,0.445
"3157","TMTC1","ENSG00000133687","transmembrane O-mannosyltransferase targeting cadherins 1 ","protein_coding",3,51.2135664820118,6.96912676841592e-05,0.000376149988746078,"tomato","subnet",335,0.796,0.0910833333333333,0.796
"3158","TNC","ENSG00000041982","tenascin C ","protein_coding",15,2610.4268412026,8.64603147155456e-05,0.0113671121821939,"white","STRING",11970,0.656,0.585461904761905,0.656
"3159","TNF","ENSG00000232810","tumor necrosis factor ","protein_coding",81,23835.4099848262,0.000106609808102345,0.190742203374759,"white","STRING",447434,0.2,0.688438095238095,0.688438095238095
"3160","TNFAIP3","ENSG00000118503","TNF alpha induced protein 3 ","protein_coding",30,3711.01592721994,9.62927298988926e-05,0.124995484379303,"white","STRING",7757,0.485,0.860847619047619,0.860847619047619
"3161","TNFAIP6","ENSG00000123610","TNF alpha induced protein 6 ","protein_coding",22,5135.67425831004,8.975854950184e-05,0.016209656418713,"white","STRING",2537,0.021,0.53007619047619,0.53007619047619
"3162","TNFRSF13C","ENSG00000159958","TNF receptor superfamily member 13C ","protein_coding",14,87.4602403528918,8.62887220640262e-05,0.0216418340948685,"white","STRING",2459,0.414,0.751895238095238,0.751895238095238
"3163","TNFRSF14","ENSG00000157873","TNF receptor superfamily member 14 ","protein_coding",17,2378.28404071575,8.92618048736946e-05,0.0233119824683785,"white","STRING",3251,0.235,0.892204761904762,0.892204761904762
"3164","TNFRSF17","ENSG00000048462","TNF receptor superfamily member 17 ","protein_coding",7,156.062310246764,8.40618695359785e-05,0.0101181188400123,"white","STRING",4314,0.383,0.902285714285714,0.902285714285714
"3165","TNFRSF18","ENSG00000186891","TNF receptor superfamily member 18 ","protein_coding",10,2597.79749240643,8.15727220817359e-05,0.00959955615178091,"maroon1","subnet",4359,0.11,0.168590909090909,0.168590909090909
"3166","TNFRSF19","ENSG00000127863","TNF receptor superfamily member 19 ","protein_coding",6,70.1023999078027,7.22804481387785e-05,0.000715779480952997,"tomato","subnet",756,0.884,0.7153,0.884
"3167","TNFRSF1A","ENSG00000067182","TNF receptor superfamily member 1A ","protein_coding",72,8340.41324767503,0.000104318798247444,0.209283079620271,"white","STRING",20173,0.481,0.933980952380952,0.933980952380952
"3168","TNFRSF1B","ENSG00000028137","TNF receptor superfamily member 1B ","protein_coding",23,2960.86425816025,8.92697732547759e-05,0.0304301525067714,"white","STRING",10270,0.596,0.719008333333333,0.719008333333333
"3169","TNFRSF4","ENSG00000186827","TNF receptor superfamily member 4 ","protein_coding",21,2583.38180102847,8.81445570736007e-05,0.018816573376179,"white","STRING",7827,0.287,0.89395,0.89395
"3170","TNFRSF8","ENSG00000120949","TNF receptor superfamily member 8 ","protein_coding",23,2511.27876046534,8.69867780097425e-05,0.0203044837647273,"maroon1","subnet",24001,0.238,0.290652631578947,0.290652631578947
"3171","TNFRSF9","ENSG00000049249","TNF receptor superfamily member 9 ","protein_coding",29,1793.48972412181,8.72524212546898e-05,0.0204678733751478,"maroon1","subnet",10639,0.548,0.976709523809524,0.976709523809524
"3172","TNFSF13B","ENSG00000102524","TNF superfamily member 13b ","protein_coding",20,2127.16007185145,8.59106529209622e-05,0.020548250877415,"white","STRING",9774,0.179,0.665504761904762,0.665504761904762
"3173","TNFSF18","ENSG00000120337","TNF superfamily member 18 ","protein_coding",3,3.56676910647971,6.97836706210747e-05,0.000791326452425444,"maroon1","subnet",1077,0.392,0.463866666666667,0.463866666666667
"3174","TNFSF4","ENSG00000117586","TNF superfamily member 4 ","protein_coding",13,149.572642867115,7.8003120124805e-05,0.00526225100161262,"maroon1","subnet",3931,0.187,0.471933333333333,0.471933333333333
"3175","TNFSF8","ENSG00000106952","TNF superfamily member 8 ","protein_coding",6,1.25966472340725,7.4482347683599e-05,0.0025254539560473,"maroon1","subnet",1007,0.168,0.454809523809524,0.454809523809524
"3176","TNFSF9","ENSG00000125657","TNF superfamily member 9 ","protein_coding",9,78.0124145271676,8.28569061231254e-05,0.00794891809501486,"white","STRING",2951,0.515,0.788438095238095,0.788438095238095
"3177","TNIP3","ENSG00000050730","TNFAIP3 interacting protein 3 ","protein_coding",2,37.5507950955856,7.26797005596337e-05,0.001946047957736,"white","STRING",301,0.496,0.90947619047619,0.90947619047619
"3178","TNK2","ENSG00000061938","tyrosine kinase non receptor 2 ","protein_coding",18,6301.80735150977,9.59785008158173e-05,0.0607793516263599,"white","STRING",1646,0.717,0.412295238095238,0.717
"3179","TNN","ENSG00000120332","tenascin N ","protein_coding",10,877.454373756625,7.74533343660445e-05,0.00210341540864928,"white","STRING",438,0.523,0.524642857142857,0.524642857142857
"3180","TNNI1","ENSG00000159173","troponin I1, slow skeletal type ","protein_coding",11,140.336612684798,7.89390590464162e-05,0.0043786925240364,"white","STRING",646,0.496,0.143598571428571,0.496
"3181","TNR","ENSG00000116147","tenascin R ","protein_coding",7,0,7.08466170740347e-05,0.000805137601430664,"springgreen","subnet",986,0.792,0.147746363636364,0.792
"3182","TNXB","ENSG00000168477","tenascin XB ","protein_coding",7,0,7.08466170740347e-05,0.000805137601430661,"springgreen","subnet",1615,0.9,0.857376190476191,0.9
"3183","TOP2A","ENSG00000131747","DNA topoisomerase II alpha ","protein_coding",30,2964.92305415064,9.63669654042594e-05,0.102186471783342,"white","STRING",22561,0.897,0.535185714285714,0.897
"3184","TOP3A","ENSG00000177302","DNA topoisomerase III alpha ","protein_coding",23,1828.44511972887,8.49689863199932e-05,0.0585939985611248,"white","STRING",712,0.446,0.729157142857143,0.729157142857143
"3185","TOR1A","ENSG00000136827","torsin family 1 member A ","protein_coding",8,928.522871717255,8.50918992511913e-05,0.00920803488810564,"white","STRING",3254,0.96,0.962109090909091,0.962109090909091
"3186","TP53","ENSG00000141510","tumor protein p53 ","protein_coding",263,170051.574440614,0.000118638035354135,0.729793231814664,"white","STRING",265762,0.402,0.59552380952381,0.59552380952381
"3187","TP53BP1","ENSG00000067369","tumor protein p53 binding protein 1 ","protein_coding",104,22097.7946777005,0.000100897992129957,0.412354170620575,"white","STRING",9399,0.398,0.895163636363636,0.895163636363636
"3188","TP73","ENSG00000078900","tumor protein p73 ","protein_coding",24,1621.50597793957,9.57120980091884e-05,0.0986385427117593,"white","STRING",7711,0.116,0.349661904761905,0.349661904761905
"3189","TPM1","ENSG00000140416","tropomyosin 1 ","protein_coding",30,3168.12816403844,8.56017805170347e-05,0.0127852049349292,"white","STRING",3707,0.781,0.907972727272727,0.907972727272727
"3190","TPM2","ENSG00000198467","tropomyosin 2 ","protein_coding",27,1000.21613791061,8.63632438034373e-05,0.01509651009304,"white","STRING",1819,0.821,0.98207619047619,0.98207619047619
"3191","TPM3","ENSG00000143549","tropomyosin 3 ","protein_coding",54,6562.71040549396,9.84251968503937e-05,0.0636349852844572,"white","STRING",3485,0.799,0.582819047619048,0.799
"3192","TPM4","ENSG00000167460","tropomyosin 4 ","protein_coding",51,4245.44123842013,9.67398664989842e-05,0.0581340016953266,"white","STRING",1034,0.705,0.699354545454545,0.705
"3193","TPR","ENSG00000047410","translocated promoter region, nuclear basket protein ","protein_coding",58,6494.07793312087,9.96810207336523e-05,0.0835765158511894,"white","STRING",1569,0.567,0.843947619047619,0.843947619047619
"3194","TPRG1","ENSG00000188001","tumor protein p63 regulated 1 ","protein_coding",1,0,4.81533201714258e-05,2.69758114974036e-07,"tomato","subnet",153,0.834,0.536847619047619,0.834
"3195","TPT1","ENSG00000133112","tumor protein, translationally-controlled 1 ","protein_coding",17,1781.81240724607,9.28160386114721e-05,0.0536821754311163,"white","STRING",1964,0.859,0.608057142857143,0.859
"3196","TPX2","ENSG00000088325","TPX2 microtubule nucleation factor ","protein_coding",12,417.090922173932,8.45880561664693e-05,0.0190780237048011,"tomato","subnet",3414,0.656,0.119364761904762,0.656
"3197","TRABD","ENSG00000170638","TraB domain containing ","protein_coding",1,0,6.59369642621654e-05,0.000135701041724538,"white","STRING",106,0.995,0.502733333333333,0.995
"3198","TRADD","ENSG00000102871","TNFRSF1A associated via death domain ","protein_coding",52,8699.8398543682,9.63669654042594e-05,0.14594148230836,"white","STRING",2800,0.71,0.307114285714286,0.71
"3199","TRAF1","ENSG00000056558","TNF receptor associated factor 1 ","protein_coding",35,2330.34794179388,9.58680855143323e-05,0.0801193708405194,"white","STRING",2457,0.534,0.698080952380952,0.698080952380952
"3200","TRAF2","ENSG00000127191","TNF receptor associated factor 2 ","protein_coding",94,23162.0135599617,0.000106518960374947,0.229683145112891,"white","STRING",6737,0.627,0.370771428571429,0.627
"3201","TRAF3","ENSG00000131323","TNF receptor associated factor 3 ","protein_coding",58,9865.64136361194,0.000101584721657863,0.105609626469531,"white","STRING",5350,0.273,0.699633333333333,0.699633333333333
"3202","TRAF5","ENSG00000082512","TNF receptor associated factor 5 ","protein_coding",28,570.911145605318,8.92857142857143e-05,0.0494596290830568,"white","STRING",1161,0.527,0.630819047619048,0.630819047619048
"3203","TRAF6","ENSG00000175104","TNF receptor associated factor 6 ","protein_coding",113,43331.7301019409,0.000109505037231713,0.279852362813142,"white","STRING",10330,0.637,0.950961904761905,0.950961904761905
"3204","TRAFD1","ENSG00000135148","TRAF-type zinc finger domain containing 1 ","protein_coding",2,45.0544688396263,8.01603206412826e-05,0.00456548481509193,"white","STRING",230,0.302,0.319871428571429,0.319871428571429
"3205","TRAT1","ENSG00000163519","T cell receptor associated transmembrane adaptor 1 ","protein_coding",9,156.600587778721,8.64453665283541e-05,0.0183483893663,"white","STRING",1154,0.022,0.912495238095238,0.912495238095238
"3206","TREX2","ENSG00000183479","three prime repair exonuclease 2 ","protein_coding",5,352.90147152657,8.24538258575198e-05,0.00559796736526202,"white","STRING",336,0.651,0.921394117647059,0.921394117647059
"3207","TRIM25","ENSG00000121060","tripartite motif containing 25 ","protein_coding",38,1569.73882826198,9.69274013763691e-05,0.14926495723572,"white","STRING",2808,0.86,0.458104761904762,0.86
"3208","TRIM27","ENSG00000204713","tripartite motif containing 27 ","protein_coding",20,2325.81523348236,9.19624793084422e-05,0.0581585079556391,"white","STRING",2131,0.772,0.798380952380952,0.798380952380952
"3209","TRIM28","ENSG00000130726","tripartite motif containing 28 ","protein_coding",70,13638.3342351725,0.000102113754722761,0.239365313554429,"white","STRING",3147,0.533,0.975857142857143,0.975857142857143
"3210","TRIM33","ENSG00000197323","tripartite motif containing 33 ","protein_coding",37,5229.1349519891,9.64227171921705e-05,0.128652644994631,"white","STRING",2024,0.629,0.445281818181818,0.629
"3211","TRIM36","ENSG00000152503","tripartite motif containing 36 ","protein_coding",9,227.878682433844,8.40618695359785e-05,0.008533691068168,"white","STRING",282,0.822,0.244583333333333,0.822
"3212","TRIM5","ENSG00000132256","tripartite motif containing 5 ","protein_coding",9,209.272616572414,8.52151682999574e-05,0.0156512450704028,"white","STRING",2788,0.795,0.931085714285714,0.931085714285714
"3213","TRIM54","ENSG00000138100","tripartite motif containing 54 ","protein_coding",5,374.436074481092,8.03600128576021e-05,0.00596529880195478,"white","STRING",325,0.817,0.903427272727273,0.903427272727273
"3214","TRIM63","ENSG00000158022","tripartite motif containing 63 ","protein_coding",18,3161.30344062431,8.8581805297192e-05,0.0217460420994661,"white","STRING",5663,0.785,0.597385714285714,0.785
"3215","TRIP13","ENSG00000071539","thyroid hormone receptor interactor 13 ","protein_coding",19,18992.8018350785,8.28912466843501e-05,0.0121487257938005,"tomato","subnet",874,0.677,0.31697619047619,0.677
"3216","TRIP6","ENSG00000087077","thyroid hormone receptor interactor 6 ","protein_coding",11,1059.97893397242,8.6400552963539e-05,0.0094564665077575,"white","STRING",487,0.151,0.68552380952381,0.68552380952381
"3217","TRNAU1AP","ENSG00000180098","tRNA selenocysteine 1 associated protein 1 ","protein_coding",1,0,5.25292850764301e-05,1.15160185872466e-06,"white","STRING",109,0.616,0.792409523809524,0.792409523809524
"3218","TRPC6","ENSG00000137672","transient receptor potential cation channel subfamily C member 6 ","protein_coding",17,2204.5007919138,9.42507068803016e-05,0.032911663239026,"white","STRING",2848,0.968,0.4192,0.968
"3219","TRPV1","ENSG00000196689","transient receptor potential cation channel subfamily V member 1 ","protein_coding",11,1917.4699219304,8.61400637436472e-05,0.015875795528948,"white","STRING",11392,0.898,0.341238095238095,0.898
"3220","TRPV2","ENSG00000187688","transient receptor potential cation channel subfamily V member 2 ","protein_coding",2,3.67588393578454,7.17514529669226e-05,0.000597603614153211,"white","STRING",1595,0.617,0.911988235294118,0.911988235294118
"3221","TRUB1","ENSG00000165832","TruB pseudouridine synthase family member 1 ","protein_coding",10,1070.78060815229,7.55915035150049e-05,0.00426316904113601,"tomato","subnet",169,0.282,0.821123809523809,0.821123809523809
"3222","TSACC","ENSG00000163467","TSSK6 activating cochaperone ","protein_coding",1,0,6.54578778555999e-05,0.000131135767312109,"tomato","subnet",98,0.595,0.691381818181818,0.691381818181818
"3223","TSG101","ENSG00000074319","tumor susceptibility 101 ","protein_coding",50,29548.9343470396,0.000104624398409709,0.160155336027316,"white","STRING",7548,0.629,0.147430769230769,0.629
"3224","TSHZ1","ENSG00000179981","teashirt zinc finger homeobox 1 ","protein_coding",2,0,6.70061645671402e-05,0.00030883262959135,"white","STRING",537,0.842,0.448552941176471,0.842
"3225","TSNAX","ENSG00000116918","translin associated factor X ","protein_coding",4,240.371118180748,7.78210116731518e-05,0.00231981786877537,"white","STRING",319,0.288,0.867257142857143,0.867257142857143
"3226","TSPAN33","ENSG00000158457","tetraspanin 33 ","protein_coding",7,4124.00092501643,8.4224711530363e-05,0.00704724680540906,"white","STRING",193,0.951,0.632372727272727,0.951
"3227","TSPOAP1","ENSG00000005379","TSPO associated protein 1 ","protein_coding",12,1053.43608678029,8.09192425958893e-05,0.00388908022074592,"white","STRING",300,0.691,0.761195238095238,0.761195238095238
"3228","TTBK2","ENSG00000128881","tau tubulin kinase 2 ","protein_coding",2,13.6902345819357,6.87521485046408e-05,0.000485869656800689,"white","STRING",506,0.538,0.841280952380952,0.841280952380952
"3229","TTC1","ENSG00000113312","tetratricopeptide repeat domain 1 ","protein_coding",7,349.544521313594,8.81756458866061e-05,0.0134824609965402,"white","STRING",316,0.524,0.29337619047619,0.524
"3230","TTC8","ENSG00000165533","tetratricopeptide repeat domain 8 ","protein_coding",16,485.590702813976,7.32225232481511e-05,0.00072884156256116,"white","STRING",429,0.85,0.21182380952381,0.85
"3231","TTC9C","ENSG00000162222","tetratricopeptide repeat domain 9C ","protein_coding",6,521.516535420132,8.61474844934528e-05,0.0180102856227092,"white","STRING",60,0.476,0.568418181818182,0.568418181818182
"3232","TTK","ENSG00000112742","TTK protein kinase ","protein_coding",5,43.2520554407819,7.73335395561055e-05,0.00785049130592153,"white","STRING",2865,0.956,0.715685714285714,0.956
"3233","TTL","ENSG00000114999","tubulin tyrosine ligase ","protein_coding",5,43.563908971878,7.77907429015947e-05,0.00337031047491805,"white","STRING",618,0.731,0.748661904761905,0.748661904761905
"3234","TTLL12","ENSG00000100304","tubulin tyrosine ligase like 12 ","protein_coding",17,1428.81345404349,8.33680700291788e-05,0.0160208521034358,"springgreen","subnet",200,0.961,0.647573333333333,0.961
"3235","TTN","ENSG00000155657","titin ","protein_coding",19,2257.24249263863,9.00738605656638e-05,0.015946831958382,"white","STRING",11024,0.98,0.9787,0.98
"3236","TUBA1A","ENSG00000167552","tubulin alpha 1a ","protein_coding",42,15353.3857591517,0.000100918357049147,0.073529186541739,"white","STRING",1620,0.688,0.636595238095238,0.688
"3237","TUBA1B","ENSG00000123416","tubulin alpha 1b ","protein_coding",31,4460.0016065467,9.59048623765225e-05,0.0467185848678783,"white","STRING",25916,0.76,0.826223809523809,0.826223809523809
"3238","TUBA1C","ENSG00000167553","tubulin alpha 1c ","protein_coding",18,1632.33641267199,9.13492280990226e-05,0.024725230033413,"white","STRING",795,0.883,0.608563636363636,0.883
"3239","TUBA3D","ENSG00000075886","tubulin alpha 3d ","protein_coding",14,1043.86451243137,8.73591333973967e-05,0.0147422031143654,"white","STRING",636,0.941,0.932590476190476,0.941
"3240","TUBA3E","ENSG00000152086","tubulin alpha 3e ","protein_coding",10,146.219126724226,8.41325929665152e-05,0.00977544093580551,"white","STRING",105,0.599,0.851671428571429,0.851671428571429
"3241","TUBA4A","ENSG00000127824","tubulin alpha 4a ","protein_coding",19,988.541108180906,9.12825193975354e-05,0.0240041490464684,"white","STRING",2011,0.906,0.963147619047619,0.963147619047619
"3242","TUBA8","ENSG00000183785","tubulin alpha 8 ","protein_coding",11,204.137767431516,8.68281670573934e-05,0.012520536489608,"white","STRING",349,0.687,0.738957142857143,0.738957142857143
"3243","TUBAL3","ENSG00000178462","tubulin alpha like 3 ","protein_coding",11,549.499449090033,8.63557858376511e-05,0.0110828642248552,"white","STRING",111,0.62,0.67677619047619,0.67677619047619
"3244","TUBB","ENSG00000196230","tubulin beta class I ","protein_coding",42,11191.9440422402,0.000101750101750102,0.0922065015679804,"white","STRING",2194,0.926,0.388566666666667,0.926
"3245","TUBB2A","ENSG00000137267","tubulin beta 2A class IIa ","protein_coding",29,4908.22394753676,9.51203272139256e-05,0.045287472825729,"white","STRING",965,0.333,0.8433,0.8433
"3246","TUBB2B","ENSG00000137285","tubulin beta 2B class IIb ","protein_coding",30,1939.18902965389,8.81989768918681e-05,0.021068913988167,"white","STRING",809,0.333,0.69757619047619,0.69757619047619
"3247","TUBB4B","ENSG00000188229","tubulin beta 4B class IVb ","protein_coding",35,7429.62611979966,9.65344145187759e-05,0.063152913931734,"white","STRING",980,0.755,0.352857142857143,0.755
"3248","TUBE1","ENSG00000074935","tubulin epsilon 1 ","protein_coding",5,2974.89097770151,6.98421567257997e-05,0.000369430623219338,"white","STRING",339,0.717,0.71652380952381,0.717
"3249","TUBGCP5","ENSG00000275835","tubulin gamma complex component 5 ","protein_coding",7,408.804053805331,8.59032729146981e-05,0.0148638473966916,"white","STRING",375,0.874,0.167261428571429,0.874
"3250","TULP3","ENSG00000078246","TUB like protein 3 ","protein_coding",9,3336.02785446936,8.46166864105602e-05,0.0110946321504495,"white","STRING",268,0.164,0.844542857142857,0.844542857142857
"3251","TXLNA","ENSG00000084652","taxilin alpha ","protein_coding",7,1111.44703612646,8.36260244187991e-05,0.00696966454842851,"white","STRING",521,0.424,0.355985714285714,0.424
"3252","TXLNG","ENSG00000086712","taxilin gamma ","protein_coding",4,3666.42599961664,7.60977094589453e-05,0.00212447854084125,"white","STRING",184,0.629,0.60922380952381,0.629
"3253","TXNDC5","ENSG00000239264","thioredoxin domain containing 5 ","protein_coding",10,635.364895525805,8.88178346211919e-05,0.0136198687933734,"white","STRING",690,0.764,0.10869,0.764
"3254","TYK2","ENSG00000105397","tyrosine kinase 2 ","protein_coding",62,7058.93874679224,9.60707080411183e-05,0.0737321892908687,"white","STRING",7054,0.436,0.847080952380952,0.847080952380952
"3255","TYROBP","ENSG00000011600","transmembrane immune signaling adaptor TYROBP ","protein_coding",30,4018.22516685748,9.34404784152495e-05,0.0579053043540708,"white","STRING",3096,0.395,0.285847619047619,0.395
"3256","UBA52","ENSG00000221983","ubiquitin A-52 residue ribosomal protein fusion product 1 ","protein_coding",314,129387.924350415,0.000118301194842068,0.920575810740088,"white","STRING",906,0.825,0.283727272727273,0.825
"3257","UBB","ENSG00000170315","ubiquitin B ","protein_coding",263,76274.5921323471,0.000116049669258443,0.786867652352014,"white","STRING",1478,0.78,0.547125,0.78
"3258","UBC","ENSG00000150991","ubiquitin C ","protein_coding",292,120690.336271535,0.000117771758332352,0.852758900512609,"white","STRING",5729,0.343,0.758490909090909,0.758490909090909
"3259","UBE2B","ENSG00000119048","ubiquitin conjugating enzyme E2 B ","protein_coding",20,300.587104474227,9.20895110046966e-05,0.11259088601252,"white","STRING",926,0.387,0.80832380952381,0.80832380952381
"3260","UBE2C","ENSG00000175063","ubiquitin conjugating enzyme E2 C ","protein_coding",40,3738.94619908565,9.46163307786924e-05,0.142143135395347,"white","STRING",2460,0.382,0.566246153846154,0.566246153846154
"3261","UBE2D1","ENSG00000072401","ubiquitin conjugating enzyme E2 D1 ","protein_coding",78,13277.3306920411,0.000101801893515219,0.24430350161328,"white","STRING",1604,0.522,0.498261904761905,0.522
"3262","UBE2D2","ENSG00000131508","ubiquitin conjugating enzyme E2 D2 ","protein_coding",60,9476.39718494203,9.83380863408398e-05,0.172061670484586,"white","STRING",1384,0.559,0.522166666666667,0.559
"3263","UBE2D3","ENSG00000109332","ubiquitin conjugating enzyme E2 D3 ","protein_coding",51,5190.10305954463,9.72762645914397e-05,0.155257339390568,"white","STRING",1358,0.475,0.802809090909091,0.802809090909091
"3264","UBE2I","ENSG00000103275","ubiquitin conjugating enzyme E2 I ","protein_coding",79,23187.4301808926,0.000103188525435972,0.195011463838278,"white","STRING",3132,0.522,0.541338095238095,0.541338095238095
"3265","UBE2K","ENSG00000078140","ubiquitin conjugating enzyme E2 K ","protein_coding",24,1434.91167913007,9.77708251857646e-05,0.111672079021825,"white","STRING",3049,0.337,0.755254545454545,0.755254545454545
"3266","UBE2L3","ENSG00000185651","ubiquitin conjugating enzyme E2 L3 ","protein_coding",26,1138.88459139881,9.4197437829691e-05,0.109558993116088,"white","STRING",1411,0.21,0.977157142857143,0.977157142857143
"3267","UBE2T","ENSG00000077152","ubiquitin conjugating enzyme E2 T ","protein_coding",27,118.546675231283,8.83158173628897e-05,0.121108158453829,"white","STRING",808,0.383,0.850928571428571,0.850928571428571
"3268","UBE2V2","ENSG00000169139","ubiquitin conjugating enzyme E2 V2 ","protein_coding",21,434.332264235283,9.19033177097693e-05,0.120316271996185,"white","STRING",613,0.444,0.0765727272727273,0.444
"3269","UBE3A","ENSG00000114062","ubiquitin protein ligase E3A ","protein_coding",42,11447.2638387991,9.98502246630055e-05,0.147366178223682,"white","STRING",4112,0.81,0.477438095238095,0.81
"3270","UBFD1","ENSG00000103353","ubiquitin family domain containing 1 ","protein_coding",9,92.5518729207416,7.67813267813268e-05,0.0109952928690272,"springgreen","subnet",91,0.121,0.159338095238095,0.159338095238095
"3271","UBL4A","ENSG00000102178","ubiquitin like 4A ","protein_coding",48,8184.40084511765,9.82994200334218e-05,0.147455726403313,"white","STRING",392,0.473,0.65006875,0.65006875
"3272","UBQLN1","ENSG00000135018","ubiquilin 1 ","protein_coding",26,4058.44785339847,9.58129730765546e-05,0.084595644125288,"white","STRING",787,0.716,0.539090476190476,0.716
"3273","UBR5","ENSG00000104517","ubiquitin protein ligase E3 component n-recognin 5 ","protein_coding",28,2643.8550004586,9.59877135726627e-05,0.129503939999814,"white","STRING",1451,0.834,0.919733333333333,0.919733333333333
"3274","UBTD2","ENSG00000168246","ubiquitin domain containing 2 ","protein_coding",3,3554.87692805996,8.36470096194061e-05,0.0140965375845611,"white","STRING",66,0.175,0.890409090909091,0.890409090909091
"3275","UBXN1","ENSG00000162191","UBX domain protein 1 ","protein_coding",17,518.78694426789,9.1066387396412e-05,0.0523289333067803,"white","STRING",282,0.053,0.409119047619048,0.409119047619048
"3276","UBXN7","ENSG00000163960","UBX domain protein 7 ","protein_coding",26,1801.85414694865,9.34579439252336e-05,0.0822983719761023,"white","STRING",249,0.7,0.629473333333333,0.7
"3277","UCN","ENSG00000163794","urocortin ","protein_coding",11,737.135891991743,7.57747973024172e-05,0.00371284398381306,"white","STRING",1209,0.279,0.668666666666667,0.668666666666667
