"Protein","Prediction_Score_glmnet","Prediction_Score_rf","Prediction_Score_svmRadial","Prediction_Score_nnet"
"Q96DV4",0.0605348789158424,0.09312,0.0199753611727734,0.195496326484903
"Q96DW6",0.0670630684171087,0.10908,0.00985504897585648,0.244034184916043
"Q96DX4",0.0288578200427821,0.03434,0.00242682959999658,0.169958098580323
"Q96DX5",0.32720907541273,0.21844,0.221021373794207,0.185157222648961
"Q96DX7",0.0611051295268889,0.06404,0.0681795016693687,0.157097866398704
"Q96DX8",0.188500002095717,0.20514,0.160974224851265,0.322001104611923
"Q96DY2",0.00897784547974083,0.03504,0.0298726489147712,0.117140739505011
"Q96DY7",0.0301667972532143,0.03122,0.00127711299757788,0.242559568601484
"Q96DZ1",0.121859904329124,0.39028,0.0622728095089385,0.284795936776551
"Q96DZ5",0.172755059182406,0.12558,0.0743982405701549,0.206490731273151
"Q96DZ7",0.0724908166051445,0.09518,0.0294410284907787,0.161066945402716
"Q96DZ9",0.151962592533524,0.26634,0.073661511825191,0.371256132443287
"Q96E09",0.0440934151376422,0.06166,0.0261443683571924,0.132623381696857
"Q96E11",0.0707521292972648,0.12574,0.024686574635881,0.145818435382619
"Q96E14",0.174240310925722,0.19684,0.241588787539205,0.189410461679093
"Q96E16",0.0518309621790762,0.07562,0.0207928102963242,0.152000388272422
"Q96E17",0.319786469546885,0.143,0.314667626081054,0.24865152387879
"Q96E22",0.133019470335445,0.23424,0.0759918244110669,0.278270744678684
"Q96E29",0.164571306977843,0.08198,0.0879183902984369,0.134639286581596
"Q96E35",0.0346494638192778,0.04724,0.0128152269873581,0.164923554987657
"Q96E39",0.0363334165743826,0.07354,0.0804575806435609,0.152226081612005
"Q96E40",0.0191177980263808,0.026,0.00571676090724233,0.128108204966402
"Q96E52",0.335345971428477,0.26168,0.246406585443054,0.364622542094323
"Q96E66",0.023529737951733,0.04274,0.0532582338944151,0.222727862901563
"Q96E93",0.432880947162955,0.2468,0.444369330171334,0.297789395700628
"Q96EA4",0.118591219927711,0.15988,0.194505373783277,0.161491563269824
"Q96EB1",0.180346877759191,0.16182,0.1060932969651,0.166122827453641
"Q96EB6",0.890819281856087,0.73244,0.754673319747352,0.658370028428036
"Q96EC8",0.513030926727389,0.2734,0.511042639041984,0.209974882832512
"Q96ED9",0.0344223352334267,0.02918,0.0083457375937878,0.129274563942595
"Q96EE3",0.202317811903576,0.21758,0.173596771570906,0.294184347714991
"Q96EE4",0.0539870753864087,0.11276,0.021687055243102,0.126854402218991
"Q96EF0",0.274729551707813,0.15144,0.274911609638853,0.287807845724064
"Q96EF6",0.171323589743055,0.18342,0.196840222420451,0.178896462558236
"Q96EF9",0.0419755260665839,0.02684,0.0121366419192076,0.147026755484746
"Q96EG1",0.0794996271073888,0.08818,0.051490886912934,0.207618367913817
"Q96EG3",0.0184034422490092,0.01642,0.0116455851347345,0.181316767115319
"Q96EH3",0.0784901920562489,0.07216,0.0215634803513386,0.179058337884229
"Q96EH5",0.0863670723563591,0.20968,0.166913366936784,0.183791071714791
"Q96EH8",0.0767928857456012,0.03992,0.0495832628592407,0.180648579725896
"Q96EI5",0.0275286862795773,0.03388,0.0366446572935018,0.122351202556477
"Q96EK2",0.0370205680119252,0.03798,0.00878370710468962,0.127394486282915
"Q96EK4",0.0861466133705976,0.06142,0.0289809085567044,0.139220278414884
"Q96EK5",0.0514350582571292,0.08434,0.0304712845217727,0.212376060014462
"Q96EK6",0.26379116642906,0.51372,0.174730284373553,0.171375465500553
"Q96EK7",0.037495855682016,0.03958,0.00324610590558731,0.543594347432824
"Q96EK9",0.0625371267661746,0.06796,0.010892114304526,0.124391939901418
"Q96EL1",0.0462703937619674,0.07008,0.0100919984693433,0.23214342537605
"Q96EL2",0.0728717183190594,0.12102,0.0384874534510919,0.163671407535421
"Q96EL3",0.11449917163969,0.20076,0.0566922219313254,0.174408926093096
"Q96EM0",0.0185269072730224,0.03056,0.00448151103242879,0.12957715197135
"Q96EN8",0.265043597195466,0.11894,0.203108222216227,0.239973612506911
"Q96EN9",0.0208395969662517,0.03044,0.00622735860826639,0.155964489040822
"Q96EP0",0.201216630515643,0.20164,0.110222367908385,0.6873590929266
"Q96EP1",0.160525294910379,0.10586,0.0732055090408868,0.326455338515435
"Q96EP5",0.285889555085896,0.08014,0.273414330137363,0.258861847862712
"Q96EP9",0.11910294779915,0.19918,0.0351475165679885,0.330102440744016
"Q96EQ0",0.0936761278576581,0.13608,0.0207634262253505,0.116873308536229
"Q96EQ8",0.0848244512837702,0.23222,0.0213645832988021,0.211497144298907
"Q96ER3",0.023471043588282,0.0414,0.00999283087663799,0.146375208828074
"Q96ER9",0.0415752686543409,0.10928,0.028596394101958,0.119717637556191
"Q96ES6",0.0894308581708807,0.0915,0.0679192472262137,0.180080679212925
"Q96ES7",0.0680963250933712,0.08948,0.0793467796244796,0.179195958016209
"Q96ET8",0.0703643091523847,0.0763,0.0232764363643817,0.17853135452854
"Q96EU6",0.03763833049877,0.09296,0.0188108314071386,0.131210065478272
"Q96EU7",0.123958582765278,0.12684,0.0539966397981035,0.243853367209209
"Q96EV2",0.0156650662778946,0.04442,0.0521115371019626,0.138583714692718
"Q96EV8",0.125222061835093,0.1541,0.0353734489207625,0.146329040713923
"Q96EW2",0.0444078963787965,0.0324,0.00919338479613458,0.169197585961702
"Q96EX1",0.0233121345162709,0.04664,0.0205424007896669,0.153936387194494
"Q96EX2",0.0548452254030708,0.03226,0.0075562598787083,0.168941465761791
"Q96EX3",0.118329312128067,0.05082,0.0394134100246824,0.204897602354708
"Q96EY1",0.411946799070731,0.59432,0.527776028992372,0.242224728741985
"Q96EY4",0.0128018552592076,0.02978,0.0101476889238642,0.124759646562029
"Q96EY5",0.0718969954584022,0.07066,0.0617780955963363,0.148163582675584
"Q96EY7",0.11196721917162,0.13896,0.0346494819492438,0.233856708769473
"Q96EY8",0.0695871630425505,0.07446,0.00998008840060959,0.121255258458247
"Q96EY9",0.106420900532924,0.08172,0.0480332606360386,0.152173860097612
"Q96EZ4",0.0172822965910498,0.06438,0.046734273871033,0.156991985843713
"Q96EZ8",0.0911195822842328,0.09716,0.057659063670081,0.202091477552781
"Q96F05",0.0688247765990903,0.12312,0.129898546624394,0.11968399025109
"Q96F07",0.0888681298413359,0.19222,0.0322011726995183,0.589082386579032
"Q96F10",0.0818241000640264,0.07594,0.0194260245661106,0.176289893832318
"Q96F15",0.0807991600110119,0.10472,0.0143279740782549,0.153096560209932
"Q96F24",0.0349197886150823,0.06538,0.00947412825430676,0.161874604201553
"Q96F25",0.0798628288905082,0.10074,0.0220085909968798,0.168933147751092
"Q96F44",0.198852835699979,0.25958,0.098552658043876,0.241044028401263
"Q96F45",0.0157768591301893,0.08126,0.10792244575858,0.159544803756992
"Q96F46",0.775474573372095,0.6692,0.849895650083182,0.826540242715682
"Q96F63",0.01780359544222,0.02736,0.00666527988964465,0.122938868353746
"Q96F81",0.195888733338211,0.09728,0.24191563840229,0.737114736091371
"Q96F83",0.0229028788933672,0.04422,0.0305105536481721,0.158123641225663
"Q96F85",0.123160474821613,0.1016,0.118584116045384,0.198105800736189
"Q96F86",0.172285997408508,0.11284,0.100927737370707,0.148382660228593
"Q96FA3",0.249307179799262,0.41024,0.311434053969112,0.361119274254099
"Q96FA7",0.0266463161302702,0.02008,0.00335043437955239,0.164241789616499
"Q96FB5",0.034335073059064,0.01146,0.00231960780145312,0.147604898096649
"Q96FC7",0.0667222571389788,0.0595,0.0269411436629653,0.148712344797191
"Q96FC9",0.188271686651923,0.35208,0.0782085803590628,0.479430499516243
"Q96FE5",0.383020687734854,0.44848,0.37289136671812,0.277467727193755
"Q96FE7",0.106500939212783,0.12226,0.063063444010092,0.240456812053141
"Q96FF7",0.00970458877732613,0.0899,0.0976159105277758,0.128287186256127
"Q96FF9",0.101670167938004,0.13706,0.0404981822452301,0.159494264209378
"Q96FG2",0.461144163453027,0.02434,0.161637425240859,0.182685984439758
"Q96FH0",0.0379727870224551,0.03776,0.00567660398955669,0.174357892622782
"Q96FI4",0.0584101328314276,0.04128,0.00707102489669999,0.183955337679016
"Q96FJ0",0.143774228404268,0.13262,0.0768505601562472,0.123944789471868
"Q96FJ2",0.134301409022055,0.15102,0.0896917915022092,0.194131935747859
"Q96FK6",0.0200065921048802,0.03872,0.00654808093610371,0.169544485938205
"Q96FL8",0.313815102993564,0.24876,0.168082973082617,0.457905539281989
"Q96FL9",0.0919425990584208,0.04992,0.0445005759907951,0.233995126473347
"Q96FM1",0.186136409630938,0.12756,0.212565625397782,0.292228580660203
"Q96FN4",0.0270337149240193,0.09552,0.0023111217208028,0.224862290590467
"Q96FN5",0.151983580867325,0.1961,0.0724218793820544,0.170532483948299
"Q96FN9",0.032724599288754,0.04512,0.00546125573831216,0.140914774419642
"Q96FQ6",0.332729907551998,0.2455,0.272948379583171,0.192985598526737
"Q96FQ7",0.0162224166124119,0.03354,0.0455244644744388,0.119763005809387
"Q96FS4",0.0907782343502001,0.21712,0.182076189459524,0.320798767808019
"Q96FT7",0.093369261208244,0.09964,0.0453549996887999,0.215618500952599
"Q96FT9",0.0738697036175243,0.11668,0.0114705194592239,0.170624112980486
"Q96FV0",0.0904386720916691,0.05398,0.0145635687414625,0.149631083257427
"Q96FV2",0.0237463170199035,0.02408,0.00325694346846911,0.180544397902957
"Q96FV3",0.469866789913217,0.12982,0.419094987253827,0.31289146472533
"Q96FV9",0.217876491367162,0.22344,0.128662674696721,0.289803163020691
"Q96FW1",0.143565673641055,0.26912,0.036116161824187,0.186302957090446
"Q96FX2",0.176927215979562,0.16196,0.145060564888304,0.169220060051201
"Q96FX7",0.134497106385853,0.13154,0.0546401261601604,0.166213230277193
"Q96FX8",0.202866530314187,0.157,0.117126261430285,0.268462876681572
"Q96FZ2",0.0270013014619467,0.02446,0.00679277082087477,0.199451291542866
"Q96FZ5",0.52428905479939,0.2294,0.190697033301709,0.369241415944025
"Q96FZ7",0.0685289024891905,0.13496,0.0392872276217183,0.144186098766488
"Q96G01",0.12509551787514,0.10352,0.03306517480324,0.184414221034751
"Q96G03",0.23624656994377,0.20192,0.158851820135688,0.256092829945342
"Q96G04",0.0392486564078589,0.03146,0.00297369205776327,0.173629659898508
"Q96G21",0.0564920689165568,0.10626,0.0143175030096609,0.147120252967403
"Q96G23",0.385751963875846,0.39546,0.320146066346633,0.465370925143615
"Q96G25",0.0824746326652557,0.10954,0.141394328668634,0.122265033899228
"Q96G27",0.026424741672735,0.0452,0.0120868218059532,0.165520773458895
"Q96G28",0.0314560502977525,0.04798,0.0286917116664605,0.117682315534094
"Q96G30",0.136523644949769,0.1364,0.0662907778790111,0.191437770453613
"Q96G42",0.0182595999676276,0.03228,0.00401331293183739,0.161763024821432
"Q96G46",0.0670491613078546,0.05314,0.024691695344618,0.162254428065098
"Q96G61",0.102489099479227,0.09998,0.0687658561128823,0.178030182608673
"Q96G74",0.170883249484994,0.21802,0.0603343460517222,0.258745009473433
"Q96G75",0.0355454114505671,0.04808,0.00301836522346329,0.162202570705428
"Q96G79",0.0579243822964571,0.09956,0.0258361105480569,0.239186144323105
"Q96G91",0.678039409463465,0.671,0.456844566147775,0.585782699055049
"Q96G97",0.194756903826425,0.14292,0.0630724973540563,0.240175224359694
"Q96GA3",0.0662454087058039,0.0697,0.014758795267784,0.129054753672337
"Q96GA7",0.554389940312923,0.2024,0.207545437519804,0.160860796066096
"Q96GC5",0.0656328705379583,0.08518,0.0119339229348219,0.119515970054918
"Q96GC6",0.0748924010117935,0.08676,0.0429167694436947,0.301432965789557
"Q96GC9",0.276701964658935,0.22386,0.179058699401892,0.294969396252995
"Q96GD0",0.230106893706714,0.48848,0.151023913296746,0.206922795793133
"Q96GD3",0.0479582216629695,0.0395,0.00902195323077935,0.274187701523186
"Q96GD4",0.579135537011084,0.4272,0.672628230730255,0.282999420183505
"Q96GE4",0.00925763347040207,0.00834,0.00416978057330844,0.132650713768364
"Q96GE5",0.0308855710937912,0.03206,0.0293408555765781,0.282600781641779
"Q96GE6",0.0670442696534885,0.13472,0.0488054645595201,0.125475100169742
"Q96GE9",0.056806695842396,0.09944,0.0935995239756619,0.164483188523788
"Q96GF1",0.433356673924431,0.33426,0.373478960629913,0.21679433296418
"Q96GG9",0.215441394636881,0.1776,0.163177625728027,0.222679623253377
"Q96GI7",0.0273053077045105,0.04302,0.0115182873225236,0.146595491687472
"Q96GJ1",0.0884757797873755,0.07308,0.0175131965781409,0.17060142753534
"Q96GK7",0.0913773295704885,0.11016,0.052058134866417,0.147321379825812
"Q96GL9",0.0330029277362796,0.0742,0.0355963793069444,0.146769808846818
"Q96GM1",0.131172509972324,0.05382,0.0869338418204995,0.172873015419921
"Q96GM5",0.244762039747591,0.57998,0.198452664139431,0.419148847339076
"Q96GM8",0.0602925291263945,0.03346,0.00461903252941007,0.174091565356997
"Q96GN5",0.0555177144063326,0.08776,0.0104981574860723,0.166841190604674
"Q96GP6",0.0334207650333121,0.018,0.0385068808530133,0.272203969466376
"Q96GQ5",0.0370205805698134,0.0176,0.00453191893589132,0.171940135013358
"Q96GQ7",0.108089783067586,0.14102,0.038294910047429,0.139973083109364
"Q96GR2",0.384852320048715,0.52274,0.562773059948696,0.670442085317138
"Q96GR4",0.0431909707588102,0.12444,0.0322550182047665,0.212917485464231
"Q96GS4",0.0324914927630162,0.12706,0.0187952662296653,0.150364146359102
"Q96GS6",0.0749813594921881,0.12628,0.0199820156463697,0.248234656195601
"Q96GT9",0.0171010099526928,0.05928,0.0259485656792654,0.120110072620607
"Q96GU1",0.0196820618151122,0.05298,0.0412921297585844,0.129265939795752
"Q96GV9",0.0238807496490248,0.0459,0.00337359647714872,0.149739413507756
"Q96GW7",0.533107369401127,0.2713,0.425888152603167,0.691225479993719
"Q96GW9",0.256086147639946,0.30344,0.44205712561407,0.22445964094083
"Q96GX1",0.289771064770024,0.23738,0.256210902258579,0.402582780707966
"Q96GX2",0.0182640225108251,0.04848,0.0082981215183398,0.122942695067564
"Q96GX5",0.2700549406401,0.11674,0.188157138572384,0.398518438802465
"Q96GX8",0.0366937963951078,0.14248,0.0528580546458592,0.123920048120176
"Q96GX9",0.138907517956721,0.11664,0.106485858711066,0.240234851748248
"Q96GY0",0.0149115645692664,0.04258,0.0252650870094559,0.120492984969893
"Q96GY3",0.0445648204756347,0.057,0.0905526550378852,0.165293060260451
"Q96GZ6",0.0527285501130975,0.07516,0.0156420528244516,0.181847027318202
"Q96H12",0.0350091702979197,0.04424,0.0197569339099707,0.154750522235281
"Q96H15",0.085104494081366,0.11906,0.0638747429358833,0.168104798146818
"Q96H20",0.193021839766758,0.16144,0.0759879232176556,0.229488758362787
"Q96H22",0.0723089681111731,0.1699,0.169042412498151,0.154608797368035
"Q96H35",0.0142587273385565,0.00844,0.00413337334285869,0.155559236082555
"Q96H40",0.0334157538790577,0.02776,0.0359284178979488,0.21768419375982
"Q96H55",0.178044174465188,0.08146,0.109501340048687,0.360262114535889
"Q96H72",0.17803169518156,0.1448,0.074623186822917,0.310203278515104
"Q96H78",0.0415236390152261,0.02394,0.00355437752474718,0.175692508517621
"Q96H79",0.0208120462754766,0.00906,0.00325436135594499,0.120428492721136
"Q96H86",0.0341711480185405,0.0205,0.014609214032483,0.222990863205544
"Q96H96",0.187866429593226,0.25404,0.149185097629327,0.185228903956648
"Q96HA1",0.0975171534335874,0.19412,0.211582718646779,0.177118650589491
"Q96HA4",0.0197073150435424,0.03722,0.0480239887558491,0.168484160640359
"Q96HA7",0.0725940961421012,0.05118,0.216772091095485,0.333354721186969
"Q96HA8",0.0622565414862796,0.0417,0.0295022610061841,0.176244632169583
"Q96HA9",0.105731138663425,0.09834,0.0674020853632156,0.213099364876931
"Q96HB5",0.0520860175432314,0.04292,0.0115177902413504,0.166935639820514
"Q96HC4",0.577274228048487,0.4208,0.728523105573071,0.311075246976695
"Q96HD1",0.14121933129811,0.03186,0.101975481443075,0.398404181913548
"Q96HD9",0.218190390483039,0.19838,0.104571344872707,0.171006337622822
"Q96HE7",0.337682830906525,0.28646,0.323034407955424,0.396555912719816
"Q96HE8",0.0194831010533554,0.06618,0.0116196122749188,0.17190732994895
"Q96HE9",0.0320144774564166,0.10256,0.0122852823782658,0.157607538356565
"Q96HF1",0.380895432064193,0.45536,0.507671835955126,0.373128710019096
"Q96HG1",0.0363055840396312,0.10712,0.0129792652979631,0.149184192343108
"Q96HH4",0.043104518199956,0.04098,0.0167181919332448,0.167386343702604
"Q96HH6",0.0338509450221553,0.09264,0.0340514485530107,0.170021681178083
"Q96HH9",0.0483658443623892,0.04284,0.00626101007926541,0.118811159125404
"Q96HI0",0.0841272882315446,0.0394,0.022153924608965,0.193597383537374
"Q96HJ3",0.0255335566446366,0.05334,0.0185763698446893,0.170141541664698
"Q96HJ5",0.394432511417177,0.1675,0.289406446700688,0.184630212949975
"Q96HJ9",0.0368439369043769,0.0744,0.0146833898384429,0.176979302189454
"Q96HL8",0.132610568614947,0.0837,0.0401078147581753,0.164951045744642
"Q96HM7",0.448457775198861,0.04038,0.176600276567641,0.167091944786409
"Q96HN2",0.102361299169306,0.05438,0.0407430963168647,0.182125824757386
"Q96HP0",0.114470426550396,0.11836,0.0540874458872728,0.420859420826251
"Q96HP4",0.0950113225839972,0.0476,0.0178852810206108,0.145323720986639
"Q96HP8",0.0127231704216504,0.06212,0.153030014326653,0.241787802403916
"Q96HQ0",0.0416756350500696,0.0488,0.0222355916976617,0.199832233805902
"Q96HQ2",0.055546941376076,0.03492,0.0135422880661105,0.189781800386422
"Q96HR3",0.204385385800187,0.54224,0.210815513780229,0.224943694184045
"Q96HR8",0.122757457351869,0.06284,0.047491096216339,0.145045018979274
"Q96HR9",0.151921587346693,0.15656,0.0741519279477699,0.284738901845569
"Q96HS1",0.0947237860438616,0.07156,0.0200884736849252,0.23732089938608
"Q96HT8",0.0152223529521573,0.07302,0.0605303427773849,0.139908240251946
"Q96HU1",0.106116640664829,0.09378,0.178422220885941,0.610917167038162
"Q96HU8",0.268574336160015,0.17306,0.188886881673726,0.14715497409067
"Q96HV5",0.0941441943864648,0.05692,0.0235086285649366,0.156382634118272
"Q96HW7",0.0572445188183641,0.08078,0.00668221056757139,0.133764959802139
"Q96HY6",0.0482468932252211,0.10546,0.0163834922694302,0.177915238152232
"Q96HY7",0.395207176450489,0.33504,0.320037994052194,0.373361991630175
"Q96HZ4",0.0751716613885374,0.05152,0.0170834284726662,0.185307515765839
"Q96HZ7",0.0130926234100436,0.19722,0.0784789842705321,0.157910445440241
"Q96I13",0.0461323664999411,0.00906,0.00607238205620925,0.136355896594686
"Q96I15",0.109636068147031,0.38122,0.0394446544355631,0.149658372237505
"Q96I23",0.027746536545941,0.03088,0.00757522507279335,0.14071031538084
"Q96I24",0.0637677852423997,0.04646,0.00956001431771411,0.161943308338015
"Q96I25",0.0996699810882287,0.10552,0.017792395503669,0.147998843954227
"Q96I27",0.0328310204784579,0.02782,0.0450543206513808,0.160697165048249
"Q96I34",0.0750374114186978,0.0414,0.00682145229824341,0.142326850520402
"Q96I36",0.0633957665594715,0.16534,0.076514258895172,0.148721809753761
"Q96I45",0.0897946968782973,0.02358,0.0281068311319578,0.167103587399937
"Q96I51",0.0511295110017848,0.0391,0.0177913760514309,0.166252591514795
"Q96I59",0.176950090751257,0.09588,0.0580000947060669,0.131920141877654
"Q96I76",0.0463243829034811,0.01444,0.0039774935532972,0.240854116217274
"Q96I82",0.0309381611947698,0.05238,0.00711870886102015,0.236106595767464
"Q96I85",0.0156848183133967,0.12904,0.0830426955579745,0.149686310650299
"Q96I99",0.409441689260318,0.29102,0.366533578744248,0.147713241664754
"Q96IC2",0.0502249352054369,0.05784,0.00379490682889257,0.133933168276251
"Q96ID5",0.0385101337516246,0.02168,0.0053154690867703,0.133332902796965
"Q96IF1",0.346114189064024,0.30436,0.2817790264542,0.262830156419724
"Q96IG2",0.177748196226324,0.14536,0.0961040442943248,0.240174236313849
"Q96II8",0.0688191695101513,0.03032,0.00558055963851146,0.168889872997862
"Q96IJ6",0.109438006327857,0.10396,0.026988266111438,0.148878636303868
"Q96IK0",0.0817150457194169,0.06982,0.0319199329899104,0.253329045791096
"Q96IK1",0.103593771610453,0.10584,0.102941164907545,0.151551056677107
"Q96IK5",0.0654180868597632,0.03996,0.00987075170120282,0.329014494289585
"Q96IL0",0.037880114896436,0.0199,0.0104351654255958,0.234910750175404
"Q96IM9",0.0584493076707999,0.07818,0.105169696061427,0.14944117864157
"Q96IP4",0.0617710827672538,0.04634,0.00694647032461798,0.148917968710901
"Q96IQ7",0.0458058546724712,0.06398,0.0291402312516447,0.124190752416356
"Q96IQ9",0.0871691514395295,0.06152,0.0829500862088604,0.123108163768148
"Q96IR2",0.0434712684568343,0.05938,0.0931674267478579,0.255746073275896
"Q96IR3",0.0454937199256044,0.12656,0.0571656259175498,0.142174077848834
"Q96IR7",0.122307445976503,0.0824,0.0597757401724433,0.141598225542446
"Q96IS3",0.0548341393804632,0.06084,0.0297688211630454,0.202832242133067
"Q96IT1",0.0578598132495532,0.12512,0.244670192862983,0.332774600999818
"Q96IT6",0.0161194430014825,0.0992,0.0308979125883223,0.13391385575288
"Q96IU2",0.0425693376438167,0.0527,0.0276419843052508,0.222773210635385
"Q96IU4",0.0780056576216024,0.0512,0.0300768600555278,0.169219597363424
"Q96IV0",0.202089129180931,0.14866,0.0781541407160493,0.216400085333698
"Q96IV6",0.280653340063275,0.20506,0.189974317219138,0.211764327324829
"Q96IW2",0.036057681247595,0.0261,0.00899818045311475,0.251856859562203
"Q96IW7",0.312703789348405,0.20698,0.24390905961985,0.172173736024511
"Q96IX5",0.0650003397832091,0.1711,0.0615819319774359,0.144132946573012
"Q96IX9",0.0151385116410855,0.08862,0.0564048121628453,0.11880999099803
"Q96IY1",0.0510422671435476,0.09112,0.0126659943271359,0.144887082544306
"Q96IY4",0.689340181266901,0.61396,0.758544123913936,0.760205343487781
"Q96IZ0",0.118556526537915,0.28382,0.0385443588392575,0.171788656029972
"Q96IZ2",0.0875377406485729,0.2971,0.0705952530164407,0.443551770855298
"Q96IZ5",0.0534358313744895,0.0485,0.0152304200080011,0.144933347040591
"Q96IZ6",0.0353785122879056,0.0454,0.00586847426590297,0.171694262203394
"Q96IZ7",0.0458295741466582,0.16574,0.0818819862807905,0.143581476912884
"Q96J01",0.142057752632987,0.1487,0.10516184625218,0.206840343016212
"Q96J02",0.641795098249182,0.58178,0.556598725784094,0.686796544115095
"Q96J42",0.164203772925361,0.0647,0.0484033727688539,0.234133983053291
"Q96J65",0.233034098878633,0.09774,0.137206592023401,0.243761728407585
"Q96J66",0.376698973625325,0.17416,0.356095068922316,0.273012943780656
"Q96J77",0.0137283452591051,0.06264,0.0164275736805354,0.141987307560014
"Q96J84",0.163865543747451,0.23178,0.060418332115386,0.352494473199064
"Q96J86",0.0452595197176354,0.09782,0.0380354117518184,0.146392724983331
"Q96J87",0.0488714860668348,0.0263,0.023825635388632,0.139522691315487
"Q96J88",0.02133757386385,0.03226,0.0155087103962499,0.15569158197312
"Q96J92",0.47349677960778,0.22312,0.320107382373457,0.30174741391612
"Q96J94",0.462984463687854,0.24652,0.531448049628224,0.493766672870402
"Q96JA1",0.140601587477051,0.15028,0.0337056534194675,0.289937905332949
"Q96JA3",0.221647210198251,0.12018,0.184094232541825,0.227393597893121
"Q96JA4",0.0206808975538168,0.048,0.0564368188775557,0.121603140402537
"Q96JB1",0.706057937166293,0.40574,0.349589238135194,0.635194098688051
"Q96JB2",0.0823695646743516,0.14392,0.0132066749296486,0.142087992644757
"Q96JB3",0.0620498340819265,0.02892,0.00483999752866131,0.154902248756016
"Q96JB5",0.220698893439233,0.28104,0.12961818879952,0.375890498178451
"Q96JB6",0.0990417060973407,0.09516,0.0948239703122996,0.550234234325465
"Q96JB8",0.0720645320257455,0.10486,0.0102402940980786,0.180708715034937
"Q96JC1",0.0667153585775328,0.08342,0.0101833966554923,0.180851401858315
"Q96JC4",0.0409783231376913,0.04106,0.0319601898540576,0.220534967694913
"Q96JC9",0.0950453984095136,0.07202,0.0805076243684997,0.143899368484677
"Q96JD6",0.0517897859249406,0.0277,0.0142145660595098,0.15942152253607
"Q96JE7",0.17272504171676,0.10798,0.064835114382095,0.456075786045754
"Q96JE9",0.0241501035669708,0.04666,0.0554418622486978,0.184661598801892
"Q96JF0",0.0394018817336814,0.02004,0.00405292663842911,0.252387930657803
"Q96JF6",0.0199721218757056,0.03606,0.0327455765856975,0.246623951293384
"Q96JG6",0.0418090804290691,0.03216,0.00426713890425129,0.189663093296663
"Q96JG8",0.056605193596915,0.14738,0.0964678886282411,0.183821848065112
"Q96JG9",0.0201224733057913,0.06778,0.180287961652196,0.146632961676711
"Q96JH7",0.0576417481039393,0.1031,0.0110987624756126,0.143884322096656
"Q96JH8",0.0343043526052533,0.0136,0.00194769471219411,0.347149483621702
"Q96JI7",0.213009258468114,0.16786,0.569013545475688,0.794620981312391
"Q96JJ3",0.289779880844307,0.46258,0.30994080122545,0.367763428118284
"Q96JJ6",0.0986135722767141,0.04366,0.0364946568040121,0.298316173135885
"Q96JJ7",0.213999162785378,0.20018,0.139853739601848,0.265450716418549
"Q96JK2",0.0900533239762583,0.08036,0.0275047231867656,0.174396679893625
"Q96JK4",0.0216337418860541,0.02748,0.00411958546890989,0.22358443882996
"Q96JK9",0.0562435894815753,0.14186,0.114345952938623,0.167034031674613
"Q96JL9",0.0375631837101114,0.01642,0.00436765827590662,0.208414855020743
"Q96JM2",0.090803830446663,0.12178,0.0926671168668095,0.534095955141183
"Q96JM3",0.0195809145641917,0.0498,0.0544928356503652,0.202628665623137
"Q96JM4",0.0626587982419797,0.098,0.0412633629767096,0.20173621545201
"Q96JM7",0.0409056021171534,0.04822,0.00980929636031005,0.495822866859725
"Q96JN0",0.0425693839064359,0.07258,0.0193617122000016,0.150999360754797
"Q96JN2",0.0330185989136026,0.0636,0.110868707043152,0.264513375414175
"Q96JN8",0.0292534278509379,0.06052,0.00541969408816,0.164557339924607
"Q96JP0",0.0514976043736177,0.0488,0.00611542759388254,0.132700920974262
"Q96JP2",0.14770111369085,0.08658,0.0758790371616301,0.232690148168139
"Q96JP5",0.0372471590289376,0.01676,0.00325787215688797,0.158745361545476
"Q96JP9",0.194539672985538,0.07578,0.112635876036732,0.274395743226037
"Q96JQ0",0.157247219150238,0.16602,0.185635733325347,0.309384220191449
"Q96JQ2",0.0427777232242769,0.08848,0.018641082381266,0.181182607984883
"Q96JQ5",0.0318834847582671,0.1141,0.0236294907519346,0.144328668340713
"Q96JS3",0.0497990122517067,0.06516,0.00586313711341736,0.291536763918836
"Q96JT2",0.479690541149744,0.28056,0.146752490139761,0.666469972239991
"Q96JW4",0.066238686542337,0.0932,0.0187234027794319,0.202138223881968
"Q96JX3",0.0184073779029951,0.00796,0.00101590372997531,0.219372428102599
"Q96JY0",0.11527189779486,0.06192,0.0418900713678144,0.26822204978153
"Q96JY6",0.0616557244115501,0.06428,0.0259470622839463,0.11941580262902
"Q96JZ2",0.0610432501418008,0.02092,0.00883972380501476,0.197355672133335
"Q96K12",0.065383083693905,0.12234,0.0192029519542901,0.212240350706614
"Q96K17",0.0390094953819014,0.12646,0.0194592768075351,0.164408015039548
"Q96K19",0.131136478707018,0.14978,0.0291665007184465,0.165899926431336
"Q96K21",0.159269342718069,0.13454,0.029133818691734,0.231840554099527
"Q96K30",0.0591304066056762,0.0508,0.0499081135668679,0.170590855156182
"Q96K31",0.0284199684542375,0.00946,0.00461491582667972,0.147324721634779
"Q96K37",0.0638331137425001,0.05644,0.022985342712928,0.171418466815719
"Q96K49",0.0632734567340547,0.1259,0.117022371226863,0.252851907531446
"Q96K58",0.0380075723638791,0.05984,0.0170855289956428,0.190246150798372
