"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"490","ENC1","O14682","1",0,1,2.29695548719707,"AF-O14682-F1-model_v4","O14682-F1",0.15,0.424,1,87.7618483412322,88,32,20,12,1,12
"491","CTNNA2","P26232","1",3,3,3.39318639063952,"AF-P26232-F1-model_v4","P26232-F1",0.082,0.423,1,80.5028362057267,99,19,13,3,0,3
"492","F7","P08709","1",0,5,3.17243292914931,"AF-P08709-F1-model_v4","P08709-F1",0.316,0.422,1,82.7395737614171,4805,436,280,11,20,11
"493","CDKN3","Q16667","1",0,1,3.46313107465095,"AF-Q16667-F1-model_v4","Q16667-F1",0.472,0.413,1,91.0594891826923,190,139,100,29,3,29
"494","EAF2","Q96CJ1","1",0,1,2.41385198956127,"AF-Q96CJ1-F1-model_v4","Q96CJ1-F1",0.382,0.413,1,70.3904925373134,81,52,28,29,0,29
"495","OAS3","Q9Y6K5","1",0,2,2.2848546272448,"AF-Q9Y6K5-F1-model_v4","Q9Y6K5-F1",0.107,0.413,2,86.8156041251611,207,47,19,6,0,6
"496","CDH7","Q9ULB5","1",616,2,2.59572457015325,"AF-Q9ULB5-F1-model_v4","Q9ULB5-F1",0.228,0.412,1,77.49988091354,61,9,8,0,0,0
"497","TPD52","P55327","1",619,5,2.64888502860116,"AF-P55327-F1-model_v4","P55327-F1",0.35,0.412,1,68.1763684210526,189,162,118,62,12,62
"498","PCSK9","Q8NBP7","1",0,1,2.89978138667159,"AF-Q8NBP7-F1-model_v4","Q8NBP7-F1",0.147,0.407,1,84.8569124423963,5866,317,106,126,13,126
"499","CDH18","Q13634","1",0,2,2.44638989915545,"AF-Q13634-F1-model_v4","Q13634-F1",0.099,0.406,1,77.0309473854099,50,28,23,3,2,3
"500","CCL20","P78556","1",0,2,2.16188253022233,"AF-P78556-F1-model_v4","P78556-F1",0.403,0.405,1,89.3848865153538,2660,680,418,147,21,147
"501","SPTSSB","Q8NFR3","54",0,1,5.05224567478679,"AF-Q8NFR3-F1-model_v4","Q8NFR3-F1",0.421,0.404,1,86.794437596302,10,5,1,1,1,1
"502","BUB1","O43683","1",1578,4,5.2444459735983,"AF-O43683-F1-model_v4","O43683-F1",0.138,0.403,1,64.124272589836,1310,777,409,128,32,128
"503","NLRP2","Q9NX02","4",0,1,2.38586462965427,"AF-Q9NX02-F1-model_v4","Q9NX02-F1",0.21,0.403,1,81.0309793936523,155,35,21,7,0,7
"504","STMN1","P16949","43",1,2,2.62491268829438,"AF-P16949-F1-model_v4","P16949-F1",0.448,0.402,1,88.3355858085809,717,462,353,74,16,74
"505","NELL1","Q92832","5",0,1,2.3308660998354,"AF-Q92832-F1-model_v4","Q92832-F1",0.092,0.4,1,79.3261861813497,280,50,29,18,0,18
"506","TACC3","Q9Y6A5","1",4461,3,2.94447267346584,"AF-Q9Y6A5-F1-model_v4","Q9Y6A5-F1",0.259,0.4,1,58.3400047378395,384,279,192,108,12,108
"507","CNTN5","O94779","7",0,1,3.15876785069699,"AF-O94779-F1-model_v4","O94779-F1",0.139,0.398,0,83.084769972938,57,5,0,1,0,1
"508","COL1A2","P08123","1",2136,4,2.4040510163567,"AF-P08123-F1-model_v4","P08123-F1",0.237,0.398,0,54.9991547906161,2020,369,216,32,15,32
"509","KPNA7","A9QM74","1",0,1,4.48145619377159,"AF-A9QM74-F1-model_v4","A9QM74-F1",0.185,0.397,0,85.3285657071339,31,7,5,4,0,4
"510","CASTOR2","A6NHX0","10",0,1,3.003906443899,"AF-A6NHX0-F1-model_v4","A6NHX0-F1",0.332,0.396,0,89.1860590551181,7,5,3,0,0,0
"511","OASL","Q15646","1",618,2,2.47358047907006,"AF-Q15646-F1-model_v4","Q15646-F1",0.34,0.392,0,92.2869968892079,275,51,22,9,0,9
"512","VRTN","Q9H8Y1","1",0,1,4.89401968974146,"AF-Q9H8Y1-F1-model_v4","Q9H8Y1-F1",0.079,0.39,0,70.8945063520871,49,0,0,0,0,0
"513","CEP55","Q53EZ4","1",3299,3,5.27147906582963,"AF-Q53EZ4-F1-model_v4","Q53EZ4-F1",0.284,0.386,0,82.7930478192328,287,218,142,69,8,69
"514","AP1S3","Q96PC3","1",569,6,3.18136576258458,"AF-Q96PC3-F1-model_v4","Q96PC3-F1",0.308,0.385,0,93.2561723602484,42,7,5,3,0,3
"515","ATP2B3","Q16720","1",0,1,2.44653459092965,"AF-Q16720-F1-model_v4","Q16720-F1",0.091,0.385,0,74.7007461260879,123,72,62,7,0,7
"516","UBE2T","Q9NPD8","1",0,1,4.7730447772171,"AF-Q9NPD8-F1-model_v4","Q9NPD8-F1",0.273,0.383,0,86.0270896464646,151,124,75,70,5,70
"517","HLA-DQA1","P01909","1",1688,6,2.33952971389554,"AF-P01909-F1-model_v4","P01909-F1",0.385,0.38,0,88.7141500765697,2015,234,153,36,5,36
"518","MZB1","Q8WU39","34",0,1,3.06388657427559,"AF-Q8WU39-F1-model_v4","Q8WU39-F1",0.198,0.38,0,84.7643547273982,77,32,18,9,1,9
"519","TINCR","A0A2R8Y7D0","1",1235,3,3.13945689160151,"AF-A0A2R8Y7D0-F1-model_v4","A0A2R8Y7D0-F1",0.322,0.379,0,77.317117948718,120,84,65,55,3,55
"520","RRM2","P31350","1",234,2,6.2444741957368,"AF-P31350-F1-model_v4","P31350-F1",0.276,0.377,0,80.1260056925996,943,614,396,135,18,135
"521","CDCA5","Q96FF9","1",0,1,4.42718808088758,"AF-Q96FF9-F1-model_v4","Q96FF9-F1",0.258,0.376,0,63.5050515995872,159,117,74,30,7,30
"522","LAIR2","Q6ISS4","22",0,1,3.05367693755318,"AF-Q6ISS4-F1-model_v4","Q6ISS4-F1",0.218,0.374,0,85.9068760907504,50,17,15,5,0,5
"523","KIF1A","Q12756","1",594,8,3.9215309210918,"AF-Q12756-F1-model_v4","Q12756-F1",0.106,0.373,0,71.0182512847248,364,51,34,7,2,7
"524","RAB19","A4D1S5","13",0,1,5.69509421014115,"AF-A4D1S5-F1-model_v4","A4D1S5-F1",0.119,0.372,0,84.7372653061225,19,5,2,2,0,2
"525","SPC24","Q8NBT2","1",0,1,3.75920460598928,"AF-Q8NBT2-F1-model_v4","Q8NBT2-F1",0.345,0.372,0,91.3933649588868,81,33,14,10,1,10
"526","CPLX2","Q6PUV4","24",0,1,3.46564489333927,"AF-Q6PUV4-F1-model_v4","Q6PUV4-F1",0.413,0.371,0,71.1524231127679,51,11,7,3,0,3
"527","CHRNA6","Q15825","14",0,2,5.52116659495899,"AF-Q15825-F1-model_v4","Q15825-F1",0.334,0.37,0,80.0306131605184,78,16,11,5,0,5
"528","COL11A1","P12107","1",0,1,7.63838968070595,"AF-P12107-F1-model_v4","P12107-F1",0.179,0.37,0,52.8854014255502,592,239,160,57,34,57
"529","CBX2","Q14781","1",8807,11,3.55262393036693,"AF-Q14781-F1-model_v4","Q14781-F1",0.412,0.367,0,57.1826386768448,197,119,66,36,10,36
"530","MAGEA9","P43362","1",309,2,4.63037461861062,"AF-P43362-F1-model_v4","P43362-F1",0.216,0.367,0,76.9868491484185,39,37,29,17,1,17
"531","GNL3L","Q9NVN8","1",0,1,2.94037224529553,"AF-Q9NVN8-F1-model_v4","Q9NVN8-F1",0.138,0.362,0,72.8466702937976,28,21,9,11,0,11
"532","TOM1L1","O75674","1",0,1,2.21424285568946,"AF-O75674-F1-model_v4","O75674-F1",0.33,0.362,0,67.8945149153453,44,18,13,4,0,4
"533","FAM83B","Q5T0W9","1",0,1,3.0737770647369,"AF-Q5T0W9-F1-model_v4","Q5T0W9-F1",0.29,0.361,0,52.026501360376,29,27,15,18,4,18
"534","GATA5","Q9BWX5","1",0,1,3.91071929097854,"AF-Q9BWX5-F1-model_v4","Q9BWX5-F1",0.385,0.36,0,59.9917022742936,308,97,65,26,6,26
"535","GRB7","Q14451","1",0,1,3.60451684491926,"AF-Q14451-F1-model_v4","Q14451-F1",0.214,0.36,0,78.8887791527844,314,233,141,97,14,97
"536","CENPW","Q5EE01","1",2124,11,2.31728892548566,"AF-Q5EE01-F1-model_v4","Q5EE01-F1",0.31,0.353,0,89.6991914893617,63,44,19,9,5,9
"537","KIFC1","Q9BW19","1",6896,5,3.26786101117953,"AF-Q9BW19-F1-model_v4","Q9BW19-F1",0.202,0.353,0,77.8832572975063,195,102,63,49,5,49
"538","MISP","Q8IVT2","1",372,3,4.29760920839928,"AF-Q8IVT2-F1-model_v4","Q8IVT2-F1",0.227,0.353,0,54.6958236179015,201,57,26,7,1,7
"539","COL5A2","P05997","1",0,1,2.08441510102038,"AF-P05997-F1-model_v4","P05997-F1",0.269,0.35,0,53.1025525024534,342,149,92,16,10,16
"540","TLX1","P31314","1",0,1,4.35888742550311,"AF-P31314-F1-model_v4","P31314-F1",0.258,0.349,0,64.977363410596,261,156,121,33,0,33
"541","IFNL1","Q8IU54","1",1234,3,4.80652471072056,"AF-Q8IU54-F1-model_v4","Q8IU54-F1",0.12,0.348,0,83.4935862516213,57,16,5,0,0,0
"542","RABIF","P47224","1",0,1,2.5770767398363,"AF-P47224-F1-model_v4","P47224-F1",0.33,0.348,0,89.0372783505155,29,13,5,2,0,2
"543","LGALS9B","Q3B8N2","1",3142,2,2.44132743549728,"AF-Q3B8N2-F1-model_v4","Q3B8N2-F1",0.12,0.347,0,84.9700679056469,2,2,2,0,0,0
"544","LHX3","Q9UBR4","42",0,1,3.50854205695936,"AF-Q9UBR4-F1-model_v4","Q9UBR4-F1",0.356,0.347,0,69.1123069339468,355,22,11,5,0,5
"545","MIS18A","Q9NYP9","1",0,7,2.10950316655709,"AF-Q9NYP9-F1-model_v4","Q9NYP9-F1",0.239,0.347,0,79.2392693809258,22,5,2,0,0,0
"546","ASF1B","Q9NVP2","1",0,3,4.77149716417664,"AF-Q9NVP2-F1-model_v4","Q9NVP2-F1",0.391,0.346,0,85.6471954314721,116,58,32,26,0,26
"547","ESCO2","Q56NI9","1",0,1,5.13741279882124,"AF-Q56NI9-F1-model_v4","Q56NI9-F1",0.462,0.344,0,58.41526875,139,46,18,14,1,14
"548","CCL18","P55774","1",1786,6,2.56650350335774,"AF-P55774-F1-model_v4","P55774-F1",0.224,0.343,0,87.7419270072993,797,251,179,93,24,93
"549","FCGR3A","P08637","1",622,5,2.39683769094239,"AF-P08637-F1-model_v4","P08637-F1",0.351,0.341,0,85.6387159533074,774,284,210,41,7,41
"550","TFF1","P04155","1",1235,3,5.11011203836945,"AF-P04155-F1-model_v4","P04155-F1",0.319,0.341,0,88.4052922590837,1183,893,730,107,23,107
"551","CCL3L3","P16619","1",0,3,2.32386272482836,"AF-P16619-F1-model_v4","P16619-F1",0.223,0.335,0,90.1158615819209,22,4,2,1,0,1
"552","TONSL","Q96HA7","1",13676,4,2.14795758367923,"AF-Q96HA7-F1-model_v4","Q96HA7-F1",0.187,0.335,0,76.4887099820568,56,24,9,11,3,11
"553","LGALS9C","Q6DKI2","1",8944,3,2.5587632968019,"AF-Q6DKI2-F1-model_v4","Q6DKI2-F1",0.304,0.332,0,84.7577435530086,3,2,1,0,0,0
"554","PSMB3","P49720","1",3123,3,2.28266069610568,"AF-P49720-F1-model_v4","P49720-F1",0.327,0.33,0,97.3788868042527,29,11,8,0,1,0
"555","ULBP1","Q9BZM6","63",0,2,3.03558236038669,"AF-Q9BZM6-F1-model_v4","Q9BZM6-F1",0.149,0.329,0,81.7673248730964,259,162,116,16,8,16
"556","CKMT1A","P12532","17",0,1,3.47732895395186,"AF-P12532-F1-model_v4","P12532-F1",0.049,0.325,0,90.0594288304624,21,12,9,4,0,4
"557","CKMT1B","P12532","17",0,1,2.44536406146503,"AF-P12532-F1-model_v4","P12532-F1",0.049,0.325,0,90.0594288304624,17,6,5,1,0,1
"558","ROBO2","Q9HCK4","5",2,2,2.54676069147548,"AF-Q9HCK4-F1-model_v4","Q9HCK4-F1",0.097,0.325,0,67.1740093984962,402,63,40,13,4,13
"559","OIP5","O43482","1",618,8,2.39940553382418,"AF-O43482-F1-model_v4","O43482-F1",0.193,0.324,0,76.3264083285136,284,172,122,102,9,102
"560","CLSPN","Q9HAW4","1",618,5,5.01763809040306,"AF-Q9HAW4-F1-model_v4","Q9HAW4-F1",0.285,0.322,0,51.8103624351109,153,83,41,6,2,6
"561","TNFSF11","O14788","1",1850,3,2.01627308605847,"AF-O14788-F1-model_v4","O14788-F1",0.35,0.321,0,79.7949520383693,4161,778,550,3,13,3
"562","CLDN9","O95484","1",0,4,2.93466538433081,"AF-O95484-F1-model_v4","O95484-F1",0.387,0.32,0,81.1808573216521,56,26,18,1,1,1
"563","ZWINT","O95229","1",0,1,4.11174896560767,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701,133,88,50,18,7,18
"564","CD80","P33681","1",0,1,2.88400618077306,"AF-P33681-F1-model_v4","P33681-F1",0.123,0.318,0,86.3007672413793,11634,3482,1726,286,97,286
"565","GINS2","Q9Y248","1",0,1,3.42628667760774,"AF-Q9Y248-F1-model_v4","Q9Y248-F1",0.258,0.318,0,93.4044784053156,88,70,47,25,4,25
"566","MACROH2A2","Q9P0M6","1",0,1,2.27303596380432,"AF-Q9P0M6-F1-model_v4","Q9P0M6-F1",0.237,0.316,0,82.9511198009243,37,18,8,6,0,6
"567","EME1","Q96AY2","1",556,2,3.34443262550987,"AF-Q96AY2-F1-model_v4","Q96AY2-F1",0.155,0.315,0,67.9034920993228,193,89,23,19,1,19
"568","FBXO5","Q9UKT4","1",847,2,2.06377311133712,"AF-Q9UKT4-F1-model_v4","Q9UKT4-F1",0.455,0.314,0,60.2745187089403,122,62,32,6,4,6
"569","CRYBA2","P53672","1",0,1,5.88714434163799,"AF-P53672-F1-model_v4","P53672-F1",0.337,0.313,0,93.4789672867223,27,3,3,0,0,0
"570","LTA","P01374","1",618,2,2.68285537907037,"AF-P01374-F1-model_v4","P01374-F1",0.359,0.311,0,84.115329531052,41229,2290,1550,37,37,37
"571","KRT24","Q2M2I5","1",1215,7,5.40743189397681,"AF-Q2M2I5-F1-model_v4","Q2M2I5-F1",0.381,0.31,0,72.0151465629053,19,9,5,1,0,1
"572","LHX9","Q9NQ69","46",0,1,4.21864992778736,"AF-Q9NQ69-F1-model_v4","Q9NQ69-F1",0.188,0.31,0,67.0967404033832,136,12,9,5,4,5
"573","INTS7","Q9NVH2","1",0,1,2.31634338647564,"AF-Q9NVH2-F1-model_v4","Q9NVH2-F1",0.114,0.309,0,87.7481696905016,15,6,3,2,0,2
"574","MAGEC2","Q9UBF1","50",0,1,6.69370450561809,"AF-Q9UBF1-F1-model_v4","Q9UBF1-F1",0.188,0.305,0,66.5505967575026,124,118,97,23,1,23
"575","COL2A1","P02458","1",1321,4,3.03431000485783,"AF-P02458-F1-model_v4","P02458-F1",0.385,0.304,0,53.244126252505,2587,179,61,19,3,19
"576","RTN4R","Q9BZR6","1",0,1,2.10604497629762,"AF-Q9BZR6-F1-model_v4","Q9BZR6-F1",0.24,0.303,0,77.0629635854342,341,30,17,0,1,0
"577","AIM2","O14862","4",0,1,2.56161535318321,"AF-O14862-F1-model_v4","O14862-F1",0.273,0.298,0,84.1440774570698,1485,379,163,138,8,138
"578","E2F1","Q01094","1",6495,7,3.29008998155499,"AF-Q01094-F1-model_v4","Q01094-F1",0.159,0.295,0,63.7350409463148,5195,3454,2217,1147,100,1147
"579","KLHL38","Q2WGJ6","1",0,1,2.3562824255651,"AF-Q2WGJ6-F1-model_v4","Q2WGJ6-F1",0.167,0.295,0,90.5139037666013,8,4,1,1,1,1
"580","BEND3","Q5T5X7","1",618,2,2.30368776815969,"AF-Q5T5X7-F1-model_v4","Q5T5X7-F1",0.249,0.292,0,65.3798239277652,144,25,11,7,0,7
"581","CXCL17","Q6UXB2","1",4009,6,6.37088693052145,"AF-Q6UXB2-F1-model_v4","Q6UXB2-F1",0.06,0.292,0,59.5331502590674,112,62,43,24,1,24
"582","CREB3L4","Q8TEY5","25",0,1,2.49731368150899,"AF-Q8TEY5-F1-model_v4","Q8TEY5-F1",0.036,0.29,0,61.7267728168089,50,26,19,9,0,9
"583","FOXA1","P55317","1",15490,5,2.73731472901321,"AF-P55317-F1-model_v4","P55317-F1",0.266,0.29,0,57.4864323067984,1555,1087,788,343,31,343
"584","SALL4","Q9UJQ4","1",1234,2,2.51517913815675,"AF-Q9UJQ4-F1-model_v4","Q9UJQ4-F1",0.204,0.29,0,51.4478101169293,871,567,415,216,65,216
"585","GINS1","Q14691","1",0,1,4.34173785630497,"AF-Q14691-F1-model_v4","Q14691-F1",0.241,0.287,0,93.3026906385617,71,49,29,14,1,14
"586","DNAJC5B","Q9UF47","31",0,1,3.53162933618104,"AF-Q9UF47-F1-model_v4","Q9UF47-F1",0.16,0.286,0,75.6524633991089,8,3,1,0,0,0
"587","UBE2C","O00762","1",1378,4,5.76134493741749,"AF-O00762-F1-model_v4","O00762-F1",0.355,0.286,0,89.6987066473989,457,376,265,101,19,101
"588","PADI6","Q6TGC4","1",0,1,2.94554262277028,"AF-Q6TGC4-F1-model_v4","Q6TGC4-F1",0.419,0.285,0,85.786683776352,63,10,6,5,0,5
"589","PPP1R1B","Q9UD71","1",0,1,4.01875007560449,"AF-Q9UD71-F1-model_v4","Q9UD71-F1",0.401,0.285,0,66.0413842333954,396,63,54,6,1,6
"590","CCNE1","P24864","1",5984,8,3.44052145985663,"AF-P24864-F1-model_v4","P24864-F1",0.101,0.284,0,79.9765767949106,1087,895,694,107,161,107
"591","CXCL9","Q07325","1",0,4,5.32552291627785,"AF-Q07325-F1-model_v4","Q07325-F1",0.304,0.283,0,87.9239755351682,3513,1011,533,104,45,104
"592","PTK6","Q13882","1",0,1,2.71014817855318,"AF-Q13882-F1-model_v4","Q13882-F1",0.137,0.283,0,89.1669529540481,252,193,141,68,10,68
"593","EPHA8","P29322","32",0,1,2.55068155641895,"AF-P29322-F1-model_v4","P29322-F1",0.095,0.281,0,80.3857456365503,92,41,24,7,3,7
"594","CEACAM5","P06731","1",0,1,4.73099735082161,"AF-P06731-F1-model_v4","P06731-F1",0.251,0.28,0,87.3328605724838,351,292,218,54,8,54
"595","ORM2","P19652","1",618,2,3.03584164655069,"AF-P19652-F1-model_v4","P19652-F1",0.336,0.28,0,91.7151622596154,156,35,21,3,3,3
"596","CD3G","P09693","1",14673,9,3.35943074604823,"AF-P09693-F1-model_v4","P09693-F1",0.292,0.279,0,74.7192350486787,108,45,28,5,2,5
"597","SELPLG","Q14242","1",1234,2,2.12921754172096,"AF-Q14242-F1-model_v4","Q14242-F1",0.376,0.279,0,51.0854746940126,67,21,13,3,0,3
"598","AICDA","Q9GZX7","1",0,1,4.72044858951621,"AF-Q9GZX7-F1-model_v4","Q9GZX7-F1",0.355,0.276,0,88.8149231678487,1348,436,273,15,4,15
"599","RGS4","P49798","1",1891,2,3.12944524524822,"AF-P49798-F1-model_v4","P49798-F1",0.288,0.276,0,80.4281650246305,721,71,42,16,5,16
"600","TERT","O14746","1",5235,12,2.86459103979805,"AF-O14746-F1-model_v4","O14746-F1",0.201,0.276,0,80.6513165829146,40086,7353,4771,1318,207,1318
"601","CLDN25","C9JDP6","1",3133,7,4.70995056272395,"AF-C9JDP6-F1-model_v4","C9JDP6-F1",0.189,0.275,0,82.8411247901511,2,0,0,0,0,0
"602","MSLN","Q13421","1",0,1,4.61303887505309,"AF-Q13421-F1-model_v4","Q13421-F1",0.171,0.275,0,79.0873356686586,829,527,361,29,157,29
"603","ULBP3","Q9BZM4","63",0,2,3.07610343572121,"AF-Q9BZM4-F1-model_v4","Q9BZM4-F1",0.341,0.273,0,82.8701780264497,143,85,68,4,6,4
"604","CFHR4","Q92496","12",0,1,2.92936359547227,"AF-Q92496-F1-model_v4","Q92496-F1",0.394,0.27,0,87.9684548232213,68,11,9,2,0,2
"605","AP1M2","Q9Y6Q5","1",1435,6,2.6593338835323,"AF-Q9Y6Q5-F1-model_v4","Q9Y6Q5-F1",0.188,0.268,0,93.091293078056,40,10,7,1,0,1
"606","ADAM2","Q99965","3",1,2,3.52117854252547,"AF-Q99965-F1-model_v4","Q99965-F1",0.209,0.267,0,81.3142547660312,131,15,8,3,0,3
"607","TYRP1","P17643","1",0,1,2.42054470355912,"AF-P17643-F1-model_v4","P17643-F1",0.313,0.266,0,91.3425678203929,966,325,183,22,4,22
"608","SYTL5","Q8TDW5","13",0,1,2.08489345060411,"AF-Q8TDW5-F1-model_v4","Q8TDW5-F1",0.028,0.265,0,65.3593540502793,11,4,2,2,0,2
"609","IGF2BP1","Q9NZI8","1",618,2,4.76716499986032,"AF-Q9NZI8-F1-model_v4","Q9NZI8-F1",0.275,0.261,0,78.2643129343197,642,428,280,148,25,148
"610","LAG3","P18627","1",0,2,2.03881272048127,"AF-P18627-F1-model_v4","P18627-F1",0.331,0.261,0,78.2534908911866,2364,1598,971,274,54,274
"611","IL1B","P01584","1",0,1,2.3749633798099,"AF-P01584-F1-model_v4","P01584-F1",0.104,0.259,0,75.9246709916589,10101,1602,865,81,51,81
"612","SIGLEC8","Q9NYZ4","1",0,1,2.09967350360991,"AF-Q9NYZ4-F1-model_v4","Q9NYZ4-F1",0.2,0.257,0,74.7987072143233,169,16,12,6,0,6
"613","F13B","P05160","1",0,1,3.29623643572199,"AF-P05160-F1-model_v4","P05160-F1",0.115,0.256,0,81.3798922698923,158,8,6,1,0,1
"614","KIF18A","Q8NI77","1",0,3,4.21062646306885,"AF-Q8NI77-F1-model_v4","Q8NI77-F1",0.186,0.256,0,67.7410391061453,153,87,48,34,2,34
"615","FAM167A","Q96KS9","34",0,1,2.90622512901213,"AF-Q96KS9-F1-model_v4","Q96KS9-F1",0.247,0.255,0,72.6644876325088,37,6,2,1,0,1
"616","NACC1","Q96RE7","1",618,2,2.0194472524534,"AF-Q96RE7-F1-model_v4","Q96RE7-F1",0.205,0.255,0,64.2152070858283,104,74,56,19,22,19
"617","E2F7","Q96AV8","1",1235,3,4.14561373581077,"AF-Q96AV8-F1-model_v4","Q96AV8-F1",0.108,0.254,0,51.2724935952178,232,179,103,83,2,83
"618","IL19","Q9UHD0","1",618,2,5.24482701152949,"AF-Q9UHD0-F1-model_v4","Q9UHD0-F1",0.382,0.254,0,87.7833030726257,428,59,28,8,2,8
"619","EPCAM","P16422","1",618,2,3.93150992997537,"AF-P16422-F1-model_v4","P16422-F1",0.289,0.252,0,87.506487704918,10029,5857,4248,770,491,770
"620","COLEC10","Q9Y6Z7","1",0,4,2.9832021580344,"AF-Q9Y6Z7-F1-model_v4","Q9Y6Z7-F1",0.301,0.248,0,81.6415055762082,41,14,4,5,0,5
"621","SPRR1A","P35321","1",0,2,3.37570858622939,"AF-P35321-F1-model_v4","P35321-F1",0.331,0.248,0,69.3737991266376,104,34,19,7,1,7
"622","CD8B","P10966","1",0,1,2.0110020402651,"AF-P10966-F1-model_v4","P10966-F1",0.38,0.246,0,82.3966646634615,106,49,31,1,0,1
"623","CLEC4C","Q8WTT0","1",0,1,4.40123146426187,"AF-Q8WTT0-F1-model_v4","Q8WTT0-F1",0.182,0.245,0,91.6932120523024,143,45,38,0,2,0
"624","PCDH10","Q9P2E7","1",0,1,3.46999102169398,"AF-Q9P2E7-F1-model_v4","Q9P2E7-F1",0.092,0.243,0,74.0610170132325,151,88,77,41,0,41
"625","RAD51AP1","Q96B01","1",3032,7,3.10471583612347,"AF-Q96B01-F1-model_v4","Q96B01-F1",0.122,0.242,0,58.7984421364985,102,69,43,25,10,25
"626","BMP8A","Q7Z5Y6","1",0,1,4.84069726396175,"AF-Q7Z5Y6-F1-model_v4","Q7Z5Y6-F1",0.222,0.241,0,76.7478031746032,55,15,9,4,2,4
"627","KRT3","P12035","1",0,5,2.82040293235439,"AF-P12035-F1-model_v4","P12035-F1",0.447,0.24,0,66.9319315673289,81,11,6,0,0,0
"628","LILRB4","Q8NHJ6","1",0,1,2.51954000692009,"AF-Q8NHJ6-F1-model_v4","Q8NHJ6-F1",0.423,0.24,0,66.7008059873345,212,75,37,25,0,25
"629","ULBP2","Q9BZM5","63",0,2,2.2239545828824,"AF-Q9BZM5-F1-model_v4","Q9BZM5-F1",0.475,0.24,0,83.118721961398,335,235,179,30,10,30
"630","S100A8","P05109","1",2831,4,3.78528776695925,"AF-P05109-F1-model_v4","P05109-F1",0.128,0.237,0,93.0339659685864,2505,689,386,232,11,232
"631","CCL22","O00626","1",0,3,2.64866361052071,"AF-O00626-F1-model_v4","O00626-F1",0.417,0.236,0,88.7317876344086,1567,472,300,83,20,83
"632","CDT1","Q9H211","1",0,2,3.69715319155858,"AF-Q9H211-F1-model_v4","Q9H211-F1",0.393,0.234,0,74.9077927289896,669,271,102,70,9,70
"633","COL8A1","P27658","21",0,1,2.28995425208088,"AF-P27658-F1-model_v4","P27658-F1",0.037,0.234,0,59.4367760617761,142,50,25,12,1,12
"634","H2AC11","P0C0S8","1",0,3,4.37058455173079,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,1,1,0,0,0
"635","H2AC13","P0C0S8","1",0,3,6.22632922794479,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,1,0,0,0,0
"636","H2AC16","P0C0S8","1",0,3,3.34023912915346,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,0,0,0,0,0,0
"637","H2AC17","P0C0S8","1",0,3,6.1064474574792,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762,1,0,0,0,0,0
"638","CLDN1","O95832","1",8038,5,2.1428641669707,"AF-O95832-F1-model_v4","O95832-F1",0.392,0.231,0,84.7003894472362,1310,468,367,35,18,35
"639","H2AC8","P04908","1",1900,5,3.2539973398831,"AF-P04908-F1-model_v4","P04908-F1",0.384,0.231,0,91.0890261044177,1,0,0,0,0,0
"640","CXCL10","P02778","1",12408,8,5.56695026094976,"AF-P02778-F1-model_v4","P02778-F1",0.109,0.23,0,90.0851058201058,9129,1939,1019,261,73,261
"641","H2AC14","Q99878","1",2469,10,4.16507724252607,"AF-Q99878-F1-model_v4","Q99878-F1",0.443,0.23,0,91.9054989816701,0,0,0,0,0,0
"642","CDC25A","P30304","1",1234,2,3.61937645820577,"AF-P30304-F1-model_v4","P30304-F1",0.261,0.229,0,63.5796743849493,1252,850,551,223,37,223
"643","CD300LF","Q8TDQ1","1",0,1,2.33210616391027,"AF-Q8TDQ1-F1-model_v4","Q8TDQ1-F1",0.335,0.228,0,73.316278659612,66,8,4,0,0,0
"644","H3C14","Q71DI3","1",0,2,3.02530569707078,"AF-Q71DI3-F1-model_v4","Q71DI3-F1",0.089,0.228,0,87.3041813135985,1,1,1,1,0,1
"645","BMPR1B","O00238","1",1334,2,4.09000863486305,"AF-O00238-F1-model_v4","O00238-F1",0.206,0.225,0,85.1282622868606,535,118,69,18,16,18
"646","CCL7","P80098","1",0,3,3.38370715803993,"AF-P80098-F1-model_v4","P80098-F1",0.36,0.225,0,85.5789910600255,1077,217,103,30,6,30
"647","CDH1","P12830","1",7997,9,3.09771106019512,"AF-P12830-F1-model_v4","P12830-F1",0.076,0.224,0,79.8905516739447,5796,4441,3420,649,232,649
"648","JPT2","Q9H910","43",0,1,2.4359102548437,"AF-Q9H910-F1-model_v4","Q9H910-F1",0.227,0.224,0,61.095648476258,21,8,6,0,0,0
"649","CD79A","P11912","1",620,5,3.13031503223849,"AF-P11912-F1-model_v4","P11912-F1",0.301,0.223,0,78.1785471055619,2010,1327,1071,60,16,60
