"","uniprot_gn_id","external_gene_name","ensembl_gene_id","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"4780","Q99715","COL12A1","ENSG00000111799","1",11304,3,"AF-Q99715-F5-model_v4","Q99715-F5",0.279,0.651,2,85.1323825719276
"4781","Q99715","COL12A1","ENSG00000111799","1",11304,3,"AF-Q99715-F9-model_v4","Q99715-F9",0.058,0.173,0,79.4908817446888
"4782","Q99715","COL12A1","ENSG00000111799","1",11304,3,"AF-Q99715-F3-model_v4","Q99715-F3",0.155,0.532,2,83.8141281628163
"4783","Q99715","COL12A1","ENSG00000111799","1",11304,3,"AF-Q99715-F7-model_v4","Q99715-F7",0.059,0.086,0,83.1910622543194
"4784","Q99715","COL12A1","ENSG00000111799","1",11304,3,"AF-Q99715-F6-model_v4","Q99715-F6",0.125,0.415,1,85.1398717713867
"4785","Q99717","SMAD5","ENSG00000113658","1",14968,8,"AF-Q99717-F1-model_v4","Q99717-F1",0.417,0.793,1,82.1017645459489
"4786","Q99732","LITAF","ENSG00000189067","1",14636,3,"AF-Q99732-F1-model_v4","Q99732-F1",0.047,0.089,0,71.5655322715842
"4787","Q99741","CDC6","ENSG00000094804","1",0,1,"AF-Q99741-F1-model_v4","Q99741-F1",0.244,0.922,2,69.8394804010939
"4788","Q99743","NPAS2","ENSG00000170485","1",29346,4,"AF-Q99743-F1-model_v4","Q99743-F1",0.017,0.467,1,61.8175348837209
"4789","Q99759","MAP3K3","ENSG00000198909","1",153,4,"AF-Q99759-F1-model_v4","Q99759-F1",0.083,0.278,0,67.1993771348202
"4790","Q99797","MIPEP","ENSG00000027001","1",20318,5,"AF-Q99797-F1-model_v4","Q99797-F1",0.12,0.735,2,90.3623697686738
"4791","Q99805","TM9SF2","ENSG00000125304","1",50275,6,"AF-Q99805-F1-model_v4","Q99805-F1",0.199,0.928,2,85.2289439252337
"4792","Q99808","SLC29A1","ENSG00000112759","1",70,3,"AF-Q99808-F1-model_v4","Q99808-F1",0.065,0.721,1,87.9108192090395
"4793","Q99814","EPAS1","ENSG00000116016","1",38630,4,"AF-Q99814-F1-model_v4","Q99814-F1",0.301,0.893,4,59.4189602129862
"4794","Q99828","CIB1","ENSG00000185043","1",0,3,"AF-Q99828-F1-model_v4","Q99828-F1",0.147,0.561,1,76.0937328094303
"4795","Q99829","CPNE1","ENSG00000214078","1",38179,5,"AF-Q99829-F1-model_v4","Q99829-F1",0.169,0.378,0,92.451074260995
"4796","Q99832","CCT7","ENSG00000135624","1",28802,6,"AF-Q99832-F1-model_v4","Q99832-F1",0.241,0.851,1,89.035361691901
"4797","Q99848","EBNA1BP2","ENSG00000117395","1",31925,4,"AF-Q99848-F1-model_v4","Q99848-F1",0.327,0.881,1,75.9078717320261
"4798","Q99933","BAG1","ENSG00000107262","1",17464,5,"AF-Q99933-F1-model_v4","Q99933-F1",0.341,0.216,0,63.2696537753223
"4799","Q99973","TEP1","ENSG00000129566","1",29391,6,"AF-Q99973-F1-model_v4","Q99973-F1",0.121,0.176,0,68.7034112812485
"4800","Q99985","SEMA3C","ENSG00000075223","1",1067,2,"AF-Q99985-F1-model_v4","Q99985-F1",0.181,0.47,1,85.5279248120301
"4801","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F8-model_v4","Q99996-F8",0.156,0.974,3,70.6151337086559
"4802","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F11-model_v4","Q99996-F11",0.311,0.546,1,72.6901582556708
"4803","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F14-model_v4","Q99996-F14",0.142,0.624,1,70.3296131234591
"4804","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F12-model_v4","Q99996-F12",0.331,0.711,3,70.8484267678997
"4805","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F7-model_v4","Q99996-F7",0.459,0.935,1,68.0600035100035
"4806","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F1-model_v4","Q99996-F1",0.203,0.94,1,70.1014770039422
"4807","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F6-model_v4","Q99996-F6",0.117,0.917,2,67.2893591549296
"4808","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F10-model_v4","Q99996-F10",0.158,0.811,1,71.9199081839852
"4809","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F2-model_v4","Q99996-F2",0.184,0.878,5,68.6498828978415
"4810","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F13-model_v4","Q99996-F13",0.267,0.559,1,70.9049858482222
"4811","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F5-model_v4","Q99996-F5",0.215,0.472,2,67.8639662595554
"4812","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F4-model_v4","Q99996-F4",0.156,0.359,0,67.4205535997184
"4813","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F3-model_v4","Q99996-F3",0.161,0.297,0,66.9807791524085
"4814","Q99996","AKAP9","ENSG00000127914","1",10485,3,"AF-Q99996-F9-model_v4","Q99996-F9",0.161,0.927,2,70.4065627759138
"4815","Q9BPW9","DHRS9","ENSG00000073737","1",5099,3,"AF-Q9BPW9-F1-model_v4","Q9BPW9-F1",0.085,0.97,1,94.2885858178888
"4816","Q9BPX3","NCAPG","ENSG00000109805","1",44535,6,"AF-Q9BPX3-F1-model_v4","Q9BPX3-F1",0.163,0.655,1,82.5022967581047
"4817","Q9BPX6","MICU1","ENSG00000107745","1",132343,5,"AF-Q9BPX6-F1-model_v4","Q9BPX6-F1",0.307,0.504,1,77.2196385542169
"4818","Q9BPY8","HOPX","ENSG00000171476","1",4487,3,"AF-Q9BPY8-F1-model_v4","Q9BPY8-F1",0.317,0.136,0,83.6804835924007
"4819","Q9BQ39","DDX50","ENSG00000107625","1",1230,8,"AF-Q9BQ39-F1-model_v4","Q9BQ39-F1",0.135,0.599,4,72.883735126746
"4820","Q9BQ52","ELAC2","ENSG00000006744","1",21336,4,"AF-Q9BQ52-F1-model_v4","Q9BQ52-F1",0.165,0.223,0,82.8625088830527
"4821","Q9BQ67","GRWD1","ENSG00000105447","1",0,1,"AF-Q9BQ67-F1-model_v4","Q9BQ67-F1",0.232,0.654,1,89.0940713053479
"4822","Q9BQ70","TCF25","ENSG00000141002","1",36215,5,"AF-Q9BQ70-F1-model_v4","Q9BQ70-F1",0.135,0.625,2,72.7327628407194
"4823","Q9BQC3","DPH2","ENSG00000132768","1",5178,5,"AF-Q9BQC3-F1-model_v4","Q9BQC3-F1",0.227,0.708,2,83.5476376021798
"4824","Q9BQE9","BCL7B","ENSG00000106635","1",3657,3,"AF-Q9BQE9-F1-model_v4","Q9BQE9-F1",0.272,0.227,0,64.0810262989096
"4825","Q9BQF6","SENP7","ENSG00000138468","1",2916,4,"AF-Q9BQF6-F1-model_v4","Q9BQF6-F1",0.096,0.059,0,56.9350172516359
"4826","Q9BQG0","MYBBP1A","ENSG00000132382","1",4,2,"AF-Q9BQG0-F1-model_v4","Q9BQG0-F1",0.173,0.775,3,75.1040611270296
"4827","Q9BQG2","NUDT12","ENSG00000112874","1",0,2,"AF-Q9BQG2-F1-model_v4","Q9BQG2-F1",0.154,0.792,1,87.3425402455662
"4828","Q9BQJ4","TMEM47","ENSG00000147027","1",0,2,"AF-Q9BQJ4-F1-model_v4","Q9BQJ4-F1",0.279,0.632,1,85.9957234042553
"4829","Q9BQK8","LPIN3","ENSG00000132793","1",8919,8,"AF-Q9BQK8-F1-model_v4","Q9BQK8-F1",0.084,0.371,0,61.3398378542203
"4830","Q9BQP7","MGME1","ENSG00000125871","1",16240,3,"AF-Q9BQP7-F1-model_v4","Q9BQP7-F1",0.232,0.664,3,76.2384421204472
"4831","Q9BQS7","HEPH","ENSG00000089472","1",175,3,"AF-Q9BQS7-F1-model_v4","Q9BQS7-F1",0.288,0.895,2,89.662720356483
"4832","Q9BQS8","FYCO1","ENSG00000163820","1",2079,3,"AF-Q9BQS8-F1-model_v4","Q9BQS8-F1",0.148,0.516,1,74.2768071105034
"4833","Q9BQT9","CLSTN3","ENSG00000139182","1",439883,10,"AF-Q9BQT9-F1-model_v4","Q9BQT9-F1",0.032,0.586,1,78.379358166957
"4834","Q9BR61","ACBD6","ENSG00000230124","1",23115,5,"AF-Q9BR61-F1-model_v4","Q9BR61-F1",0.299,0.308,0,79.0182191780822
"4835","Q9BRB3","PIGQ","ENSG00000007541","1",665,3,"AF-Q9BRB3-F1-model_v4","Q9BRB3-F1",0.067,0.922,3,64.5129269937616
"4836","Q9BRG1","VPS25","ENSG00000131475","1",1468,4,"AF-Q9BRG1-F1-model_v4","Q9BRG1-F1",0.28,0.65,1,92.8903005464481
"4837","Q9BRG2","SH2D3A","ENSG00000125731","1",0,2,"AF-Q9BRG2-F1-model_v4","Q9BRG2-F1",0.072,0.721,1,76.8963480613165
"4838","Q9BRJ2","MRPL45","ENSG00000278845","1",4597,4,"AF-Q9BRJ2-F1-model_v4","Q9BRJ2-F1",0.166,0.42,1,80.6800763665595
"4839","Q9BRJ6","C7orf50","ENSG00000146540","1",110785,13,"AF-Q9BRJ6-F1-model_v4","Q9BRJ6-F1",0.238,0.28,0,75.238120978121
"4840","Q9BRK3","MXRA8","ENSG00000162576","1",17040,7,"AF-Q9BRK3-F1-model_v4","Q9BRK3-F1",0.095,0.085,0,76.0893429394813
"4841","Q9BRK4","LZTS2","ENSG00000107816","1",34343,6,"AF-Q9BRK4-F1-model_v4","Q9BRK4-F1",0.37,0.668,1,68.6193912703073
"4842","Q9BRL7","SEC22C","ENSG00000093183","1",3481,2,"AF-Q9BRL7-F1-model_v4","Q9BRL7-F1",0.392,0.554,2,82.8987479201331
"4843","Q9BRN9","TM2D3","ENSG00000184277","1",30217,4,"AF-Q9BRN9-F1-model_v4","Q9BRN9-F1",0.389,0.611,1,80.3442457805907
"4844","Q9BRQ0","PYGO2","ENSG00000163348","1",16591,5,"AF-Q9BRQ0-F1-model_v4","Q9BRQ0-F1",0.15,0.274,0,56.6498379869011
"4845","Q9BRQ8","AIFM2","ENSG00000042286","1",5099,2,"AF-Q9BRQ8-F1-model_v4","Q9BRQ8-F1",0.241,0.716,2,95.8216245614035
"4846","Q9BRR8","GPATCH1","ENSG00000076650","1",1460,3,"AF-Q9BRR8-F1-model_v4","Q9BRR8-F1",0.26,0.844,1,59.0047815333883
"4847","Q9BRS2","RIOK1","ENSG00000124784","1",2083,4,"AF-Q9BRS2-F1-model_v4","Q9BRS2-F1",0.037,0.074,0,69.9156576655052
"4848","Q9BRT6","LLPH","ENSG00000139233","1",10825,3,"AF-Q9BRT6-F1-model_v4","Q9BRT6-F1",0.23,0.126,0,74.790856873823
"4849","Q9BRZ2","TRIM56","ENSG00000169871","1",62942,4,"AF-Q9BRZ2-F1-model_v4","Q9BRZ2-F1",0.266,0.894,2,77.8112390619531
"4850","Q9BS16","CENPK","ENSG00000123219","1",0,1,"AF-Q9BS16-F1-model_v4","Q9BS16-F1",0.253,0.599,1,81.7073108108108
"4851","Q9BS26","ERP44","ENSG00000023318","1",21248,4,"AF-Q9BS26-F1-model_v4","Q9BS26-F1",0.11,0.336,0,89.8219933554817
"4852","Q9BS91","SLC35A5","ENSG00000138459","1",8325,5,"AF-Q9BS91-F1-model_v4","Q9BS91-F1",0.469,0.883,3,76.4407712532866
"4853","Q9BSC4","NOL10","ENSG00000115761","1",333872,6,"AF-Q9BSC4-F1-model_v4","Q9BSC4-F1",0.048,0.098,0,77.7774363057325
"4854","Q9BSD3","RHNO1","ENSG00000171792","1",469,2,"AF-Q9BSD3-F1-model_v4","Q9BSD3-F1",0.284,0.704,1,65.2093833067517
"4855","Q9BSF0","C2orf88","ENSG00000187699","1",9667,3,"AF-Q9BSF0-F1-model_v4","Q9BSF0-F1",0.219,0.062,0,71.0881355932203
"4856","Q9BSJ8","ESYT1","ENSG00000139641","1",10749,3,"AF-Q9BSJ8-F1-model_v4","Q9BSJ8-F1",0.057,0.418,1,78.722142279709
"4857","Q9BSK1","ZNF577","ENSG00000161551","1",1,3,"AF-Q9BSK1-F1-model_v4","Q9BSK1-F1",0.125,0.481,1,64.2450662509743
"4858","Q9BSL1","UBAC1","ENSG00000130560","1",0,1,"AF-Q9BSL1-F1-model_v4","Q9BSL1-F1",0.235,0.422,1,74.9142178155493
"4859","Q9BSQ5","CCM2","ENSG00000136280","1",26519,3,"AF-Q9BSQ5-F1-model_v4","Q9BSQ5-F1",0.372,0.385,0,67.5894552869211
"4860","Q9BSR8","YIPF4","ENSG00000119820","1",2421,3,"AF-Q9BSR8-F1-model_v4","Q9BSR8-F1",0.145,0.404,1,70.5240052083333
"4861","Q9BST9","RTKN","ENSG00000114993","1",1065,3,"AF-Q9BST9-F1-model_v4","Q9BST9-F1",0.115,0.793,1,72.7382223232553
"4862","Q9BSW7","SYT17","ENSG00000103528","1",13872,6,"AF-Q9BSW7-F1-model_v4","Q9BSW7-F1",0.153,0.533,1,71.363375560834
"4863","Q9BSY9","DESI2","ENSG00000121644","1",0,1,"AF-Q9BSY9-F1-model_v4","Q9BSY9-F1",0.155,0.64,1,85.7536863004633
"4864","Q9BT09","CNPY3","ENSG00000137161","1",482,2,"AF-Q9BT09-F1-model_v4","Q9BT09-F1",0.193,0.693,1,73.6501669758813
"4865","Q9BT22","ALG1","ENSG00000033011","1",201,4,"AF-Q9BT22-F1-model_v4","Q9BT22-F1",0.339,0.821,3,93.17149932341
"4866","Q9BT88","SYT11","ENSG00000132718","1",12124,12,"AF-Q9BT88-F1-model_v4","Q9BT88-F1",0.222,0.189,0,76.462093639576
"4867","Q9BTC8","MTA3","ENSG00000057935","1",0,3,"AF-Q9BTC8-F1-model_v4","Q9BTC8-F1",0.107,0.481,1,79.0550453108535
"4868","Q9BTE3","MCMBP","ENSG00000197771","1",1,2,"AF-Q9BTE3-F1-model_v4","Q9BTE3-F1",0.423,0.443,1,81.1478453146308
"4869","Q9BTF0","THUMPD2","ENSG00000138050","1",316,4,"AF-Q9BTF0-F1-model_v4","Q9BTF0-F1",0.089,0.211,0,74.2867616645649
"4870","Q9BTL4","IER2","ENSG00000160888","1",0,2,"AF-Q9BTL4-F1-model_v4","Q9BTL4-F1",0.178,0.321,0,64.6547813238771
"4871","Q9BTT0","ANP32E","ENSG00000143401","1",5099,3,"AF-Q9BTT0-F1-model_v4","Q9BTT0-F1",0.148,0.553,1,76.5418592730662
"4872","Q9BTT6","LRRC1","ENSG00000137269","1",185,2,"AF-Q9BTT6-F1-model_v4","Q9BTT6-F1",0.179,0.201,0,85.5741664662016
"4873","Q9BTV6","DPH7","ENSG00000148399","1",46623,8,"AF-Q9BTV6-F1-model_v4","Q9BTV6-F1",0.43,0.6,1,81.7771597300337
"4874","Q9BTW9","TBCD","ENSG00000141556","1",49138,5,"AF-Q9BTW9-F1-model_v4","Q9BTW9-F1",0.334,0.426,1,90.5520403780069
"4875","Q9BTX1","NDC1","ENSG00000058804","1",96966,8,"AF-Q9BTX1-F1-model_v4","Q9BTX1-F1",0.385,0.878,3,76.4172512991834
"4876","Q9BU23","LMF2","ENSG00000100258","1",3858,3,"AF-Q9BU23-F1-model_v4","Q9BU23-F1",0.127,0.812,2,87.5728690118437
"4877","Q9BUB4","ADAT1","ENSG00000065457","1",25,3,"AF-Q9BUB4-F1-model_v4","Q9BUB4-F1",0.426,0.903,1,82.1999974299666
"4878","Q9BUB5","MKNK1","ENSG00000079277","1",1762,4,"AF-Q9BUB5-F1-model_v4","Q9BUB5-F1",0.04,0.258,0,72.4959233546237
"4879","Q9BUB7","TMEM70","ENSG00000175606","1",0,3,"AF-Q9BUB7-F1-model_v4","Q9BUB7-F1",0.409,0.667,1,73.0378190709046
"4880","Q9BUD6","SPON2","ENSG00000159674","1",32330,4,"AF-Q9BUD6-F1-model_v4","Q9BUD6-F1",0.364,0.339,0,88.4400950495049
"4881","Q9BUE0","MED18","ENSG00000130772","1",913,3,"AF-Q9BUE0-F1-model_v4","Q9BUE0-F1",0.154,0.488,1,89.6459539672926
"4882","Q9BUF5","TUBB6","ENSG00000176014","1",5953,4,"AF-Q9BUF5-F1-model_v4","Q9BUF5-F1",0.249,0.771,1,92.1570403202745
"4883","Q9BUF7","CRB3","ENSG00000130545","1",27711,9,"AF-Q9BUF7-F1-model_v4","Q9BUF7-F1",0.297,0.7,1,70.3484105960265
"4884","Q9BUK0","CHCHD7","ENSG00000170791","1",0,2,"AF-Q9BUK0-F1-model_v4","Q9BUK0-F1",0.237,0.307,0,84.6355965909091
"4885","Q9BUL8","PDCD10","ENSG00000114209","1",41621,5,"AF-Q9BUL8-F1-model_v4","Q9BUL8-F1",0.294,0.54,1,90.9081246393537
"4886","Q9BUM1","G6PC3","ENSG00000141349","1",0,1,"AF-Q9BUM1-F1-model_v4","Q9BUM1-F1",0.392,0.903,2,93.2480787458987
"4887","Q9BUP3","HTATIP2","ENSG00000109854","1",71638,10,"AF-Q9BUP3-F1-model_v4","Q9BUP3-F1",0.061,0.576,1,89.3425892857143
"4888","Q9BUT1","BDH2","ENSG00000164039","1",4515,4,"AF-Q9BUT1-F1-model_v4","Q9BUT1-F1",0.315,0.413,1,97.3831106360235
"4889","Q9BUU2","METTL22","ENSG00000067365","1",8720,6,"AF-Q9BUU2-F1-model_v4","Q9BUU2-F1",0.158,0.111,0,77.462828379674
"4890","Q9BUY5","ZNF426","ENSG00000130818","1",7085,4,"AF-Q9BUY5-F1-model_v4","Q9BUY5-F1",0.076,0.481,1,64.6149467964682
"4891","Q9BV35","SLC25A23","ENSG00000125648","1",13044,4,"AF-Q9BV35-F1-model_v4","Q9BV35-F1",0.238,0.72,2,79.6102144408252
"4892","Q9BV40","VAMP8","ENSG00000118640","1",676,5,"AF-Q9BV40-F1-model_v4","Q9BV40-F1",0.286,0.35,0,90.4586815920398
"4893","Q9BV57","ADI1","ENSG00000182551","1",9980,3,"AF-Q9BV57-F1-model_v4","Q9BV57-F1",0.266,0.765,1,96.6932608695652
"4894","Q9BV73","CEP250","ENSG00000126001","1",22,2,"AF-Q9BV73-F1-model_v4","Q9BV73-F1",0.151,0.063,0,63.2287984771574
"4895","Q9BVG4","PBDC1","ENSG00000102390","1",0,1,"AF-Q9BVG4-F1-model_v4","Q9BVG4-F1",0.205,0.169,0,76.7616056799563
"4896","Q9BVG8","KIFC3","ENSG00000140859","1",126632,5,"AF-Q9BVG8-F1-model_v4","Q9BVG8-F1",0.145,0.147,0,74.3039487021963
"4897","Q9BVK2","ALG8","ENSG00000159063","1",21707,3,"AF-Q9BVK2-F1-model_v4","Q9BVK2-F1",0.117,0.967,5,91.8854545454546
"4898","Q9BVN2","RUSC1","ENSG00000160753","1",296,3,"AF-Q9BVN2-F1-model_v4","Q9BVN2-F1",0.168,0.517,1,54.5804022395757
"4899","Q9BVP2","GNL3","ENSG00000163938","1",33114,4,"AF-Q9BVP2-F1-model_v4","Q9BVP2-F1",0.321,0.407,1,75.3267922794118
"4900","Q9BVS5","TRMT61B","ENSG00000171103","1",73199,4,"AF-Q9BVS5-F1-model_v4","Q9BVS5-F1",0.436,0.235,0,72.6615860215054
"4901","Q9BW04","C1orf116","ENSG00000182795","1",5133,3,"AF-Q9BW04-F1-model_v4","Q9BW04-F1",0.391,0.302,0,54.3898486534609
"4902","Q9BW19","KIFC1","ENSG00000237649","1",0,1,"AF-Q9BW19-F1-model_v4","Q9BW19-F1",0.202,0.353,0,77.8832572975063
"4903","Q9BW27","NUP85","ENSG00000125450","1",43136,4,"AF-Q9BW27-F1-model_v4","Q9BW27-F1",0.183,0.577,1,84.5032212725546
"4904","Q9BW62","KATNAL1","ENSG00000102781","1",16385,4,"AF-Q9BW62-F1-model_v4","Q9BW62-F1",0.188,0.535,2,77.0048030888031
"4905","Q9BW91","NUDT9","ENSG00000170502","1",18490,4,"AF-Q9BW91-F1-model_v4","Q9BW91-F1",0.215,0.784,1,85.4258469350744
"4906","Q9BW92","TARS2","ENSG00000143374","1",56899,4,"AF-Q9BW92-F1-model_v4","Q9BW92-F1",0.101,0.85,1,90.7760835372247
"4907","Q9BWH2","FUNDC2","ENSG00000165775","1",140889,5,"AF-Q9BWH2-F1-model_v4","Q9BWH2-F1",0.086,0.617,3,66.7395339273475
"4908","Q9BWH6","RPAP1","ENSG00000103932","1",0,1,"AF-Q9BWH6-F1-model_v4","Q9BWH6-F1",0.138,0.754,2,75.0135707643667
"4909","Q9BWL3","C1orf43","ENSG00000143612","1",7256,5,"AF-Q9BWL3-F1-model_v4","Q9BWL3-F1",0.361,0.303,0,73.2554388560158
"4910","Q9BWP8","COLEC11","ENSG00000118004","1",98,4,"AF-Q9BWP8-F1-model_v4","Q9BWP8-F1",0.402,0.441,1,80.2139690464303
"4911","Q9BWS9","CHID1","ENSG00000177830","1",4317,3,"AF-Q9BWS9-F1-model_v4","Q9BWS9-F1",0.413,0.215,0,91.5731297229219
"4912","Q9BWT1","CDCA7","ENSG00000144354","1",8468,4,"AF-Q9BWT1-F1-model_v4","Q9BWT1-F1",0.158,0.087,0,66.7129878869448
"4913","Q9BWT3","PAPOLG","ENSG00000115421","1",5168,4,"AF-Q9BWT3-F1-model_v4","Q9BWT3-F1",0.092,0.476,1,75.4017535138841
"4914","Q9BWU1","CDK19","ENSG00000155111","1",5267,4,"AF-Q9BWU1-F1-model_v4","Q9BWU1-F1",0.187,0.447,1,77.9729955067399
"4915","Q9BWV1","BOC","ENSG00000144857","1",38923,6,"AF-Q9BWV1-F1-model_v4","Q9BWV1-F1",0.147,0.886,1,64.8205434654747
"4916","Q9BX26","SYCP2","ENSG00000196074","1",17164,4,"AF-Q9BX26-F1-model_v4","Q9BX26-F1",0.171,0.553,1,54.6307512385284
"4917","Q9BX40","LSM14B","ENSG00000149657","1",34776,8,"AF-Q9BX40-F1-model_v4","Q9BX40-F1",0.307,0.206,0,63.5915587044534
"4918","Q9BX59","TAPBPL","ENSG00000139192","1",34523,5,"AF-Q9BX59-F1-model_v4","Q9BX59-F1",0.215,0.422,1,79.3847217490062
"4919","Q9BX63","BRIP1","ENSG00000136492","1",5099,3,"AF-Q9BX63-F1-model_v4","Q9BX63-F1",0.061,0.665,1,64.8641492265696
"4920","Q9BX70","BTBD2","ENSG00000133243","1",166,6,"AF-Q9BX70-F1-model_v4","Q9BX70-F1",0.069,0.758,1,85.022118902439
"4921","Q9BX74","TM2D1","ENSG00000162604","1",6396,5,"AF-Q9BX74-F1-model_v4","Q9BX74-F1",0.446,0.667,1,82.9848155216285
"4922","Q9BX82","ZNF471","ENSG00000196263","1",0,1,"AF-Q9BX82-F1-model_v4","Q9BX82-F1",0.364,0.605,1,72.8868379910104
"4923","Q9BX95","SGPP1","ENSG00000126821","1",13033,6,"AF-Q9BX95-F1-model_v4","Q9BX95-F1",0.329,0.962,4,81.8956313204276
"4924","Q9BXB1","LGR4","ENSG00000205213","1",5792,5,"AF-Q9BXB1-F1-model_v4","Q9BXB1-F1",0.328,0.799,3,79.0091715412869
"4925","Q9BXB4","OSBPL11","ENSG00000144909","1",6161,4,"AF-Q9BXB4-F1-model_v4","Q9BXB4-F1",0.388,0.825,2,75.5444312191804
"4926","Q9BXB5","OSBPL10","ENSG00000144645","1",115862,5,"AF-Q9BXB5-F1-model_v4","Q9BXB5-F1",0.128,0.97,1,74.5365418502203
"4927","Q9BXC9","BBS2","ENSG00000125124","1",84028,6,"AF-Q9BXC9-F1-model_v4","Q9BXC9-F1",0.193,0.331,0,89.46790879943
"4928","Q9BXJ9","NAA15","ENSG00000164134","1",5199,5,"AF-Q9BXJ9-F1-model_v4","Q9BXJ9-F1",0.339,0.426,1,89.9215837549185
"4929","Q9BXK5","BCL2L13","ENSG00000099968","1",582,4,"AF-Q9BXK5-F1-model_v4","Q9BXK5-F1",0.143,0.428,1,65.4492417701025
"4930","Q9BXL7","CARD11","ENSG00000198286","1",2507,2,"AF-Q9BXL7-F1-model_v4","Q9BXL7-F1",0.121,0.124,0,72.0489495663347
"4931","Q9BXM7","PINK1","ENSG00000158828","1",1411,3,"AF-Q9BXM7-F1-model_v4","Q9BXM7-F1",0.132,0.9,2,77.8095100929916
"4932","Q9BXM9","FSD1L","ENSG00000106701","1",64574,5,"AF-Q9BXM9-F1-model_v4","Q9BXM9-F1",0.301,0.842,2,84.9308801722076
"4933","Q9BXP2","SLC12A9","ENSG00000146828","1",12404,5,"AF-Q9BXP2-F1-model_v4","Q9BXP2-F1",0.111,0.887,2,82.1505914454277
"4934","Q9BXP5","SRRT","ENSG00000087087","1",0,5,"AF-Q9BXP5-F1-model_v4","Q9BXP5-F1",0.204,0.828,1,66.3879748977577
"4935","Q9BXS6","NUSAP1","ENSG00000137804","1",25547,7,"AF-Q9BXS6-F1-model_v4","Q9BXS6-F1",0.144,0.583,1,63.0871987345413
"4936","Q9BXS9","SLC26A6","ENSG00000225697","1",81095,5,"AF-Q9BXS9-F1-model_v4","Q9BXS9-F1",0.091,0.851,3,82.0833162217659
"4937","Q9BXT5","TEX15","ENSG00000133863","1",0,2,"AF-Q9BXT5-F6-model_v4","Q9BXT5-F6",0.155,0.797,1,56.6699534717251
"4938","Q9BXT5","TEX15","ENSG00000133863","1",0,2,"AF-Q9BXT5-F5-model_v4","Q9BXT5-F5",0.224,0.539,1,53.6168644826352
"4939","Q9BXT5","TEX15","ENSG00000133863","1",0,2,"AF-Q9BXT5-F7-model_v4","Q9BXT5-F7",0.145,0.427,1,55.9785059331176
"4940","Q9BXT5","TEX15","ENSG00000133863","1",0,2,"AF-Q9BXT5-F8-model_v4","Q9BXT5-F8",0.067,0.182,0,55.579564786448
"4941","Q9BXW9","FANCD2","ENSG00000144554","1",11,3,"AF-Q9BXW9-F1-model_v4","Q9BXW9-F1",0.146,0.685,1,77.5114241110147
"4942","Q9BXX0","EMILIN2","ENSG00000132205","1",24644,4,"AF-Q9BXX0-F1-model_v4","Q9BXX0-F1",0.192,0.861,2,65.6607532307692
"4943","Q9BXY0","MAK16","ENSG00000198042","1",9543,3,"AF-Q9BXY0-F1-model_v4","Q9BXY0-F1",0.305,0.797,1,75.5788043478261
"4944","Q9BY12","SCAPER","ENSG00000140386","1",213674,6,"AF-Q9BY12-F1-model_v4","Q9BY12-F1",0.198,0.163,0,68.5099279084437
"4945","Q9BY32","ITPA","ENSG00000125877","1",0,1,"AF-Q9BY32-F1-model_v4","Q9BY32-F1",0.07,0.557,1,95.4496487740225
"4946","Q9BY49","PECR","ENSG00000115425","1",13980,4,"AF-Q9BY49-F1-model_v4","Q9BY49-F1",0.342,0.615,1,94.1526297426952
"4947","Q9BY67","CADM1","ENSG00000182985","1",9646,3,"AF-Q9BY67-F1-model_v4","Q9BY67-F1",0.332,0.349,0,81.6101468428781
"4948","Q9BYC5","FUT8","ENSG00000033170","1",7483,3,"AF-Q9BYC5-F1-model_v4","Q9BYC5-F1",0.232,0.774,1,92.0883308494784
"4949","Q9BYC8","MRPL32","ENSG00000106591","1",186272,6,"AF-Q9BYC8-F1-model_v4","Q9BYC8-F1",0.298,0.754,2,77.4713040585496
"4950","Q9BYC9","MRPL20","ENSG00000242485","1",5099,4,"AF-Q9BYC9-F1-model_v4","Q9BYC9-F1",0.316,0.471,1,91.4732168968318
"4951","Q9BYD2","MRPL9","ENSG00000143436","1",128,4,"AF-Q9BYD2-F1-model_v4","Q9BYD2-F1",0.129,0.159,0,82.8027204502814
"4952","Q9BYD6","MRPL1","ENSG00000169288","1",78207,6,"AF-Q9BYD6-F1-model_v4","Q9BYD6-F1",0.215,0.414,1,78.4744564379337
