"","weighted_zscore","unweighted_zscore"
"RNU7-106P",1.81782666530202,1.81782666530202
"RNU7-107P",-1.0337301669824,-1.0337301669824
"RNU7-10P",-0.339920137253035,-0.339920137253035
"RNU7-110P",-0.266798727601487,-0.266798727601487
"RNU7-111P",-0.63236908396157,-0.63236908396157
"RNU7-113P",0.917491092223817,0.917491092223817
"RNU7-115P",-1.05144767560394,-1.05144767560394
"RNU7-116P",-0.928900449311383,-0.928900449311383
"RNU7-119P",-0.0223924329966709,-0.0223924329966709
"RNU7-11P",0.0876807719401083,0.0876807719401083
"RNU7-120P",1.73837206762276,1.73837206762276
"RNU7-121P",0.84571280999236,0.84571280999236
"RNU7-123P",1.28145995680641,1.28145995680641
"RNU7-124P",0.780543650580641,0.780543650580641
"RNU7-125P",-0.300162512634582,-0.300162512634582
"RNU7-126P",0.21490219572745,0.21490219572745
"RNU7-127P",-0.0716345877301116,-0.0716345877301116
"RNU7-128P",-0.716351922523808,-0.716351922523808
"RNU7-129P",-0.535788723100678,-0.535788723100678
"RNU7-12P",-1.0605041166208,-1.0605041166208
"RNU7-130P",-0.368321778802021,-0.368321778802021
"RNU7-133P",-0.595510658960754,-0.595510658960754
"RNU7-134P",-0.362599987505002,-0.362599987505002
"RNU7-136P",1.80739911035227,1.80739911035227
"RNU7-137P",-0.505099124452152,-0.505099124452152
"RNU7-138P",0.579737053692293,0.579737053692293
"RNU7-13P",0.127304797900391,0.127304797900391
"RNU7-140P",0.857509927396331,0.857509927396331
"RNU7-141P",1.33382630353516,1.33382630353516
"RNU7-143P",2.2644846434792,2.2644846434792
"RNU7-144P",0.832056151864915,0.832056151864915
"RNU7-147P",-0.379951695462719,-0.379951695462719
"RNU7-148P",-1.2098854901121,-1.2098854901121
"RNU7-149P",0.0652416371684653,0.0652416371684653
"RNU7-14P",1.83260552405858,1.83260552405858
"RNU7-151P",0.144143061289597,0.144143061289597
"RNU7-152P",1.187585639175,1.187585639175
"RNU7-153P",-0.937702166140404,-0.937702166140404
"RNU7-154P",1.16086479242128,1.16086479242128
"RNU7-155P",-1.07818283032764,-1.07818283032764
"RNU7-156P",-1.92731562003654,-1.92731562003654
"RNU7-157P",0.937754103887921,0.937754103887921
"RNU7-159P",-0.836434414070273,-0.836434414070273
"RNU7-160P",-0.435943771335187,-0.435943771335187
"RNU7-161P",-0.57309378293224,-0.57309378293224
"RNU7-164P",-0.967818671502385,-0.967818671502385
"RNU7-165P",0.269784532322216,0.269784532322216
"RNU7-167P",-0.50847819693522,-0.50847819693522
"RNU7-169P",-0.11081663833867,-0.11081663833867
"RNU7-170P",-0.263366322115186,-0.263366322115186
"RNU7-171P",0.911144345710116,0.911144345710116
"RNU7-172P",1.43848400247047,1.43848400247047
"RNU7-173P",1.08673380628752,1.08673380628752
"RNU7-174P",-0.792960436270431,-0.792960436270431
"RNU7-175P",-0.507136236283568,-0.507136236283568
"RNU7-176P",0.579737053692293,0.579737053692293
"RNU7-179P",0.825132699762526,0.825132699762526
"RNU7-180P",-1.88176752714777,-1.88176752714777
"RNU7-181P",-0.491127662283116,-0.491127662283116
"RNU7-182P",-0.31589204101763,-0.31589204101763
"RNU7-183P",0.18121448184591,0.18121448184591
"RNU7-185P",0.939738081961459,0.939738081961459
"RNU7-186P",0.405960320806514,0.405960320806514
"RNU7-187P",-0.130549232927124,-0.130549232927124
"RNU7-188P",1.28387935735733,1.28387935735733
"RNU7-18P",0.386783833890834,0.386783833890834
"RNU7-190P",-0.37328067666271,-0.37328067666271
"RNU7-192P",NA,NA
"RNU7-193P",-2.16426540601832,-2.16426540601832
"RNU7-194P",-1.04347237606678,-1.04347237606678
"RNU7-195P",-0.54927569484549,-0.54927569484549
"RNU7-196P",-0.507136236283568,-0.507136236283568
"RNU7-197P",-1.0193771253039,-1.0193771253039
"RNU7-19P",0.194677017250195,0.194677017250195
"RNU7-200P",1.20348537364116,1.20348537364116
"RNU7-20P",0.634037011146481,0.634037011146481
"RNU7-21P",-1.02316816425172,-1.02316816425172
"RNU7-22P",-0.840303536872566,-0.840303536872566
"RNU7-23P",-0.634038937972632,-0.634038937972632
"RNU7-24P",-0.220207298223582,-0.220207298223582
"RNU7-25P",0.0712786290023849,0.0712786290023849
"RNU7-26P",-0.348688743862413,-0.348688743862413
"RNU7-27P",0.963630687480183,0.963630687480183
"RNU7-28P",0.335612141578172,0.335612141578172
"RNU7-29P",1.30555343166769,1.30555343166769
"RNU7-2P",-0.207908825709143,-0.207908825709143
"RNU7-30P",-0.487791028224646,-0.487791028224646
"RNU7-34P",-0.502153704126969,-0.502153704126969
"RNU7-35P",1.69131868058283,1.69131868058283
"RNU7-37P",0.736438601363,0.736438601363
"RNU7-38P",-1.13594234922117,-1.13594234922117
"RNU7-3P",0.941841261433035,0.941841261433035
"RNU7-40P",1.02240473860299,1.02240473860299
"RNU7-41P",-1.11611473054317,-1.11611473054317
"RNU7-43P",-0.771038229252129,-0.771038229252129
"RNU7-45P",-0.405791746502591,-0.405791746502591
"RNU7-46P",2.45039154585442,2.45039154585442
"RNU7-47P",2.35574300621434,2.35574300621434
"RNU7-48P",-1.26117047768668,-1.26117047768668
"RNU7-49P",0.350891867019932,0.350891867019932
"RNU7-4P",0.850825008940589,0.850825008940589
"RNU7-50P",0.19418772294699,0.19418772294699
"RNU7-51P",-0.307468866665719,-0.307468866665719
"RNU7-52P",-0.362599987505002,-0.362599987505002
"RNU7-53P",-0.726353931546731,-0.726353931546731
"RNU7-54P",0.963630687480183,0.963630687480183
"RNU7-55P",-1.20875371974351,-1.20875371974351
"RNU7-56P",-1.05316512877381,-1.05316512877381
"RNU7-57P",1.08260744328112,1.08260744328112
"RNU7-59P",-0.534005798442102,-0.534005798442102
"RNU7-60P",0.65084262699243,0.65084262699243
"RNU7-61P",-0.395537981437663,-0.395537981437663
"RNU7-62P",0.702678012256527,0.702678012256527
"RNU7-63P",-0.361122464654903,-0.361122464654903
"RNU7-65P",-0.739716642363676,-0.739716642363676
"RNU7-66P",-1.18143675754562,-1.18143675754562
"RNU7-67P",-0.808453910736581,-0.808453910736581
"RNU7-69P",0.699050166185671,0.699050166185671
"RNU7-6P",0.892118511135003,0.892118511135003
"RNU7-70P",-1.06507291342862,-1.06507291342862
"RNU7-71P",-1.6632155166287,-1.6632155166287
"RNU7-73P",-0.108547838111175,-0.108547838111175
"RNU7-74P",0.0862600929501289,0.0862600929501289
"RNU7-75P",-0.525185409291788,-0.525185409291788
"RNU7-77P",-1.03693344187433,-1.03693344187433
"RNU7-79P",-0.54629755888183,-0.54629755888183
"RNU7-7P",-1.01408177541446,-1.01408177541446
"RNU7-80P",1.55427327072537,1.55427327072537
"RNU7-81P",1.43848400247047,1.43848400247047
"RNU7-82P",1.80272981844027,1.80272981844027
"RNU7-84P",-0.718038091443026,-0.718038091443026
"RNU7-85P",-0.792960436270431,-0.792960436270431
"RNU7-87P",-0.208082335009045,-0.208082335009045
"RNU7-88P",0.0475888215058484,0.0475888215058484
"RNU7-8P",-0.381406307009643,-0.381406307009643
"RNU7-90P",-1.6632155166287,-1.6632155166287
"RNU7-92P",1.08673380628752,1.08673380628752
"RNU7-93P",-1.11611473054317,-1.11611473054317
"RNU7-94P",0.794327992831161,0.794327992831161
"RNU7-95P",1.02242726167255,1.02242726167255
"RNU7-96P",2.44590119507794,2.44590119507794
"RNU7-97P",-0.821716958823447,-0.821716958823447
"RNU7-99P",-0.227330643087786,-0.227330643087786
"RNU7-9P",-0.305163467575844,-0.305163467575844
"RNVU1-1",0.747571068818853,0.747571068818853
"RNVU1-14",0.417219846481753,0.417219846481753
"RNVU1-15",0.417219846481753,0.417219846481753
"RNVU1-17",0.302062542303927,0.302062542303927
"RNVU1-18",0.302062542303927,0.302062542303927
"RNVU1-19",0.541113910258538,0.541113910258538
"RNVU1-2",0.747571068818853,0.747571068818853
"RNVU1-21",0.297174931570587,0.297174931570587
"RNVU1-22",0.19467420444853,0.19467420444853
"RNVU1-23",0.302062542303927,0.302062542303927
"RNVU1-24",0.839270734911787,0.839270734911787
"RNVU1-25",0.131511180823032,0.131511180823032
"RNVU1-26",0.417219846481753,0.417219846481753
"RNVU1-27",0.747571068818853,0.747571068818853
"RNVU1-28",0.417219846481753,0.417219846481753
"RNVU1-29",0.131511180823032,0.131511180823032
"RNVU1-2A",0.417219846481753,0.417219846481753
"RNVU1-3",0.747571068818853,0.747571068818853
"RNVU1-30",0.839270734911787,0.839270734911787
"RNVU1-31",0.417219846481753,0.417219846481753
"RNVU1-32",-0.484996177257583,-0.484996177257583
"RNVU1-33",-0.902327179972369,-0.902327179972369
"RNVU1-34",-0.362599987505002,-0.362599987505002
"RNVU1-4",0.541113910258538,0.541113910258538
"RNVU1-6",0.131511180823032,0.131511180823032
"RNVU1-7",0.19467420444853,0.19467420444853
"RNVU1-8",0.113508490817917,0.113508490817917
"RNY1",0.324843637422505,0.324843637422505
"RNY1P1",-0.160458128564456,-0.160458128564456
"RNY1P10",-0.293263972379276,-0.293263972379276
"RNY1P11",1.03692477398364,1.03692477398364
"RNY1P12",-1.12527427345492,-1.12527427345492
"RNY1P13",-1.05622933884884,-1.05622933884884
"RNY1P14",-0.119370620914236,-0.119370620914236
"RNY1P15",-1.482478810839,-1.482478810839
"RNY1P16",1.02584071255645,1.02584071255645
"RNY1P2",0.0741995053117353,0.0741995053117353
"RNY1P3",-0.0694694947143005,-0.0694694947143005
"RNY1P4",-0.211300624385485,-0.211300624385485
"RNY1P5",-0.19053755211869,-0.19053755211869
"RNY1P6",0.0100909895871787,0.0100909895871787
"RNY1P7",-0.207768053284492,-0.207768053284492
"RNY1P8",-0.19053755211869,-0.19053755211869
"RNY1P9",-0.613209269578368,-0.613209269578368
"RNY3",0.324843637422505,0.324843637422505
"RNY3P1",-0.529477959641723,-0.529477959641723
"RNY3P10",0.256259587475147,0.256259587475147
"RNY3P11",-0.562280901751091,-0.562280901751091
"RNY3P12",-1.09052858768839,-1.09052858768839
"RNY3P13",1.57775296858403,1.57775296858403
"RNY3P14",-0.956619045015183,-0.956619045015183
"RNY3P15",-1.03350970371033,-1.03350970371033
"RNY3P16",0.736438601363,0.736438601363
"RNY3P2",0.038237430986877,0.038237430986877
"RNY3P3",-0.194095723549558,-0.194095723549558
"RNY3P4",0.0701886203472639,0.0701886203472639
"RNY3P5",-0.0287239626228521,-0.0287239626228521
"RNY3P7",-0.194095723549558,-0.194095723549558
"RNY3P8",-0.915437893722393,-0.915437893722393
"RNY3P9",0.0585515290654801,0.0585515290654801
"RNY4",0.0977643461643745,0.0977643461643745
"RNY4P10",-1.21752207015043,-1.21752207015043
"RNY4P13",-0.653417200585994,-0.653417200585994
"RNY4P14",0.0585515290654801,0.0585515290654801
"RNY4P16",0.944426128277239,0.944426128277239
"RNY4P17",-0.420158762448886,-0.420158762448886
"RNY4P18",-1.68027868687649,-1.68027868687649
"RNY4P19",-1.16993439308402,-1.16993439308402
"RNY4P20",0.941841261433035,0.941841261433035
"RNY4P23",0.549554230868182,0.549554230868182
"RNY4P24",-0.0895668930856397,-0.0895668930856397
"RNY4P25",1.58374441634721,1.58374441634721
"RNY4P27",0.151420654720747,0.151420654720747
"RNY4P28",-0.145044204341853,-0.145044204341853
"RNY4P29",0.0475888215058484,0.0475888215058484
"RNY4P3",-1.53107022556881,-1.53107022556881
"RNY4P30",0.038237430986877,0.038237430986877
"RNY4P34",-0.394576165212972,-0.394576165212972
"RNY4P36",2.59367270249803,2.59367270249803
"RNY4P37",-0.161557463118853,-0.161557463118853
"RNY4P6",-0.105548860544702,-0.105548860544702
"RNY4P7",-0.322891394845573,-0.322891394845573
"RNY4P9",0.038237430986877,0.038237430986877
"RO60",0.160359428391428,0.160359428391428
"ROBO1",-0.0338776856036947,-0.0332918963210937
"ROBO2",0.164084634803983,-0.0495821099081002
"ROBO2P1",1.75340608586344,1.75340608586344
"ROBO3",0.157996413980001,0.157996413980001
"ROBO4",0.157996413980001,0.157996413980001
"ROCK1",-0.41888070221875,-0.417420846639871
"ROCK1P1",NA,NA
"ROCK2",0.581237245010116,0.375388285505904
"ROCR",-1.07631646382239,-1.07631646382239
"ROGDI",-0.333105749051508,-0.333105749051508
"ROM1",-0.650486985296409,-0.650486985296409
"ROMO1",0.578642861174663,0.578642861174663
"ROPN1",0.788299886487746,1.54390334071468
"ROPN1B",1.55001229657396,0.666831729004542
"ROPN1L",-0.498126094167814,-0.498126094167814
"ROPN1L-AS1",-0.498126094167814,-0.498126094167814
"ROR1",1.28145995680641,1.28145995680641
"ROR1-AS1",1.28145995680641,1.28145995680641
"ROR2",-1.89769894558833,-1.719793170162
"RORA",-1.38557502816463,-1.38557502816463
"RORA-AS1",-1.38557502816463,-1.38557502816463
"RORA-AS2",-1.38557502816463,-1.38557502816463
"RORB",-1.18439572165757,-1.18439572165757
"RORB-AS1",-1.18439572165757,-1.18439572165757
"RORC",1.62735594602998,1.62735594602998
"ROS1",-0.147115466573921,-0.0793969839427384
"RP1",-1.05919659942897,-0.864822451042212
"RP1L1",-0.58591182448897,-0.672878313148372
"RP2",2.59358922668153,2.59358922668153
"RP9",1.75475474964421,1.75475474964421
"RP9P",1.75475474964421,1.75475474964421
"RPA1",-1.01826678400769,-1.01826678400769
"RPA2",1.28336468011185,1.28336468011185
"RPA2P1",-1.0465861732051,-1.0465861732051
"RPA2P2",2.76552535338215,2.55468200591131
"RPA2P3",-0.839037052372359,-0.839037052372359
"RPA3",1.69855933422834,1.69855933422834
"RPA3P1",-0.256357187668537,-0.256357187668537
"RPA3P2",-0.816175370217537,-0.816175370217537
"RPA4",0.695328422161017,0.695328422161017
"RPAIN",-0.819384765833441,-0.819384765833441
"RPAP1",-1.36644968464517,-1.36644968464517
"RPAP2",-0.543679834263227,-0.543679834263227
"RPAP2P1",-1.04290189459592,-1.04290189459592
"RPAP3",1.29079627591735,1.29079627591735
"RPAP3-DT",1.29079627591735,1.29079627591735
"RPE",0.1357725779337,0.1357725779337
"RPE65",1.55427327072537,1.55427327072537
"RPEL1",0.413331114799746,0.413331114799746
"RPEP1",-0.517893062962965,-0.517893062962965
"RPEP2",0.0313640129467579,0.0313640129467579
"RPEP3",1.28336468011185,1.28336468011185
"RPEP4",-0.331015428090431,-0.331015428090431
"RPEP5",-0.909099323747663,-0.909099323747663
"RPEP6",-0.477439944670176,-0.477439944670176
"RPF1",0.0924287713090151,0.0924287713090151
"RPF2",-1.58092410913817,-1.58092410913817
"RPF2P1",0.578642861174663,0.578642861174663
"RPF2P2",0.0180941426815717,0.0180941426815717
"RPGR",-1.01408177541446,-1.01408177541446
"RPGRIP1",-0.0973008468068783,-0.0973008468068783
"RPGRIP1L",-1.28464633331992,-1.12006874968141
"RPH3A",-0.118054709817691,-0.118054709817691
"RPH3AL",NA,NA
"RPH3AL-AS1",NA,NA
"RPH3AL-AS2",NA,NA
"RPIA",2.32081544461334,2.32081544461334
"RPIAP1",0.157448961069169,0.157448961069169
"RPL10",-1.7781025534101,-1.7781025534101
"RPL10A",-0.849079812982145,-0.849079812982145
"RPL10AP1",-0.435943771335187,-0.435943771335187
"RPL10AP2",-0.864097975393123,-0.864097975393123
"RPL10AP3",0.0504515192613691,0.0504515192613691
"RPL10AP5",0.971572522926675,0.971572522926675
"RPL10AP6",-0.0486088797800459,-0.0486088797800459
"RPL10L",-1.0465861732051,-1.0465861732051
"RPL10P1",1.73751865228325,1.73751865228325
"RPL10P10",-0.702631192026257,-0.702631192026257
"RPL10P11",1.48552140630921,1.48552140630921
"RPL10P12",0.850825008940589,0.850825008940589
"RPL10P13",1.66291576722954,1.66291576722954
"RPL10P14",-1.53107022556881,-1.53107022556881
"RPL10P15",0.857509927396331,0.857509927396331
"RPL10P16",0.842575814259598,0.842575814259598
"RPL10P17",0.854605385563861,0.854605385563861
"RPL10P18",-0.0184778649467823,-0.0184778649467823
"RPL10P19",-1.20875371974351,-1.20875371974351
"RPL10P2",-0.374075093283319,-0.374075093283319
"RPL10P3",-1.03068799679617,-1.03068799679617
"RPL10P4",0.0938287788907404,0.0938287788907404
"RPL10P5",-0.245993972062551,-0.245993972062551
"RPL10P6",0.134208229593678,0.134208229593678
"RPL10P7",0.536552722875655,0.536552722875655
"RPL10P8",-0.80470354121352,-0.80470354121352
"RPL10P9",-0.772610193277612,-0.772610193277612
"RPL11",1.18252636646488,1.18252636646488
"RPL11P1",1.94559624683551,1.94559624683551
"RPL11P3",-0.985307303329654,-0.985307303329654
"RPL11P4",-1.10616350105583,-1.10616350105583
"RPL11P5",-0.24354614234084,-0.24354614234084
"RPL12",-1.04710475497497,-1.04710475497497
"RPL12P1",-1.21752207015043,-1.21752207015043
"RPL12P10",2.26881951922806,2.26881951922806
"RPL12P11",1.13088170265684,1.13088170265684
"RPL12P12",-0.22591877859331,-0.22591877859331
"RPL12P13",1.30555343166769,1.30555343166769
"RPL12P14",0.851348344246074,0.851348344246074
"RPL12P15",-0.367440646570035,-0.367440646570035
"RPL12P16",0.0624823994249355,0.0624823994249355
"RPL12P17",0.102920393108366,0.102920393108366
"RPL12P18",0.884174002186436,0.884174002186436
"RPL12P19",1.02136712846112,1.02136712846112
"RPL12P2",-0.694676335789519,-0.694676335789519
"RPL12P20",0.083953567880786,0.083953567880786
"RPL12P21",-1.97078219742428,-1.97078219742428
"RPL12P22",-0.702807122352113,-0.702807122352113
"RPL12P23",0.693221437574905,0.693221437574905
"RPL12P24",-0.711954237631664,-0.711954237631664
"RPL12P25",NA,NA
"RPL12P26",1.09530517134348,1.09530517134348
"RPL12P27",-1.11901171937785,-1.11901171937785
"RPL12P28",-1.1148240677042,-1.1148240677042
"RPL12P29",0.669108336134564,0.669108336134564
"RPL12P3",0.830670683678493,0.830670683678493
"RPL12P30",0.0810918668835059,0.0810918668835059
"RPL12P31",0.0368339606612801,0.0368339606612801
"RPL12P32",0.781618409907024,0.781618409907024
"RPL12P33",-0.204187533881081,-0.204187533881081
"RPL12P34",-0.297537409331323,-0.297537409331323
"RPL12P35",-0.453503897595666,-0.453503897595666
"RPL12P36",-1.55412552897018,-1.55412552897018
"RPL12P37",-1.33725831394099,-1.33725831394099
"RPL12P38",-0.362599987505002,-0.362599987505002
"RPL12P39",0.220829495025516,0.220829495025516
"RPL12P4",1.22073700753916,1.22073700753916
"RPL12P40",-0.358062540713117,-0.358062540713117
"RPL12P41",1.02099501503317,1.02099501503317
"RPL12P42",0.842575814259598,0.842575814259598
"RPL12P43",0.736438601363,0.736438601363
"RPL12P44",-0.619539626388319,-0.619539626388319
"RPL12P45",0.954111056190008,0.954111056190008
"RPL12P46",-0.164023012786821,-0.164023012786821
"RPL12P47",-0.793487963663994,-0.793487963663994
"RPL12P48",-0.124894497887264,-0.124894497887264
"RPL12P49",-1.58932745823815,-1.58932745823815
"RPL12P5",1.9721663049819,1.9721663049819
"RPL12P50",-1.77341161794733,-1.77341161794733
"RPL12P6",-1.11611473054317,-1.11611473054317
"RPL12P7",-0.21964536766799,-0.21964536766799
"RPL12P8",-1.12872958480211,-1.12872958480211
"RPL12P9",1.93043080571643,1.93043080571643
"RPL13",NA,NA
"RPL13A",0.812940773822394,0.812940773822394
"RPL13AP",-0.348688743862413,-0.348688743862413
"RPL13AP12",-0.735935192793562,-0.735935192793562
"RPL13AP17",1.30845780872142,1.30845780872142
"RPL13AP19",-1.08646385135356,-1.08646385135356
"RPL13AP2",-1.0465861732051,-1.0465861732051
"RPL13AP20",0.729921798161602,0.729921798161602
"RPL13AP23",1.01815690040757,1.01815690040757
"RPL13AP25",0.0455673935964214,0.0455673935964214
"RPL13AP3",-1.11685474902512,-1.11685474902512
"RPL13AP5",-1.08837027250879,-1.08837027250879
"RPL13AP6",0.257070464372943,0.257070464372943
"RPL13AP7",1.74042238837073,1.74042238837073
"RPL13P",-0.348688743862413,-0.348688743862413
"RPL13P12",-0.755260966051699,-0.755260966051699
"RPL13P2",0.60010685942006,0.60010685942006
"RPL13P4",-0.426754797352329,-0.426754797352329
"RPL13P5",0.640124630425962,0.57577430655922
"RPL13P6",-0.435943771335187,-0.435943771335187
"RPL14",-0.0424698207450738,-0.0424698207450738
"RPL14P1",1.88559211710407,1.88559211710407
"RPL14P3",-0.206944945008686,-0.206944945008686
"RPL14P5",NA,NA
"RPL14P6",-0.322891394845573,-0.322891394845573
"RPL15",-0.275674427916905,-0.275674427916905
"RPL15P1",-0.505099124452152,-0.505099124452152
"RPL15P13",1.06029530639274,1.06029530639274
"RPL15P14",-1.09687006845707,-1.09687006845707
"RPL15P18",-0.0186445020642077,-0.0186445020642077
"RPL15P2",-0.411320356482621,-0.411320356482621
"RPL15P20",-0.395638546093289,-0.395638546093289
"RPL15P21",-0.558028699633483,-0.558028699633483
"RPL15P3",-0.655614671192535,-0.655614671192535
"RPL15P4",NA,NA
"RPL15P5",-0.166078045054385,-0.166078045054385
"RPL17",0.269040435619721,0.269040435619721
"RPL17-C18orf32",0.269040435619721,0.269040435619721
"RPL17P1",-0.22591877859331,-0.22591877859331
"RPL17P10",-0.405791746502591,-0.405791746502591
"RPL17P11",-1.29011435913248,-1.29011435913248
"RPL17P12",-0.207908825709143,-0.207908825709143
"RPL17P13",-0.272044700200601,-0.272044700200601
"RPL17P14",-0.305163467575844,-0.305163467575844
"RPL17P15",-0.363752800257921,-0.363752800257921
"RPL17P17",-0.312798883716023,-0.312798883716023
"RPL17P19",-0.58289470429489,-0.58289470429489
"RPL17P2",-0.931407753407683,-0.931407753407683
"RPL17P20",-1.02928129024565,-1.02928129024565
"RPL17P22",-0.833084313043873,-0.833084313043873
"RPL17P25",-1.17941030019891,-1.17941030019891
"RPL17P26",-1.17756632928631,-1.17756632928631
"RPL17P3",-0.287320187570701,-0.287320187570701
"RPL17P33",-0.0773678926916968,-0.0773678926916968
"RPL17P34",-1.07811471913727,-1.07811471913727
"RPL17P35",-0.455813745775783,-0.455813745775783
"RPL17P36",1.11363901454155,1.11363901454155
"RPL17P37",-0.205285356919594,-0.205285356919594
"RPL17P40",-0.395638546093289,-0.395638546093289
"RPL17P41",-1.06100536919101,-1.06100536919101
"RPL17P43",-0.808177225022996,-0.808177225022996
"RPL17P44",0.157448961069169,0.157448961069169
"RPL17P45",-0.327355198906479,-0.327355198906479
"RPL17P46",0.286824864243666,0.286824864243666
"RPL17P49",-1.73066282337897,-1.73066282337897
"RPL17P50",-1.20731033751422,-1.20731033751422
"RPL17P51",0.0585515290654801,0.0585515290654801
"RPL18",0.825553176794529,0.825553176794529
"RPL18A",2.44563441160211,2.44563441160211
"RPL18AP14",0.648763470291146,0.648763470291146
"RPL18AP15",0.723695186489303,0.723695186489303
"RPL18AP16",-1.79783419889136,-1.79783419889136
"RPL18AP17",0.108990597771785,0.108990597771785
"RPL18AP2",NA,NA
"RPL18AP3",0.938568662472234,0.938568662472234
"RPL18AP7",-0.0956372948165347,-0.0956372948165347
"RPL18AP8",-1.28544137404041,-1.28544137404041
"RPL18P1",-1.03791158906927,-1.03791158906927
"RPL18P10",0.038237430986877,0.038237430986877
"RPL18P11",-0.46508810811141,-0.46508810811141
"RPL18P13",-1.69759373184161,-1.69759373184161
"RPL19",-0.792408962737505,-0.792408962737505
"RPL19P1",2.52136627886077,2.52136627886077
"RPL19P11",-0.403296948615146,-0.403296948615146
"RPL19P13",-0.522992639225457,-0.522992639225457
"RPL19P14",-0.786471640795787,-0.786471640795787
"RPL19P16",1.09559791102606,1.09559791102606
"RPL19P18",-0.749730289275387,-0.749730289275387
"RPL19P20",-1.50167903315802,-1.50167903315802
"RPL19P21",-1.77341161794733,-1.77341161794733
"RPL19P4",-0.405391962089677,-0.405391962089677
"RPL19P5",-0.383810464618046,-0.383810464618046
"RPL21",-0.160458128564456,-0.160458128564456
"RPL21P1",-0.263366322115186,-0.263366322115186
"RPL21P10",-0.308792312670702,-0.308792312670702
"RPL21P103",1.05086396141085,1.05086396141085
"RPL21P104",1.85927917165816,1.85927917165816
"RPL21P106",1.75422937527249,1.75422937527249
"RPL21P107",-0.123335749941599,-0.123335749941599
"RPL21P108",-0.171646343415462,-0.171646343415462
"RPL21P109",0.138332861477034,0.138332861477034
"RPL21P11",-0.472154397870619,-0.472154397870619
"RPL21P110",-0.19053755211869,-0.19053755211869
"RPL21P111",-0.194095723549558,-0.194095723549558
"RPL21P112",-0.197647398203761,-0.197647398203761
"RPL21P116",-0.478769774685516,-0.478769774685516
"RPL21P119",-0.434193348691037,-0.434193348691037
"RPL21P12",-0.435943771335187,-0.435943771335187
"RPL21P120",-0.890014500337155,-0.890014500337155
"RPL21P121",-0.714249246325437,-0.714249246325437
"RPL21P123",-0.653417200585994,-0.653417200585994
"RPL21P126",0.309111660301626,0.309111660301626
"RPL21P127",0.0712786290023849,0.0712786290023849
"RPL21P129",0.919955916278345,0.919955916278345
"RPL21P13",-0.435943771335187,-0.435943771335187
"RPL21P131",2.49543110063022,2.49543110063022
"RPL21P132",0.712462169837274,0.712462169837274
"RPL21P133",0.709605637616195,0.709605637616195
"RPL21P134",0.677829025329137,0.677829025329137
"RPL21P135",-0.0923575091358427,-0.0923575091358427
"RPL21P136",0.729921798161602,0.729921798161602
"RPL21P16",1.08245026749616,1.08245026749616
"RPL21P17",NA,NA
"RPL21P18",0.780676192270483,0.780676192270483
"RPL21P2",2.17237908370816,2.17237908370816
"RPL21P23",1.41953411697399,1.41953411697399
"RPL21P24",1.00831088825377,1.00831088825377
"RPL21P28",1.09400113885357,1.09400113885357
"RPL21P3",-0.505099124452152,-0.505099124452152
"RPL21P30",1.42247150170477,1.42247150170477
"RPL21P31",-0.256357187668537,-0.256357187668537
"RPL21P32",-0.569591009511698,-0.569591009511698
"RPL21P33",1.94559624683551,1.94559624683551
"RPL21P34",-0.322891394845573,-0.322891394845573
"RPL21P35",-0.742084556691524,-0.742084556691524
"RPL21P36",0.988196994723523,0.988196994723523
"RPL21P37",1.94559624683551,1.94559624683551
"RPL21P38",-1.23227107545782,-1.23227107545782
"RPL21P39",2.48600297303286,2.48600297303286
"RPL21P4",-0.809088056423711,-0.809088056423711
"RPL21P40",-0.301493768856597,-0.301493768856597
"RPL21P41",-0.312798883716023,-0.312798883716023
"RPL21P42",1.84547649283539,1.84547649283539
"RPL21P43",0.595404770570546,0.595404770570546
"RPL21P44",-0.883877028735923,-0.883877028735923
"RPL21P47",-0.507555751128905,-0.507555751128905
"RPL21P5",1.9721663049819,1.9721663049819
"RPL21P50",0.028427760343194,0.028427760343194
"RPL21P54",-0.460875425068109,-0.460875425068109
"RPL21P6",-1.11685474902512,-1.11685474902512
"RPL21P65",-0.543671176582677,-0.543671176582677
"RPL21P66",-0.149211463261898,-0.149211463261898
"RPL21P67",-0.239588375461189,-0.239588375461189
"RPL21P7",-0.941727306966338,-0.941727306966338
"RPL21P71",2.11440810706284,2.11440810706284
"RPL21P75",2.47697712039143,2.47697712039143
"RPL21P8",-0.941727306966338,-0.941727306966338
"RPL21P88",-0.992245295526774,-0.992245295526774
"RPL21P89",-1.08646385135356,-1.08646385135356
"RPL21P9",-1.11358668232482,-1.11358668232482
"RPL21P90",-1.08837027250879,-1.08837027250879
"RPL21P91",0.257070464372943,0.257070464372943
"RPL21P92",-1.12872958480211,-1.12872958480211
"RPL21P93",-1.01490021599504,-1.01490021599504
"RPL21P99",1.00522774917824,1.00522774917824
"RPL22",0.824289482648818,0.824289482648818
"RPL22L1",0.465352923986714,0.465352923986714
"RPL22P1",0.59168414452832,0.59168414452832
"RPL22P10",-0.0876443050387231,-0.0876443050387231
"RPL22P11",-0.553034644544755,-0.553034644544755
"RPL22P12",-1.09706628553815,-1.09706628553815
"RPL22P13",-0.899190483132331,-0.899190483132331
"RPL22P14",-1.64577163247082,-1.64577163247082
"RPL22P16",1.70834191161165,1.70834191161165
"RPL22P17",0.413331114799746,0.413331114799746
