"","gene_id","avg_seg_mean"
"15566","DNAH8",0.069697280772194
"15567","DNAH8",0.069697280772194
"15569","DNAH8",0.069697280772194
"15571","DNAH8",0.069697280772194
"15574","HIC2",0.02223
"15580","EAF1",-0.03877
"15581","AKR1E2",0.0727301951929421
"15582","SEC16B",0.17275
"15585","VPS50",0.02527
"15586","MAGED4",0.10837
"15587","MAGED4B",0.10837
"15588","VCPIP1",0.1516
"15589","RADIL",-0.12052
"15590","SPG11",-0.09599
"15598","LRRIQ1",0.0701312929590239
"15601","CCDC136",0.05001
"15602","NEURL4",-0.20573
"15603","FEM1C",-0.17741
"15605","CDHR1",0.11556
"15609","DCHS1",-0.11202
"15610","DCHS1",-0.11202
"15612","DCHS1",-0.11202
"15615","DCHS1",-0.11202
"15620","SLC45A3",0.09179
"15621","SLC41A2",0.0414983758707654
"15622","SERAC1",-0.14327
"15623","MAEL",0.11425
"15624","PDLIM2",-0.05264
"15626","FAR2",0.1015455114343
"15628","RNF170",0.0790357902044809
"15631","C8orf76",0.42906
"15632","SLC35E1",0.0155386434789494
"15633","TMEM87B",0.0417
"15637","USP47",-0.06581
"15641","CLPTM1L",0.21135
"15642","PBK",-0.03974
"15645","GARIN1B",0.05001
"15651","MSLNL",0.000430000000000001
"15652","COX4I2",0.14291
"15653","KCNS1",0.22142
"15654","OR10C1",0.00504
"15659","PKNOX2",-0.0864120252586442
"15661","RPGRIP1",-0.0523
"15663","GJD4",0.08895
"15671","FAM210B",0.282315921218563
"15673","EGLN2",-0.10848
"15675","SLC35G5",-0.12745
"15679","C4orf36",-0.05717
"15680","CAPZA3",-0.00719999999999999
"15681","SPATA17",-0.01024
"15683","LLCFC1",0.22485
"15684","CALR3",0.01482
"15686","RPL10L",-0.06833
"15688","MARK4",-0.11683
"15689","KCNH8",-0.09875
"15690","CAPNS2",-0.22739
"15691","LRR1",-0.06686
"15696","EP400",-0.11172
"15698","EP400",-0.11172
"15700","EP400",-0.11172
"15702","EP400",-0.11172
"15704","KIF16B",-0.02418
"15706","FCRL2",0.15115
"15708","PRMT6",0.09222
"15709","MRGPRX4",-0.14325
"15710","MRGPRX3",-0.14325
"15711","MRGPRX2",-0.12889
"15712","MRGPRX1",-0.07493
"15713","IFT74",-0.01487
"15714","ATP6V1G3",0.14565
"15716","PGLYRP3",0.15376
"15717","SIGLEC10",-0.06474
"15720","TRIM47",0.08784
"15721","SENP8",-0.0642
"15722","CNOT6L",0.08037
"15725","CXorf58",0.19348
"15726","DHRS1",-0.04966
"15730","C8orf48",-0.05019
"15733","TEX37",0.11849
"15734","C20orf173",0.15255
"15735","FAM81B",-0.15686
"15742","SAMD8",0.23824
"15746","IMMP1L",-0.05608
"15747","MYRFL",0.10204
"15749","RSKR",-0.20855
"15750","PRIMPOL",-0.09918
"15757","RMDN2",0.0234657861355844
"15763","NBPF4",0.11115
"15766","MAGEB18",0.08575
"15768","LRGUK",0.24139
"15769","DNHD1",-0.135981051473106
"15770","DNHD1",-0.135981051473106
"15771","DNHD1",-0.135981051473106
"15772","DNHD1",-0.135981051473106
"15773","DNHD1",-0.135981051473106
"15774","DNHD1",-0.135981051473106
"15775","DNHD1",-0.135981051473106
"15776","DNHD1",-0.135981051473106
"15778","DNHD1",-0.135981051473106
"15779","DNHD1",-0.135981051473106
"15780","DNHD1",-0.135981051473106
"15782","DNHD1",-0.135981051473106
"15783","DNHD1",-0.135981051473106
"15784","DNHD1",-0.135981051473106
"15785","DNHD1",-0.135981051473106
"15791","CCDC42",-0.21034
"15792","FGD4",0.07216
"15796","HARBI1",-0.04237
"15797","DRC1",0.03385
"15798","CEP295NL",0.07838
"15800","MFSD14A",0.00534
"15801","KICS2",0.10189
"15803","FBXL18",-0.12016
"15806","COQ10A",0.04006
"15809","NSMCE3",0.000630000000000001
"15812","TMEM68",0.12175
"15815","AGBL1",0.0132941818848765
"15816","RIPOR3",0.25468
"15817","FAM20A",0.07151
"15819","HSPA12B",0.09696
"15822","TCEANC2",0.10518
"15824","ZSWIM3",0.21515
"15826","CFAP57",0.10091
"15827","ZNF560",0.01815
"15830","RNF145",0.0645259508029396
"15832","CFAP44",0.09582
"15833","CEP63",0.139619695281472
"15834","ZNF778",-0.170466579339581
"15837","TLCD4",0.08672
"15838","ZDHHC15",-0.016
"15840","COG8",-0.17122
"15841","TIGD1",0.02452
"15842","CMTM3",-0.25621
"15843","ZNF48",-0.00112
"15844","DNAAF10",0.07175
"15847","GDAP1L1",0.21844
"15850","INTS15",-0.12418
"15856","CFAP54",0.08521
"15857","CFAP54",0.08521
"15858","CFAP54",0.08521
"15859","CFAP54",0.08521
"15860","CFAP54",0.08521
"15862","CFAP54",0.08521
"15863","CFAP54",0.08521
"15864","CFAP54",0.08521
"15865","CFAP54",0.08521
"15866","PRELID3A",0.04049
"15870","MBOAT7",-0.05396
"15871","DOCK7",0.11494
"15872","UROC1",0.15518
"15876","SPATA13",-0.11206
"15879","CEP20",0.0666
"15880","SFXN2",0.06377
"15885","FRMD6",-0.06686
"15889","TBC1D32",-0.04163
"15892","ZNF285",-0.11675
"15894","ZFP3",-0.20412
"15899","SCLT1",-0.05811
"15900","CFAP418",0.328196829339267
"15901","TOX2",0.169721310068768
"15904","RDH12",-0.09406
"15910","SLC46A1",-0.20532
"15923","NSUN5",0.24893
"15925","RPRD1A",-0.0072
"15926","NT5C1B",0.01918
"15928","COL21A1",0.09273
"15929","AGAP3",0.22079
"15932","WDFY2",-0.09972
"15933","CATSPER2",-0.03161
"15934","SERPINB12",-0.1648
"15935","AGAP4",-0.09501
"15936","QRFPR",-0.07812
"15937","GPR101",-0.01786
"15938","GPR82",0.08573
"15940","GPR78",0.08916
"15941","IPO9",0.16342
"15943","CASD1",0.03037
"15944","OLFM3",0.0908108076351665
"15945","LRRC3B",-0.04678
"15946","IP6K3",0.06774
"15948","MIA2",-0.10193
"15951","PGLYRP2",0.01644
"15953","DGAT2",0.0676
"15954","ADGRA2",-0.03179
"15956","INPP4A",0.10631
"15959","MCEE",0.07638
"15962","MS4A4E",-0.02037
"15964","NOX5",-0.0310831662970776
"15970","TECTB",0.11579
"15971","ERMAP",0.05481
"15972","RCHY1",0.0801
"15973","ZNF385A",0.02332
"15974","ADCY10",0.03453
"15977","GBP5",-0.02168
"15978","GBP4",-0.02168
"15979","SORCS2",0.0684454841514117
"15981","ZNF317",0.0239
"15982","KLHL5",-0.04548
"15984","FANCD2OS",0.01601
"15985","AQP10",0.16247
"15987","NEDD4L",-0.19444
"15988","QKI",-0.20309
"15994","RNF157",0.0781373305610517
"15995","CCDC85A",0.0684925653017843
"16000","PUS7",0.00172
"16001","FAM111A",0.04958
"16005","CSMD1",-0.122209699310422
"16008","CSMD1",-0.122209699310422
"16010","CSMD1",-0.122209699310422
"16013","CSMD1",-0.122209699310422
"16017","SMG1",0.00691
"16018","SMG1",0.00691
"16019","SMG1",0.00691
"16021","SMG1",0.00691
"16023","SMG1",0.00691
"16024","SMG1",0.00691
"16025","SMG1",0.00691
"16026","SMG1",0.00691
"16027","SMG1",0.00691
"16028","SMG1",0.00691
"16033","ALS2",0.00692
"16035","CIB3",0.01482
"16036","DERL3",-0.04189
"16038","KIF20B",0.07658
"16039","SLC4A9",0.0125
"16045","SLC38A2",0.04639
"16052","MTMR9",-0.12745
"16057","VPS35",-0.07123
"16060","SCGB3A1",0.09593
"16062","TSPAN32",-0.13051
"16064","PSKH2",0.260886402181705
"16065","TRPM7",-0.09205
"16067","PCDH15",0.00566005124508972
"16069","ACCS",-0.01491
"16073","PANX3",-0.11023
"16075","RBP7",-0.08561
"16076","SPAG5",-0.20855
"16077","OR5B12",0.05301
"16078","OR5B2",0.05301
"16082","OR2A7",0.22802
"16083","OR2A14",0.22361
"16084","OR2A5",0.22361
"16086","OR4C12",0.03972
"16088","OR7D2",0.01815
"16089","OR5M11",0.04896
"16090","OR8B4",-0.11023
"16091","OR8B2",-0.11023
"16092","OR6C1",0.0047788912222872
"16093","OR52B2",-0.12526
"16094","OR52E6",-0.16561
"16096","PANX1",0.1068
"16097","FCRL5",0.150457754846658
"16099","ZNF300",-0.03267
"16100","SNX18",-0.15694
"16102","F2RL3",0.05478
"16103","NR1H4",0.04392
"16104","TAAR6",-0.0365
"16105","TAAR9",-0.0365
"16114","VPS13A",-0.0789
"16115","VPS13A",-0.0789
"16116","VPS13A",-0.0789
"16117","VPS13A",-0.0789
"16118","VPS13A",-0.0789
"16119","VPS13A",-0.0789
"16120","VPS13A",-0.0789
"16122","VPS13A",-0.0789
"16124","SLC26A8",0.11476
"16125","MED15",0.0622
"16127","GAL3ST4",0.07244
"16131","MCCC1",0.28447
"16132","IL4I1",0.06945
"16134","CAMKK2",-0.03094
"16135","TGS1",0.100346245815999
"16136","NUDCD1",0.40398
"16141","USP28",0.05267
"16142","FNBP1",-0.06078
"16145","PCNX1",0.04585
"16146","HMCN1",0.14376
"16147","HMCN1",0.14376
"16149","HMCN1",0.14376
"16152","HMCN1",0.14376
"16153","HMCN1",0.14376
"16154","HMCN1",0.14376
"16156","HMCN1",0.14376
"16158","HMCN1",0.14376
"16164","HMCN1",0.14376
"16166","HMCN1",0.14376
"16170","IFT140",-0.118378436065467
"16171","LMF1",-0.115747120457184
"16173","JMJD8",-0.10275
"16175","RAB40C",-0.0286373502446108
"16176","SLC22A12",0.04153
"16178","NODAL",0.10102
"16180","PIGS",-0.20855
"16182","WRNIP1",0.190877313706413
"16183","RANBP9",0.0968455311331786
"16187","UBL7",-0.07155
"16193","MYADM",-0.0337803231241164
"16195","SERINC2",-0.0284
"16198","SMC6",0.07149
"16200","DCLRE1C",0.124091485513708
"16201","ABHD1",0.07192
"16202","ZNF347",-0.00947
"16207","TSPAN18",-0.05249
"16210","SLC49A4",0.139130167624398
"16212","FIZ1",-0.06632
"16214","ORAI2",0.0867716241978892
"16215","CDK5RAP2",-0.02177
"16216","ZNF587",-0.0690244546523592
"16218","CYP2S1",-0.10848
"16222","CEP89",0.08814
"16225","INTS14",-0.09317
"16234","RUFY1",0.09555
"16235","IMMP2L",-0.0254354719580377
"16236","MBOAT4",-0.03974
"16238","KCNK16",0.11109
"16241","SPEN",-0.0762729363851125
"16246","MMS19",0.12146
"16247","SLC9A7",0.19945
"16250","INSM2",-0.09851
"16251","NIBAN2",-0.05603
"16255","HBEGF",0.0125
"16260","SCN2A",0.05953
"16261","GAD1",0.05916
"16264","ACOX2",-0.06192
"16268","ATP6V0B",0.10091
"16274","KRT12",-0.2162
"16275","NAP1L3",-0.01746
"16277","PSMD1",0.02706
"16279","CD180",-0.23758
"16283","PAFAH2",-0.10071
"16284","DDO",0.0623
"16288","S1PR3",-0.00954
"16291","EYA3",-0.09753
"16292","FMO2",0.11279
"16296","GPER1",-0.0207
"16297","VAT1",-0.19999
"16301","DNAJC2",-0.04906
"16303","MPHOSPH8",-0.05725
"16304","MPHOSPH9",-0.023
"16306","MAP3K14",-0.1365
"16309","PIK3R4",0.16173
"16310","P2RX4",-0.03094
"16311","P2RX7",-0.03094
"16313","POP1",0.35473
"16315","RIT2",-0.05021
"16320","TEAD3",0.13195
"16322","TSNAX",0.0475
"16325","NDN",-0.03185
"16326","KLF6",0.06927
"16334","PHB2",0.07326
"16337","COPS8",0.02141
"16340","PKMYT1",-0.09182
"16341","SDHC",0.14551
"16343","OSMR",0.0370573329285918
"16346","IL12RB2",0.07788
"16347","RGPD5",0.14657
"16348","RGPD6",0.06463
"16352","LPAR4",-0.016
"16353","GPR20",0.48991
"16354","GPR21",0.00983
"16355","GPR22",-0.05731
"16356","MAP3K5",-0.111354299934694
"16358","MGLL",0.15474
"16359","MEIS3",-0.064
"16360","FEZ1",-0.08779
"16362","LYST",0.09877
"16363","LYST",0.09877
"16364","LYST",0.09877
"16365","LYST",0.09877
"16366","LYST",0.09877
"16368","LYST",0.09877
"16369","LYST",0.09877
"16370","LYST",0.09877
"16371","LYST",0.09877
"16372","LYST",0.09877
"16373","LYST",0.09877
"16375","LYST",0.09877
"16376","DOK1",0.08087
"16377","MCHR1",-0.12792
"16379","MTR",0.09603
"16382","HSD17B10",0.07802
"16386","COL12A1",0.09362
"16389","COL12A1",0.09362
"16390","COL12A1",0.09362
"16393","SMAD5",-0.105174071084596
"16395","SIGMAR1",0.02214
"16396","SLC30A3",0.08935
"16403","MGST2",0.00272
"16404","CDC6",-0.20112
"16405","NPAS1",-0.064
"16407","NAPG",0.03471
"16409","MDFI",0.130798974527874
"16410","PIP5K1A",0.1516
"16412","ABCA3",-0.13468
"16415","APBA2",-0.0261634589639807
"16417","CMKLR1",0.00873842652884848
"16419","MIPEP",-0.12272
"16420","ACO2",-0.10754
"16422","TM9SF2",-0.06015
"16423","COQ7",0.00139
"16424","SLC29A1",0.12564
"16426","EPAS1",0.0183496954617157
"16427","TSG101",-0.14325
"16431","CCT7",0.08015
"16432","SMO",0.05011
"16434","EBNA1BP2",0.10091
"16439","PRMT1",0.04949
"16440","H2BC15",0.00504
"16442","H2BC14",0.00504
"16443","H2BC13",0.00504
"16444","SLC6A7",-0.03267
"16445","CTRC",-0.08251
"16446","SSX3",0.26781
"16447","GABRG3",-0.0576039724422139
"16460","FOXC2",-0.26852
"16463","SH3GL2",-0.123997013529048
"16464","SH3GL3",-0.01987
"16467","CITED2",-0.10185
"16468","RARRES2",0.23764
"16469","MYOC",0.11279
"16476","AKAP9",0.0433
"16478","AKAP9",0.0433
"16481","AKAP9",0.0433
"16482","AKAP9",0.0433
"16483","AKAP9",0.0433
"16485","AKAP9",0.0433
"16486","AKAP9",0.0433
"16488","AKAP9",0.0433
"16489","AKAP9",0.0433
"16493","P2RY13",0.08552
"16496","NIPSNAP1",-0.20283
"16497","DHRS9",0.06297
"16498","HSD17B14",-0.06545
"16499","NCAPG",-0.12902
"16503","FAM118B",-0.17833
"16506","PAIP2",-0.02345
"16507","MAPKAP1",-0.0709434959477085
"16508","RBM4B",0.02912
"16517","SMIM7",0.05478
"16518","TREX2",-0.02807
"16521","TRIR",0.02017
"16523","GRWD1",-0.06862
"16524","MACROD1",0.03362
"16526","CMSS1",0.07334
"16527","SLX1A",0.11559
"16528","SLX1B",0.04557
"16532","ECSIT",0.01815
"16536","SOST",-0.15947
"16537","VKORC1",0.01619
"16538","DPH2",0.10091
"16539","MRPL57",-0.12211
"16542","TUBA1C",0.05528
"16543","APOL2",-0.20771
"16546","MYBBP1A",-0.20961
"16548","NUDT12",-0.17361
"16550","EIF2AK1",-0.12418
"16551","CCDC3",0.118740658215478
"16553","SLF1",-0.14847
"16556","TMEM47",0.07278
"16561","MGME1",-0.02741
"16563","GORASP1",-0.09171
"16564","RTP3",-0.000820000000000001
"16566","SYT15",0.1583
"16568","HEPH",0.00480329827331913
"16573","RHOXF2",-0.02083
"16575","SULT4A1",-0.14162
"16578","ZSWIM1",0.21515
"16579","OCSTAMP",0.197937627882533
"16588","PLCD4",0.00586
"16590","CPPED1",-0.00817
"16591","VPS25",-0.18334
"16592","SH2D3A",-0.14141
"16594","SLC30A2",-0.10071
"16597","NUDT16L1",-0.02905
"16599","REEP2",-0.02915
"16601","LZTS2",0.06377
"16608","FDXACB1",0.06464
"16614","CHCHD6",0.141242721049929
"16615","AIFM2",0.10102
"16617","PGAP4",-0.0170242588351645
"16618","ADPGK",-0.06604
"16619","GPATCH1",0.08814
"16622","LARP6",-0.04792
"16627","GINS4",0.011
"16630","SLC50A1",0.17139
"16631","SIKE1",0.0989102033409008
"16634","PRXL2A",0.329475429008059
"16635","WDR83",0.02017
"16636","SLC39A3",-0.22319
"16637","TRIM56",0.0698
"16639","ANAPC13",0.15417
"16642","ZNF670",0.0777899030544962
"16645","SLC35A5",0.0696083279638015
"16647","TTYH2",0.17042
"16651","RHNO1",0.10102
"16652","NTPCR",0.04463
"16653","TMEM79",0.15907
"16654","HERPUD2",-0.07058
"16655","AGMAT",-0.08251
"16657","TIMM29",0.01815
"16660","ZNF2",0.12409
"16661","RTBDN",0.02017
"16664","HDHD3",-0.05614
"16667","TUBGCP2",0.01193
"16672","SLC25A33",-0.0859597006492473
"16673","FEM1A",-0.09241
"16679","RTKN",0.08087
"16680","PHAF1",-0.25621
"16683","CRACR2A",0.113380404420814
"16685","CHCHD5",0.03987
"16686","DESI2",0.05896
"16688","CNPY3",0.12147
"16689","MTG1",0.0068940948055226
"16690","ALG1",0.07474
"16692","HAUS8",0.05478
"16698","NDFIP1",0.01104
"16700","UPK3B",0.25091
"16706","WAC",0.08748
"16711","DCTN5",0.01138
"16715","DCUN1D5",0.13893
"16722","LRFN3",0.02537
"16729","TMEM43",-0.03856
"16730","FSD1",-0.23034
"16731","DPH7",-0.000223192019983512
"16732","CABLES2",0.18983
"16734","NDC1",0.10518
"16735","TMEM208",-0.25621
"16736","TTPAL",0.21844
"16746","CENPO",0.03465
"16748","TRMO",-0.00948
"16750","TMEM243",0.08454
"16751","DOHH",-0.23034
"16754","ADAT1",-0.25547
"16756","TMEM70",0.21878
"16760","TUBB6",0.04049
"16761","CRB3",-0.14141
"16767","HNRNPUL1",-0.10848
"16773","G6PC3",-0.15947
"16775","CCDC28B",-0.04717
"16776","DERL1",0.42906
"16779","DDX23",0.05528
"16786","RAB5IF",0.15518
"16787","BBLN",-0.01605
"16788","CHAC1",-0.09402
"16790","EFCAB11",0.07817
"16793","C1orf50",0.05481
"16794","MRI1",0.02443
"16795","ABHD6",-0.06192
"16797","SLC25A23",-0.14141
"16801","THUMPD3",0.01601
"16803","ADI1",0.0957
"16806","MECR",-0.0741766859394001
"16808","NTMT1",-0.06078
"16809","CNPPD1",0.00586
"16814","KATNB1",-0.25615
"16815","TUBB2B",0.14912
"16816","FICD",-0.02602
"16820","TMEM109",0.05252
"16821","TRIM62",-0.03062
"16824","PTDSS2",-0.122623420650245
"16827","NOC4L",0.01372
"16830","ALG8",0.07161
"16832","TMEM147",-0.000749999999999999
"16839","RIOK2",-0.20331
"16841","TMUB1",0.22079
"16844","FAM174C",-0.24537
"16853","ELOVL1",0.10091
"16858","HIGD2A",0.07887
"16859","IFT27",-0.103693610507661
"16861","NUDT9",-0.08305
"16862","TARS2",0.150617505420561
"16864","ACAT2",-0.13075
"16866","REPIN1",0.23764
"16867","TRAIP",-0.084
"16871","FUNDC2",0.19385
"16872","RPAP1",-0.09402
"16876","ZNF416",-0.05161
"16880","YIPF2",0.01815
"16881","FAIM2",0.05528
"16885","MND1",-0.00022
"16889","BOC",0.09582
"16890","SPATA9",-0.20105
"16891","CDADC1",-0.10599
"16892","TTLL2",-0.09422
"16895","APOL6",-0.14892
"16904","BRIP1",0.02985
"16906","HINT2",0.02294
"16908","BTBD2",-0.23821
"16909","TM2D2",-0.02947
"16910","TM2D1",0.09763
"16911","STRA6",-0.07155
"16912","ZNF471",-0.0702
"16914","PLA2G12B",0.07461
"16915","SGPP1",-0.14124
"16917","SUCNR1",0.08552
"16921","LGR4",-0.14777
"16922","OSBPL11",0.139873717046495
"16923","OSBPL10",-0.00897288035439149
"16925","HCAR1",-0.023
"16926","GPR174",-0.016
"16928","NPL",0.152844946777225
"16940","C1QTNF4",-0.04237
"16941","C1QTNF3",0.08004
"16943","AMN",0.1018
"16952","PINK1",-0.02644
"16953","FSD1L",-0.00696
"16957","SLC12A9",0.0698
"16958","SRRT",0.0698
"16960","TMEM121B",-0.0315
"16964","COL25A1",-0.04669
"16966","TMEM59",0.10518
"16969","SLC26A6",0.0055
"16970","CACNG6",-0.05396
"16971","TDRD1",0.04608
"16975","TEX15",-0.0521196792856214
"16978","TEX12",0.06464
"16981","TEX13A",-0.02014
"16982","USP26",-0.01849
"16984","CALN1",0.0829931279753142
"16986","MAP1LC3C",0.11716
"16987","OSBPL1A",0.0417174937334879
"16989","FANCD2",0.01601
"16990","EMILIN2",-0.11547
"16993","MAK16",-0.05169
"16994","RSPO3",-3.3671214766385e-05
"16995","CAPS2",0.0579566801355712
"16997","SLC4A5",0.08087
"16998","EBPL",-0.10599
"16999","SLC46A2",0.01491
"17003","ADGRE3",0.0176262903438647
"17004","MS4A8",0.05252
"17013","PECR",-0.12675
"17014","SEC11C",-0.19444
"17015","UGT2B28",0.17023
"17019","ANGPTL4",-0.03539
"17020","POLDIP3",-0.116306076319992
"17021","RNF26",-0.05098
"17022","MFRP",-0.05098
"17025","OXCT2",-0.03826
"17026","FUT8",-0.13953
"17027","MRPL32",-0.03389
"17034","ACTRT3",0.2886
"17039","PCGF6",0.0465919541665167
"17043","NIFK",0.04281
"17045","PARD6B",0.25468
"17046","MRO",-0.20073
"17048","SEZ6L",-0.14596
"17051","FGFBP2",-0.0706
"17052","ALOXE3",-0.180792241744567
"17053","TRIM34",-0.14383
"17062","KRTAP4-3",-0.19131
"17064","SLC17A9",0.15667
"17066","NLN",-0.23073
"17067","ANO3",-0.152500191808554
"17070","TRIM54",0.08935
"17071","TRIM55",0.14277
"17072","BCO2",0.06464
"17073","CEP41",0.18732
"17075","SLC2A11",-0.04189
"17077","TBC1D2",-0.00948
"17078","IFIH1",0.05254
"17079","LDHAL6B",-0.09622
"17080","RHOBTB2",-0.03052
"17082","ADAM33",0.09507
"17084","PANK2",0.16391
"17089","CNTNAP3",0.0382116917455864
"17091","NSD3",-0.03179
"17094","CPEB1",-0.01987
"17096","ABCA2",-0.04401
"17098","NUF2",0.11566
"17103","PUS3",-0.17833
"17107","ASPSCR1",0.06941
"17108","OSBPL8",0.06725
"17109","OSBPL7",-0.16319
"17110","OSBPL6",0.0575613643436126
"17111","UACA",-0.066034645581857
"17112","RAB34",-0.20855
"17113","ACP4",-0.07075
"17114","DPH1",-0.16818
"17118","CRNKL1",-0.01846
"17120","SLC25A39",-0.15947
"17123","GPR61",0.10594
"17128","PRKD2",-0.11008
"17129","PLA2G12A",-0.04669
"17130","PLA2G2F",-0.01789
"17136","SHCBP1L",0.15471
"17137","NMNAT2",0.15471
"17138","EDEM3",0.15471
"17141","BCL2L14",-0.01308
"17145","SLC19A3",0.0382968827955068
"17147","SLC13A1",0.115358785659031
"17148","TM6SF2",0.10123
"17149","TM6SF1",-0.01987
"17150","TSGA10",0.11174
"17151","CD244",0.14551
"17155","SIGLEC1",0.0921516224495724
"17157","NLRP1",-0.189178553891588
"17163","TRIM15",0.01357
"17166","TRIM6",-0.133085054347826
"17167","TRIM5",-0.0755000754942473
"17168","TRIM4",0.10395
"17169","TRIM2",-0.00022
"17178","CNTNAP4",-0.246134968266044
"17182","ZDHHC5",0.04896
"17187","CIPC",0.05556
"17196","LNPK",0.00732
"17198","ZNF436",-0.09856
"17199","DNAH6",0.0114010423935147
"17200","DNAH6",0.0114010423935147
"17201","DNAH6",0.0114010423935147
"17202","DNAH6",0.0114010423935147
"17204","DNAH6",0.0114010423935147
"17206","DNAH6",0.0114010423935147
"17207","DNAH6",0.0114010423935147
"17209","DNAH6",0.0114010423935147
"17212","DNAH6",0.0114010423935147
"17214","TTYH3",-0.13048
"17216","KLHL4",-0.01958
"17218","MTMR12",0.07998
"17219","THSD7B",-0.00333113705435569
"17220","LRRC27",0.00833100733393773
"17221","B3GNT4",-0.023
"17226","ACTR3C",0.23764
"17228","OR2B2",0.00504
"17229","OR2H1",0.00504
"17230","OR2J1",0.00504
"17231","OR11A1",0.00504
"17235","OR8D2",-0.11023
"17238","GPR88",0.00534
"17239","ACTR6",0.04392
"17241","PRSS22",-0.12277
"17242","SLC6A16",-0.06591
"17243","ROGDI",-0.02905
"17248","VN1R1",-0.06677
"17250","DERL2",-0.20412
"17256","REXO4",-0.0633
"17257","ELOVL4",0.09491
"17258","DDX24",0.04779
"17260","POLR1E",0.02831
"17262","CHST5",-0.1761
"17265","WNT10A",0.00586
"17266","CCDC90B",0.06165
"17267","NIF3L1",0.05621
"17271","TMEM39B",-0.04717
"17272","NYX",0.08573
"17275","ANKRD2",0.12146
"17276","SLC5A7",0.0521035609430422
"17280","PRDM14",0.22961
"17283","CHST6",-0.24762
"17290","PBOV1",-0.11495
"17291","COA1",-0.0085
"17293","MFF",0.0535373674575689
"17294","HOXD1",0.00732
"17296","CHRNA10",-0.136270223805542
"17300","MKRN2",-0.0256124961114814
"17301","LHPP",0.01393
"17303","ADAM19",0.05058
"17304","SLC22A4",-0.02392
"17306","SPRTN",0.0475
"17307","TMEM126A",0.06614
"17311","CLPB",0.06482
"17312","KATNBL1",-0.04705
"17315","LSG1",0.32122
"17316","ZMYND15",-0.21869
"17317","NUAK2",0.11367
"17319","FAM107B",0.10538
"17321","RNF32",0.21824
"17322","COMMD4",-0.07155
"17327","SLC25A31",-0.05811
"17328","TMEM117",0.0588
"17331","XRN2",-0.017289790818506
"17336","SHARPIN",0.40276
"17339","INTS2",0.02985
"17342","ENKD1",-0.25621
"17343","CCDC113",-0.25615
"17344","TKTL2",-0.13171
"17345","PARP12",0.22297
"17347","RSPH6A",-0.11465
"17348","PUS7L",0.0588
"17350","WWP1",0.30382
"17352","ZNF700",0.01915
"17354","PCBD2",-0.10994
"17355","NT5C3A",-0.05955
"17357","FXYD6",-0.00085
"17358","AP5M1",-0.14326
"17359","TMEM222",-0.10366
"17361","GBP3",-0.02168
"17363","GABARAPL1",0.06825
"17368","MRPL18",-0.13075
"17370","TMEM168",-0.06104
"17372","THAP2",0.0982
"17373","SMG9",-0.11675
"17376","RNF208",-0.08362
"17377","OSBPL5",-0.13668
"17382","CSTL1",0.08431
"17384","GZF1",0.0907
"17387","PCDHAC1",0.01941
"17392","STMN4",-0.01364
"17394","ABCG4",-0.05098
"17398","METTL9",0.03517
"17399","ANAPC1",0.0417
"17401","XYLT2",0.03774
"17402","IRF2BPL",0.05556
"17403","LPAR5",0.07802
"17404","GLT8D2",0.05065
"17405","UNC93B1",-0.00863300260318501
"17407","TRPV6",0.22485
"17408","POLR3F",-0.02741
"17413","GTSF1L",0.17663
"17414","KIF13A",-0.000850000000000001
"17419","RBSN",-0.03877
"17420","ISCU",-0.02602
"17421","SLC25A18",0.00354514797278873
"17422","TLNRD1",-0.02486
"17426","SLC35B3",0.132617675378861
"17427","OSBPL2",0.18983
"17428","C20orf85",0.21091
"17430","DUSP15",0.14291
"17433","SLC25A51",0.02831
"17438","OPN3",0.03948
"17443","OR2AG1",-0.1511
"17444","OR10A5",-0.1533
"17445","OR10A2",-0.1533
"17446","OR10A4",-0.1533
"17447","OR2D2",-0.1533
"17449","MAGEH1",0.08063
"17450","ABCG8",0.02647
"17451","ABCG5",0.02647
"17453","S1PR5",0.01815
"17454","PORCN",0.21805
"17455","MMP28",-0.22561
"17456","P2RY12",0.08552
"17458","CDH23",0.0877778973155925
"17460","CDH23",0.0877778973155925
"17461","CDH23",0.0877778973155925
"17462","CDH23",0.0877778973155925
"17464","CDH23",0.0877778973155925
"17465","CDH23",0.0877778973155925
"17468","CDH23",0.0877778973155925
"17469","KCNH6",0.0507069253426418
"17470","SPTBN4",-0.0947404424335584
"17471","OR51E2",-0.13032
"17473","VPS33B",0.07136
"17474","VPS16",0.09507
"17476","DCSTAMP",0.37549
"17480","CXCL16",-0.21869
"17482","SYT4",-0.05021
"17485","LHX5",-0.065
"17486","ARV1",0.0475
"17487","OR52A5",-0.16024
"17490","HSD3B7",0.01619
"17492","CCDC68",-0.21117
"17497","SLC38A1",0.04639
"17499","PDCL3",0.11295
"17500","SLC6A15",0.07241
"17503","TAOK3",-0.00953851604083335
"17504","TMEM60",0.11161
"17506","BHMT2",-0.22961
"17507","RAB3GAP2",-0.001
"17509","DPH5",0.00534
"17511","KCNN2",-0.179456870771138
"17513","TNMD",-0.01879
"17515","DHX36",0.11293
"17518","SPNS1",0.12229
"17522","CHRD",0.269901414905515
"17526","SLC12A5",0.19894
"17527","SLCO5A1",0.204603332902398
"17533","RHBG",0.15907
"17534","TTYH1",0.06521
"17537","ADAMTS10",-0.03539
