"","gene_id","avg_seg_mean"
"SCAND1","SCAND1",0.17547
"SCAND2P","SCAND2P",-0.01984
"SCAP","SCAP",0.0202301946001201
"SCAPER","SCAPER",-0.0285579402460536
"SCARA3","SCARA3",-0.03974
"SCARA5","SCARA5",-0.03974
"SCARB1","SCARB1",-0.01483
"SCARB2","SCARB2",0.08667
"SCARF1","SCARF1",-0.166
"SCARF2","SCARF2",0.06064
"SCARNA1","SCARNA1",-0.09753
"SCARNA10","SCARNA10",0.07802
"SCARNA11","SCARNA11",0.07802
"SCARNA12","SCARNA12",0.07326
"SCARNA13","SCARNA13",0.04602
"SCARNA14","SCARNA14",-0.09317
"SCARNA15","SCARNA15",-0.01987
"SCARNA16","SCARNA16",0.07864
"SCARNA17","SCARNA17",-0.19761
"SCARNA18","SCARNA18",-0.2338
"SCARNA18B","SCARNA18B",0.15042
"SCARNA2","SCARNA2",0.19317
"SCARNA20","SCARNA20",0.02985
"SCARNA21","SCARNA21",-0.21021
"SCARNA21B","SCARNA21B",-0.08251
"SCARNA22","SCARNA22",0.09563
"SCARNA23","SCARNA23",0.21202
"SCARNA3","SCARNA3",0.15173
"SCARNA4","SCARNA4",0.15907
"SCARNA5","SCARNA5",0.02452
"SCARNA6","SCARNA6",0.02452
"SCARNA7","SCARNA7",0.11801
"SCARNA8","SCARNA8",-0.01989
"SCARNA9","SCARNA9",0.0627
"SCART1","SCART1",NA
"SCAT1","SCAT1",0.175783794909551
"SCAT2","SCAT2",0.02332
"SCAT8","SCAT8",0.07718
"SCCPDH","SCCPDH",0.10291
"SCD","SCD",0.1188
"SCD5","SCD5",-0.0817
"SCDP1","SCDP1",-0.19834
"SCEL","SCEL",-0.03133
"SCEL-AS1","SCEL-AS1",-0.03133
"SCFD1","SCFD1",-0.000590000000000004
"SCFD2","SCFD2",0.0803547326850604
"SCG2","SCG2",0.0224
"SCG3","SCG3",-0.09205
"SCG5","SCG5",-0.03854
"SCG5-AS1","SCG5-AS1",-0.03854
"SCGB1A1","SCGB1A1",0.04114
"SCGB1B2P","SCGB1B2P",0.09903
"SCGB1D1","SCGB1D1",0.03265
"SCGB1D2","SCGB1D2",0.03265
"SCGB1D4","SCGB1D4",0.03265
"SCGB1D5P","SCGB1D5P",-0.12813
"SCGB2A1","SCGB2A1",0.03265
"SCGB2A2","SCGB2A2",0.03265
"SCGB2B2","SCGB2B2",0.09903
"SCGB2B3P","SCGB2B3P",0.09903
"SCGB3A1","SCGB3A1",0.09593
"SCGB3A2","SCGB3A2",-0.04635
"SCGN","SCGN",-0.000140000000000002
"SCHIP1","SCHIP1",0.11801
"SCHLAP1","SCHLAP1",0.0474646058415371
"SCIMP","SCIMP",-0.20412
"SCIN","SCIN",-0.14061
"SCIRT","SCIRT",0.121138204379737
"SCLT1","SCLT1",-0.05811
"SCLY","SCLY",-0.00929
"SCMH1","SCMH1",0.05481
"SCMH1-DT","SCMH1-DT",0.05481
"SCML1","SCML1",-0.04706
"SCML2","SCML2",-0.0477606583005743
"SCML2P1","SCML2P1",-0.0421
"SCML2P2","SCML2P2",0.00212
"SCML4","SCML4",0.0375093519243075
"SCN10A","SCN10A",-0.09171
"SCN11A","SCN11A",-0.09171
"SCN1A","SCN1A",0.0596804606043065
"SCN1A-AS1","SCN1A-AS1",0.059369236695826
"SCN1B","SCN1B",0.01534
"SCN2A","SCN2A",0.05953
"SCN2B","SCN2B",-0.01892
"SCN3A","SCN3A",0.05953
"SCN3B","SCN3B",-0.10304
"SCN4A","SCN4A",0.07306
"SCN4B","SCN4B",-0.01892
"SCN5A","SCN5A",-0.09171
"SCN7A","SCN7A",0.06069
"SCN8A","SCN8A",0.0684122526437508
"SCN9A","SCN9A",0.06069
"SCNM1","SCNM1",0.1516
"SCNN1A","SCNN1A",0.07802
"SCNN1B","SCNN1B",0.01138
"SCNN1D","SCNN1D",NA
"SCNN1G","SCNN1G",0.01138
"SCO1","SCO1",-0.24086
"SCO2","SCO2",NA
"SCOC","SCOC",0.0141256697717037
"SCOC-AS1","SCOC-AS1",0.0141256697717037
"SCOCP1","SCOCP1",-0.14326
"SCP2","SCP2",0.097401423145191
"SCP2D1","SCP2D1",-0.02741
"SCP2D1-AS1","SCP2D1-AS1",-0.02741
"SCPEP1","SCPEP1",0.03546
"SCRG1","SCRG1",-0.21062
"SCRIB","SCRIB",0.39467
"SCRN1","SCRN1",-0.14637
"SCRN2","SCRN2",-0.16319
"SCRN3","SCRN3",0.00732
"SCRT1","SCRT1",NA
"SCRT2","SCRT2",0.178882856825256
"SCT","SCT",-0.14267
"SCTR","SCTR",0.03879
"SCTR-AS1","SCTR-AS1",0.03879
"SCUBE1","SCUBE1",-0.102805832085079
"SCUBE1-AS1","SCUBE1-AS1",-0.14162
"SCUBE1-AS2","SCUBE1-AS2",-0.13294
"SCUBE2","SCUBE2",-0.13017
"SCUBE3","SCUBE3",0.1088
"SCX","SCX",NA
"SCYGR1","SCYGR1",0.03391
"SCYGR10","SCYGR10",0.07044
"SCYGR2","SCYGR2",0.07044
"SCYGR3","SCYGR3",0.07044
"SCYGR4","SCYGR4",0.07044
"SCYGR5","SCYGR5",0.03956
"SCYGR6","SCYGR6",0.05448
"SCYGR7","SCYGR7",0.05448
"SCYGR8","SCYGR8",0.05448
"SCYGR9","SCYGR9",0.00157
"SCYL1","SCYL1",0.15215
"SCYL2","SCYL2",0.04392
"SCYL2P1","SCYL2P1",0.05621
"SCYL3","SCYL3",0.12231
"SDAD1","SDAD1",0.08667
"SDAD1-AS1","SDAD1-AS1",0.08667
"SDAD1P1","SDAD1P1",-0.04188
"SDAD1P2","SDAD1P2",0.05682
"SDAD1P3","SDAD1P3",-0.05286
"SDAD1P4","SDAD1P4",-0.11496
"SDC1","SDC1",0.02382
"SDC2","SDC2",0.35062
"SDC3","SDC3",-0.03063
"SDC4","SDC4",0.22403
"SDC4P","SDC4P",-0.20283
"SDCBP","SDCBP",0.12671
"SDCBP2","SDCBP2",0.08273
"SDCBP2-AS1","SDCBP2-AS1",0.08273
"SDCBP2P1","SDCBP2P1",0.108
"SDCBPP1","SDCBPP1",0.07219
"SDCBPP2","SDCBPP2",0.22641
"SDCBPP3","SDCBPP3",0.09421
"SDCCAG8","SDCCAG8",0.07978
"SDE2","SDE2",0.00639
"SDF2","SDF2",-0.20855
"SDF2L1","SDF2L1",0.01215
"SDF4","SDF4",NA
"SDHA","SDHA",NA
"SDHAF1","SDHAF1",0.02537
"SDHAF2","SDHAF2",0.06037
"SDHAF3","SDHAF3",0.02863
"SDHAF4","SDHAF4",0.09238
"SDHAP1","SDHAP1",0.31925
"SDHAP2","SDHAP2",0.333289336838858
"SDHAP3","SDHAP3",0.29762
"SDHAP4","SDHAP4",0.37157
"SDHB","SDHB",-0.09174
"SDHC","SDHC",0.14551
"SDHCP1","SDHCP1",-0.15228
"SDHCP2","SDHCP2",0.08992
"SDHCP3","SDHCP3",0.03732
"SDHCP4","SDHCP4",-0.14325
"SDHD","SDHD",0.06464
"SDHDP1","SDHDP1",NA
"SDHDP2","SDHDP2",0.22654
"SDHDP3","SDHDP3",0.2886
"SDHDP4","SDHDP4",-0.00633
"SDHDP5","SDHDP5",0.06026
"SDHDP6","SDHDP6",-0.0829
"SDK1","SDK1",-0.132108251622892
"SDK1-AS1","SDK1-AS1",-0.13048
"SDK2","SDK2",0.0666763812419502
"SDR16C5","SDR16C5",0.12583
"SDR16C6P","SDR16C6P",0.12583
"SDR39U1","SDR39U1",-0.04966
"SDR42E1","SDR42E1",-0.24753
"SDR42E1P1","SDR42E1P1",0.06189
"SDR42E1P2","SDR42E1P2",0.25569
"SDR42E1P3","SDR42E1P3",0.20367
"SDR42E1P4","SDR42E1P4",0.16025
"SDR42E1P5","SDR42E1P5",0.08779
"SDR42E2","SDR42E2",0.10806
"SDR9C7","SDR9C7",0.04006
"SDS","SDS",-0.065
"SDSL","SDSL",-0.065
"SEBOX","SEBOX",-0.20532
"SEC11A","SEC11A",-0.01984
"SEC11B","SEC11B",0.13779
"SEC11C","SEC11C",-0.19444
"SEC13","SEC13",0.00530152860490091
"SEC13P1","SEC13P1",-0.05286
"SEC14L1","SEC14L1",0.07864
"SEC14L1P1","SEC14L1P1",-0.01491
"SEC14L2","SEC14L2",-0.20283
"SEC14L3","SEC14L3",-0.20283
"SEC14L4","SEC14L4",-0.20283
"SEC14L5","SEC14L5",0.0445819689220098
"SEC14L6","SEC14L6",-0.20283
"SEC16A","SEC16A",-0.06707
"SEC16B","SEC16B",0.17275
"SEC1P","SEC1P",-0.0646261370702341
"SEC22A","SEC22A",0.119230579153424
"SEC22B","SEC22B",0.13973
"SEC22B2P","SEC22B2P",0.09452
"SEC22B3P","SEC22B3P",NA
"SEC22B4P","SEC22B4P",0.18972
"SEC22C","SEC22C",-0.07679
"SEC23A","SEC23A",-0.10193
"SEC23A-AS1","SEC23A-AS1",-0.10193
"SEC23B","SEC23B",-0.02741
"SEC23IP","SEC23IP",0.06579
"SEC24A","SEC24A",-0.10994
"SEC24AP1","SEC24AP1",0.07151
"SEC24B","SEC24B",-0.04669
"SEC24B-AS1","SEC24B-AS1",-0.04669
"SEC24C","SEC24C",0.23769
"SEC24D","SEC24D",-0.04934
"SEC31A","SEC31A",-0.0817
"SEC31B","SEC31B",0.1188
"SEC61A1","SEC61A1",0.15474
"SEC61A2","SEC61A2",0.11085
"SEC61B","SEC61B",-0.0227
"SEC61G","SEC61G",0.04655
"SEC61G-DT","SEC61G-DT",0.04655
"SEC61GP1","SEC61GP1",0.07704
"SEC62","SEC62",0.2886
"SEC62-AS1","SEC62-AS1",0.2886
"SEC63","SEC63",0.0084
"SEC63P1","SEC63P1",0.0764
"SEC63P2","SEC63P2",-0.08023
"SECISBP2","SECISBP2",-0.00954
"SECISBP2L","SECISBP2L",-0.09205
"SECTM1","SECTM1",0.0225
"SEH1L","SEH1L",0.04049
"SEL1L","SEL1L",0.05199
"SEL1L2","SEL1L2",-0.0322
"SEL1L3","SEL1L3",-0.07228
"SELE","SELE",0.121961098789901
"SELENBP1","SELENBP1",0.22103
"SELENOF","SELENOF",-0.07046
"SELENOH","SELENOH",0.04896
"SELENOI","SELENOI",0.03385
"SELENOK","SELENOK",-0.04172
"SELENOKP1","SELENOKP1",0.01548
"SELENOKP2","SELENOKP2",-0.00906
"SELENOKP3","SELENOKP3",-0.03472
"SELENOM","SELENOM",-0.20116
"SELENON","SELENON",-0.10071
"SELENOO","SELENOO",NA
"SELENOO-AS1","SELENOO-AS1",NA
"SELENOOLP","SELENOOLP",0.0904212037229206
"SELENOP","SELENOP",0.04534
"SELENOS","SELENOS",0.1001
"SELENOT","SELENOT",0.0910475820771188
"SELENOTP1","SELENOTP1",-0.24066
"SELENOTP2","SELENOTP2",-0.10926
"SELENOV","SELENOV",-0.02953
"SELENOW","SELENOW",-0.06031
"SELENOWP1","SELENOWP1",-0.02383
"SELL","SELL",0.09743
"SELP","SELP",0.117061784758822
"SELPLG","SELPLG",-0.02602
"SEM1","SEM1",0.02119
"SEM1P1","SEM1P1",-0.22961
"SEMA3A","SEMA3A",0.103956909522987
"SEMA3B","SEMA3B",-0.084
"SEMA3B-AS1","SEMA3B-AS1",-0.084
"SEMA3C","SEMA3C",0.11033
"SEMA3D","SEMA3D",0.1039
"SEMA3E","SEMA3E",0.0990756882960731
"SEMA3F","SEMA3F",-0.084
"SEMA3F-AS1","SEMA3F-AS1",-0.084
"SEMA3G","SEMA3G",-0.05831
"SEMA4A","SEMA4A",0.15907
"SEMA4B","SEMA4B",0.02856
"SEMA4C","SEMA4C",0.12446
"SEMA4D","SEMA4D",-0.00954
"SEMA4F","SEMA4F",0.08087
"SEMA4G","SEMA4G",0.06377
"SEMA5A","SEMA5A",0.187220799050433
"SEMA5A-AS1","SEMA5A-AS1",0.18795
"SEMA5B","SEMA5B",0.14912
"SEMA6A","SEMA6A",-0.17708
"SEMA6A-AS1","SEMA6A-AS1",-0.17708
"SEMA6A-AS2","SEMA6A-AS2",-0.17708
"SEMA6B","SEMA6B",-0.10863
"SEMA6C","SEMA6C",0.1516
"SEMA6D","SEMA6D",-0.09205
"SEMA7A","SEMA7A",-0.07155
"SEMG1","SEMG1",0.19378
"SEMG2","SEMG2",0.19378
"SENCR","SENCR",NA
"SENP1","SENP1",0.06074
"SENP2","SENP2",0.282
"SENP3","SENP3",-0.19746
"SENP3-EIF4A1","SENP3-EIF4A1",-0.19746
"SENP5","SENP5",0.338938305534315
"SENP6","SENP6",0.09362
"SENP7","SENP7",0.07334
"SENP8","SENP8",-0.0642
"SEPHS1","SEPHS1",0.11877
"SEPHS1P1","SEPHS1P1",0.07261
"SEPHS1P2","SEPHS1P2",0.03694
"SEPHS1P4","SEPHS1P4",-0.00531
"SEPHS1P6","SEPHS1P6",0.04878
"SEPHS1P7","SEPHS1P7",0.02904
"SEPHS2","SEPHS2",-0.00112
"SEPHS2P1","SEPHS2P1",0.26932
"SEPSECS","SEPSECS",-0.08101
"SEPSECS-AS1","SEPSECS-AS1",-0.08101
"SEPTIN1","SEPTIN1",-0.00112
"SEPTIN10","SEPTIN10",0.06095
"SEPTIN10P1","SEPTIN10P1",0.12583
"SEPTIN11","SEPTIN11",0.08667
"SEPTIN12","SEPTIN12",-0.02905
"SEPTIN14","SEPTIN14",0.12129
"SEPTIN14P1","SEPTIN14P1",0.0632984372567514
"SEPTIN14P12","SEPTIN14P12",0.14363
"SEPTIN14P17","SEPTIN14P17",0.04204
"SEPTIN14P19","SEPTIN14P19",NA
"SEPTIN14P2","SEPTIN14P2",NA
"SEPTIN14P21","SEPTIN14P21",0.1242
"SEPTIN14P22","SEPTIN14P22",NA
"SEPTIN14P23","SEPTIN14P23",NA
"SEPTIN14P24","SEPTIN14P24",0.11033
"SEPTIN14P4","SEPTIN14P4",-0.04934
"SEPTIN14P5","SEPTIN14P5",NA
"SEPTIN14P8","SEPTIN14P8",NA
"SEPTIN2","SEPTIN2",-0.00511
"SEPTIN2P1","SEPTIN2P1",0.07774
"SEPTIN3","SEPTIN3",-0.104848207164871
"SEPTIN4","SEPTIN4",0.02985
"SEPTIN4-AS1","SEPTIN4-AS1",0.02985
"SEPTIN5","SEPTIN5",0.13247
"SEPTIN6","SEPTIN6",-0.02083
"SEPTIN7","SEPTIN7",-0.07058
"SEPTIN7-DT","SEPTIN7-DT",-0.07058
"SEPTIN7P1","SEPTIN7P1",-0.09851
"SEPTIN7P10","SEPTIN7P10",-0.12466
"SEPTIN7P11","SEPTIN7P11",0.03972
"SEPTIN7P12","SEPTIN7P12",0.02985
"SEPTIN7P13","SEPTIN7P13",0.00279
"SEPTIN7P14","SEPTIN7P14",-0.04934
"SEPTIN7P15","SEPTIN7P15",0.15715
"SEPTIN7P2","SEPTIN7P2",0.11869
"SEPTIN7P3","SEPTIN7P3",-0.07058
"SEPTIN7P4","SEPTIN7P4",0.06302
"SEPTIN7P5","SEPTIN7P5",0.06302
"SEPTIN7P6","SEPTIN7P6",0.19424
"SEPTIN7P7","SEPTIN7P7",-0.01157
"SEPTIN7P8","SEPTIN7P8",0.05629
"SEPTIN7P9","SEPTIN7P9",0.06806
"SEPTIN8","SEPTIN8",-0.10994
"SEPTIN9","SEPTIN9",NA
"SEPTIN9-DT","SEPTIN9-DT",0.07864
"SERAC1","SERAC1",-0.14327
"SERBP1","SERBP1",0.07788
"SERBP1P1","SERBP1P1",-0.00531
"SERBP1P2","SERBP1P2",NA
"SERBP1P3","SERBP1P3",-0.06481
"SERBP1P4","SERBP1P4",-0.01958
"SERBP1P5","SERBP1P5",0.08037
"SERBP1P6","SERBP1P6",0.02925
"SERF1A","SERF1A",-0.15366
"SERF1AP1","SERF1AP1",0.01709
"SERF1B","SERF1B",-0.15366
"SERF2","SERF2",-0.09599
"SERGEF","SERGEF",-0.14325
"SERHL","SERHL",-0.00114975188277086
"SERHL2","SERHL2",-0.03077
"SERINC1","SERINC1",-0.00860999999999999
"SERINC2","SERINC2",-0.0284
"SERINC3","SERINC3",0.21844
"SERINC4","SERINC4",-0.09599
"SERINC5","SERINC5",-0.22961
"SERP1","SERP1",0.08622
"SERP2","SERP2",-0.11079
"SERPINA1","SERPINA1",0.04779
"SERPINA10","SERPINA10",0.04779
"SERPINA11","SERPINA11",0.04779
"SERPINA12","SERPINA12",0.04779
"SERPINA13P","SERPINA13P",0.04779
"SERPINA15P","SERPINA15P",0.39757
"SERPINA2","SERPINA2",0.04779
"SERPINA3","SERPINA3",0.04779
"SERPINA4","SERPINA4",0.04779
"SERPINA5","SERPINA5",0.04779
"SERPINA6","SERPINA6",0.04779
"SERPINA7","SERPINA7",-0.02014
"SERPINA7P1","SERPINA7P1",-0.02014
"SERPINA9","SERPINA9",0.04779
"SERPINB1","SERPINB1",0.19801
"SERPINB10","SERPINB10",-0.179546717339046
"SERPINB11","SERPINB11",-0.179305478806189
"SERPINB12","SERPINB12",-0.1648
"SERPINB13","SERPINB13",-0.1648
"SERPINB2","SERPINB2",-0.22318
"SERPINB3","SERPINB3",-0.20813
"SERPINB4","SERPINB4",-0.1648
"SERPINB5","SERPINB5",-0.1648
"SERPINB6","SERPINB6",0.19272
"SERPINB7","SERPINB7",-0.22318
"SERPINB8","SERPINB8",-0.161432858006127
"SERPINB8P1","SERPINB8P1",0.14912
"SERPINB9","SERPINB9",0.19801
"SERPINB9P1","SERPINB9P1",0.19801
"SERPINC1","SERPINC1",0.11659
"SERPIND1","SERPIND1",0.01742
"SERPINE1","SERPINE1",0.0698
"SERPINE2","SERPINE2",0.04023
"SERPINE3","SERPINE3",-0.09972
"SERPINE4P","SERPINE4P",-0.05627
"SERPINF1","SERPINF1",-0.166
"SERPINF2","SERPINF2",-0.166
"SERPING1","SERPING1",0.04896
"SERPINH1","SERPINH1",0.0676
"SERPINH1P1","SERPINH1P1",0.0187
"SERPINI1","SERPINI1",0.24068
"SERPINI2","SERPINI2",0.21363
"SERTAD1","SERTAD1",-0.10782
"SERTAD2","SERTAD2",0.07165
"SERTAD3","SERTAD3",-0.10782
"SERTAD3-AS1","SERTAD3-AS1",-0.10782
"SERTAD4","SERTAD4",0.0384
"SERTAD4-AS1","SERTAD4-AS1",0.0384
"SERTAD4BP","SERTAD4BP",-0.14124
"SERTM1","SERTM1",-0.06838
"SERTM2","SERTM2",-0.01965
"SESN1","SESN1",0.00598394212294896
"SESN2","SESN2",-0.09753
"SESN3","SESN3",0.10812
"SESTD1","SESTD1",0.0631634241900316
"SET","SET",-0.01721
"SETBP1","SETBP1",-0.03972
"SETBP1-DT","SETBP1-DT",-0.03972
"SETD1A","SETD1A",0.01619
"SETD1B","SETD1B",0.02587
"SETD2","SETD2",0.00138
"SETD3","SETD3",0.05941
"SETD4","SETD4",0.00913
"SETD4-AS1","SETD4-AS1",0.00913
"SETD5","SETD5",0.01601
"SETD6","SETD6",-0.25615
"SETD6P1","SETD6P1",0.04996
"SETD7","SETD7",0.00272
"SETD9","SETD9",-0.1564
"SETDB1","SETDB1",0.1516
"SETDB2","SETDB2",-0.10599
"SETMAR","SETMAR",-0.00558334563292667
"SETP1","SETP1",-0.0523
"SETP10","SETP10",0.16871
"SETP11","SETP11",0.08552
"SETP12","SETP12",-0.05269
"SETP14","SETP14",0.1241
"SETP15","SETP15",-0.06134
"SETP16","SETP16",-0.05098
"SETP17","SETP17",0.06522
"SETP2","SETP2",-0.06686
"SETP20","SETP20",-0.04669
"SETP21","SETP21",-0.15678
"SETP22","SETP22",-0.20105
"SETP3","SETP3",0.02985
"SETP4","SETP4",-0.02078
"SETP5","SETP5",-0.01797
"SETP6","SETP6",-0.07164
"SETP7","SETP7",-0.08816
"SETP8","SETP8",-0.01924
"SETP9","SETP9",0.12542
"SETSIP","SETSIP",0.03449
"SETX","SETX",-0.06462
"SEZ6","SEZ6",-0.20855
"SEZ6L","SEZ6L",-0.14596
"SEZ6L-AS1","SEZ6L-AS1",-0.14596
"SEZ6L2","SEZ6L2",0.11372
"SF1","SF1",0.0285
"SF1-DT","SF1-DT",0.0285
"SF3A1","SF3A1",-0.20283
"SF3A2","SF3A2",-0.23821
"SF3A3","SF3A3",-0.03592
"SF3A3P1","SF3A3P1",0.09507
"SF3A3P2","SF3A3P2",-0.10304
"SF3B1","SF3B1",0.04878
"SF3B2","SF3B2",0.02912
"SF3B3","SF3B3",-0.20786
"SF3B4","SF3B4",0.11231
"SF3B4P1","SF3B4P1",-0.09406
"SF3B5","SF3B5",-0.10013
"SF3B6","SF3B6",0.07303
"SFI1","SFI1",-0.20116
"SFMBT1","SFMBT1",-0.0248390804696576
"SFMBT2","SFMBT2",0.07294
"SFN","SFN",-0.10115
"SFPQ","SFPQ",-0.03576
"SFPQP1","SFPQP1",NA
"SFR1","SFR1",0.15848
"SFR1P1","SFR1P1",-0.02083
"SFR1P2","SFR1P2",-0.02078
"SFRP1","SFRP1",0.011
"SFRP2","SFRP2",-0.00022
"SFRP4","SFRP4",-0.07048
"SFRP5","SFRP5",0.12146
"SFSWAP","SFSWAP",-0.11172
"SFT2D1","SFT2D1",-0.16172
"SFT2D2","SFT2D2",0.14088
"SFT2D3","SFT2D3",0.02249
"SFTA1P","SFTA1P",0.10615
"SFTA2","SFTA2",0.06399
"SFTA3","SFTA3",-0.09851
"SFTPA1","SFTPA1",0.33132
"SFTPA2","SFTPA2",0.33132
"SFTPA3P","SFTPA3P",0.33132
"SFTPB","SFTPB",0.10458
"SFTPC","SFTPC",-0.04639
"SFTPD","SFTPD",0.36745
"SFTPD-AS1","SFTPD-AS1",0.36745
"SFXN1","SFXN1",0.04345
"SFXN2","SFXN2",0.06377
"SFXN3","SFXN3",0.06377
"SFXN4","SFXN4",0.06529
"SFXN4P1","SFXN4P1",-0.00522
"SFXN5","SFXN5",0.12948
"SGCA","SGCA",0.03774
"SGCB","SGCB",0.08875
"SGCD","SGCD",0.0107813193252534
"SGCE","SGCE",0.03037
"SGCEP1","SGCEP1",-0.05961
"SGCG","SGCG",-0.11496
"SGCZ","SGCZ",-0.0720131977495092
"SGF29","SGF29",0.00187
"SGIP1","SGIP1",0.11142
"SGK1","SGK1",-0.0673009673285341
"SGK2","SGK2",0.17663
"SGK3","SGK3",0.121296829227516
"SGMS1","SGMS1",0.0872365994150659
"SGMS1-AS1","SGMS1-AS1",0.18411
"SGMS2","SGMS2",-0.05122
"SGO1","SGO1",-0.04145
"SGO1-AS1","SGO1-AS1",-0.04317097298161
"SGO1P1","SGO1P1",0.07788
"SGO1P2","SGO1P2",0.02571
"SGO2","SGO2",0.05258
"SGPL1","SGPL1",0.09617
"SGPP1","SGPP1",-0.14124
"SGPP2","SGPP2",0.0224
"SGSH","SGSH",0.08495
"SGSM1","SGSM1",-0.11917
"SGSM2","SGSM2",-0.16414
"SGSM2-AS1","SGSM2-AS1",-0.16414
"SGSM3","SGSM3",-0.121346028811057
"SGSM3-AS1","SGSM3-AS1",-0.14543
"SGTA","SGTA",-0.22319
"SGTB","SGTB",-0.23073
"SH2B1","SH2B1",0.12229
"SH2B2","SH2B2",0.07604
"SH2B3","SH2B3",-0.05164
"SH2D1A","SH2D1A",-0.01794
"SH2D1B","SH2D1B",0.11954
"SH2D2A","SH2D2A",0.15907
"SH2D3A","SH2D3A",-0.14141
"SH2D3C","SH2D3C",-0.05603
"SH2D4A","SH2D4A",-0.04985
"SH2D4B","SH2D4B",0.325006190971767
"SH2D5","SH2D5",-0.02644
"SH2D6","SH2D6",0.10458
"SH2D7","SH2D7",-0.0120571173736858
"SH3BGR","SH3BGR",0.0212
"SH3BGRL","SH3BGRL",-0.016
"SH3BGRL2","SH3BGRL2",0.09491
"SH3BGRL3","SH3BGRL3",-0.10071
"SH3BP1","SH3BP1",-0.13461
"SH3BP2","SH3BP2",0.09878
"SH3BP4","SH3BP4",0.035822909097747
"SH3BP5","SH3BP5",-0.03877
"SH3BP5-AS1","SH3BP5-AS1",-0.03877
"SH3BP5L","SH3BP5L",NA
"SH3D19","SH3D19",-0.02638
"SH3D21","SH3D21",-0.03576
"SH3GL1","SH3GL1",-0.23034
"SH3GL1P1","SH3GL1P1",-0.21141
"SH3GL1P2","SH3GL1P2",-0.12738
"SH3GL1P3","SH3GL1P3",0.14435
"SH3GL2","SH3GL2",-0.123997013529048
"SH3GL3","SH3GL3",-0.01987
"SH3GLB1","SH3GLB1",-0.07046
"SH3GLB2","SH3GLB2",-0.05669
"SH3KBP1","SH3KBP1",-0.05254
"SH3PXD2A","SH3PXD2A",0.07786
"SH3PXD2A-AS1","SH3PXD2A-AS1",0.07786
"SH3PXD2B","SH3PXD2B",0.05134
"SH3RF1","SH3RF1",-0.19941
"SH3RF2","SH3RF2",-0.04018
"SH3RF3","SH3RF3",0.0631472926751142
"SH3RF3-AS1","SH3RF3-AS1",0.06917
"SH3TC1","SH3TC1",0.0710767917376232
"SH3TC2","SH3TC2",-0.03378
"SH3TC2-DT","SH3TC2-DT",-0.03378
"SH3YL1","SH3YL1",NA
"SHANK1","SHANK1",-0.0666
"SHANK2","SHANK2",0.07903
"SHANK2-AS1","SHANK2-AS1",0.07903
"SHANK2-AS2","SHANK2-AS2",0.07903
"SHANK2-AS3","SHANK2-AS3",0.07903
"SHANK3","SHANK3",NA
"SHARPIN","SHARPIN",0.40276
"SHB","SHB",0.017856256911455
"SHBG","SHBG",-0.19746
"SHC1","SHC1",0.17139
"SHC1P1","SHC1P1",-0.00938
"SHC1P2","SHC1P2",-0.15947
"SHC2","SHC2",-0.153012099546685
"SHC3","SHC3",-0.00954
"SHC4","SHC4",-0.09205
"SHCBP1","SHCBP1",-0.07123
"SHCBP1L","SHCBP1L",0.15471
"SHD","SHD",-0.23034
"SHE","SHE",0.18995
"SHF","SHF",-0.07552
"SHFL","SHFL",0.01815
"SHH","SHH",0.22281
"SHISA2","SHISA2",-0.07995
"SHISA3","SHISA3",-0.03765
"SHISA4","SHISA4",0.16342
"SHISA5","SHISA5",0.0055
"SHISA5P1","SHISA5P1",0.09421
"SHISA5P2","SHISA5P2",-0.00531
"SHISA6","SHISA6",-0.24355
"SHISA7","SHISA7",-0.06632
"SHISA8","SHISA8",-0.00965999999999999
"SHISA9","SHISA9",-0.00817
"SHISAL1","SHISAL1",-0.1387
"SHISAL2A","SHISAL2A",0.09749
"SHISAL2B","SHISAL2B",-0.23684
"SHKBP1","SHKBP1",0.01937
"SHLD1","SHLD1",0.08156
"SHLD2","SHLD2",0.08691
"SHLD2P1","SHLD2P1",0.109698011262612
"SHLD2P2","SHLD2P2",0.02789
"SHLD2P3","SHLD2P3",0.0850129023309864
"SHLD3","SHLD3",-0.23073
"SHMT1","SHMT1",-0.191271576931166
"SHMT1P1","SHMT1P1",0.10091
"SHMT2","SHMT2",0.03964
"SHOC1","SHOC1",-0.01351
"SHOC2","SHOC2",0.12059
"SHOX","SHOX",NA
"SHOX2","SHOX2",0.11307
"SHPK","SHPK",-0.07149
"SHPRH","SHPRH",-0.10058
"SHQ1","SHQ1",-0.0802
"SHQ1P1","SHQ1P1",0.18411
"SHROOM1","SHROOM1",-0.10994
"SHROOM2","SHROOM2",-0.0496348693459003
"SHROOM2P1","SHROOM2P1",NA
"SHROOM3","SHROOM3",0.08667
"SHROOM3-AS1","SHROOM3-AS1",0.08667
"SHROOM4","SHROOM4",0.07891
"SHTN1","SHTN1",0.07502
"SI","SI",0.0459266908877716
"SIAE","SIAE",-0.0755650362233783
"SIAH1","SIAH1",-0.08025
"SIAH1P1","SIAH1P1",0.07278
"SIAH2","SIAH2",0.08552
"SIAH2-AS1","SIAH2-AS1",0.08552
"SIAH3","SIAH3",-0.11079
"SIDT1","SIDT1",0.09582
"SIDT1-AS1","SIDT1-AS1",0.09582
"SIDT2","SIDT2",0.01454
"SIGIRR","SIGIRR",NA
"SIGLEC1","SIGLEC1",0.0921516224495724
