"","node_1","node_2","uniprot_id"
"73552","P42224","P16070",0.479
"55936","P42224","O15360",0.43
"50824","P42224","P04839",0.481
"58857","P42224","Q6FI81",0.483
"40127","P42224","Q9H0R5",0.504
"61334","P42224","P63104",0.432
"42852","P42224","P00519",0.441
"101553","P42224","P25205",0.54
"94118","P42224","Q13114",0.541
"63826","P42224","Q9BQ51",0.549
"61181","P42224","P10071",0.551
"99700","P42224","P15692",0.65
"75638","P42224","P32121",0.568
"39983","P42224","Q8N884",0.571
"94317","P42224","P20702",0.577
"78418","P42224","P08575",0.582
"86361","P42224","Q00613",0.587
"85483","P42224","Q16553",0.443
"89221","P42224","O60602",0.443
"81211","P42224","Q99102",0.444
"36887","P42224","P08637",0.448
"74659","P42224","Q99836",0.737
"45579","P42224","Q7Z7A1",0.655
"47099","P42224","P28065",0.752
"48590","P42224","Q9Y275",0.593
"58480","P42224","Q13642",0.6
"79651","P42224","Q13495",0.6
"67337","P42224","P11474",0.682
"91946","P42224","P11473",0.604
"89725","P42224","P11215",0.618
"40356","P42224","Q53G44",0.892
"35405","P42224","O95684",0.9
"40153","P42224","P61968",0.9
"81534","P42224","Q460N5",0.763
"40066","P42224","Q96PP8",0.796
"102804","P42224","P16471",0.799
"48397","P42224","P43405",0.688
"96105","P42224","Q14164",0.904
"82113","P42224","P38398",0.906
"98589","P42224","P13501",0.704
"104555","P42224","P33076",0.913
"35763","P42224","O14896",0.917
"72129","P42224","P15509",0.918
"91520","P42224","P08670",0.918
"40106","P42224","P32455",0.924
"37671","P42224","O15131",0.806
"104372","P42224","P15941",0.828
"76377","P42224","P03372",0.832
"103032","P42224","P10912",0.705
"71349","P42224","Q9NQC7",0.93
"39579","P42224","P51617",0.713
"66583","P42224","P32927",0.931
"48905","P42224","P10321",0.933
"60847","P42224","P48061",0.936
"72507","P42224","P51532",0.937
"95529","P42224","P07947",0.714
"62299","P42224","P04439",0.937
"85191","P42224","P27986",0.94
"71159","P42224","P29350",0.94
"88558","P42224","P52292",0.716
"68942","P42224","P01732",0.716
"41894","P42224","P09914",0.952
"73947","P42224","P01889",0.94
"101682","P42224","O14508",0.86
"46017","P42224","P31785",0.953
"56656","P42224","P63165",0.869
"103060","P42224","P40305",0.957
"40329","P42224","Q8TCB0",0.879
"85654","P42224","P07948",0.945
"52551","P42224","O95786",0.945
"37547","P42224","P55265",0.959
"53833","P42224","Q15306",0.96
"36486","P42224","Q05823",0.96
"69420","P42224","P61073",0.963
"67256","P42224","P38936",0.951
"47218","P42224","P28062",0.971
"72668","Q9NRJ3","O00574",0.646
"69334","Q9NRJ3","P61073",0.653
"60866","Q9NRJ3","P48061",0.416
"93278","Q9NRJ3","P11277",0.439
"64782","P42224","P20591",0.978
"38710","Q9NRJ3","P21554",0.463
"33874","P42224","Q6GPH4",0.979
"59400","Q6ZN57","Q8TBN0",0.405
"39063","Q6ZN57","Q9UMS5",0.406
"71232","P42224","P52333",0.982
"51923","P42224","P05161",0.985
"54254","Q6ZN57","Q9H0Q0",0.474
"86566","Q6ZN57","Q9Y3Q0",0.484
"54233","P42224","P40189",0.985
"42079","P42224","P09913",0.986
"54842","P42224","Q8WXG1",0.989
"53437","Q6ZN57","Q9NWZ8",0.549
"69953","P42224","P00973",0.989
"62872","Q6ZN57","Q6NT04",0.556
"47513","Q6ZN57","Q9NYL2",0.754
"42034","P42224","O14879",0.992
"65186","P37275","O60716",0.4
"63583","P42224","Q92985",0.995
"59178","P42224","Q05655",0.996
"54424","P42224","O60674",0.999
"82128","P37275","P38398",0.404
"62908","P42224","Q00978",0.999
"62582","P37275","Q13418",0.406
"104463","P37275","P15941",0.612
"60886","P37275","P48061",0.406
"57576","P37275","Q9GZP0",0.408
"33993","P37275","Q14494",0.7
"69520","P37275","P23229",0.415
"40882","P37275","Q8NI35",0.416
"69380","P37275","P61073",0.422
"66750","P37275","Q8IV61",0.706
"73706","P37275","P16070",0.713
"102588","P37275","Q8WVJ9",0.77
"92572","P37275","P05787",0.426
"94060","P37275","O60315",0.825
"91528","P37275","P08670",0.837
"84552","P37275","Q15797",0.434
"81920","P37275","Q9H6T0",0.439
"86163","P37275","Q86UP3",0.441
"68381","P37275","P49716",0.911
"56647","P37275","P63165",0.914
"47604","P37275","Q14186",0.453
"69174","P50993","Q01118",0.4
"52069","P37275","Q12778",0.931
"37643","P50993","P06753",0.419
"102121","P37275","Q92570",0.455
"57086","P37275","Q6P1M3",0.455
"55697","P37275","P05783",0.459
"77912","P37275","O14493",0.459
"52400","P37275","P15924",0.459
"75160","P37275","P62736",0.461
"72638","P37275","P51532",0.99
"70125","P37275","O14757",0.462
"47798","P37275","Q96KQ7",0.463
"101607","P50993","P60201",0.52
"53769","P37275","Q12948",0.473
"37820","P37275","P26447",0.505
"34453","P37275","P08727",0.512
"53931","P50993","Q8N0W4",0.58
"62098","P37275","Q01955",0.537
"67270","P37275","P38936",0.553
"99744","P37275","P15692",0.557
"35594","P37275","P61812",0.564
"64545","P37275","P15884",0.586
"76538","P37275","P03372",0.592
"49119","P50993","Q9H313",0.495
"34826","P50993","Q92736",0.495
"36619","P50993","Q8NHY2",0.507
"94709","P50993","Q7Z6L0",0.663
"67819","Q86UU1","Q9Y6D9",0.473
"98316","Q86UU1","Q9ULN7",0.493
"99932","Q86UU1","Q8IVL6",0.56
"87664","P00395","P62851",0.479
"39267","P00395","P24539",0.497
"34761","P00395","Q9H5Q4",0.498
"88178","P37275","P52926",0.605
"103959","P37275","P25063",0.606
"94212","P00395","Q2VPB7",0.4
"96933","P00395","Q8WZ42",0.402
"92067","P00395","Q49AM1",0.408
"78198","P00395","O96008",0.414
"45833","P50993","Q13976",0.7
"46790","P00395","O95163",0.502
"33633","P00395","P23219",0.503
"88990","P50993","P16615",0.801
"45917","P00395","Q9ULD0",0.424
"101665","P50993","O00168",0.906
"62403","P00395","P62241",0.513
"70358","P00395","Q86Y39",0.631
"58135","P00395","Q9NRX3",0.555
"57878","P00395","P05496",0.647
"55519","P00395","Q9H7H0",0.446
"44073","P00491","Q53FP2",0.404
"93012","P00395","Q9GZT3",0.448
"41599","P00395","P05141",0.456
"82823","P00395","Q04837",0.461
"67522","P00395","O15235",0.471
"50983","P00395","O14949",0.963
"81346","P00395","P24311",0.973
"81623","P00395","O95167",0.762
"95197","P00395","O14561",0.765
"33789","P00395","Q9Y2R0",0.797
"45439","P00395","P51970",0.798
"84031","P00395","Q9P0J0",0.817
"64593","P00491","P11908",0.407
"41276","P00395","O15239",0.831
"34923","P00395","Q5JTJ3",0.837
"52498","P00395","O95139",0.854
"83579","P00491","Q13426",0.412
"47691","P00395","P21912",0.868
"104595","P00395","A0A096LP55",0.883
"39768","P00395","P14406",0.889
"34607","P00395","P03928",0.913
"76670","P00491","P06744",0.422
"37079","P00491","P37802",0.444
"72347","P00491","Q12923",0.453
"44853","P00491","Q15181",0.456
"54684","P00491","P22102",0.722
"39466","P00491","Q9HBK9",0.736
"46529","P00491","P10599",0.472
"82407","P00491","P30793",0.621
"83126","P00491","P49915",0.787
"64182","P00491","P07998",0.644
"80615","P00491","Q9Y315",0.669
"80192","P00491","P01009",0.5
"75332","O14525","Q3KR37",0.527
"86086","P00491","P34913",0.532
"60647","P00491","P19971",0.915
"39886","P00491","Q12882",0.957
"104700","P00491","P30566",0.705
"100864","O14525","P13591",0.419
"91800","O14525","Q12860",0.422
"36171","O14525","Q9Y5J5",0.423
"45223","O14525","Q9ULW6",0.428
"74421","O14525","O60641",0.433
"96124","O14525","Q15053",0.451
"52723","O14525","O76039",0.667
"43112","Q8WWB7","Q5JTD7",0.426
"71421","Q8WWB7","Q14689",0.451
"90344","O75121","Q5U5X8",0.402
"55973","Q13467","Q96Q05",0.444
"46229","O75121","Q9H019",0.405
"34001","O75121","Q14494",0.433
"88284","O75121","Q9Y233",0.583
"76085","Q13467","Q6UXH8",0.632
"78283","Q13467","Q6FHJ7",0.649
"37014","Q13467","Q9ULK5",0.666
"65740","P00491","Q9NZK5",0.963
"50634","P00491","P07741",0.983
"50430","Q13467","Q00604",0.456
"43851","P00491","P00813",0.99
"55015","Q13467","O60262",0.6
"48423","Q9UMR5","O00299",0.402
"36584","Q9UMR5","Q86SQ4",0.416
"47507","Q9UMR5","Q9UIM3",0.418
"35544","Q9UMR5","Q5VWZ2",0.433
"62059","Q9UMR5","Q9BXB5",0.436
"37584","Q13467","Q9HD26",0.738
"47860","Q13467","Q13145",0.764
"39142","Q13467","Q93097",0.873
"63351","Q13467","Q9H1J7",0.873
"95723","Q13467","Q68DV7",0.886
"46897","Q13467","Q9H461",0.902
"57408","Q13467","P34947",0.912
"48178","Q13467","Q01974",0.968
"56269","Q13467","P50150",0.6
"76167","Q9UMR5","O15533",0.452
"47772","Q9UMR5","Q9Y330",0.455
"40229","Q13467","P63218",0.6
"38321","P19961","P16233",0.411
"46220","Q13467","P50151",0.6
"39624","Q13467","P98171",0.612
"40977","P19961","P54886",0.432
"38852","P19961","P01138",0.433
"78941","P19961","Q9Y6F6",0.444
"48623","Q9UMR5","P46379",0.505
"48142","Q9UMR5","O43196",0.513
"80790","P19961","P15086",0.518
"49829","Q9UMR5","O75503",0.523
"38996","P19961","P01111",0.643
"56449","Q9UMR5","Q7Z2X4",0.56
"94193","Q9UMR5","Q13286",0.573
"46412","Q9UMR5","O95372",0.573
"83750","Q9UMR5","Q8NEC7",0.63
"98019","Q9UMR5","Q9NP81",0.639
"60529","Q9UMR5","Q99944",0.711
"33776","P23219","Q9Y2R0",0.478
"72367","Q9UMR5","P50897",0.863
"99720","P23219","P15692",0.432
"91341","P23219","Q9NPC1",0.441
"40375","P23219","P43088",0.48
"72751","P23219","P0C869",0.684
"67679","P23219","Q9NPP4",0.464
"93685","P23219","P05106",0.519
"100715","P23219","P20292",0.534
"53194","P23219","O15296",0.94
"47440","P23219","P39877",0.748
"70492","P23219","P24557",0.966
"46283","P23219","P09917",0.973
"39545","Q9P202","Q9UM54",0.44
"81770","Q96C34","P57060",0.416
"66309","Q96C34","Q2NKQ1",0.467
"66415","P23219","P14555",0.809
"100045","Q96C34","Q8NDH6",0.49
"68005","Q96C34","Q05084",0.638
"54959","Q96C34","Q53HC9",0.641
"97366","Q96C34","Q5EBL2",0.703
"56069","Q9H0U3","Q99698",0.4
"45168","Q9H0U3","Q96MV8",0.403
"38202","Q9H0U3","Q9UGP8",0.411
"91781","Q9H0U3","O95861",0.417
"33793","Q9H0U3","O43164",0.42
"69592","Q9H0U3","O43731",0.445
"36508","Q9H0U3","O75558",0.45
"95293","Q9P202","Q8NER1",0.458
"49153","Q9P202","Q8N2K0",0.515
"87815","Q9P202","Q9H6S3",0.566
"67982","Q9P202","P81274",0.596
"92204","Q9P202","O15078",0.735
"69757","Q9P202","Q4KMQ1",0.871
"34613","P23219","P03928",0.839
"65051","Q9P202","Q9H251",0.915
"66488","Q9H0U3","Q9Y4U1",0.688
"64406","Q9H0U3","Q8TCT9",0.701
"85600","Q9H0U3","Q9Y277",0.476
"96568","Q9H0U3","Q9BTP7",0.478
"72416","Q9H0U3","Q8NF50",0.521
"86811","Q9H0U3","P55145",0.553
"84800","Q96SL4","P55073",0.402
"79363","Q9H0U3","Q15833",0.588
"63751","Q9H0U3","Q92685",0.627
"67835","Q9H0U3","Q15084",0.687
"42478","Q6P0Q8","Q5SWH9",0.649
"37592","Q6P0Q8","Q9HD26",0.405
"85994","Q6P0Q8","Q9NQ36",0.405
"41633","Q6P0Q8","Q9BYG5",0.42
"52377","Q96SL4","Q8NBS9",0.418
"54768","Q96SL4","Q9BYN0",0.422
"93465","Q6P0Q8","Q8N8N7",0.437
"33998","Q96SL4","Q14494",0.448
"103723","Q6P0Q8","P41586",0.469
"100384","Q6P0Q8","Q9H0M5",0.474
"98762","Q6P0Q8","Q6P9H4",0.493
"42351","Q6P0Q8","Q96LR2",0.506
"36934","Q6P0Q8","Q8NEP7",0.561
"81763","Q96SL4","Q99611",0.638
"53794","Q96SL4","Q9BVL4",0.643
"53198","Q96SL4","O15296",0.65
"86257","Q96SL4","Q9Y2Q3",0.47
"81970","Q96SL4","P62341",0.669
"49091","Q6P0Q8","Q9Y3M9",0.622
"76677","Q96SL4","P06744",0.475
"50830","Q96SL4","P04839",0.494
"39940","Q96SL4","P48507",0.504
"55739","Q96SL4","Q8IZQ5",0.603
"100382","Q12802","Q96NT3",0.412
"55768","Q12802","Q38SD2",0.419
"33926","Q12802","Q92974",0.419
"57287","Q12802","P10644",0.421
"61670","Q96SL4","P10620",0.713
"102612","Q96SL4","Q99735",0.738
"66318","Q96SL4","P19440",0.753
"64487","Q96SL4","P36269",0.763
"64873","Q96SL4","P09211",0.78
"83548","Q96SL4","P49908",0.634
"72242","Q12802","Q96M96",0.429
"56467","Q12802","Q2M3C7",0.436
"84425","Q12802","Q8WX93",0.443
"82657","Q12802","O95622",0.45
"65156","Q12802","Q8IVT5",0.931
"46494","Q96SL4","P10599",0.787
"57640","Q12802","P22392",0.451
"47512","Q12802","Q9NYL2",0.457
"40545","Q96SL4","O15217",0.893
"62007","Q12802","Q5T5U3",0.471
"46261","Q96SL4","P09917",0.909
"60691","Q96SL4","Q96HE7",0.935
"54924","Q96SL4","P08294",0.959
"104281","Q3KNV8","A6NHQ4",0.473
"69147","Q3KNV8","Q969T4",0.503
"48268","Q12802","Q14155",0.472
"34863","Q12802","Q99707",0.483
"89797","Q12802","Q8N1W1",0.513
"66917","Q3KNV8","O95503",0.971
"36357","Q3KNV8","Q99496",0.994
"93529","Q12802","O43586",0.517
"38606","Q3KNV8","P46736",0.54
"84642","Q3KNV8","Q9UJX5",0.543
"63199","Q12802","Q8WZA2",0.523
"82028","Q3KNV8","P38398",0.548
"72684","Q12802","O95398",0.57
"47574","Q96JM3","Q8WV15",0.455
"35967","Q12802","O75325",0.588
"43430","Q96JM3","Q5H9L2",0.494
"35719","Q96JM3","Q96IY1",0.598
"66559","Q3KNV8","O94901",0.562
"72771","Q3KNV8","Q9HCM7",0.567
"66514","Q3KNV8","Q76L83",0.585
"66008","Q12802","P60953",0.632
"41167","Q96JM3","O95801",0.623
"53576","Q12802","P27815",0.652
"53086","Q96JM3","Q9NUQ3",0.626
"61329","Q12802","P63104",0.675
"96353","Q96JM3","Q68CL5",0.673
"102433","Q3KNV8","Q9H6K5",0.602
"64656","Q12802","O60610",0.682
"47416","Q3KNV8","Q99942",0.629
"51096","Q96JM3","Q92878",0.835
"86128","Q12802","P10911",0.698
"43752","Q12802","P31946",0.72
"81571","Q9Y2R0","Q7Z7K0",0.4
"102839","Q3KNV8","P61962",0.683
"76214","Q12802","O43687",0.736
"78139","Q9Y2R0","O96008",0.404
"67068","Q12802","Q02952",0.759
"93496","Q9Y2R0","Q9Y6Q3",0.409
"37981","Q3KNV8","Q5JPI9",0.793
"76381","Q12802","P03372",0.782
"97053","Q12802","O14558",0.833
"70514","Q3KNV8","Q14157",0.9
"72479","Q12802","Q9UBY5",0.904
"95159","Q9Y2R0","O14561",0.451
"45420","Q9Y2R0","P51970",0.462
"91365","Q9Y2R0","Q3ZCQ8",0.469
"90331","Q12802","Q9HBW0",0.906
"51004","Q9Y2R0","O14949",0.487
"38393","Q9Y2R0","Q9P032",0.517
"50259","O43164","P61160",0.407
"93019","Q9Y2R0","Q9GZT3",0.528
"76121","Q3KNV8","Q92800",0.937
"57293","O43164","P10644",0.414
"54737","O43164","Q8IY26",0.418
"81938","Q9Y2R0","Q9NPL8",0.568
"77119","O43164","Q86VK4",0.527
"86262","Q9Y2R0","Q9Y2Q3",0.602
"56094","Q9Y2R0","Q9P0S2",0.606
"97641","Q9Y2R0","P0DJ07",0.656
"75404","Q9Y2R0","Q53S58",0.735
"34927","Q9Y2R0","Q5JTJ3",0.769
"48117","O43164","Q9Y5V3",0.703
"64987","O43164","P62837",0.868
"63629","A7MCY6","Q92985",0.401
"52580","A7MCY6","O95786",0.412
"78902","A7MCY6","O75037",0.421
"41833","A7MCY6","Q9H257",0.438
"59265","A7MCY6","Q9UHJ3",0.459
"94171","A7MCY6","Q13114",0.48
"104341","Q9UHC6","Q9H334",0.556
"43417","A7MCY6","Q96GR4",0.592
"36081","A7MCY6","Q8NF91",0.647
"96097","A7MCY6","Q14164",0.879
"77283","Q9UHC6","P36544",0.408
"44274","Q9UHC6","O60687",0.56
"88815","Q9UHC6","O75970",0.612
"58216","Q9UHC6","P49406",0.422
"89068","Q9UHC6","Q9H7E2",0.444
"70738","Q9UHC6","Q9UI47",0.451
"50163","Q9UHC6","Q9HC56",0.453
"73453","A7MCY6","Q13137",0.974
"37758","Q96K83","Q9H4W6",0.403
"51156","Q96K83","P12643",0.423
"49599","Q9UHC6","Q9UBS5",0.62
"83977","Q96K83","Q9UJT9",0.428
"104356","Q96K83","Q9H334",0.454
"54207","Q9UHC6","P23468",0.456
"52732","Q9UHC6","O76039",0.458
"83191","Q9UHC6","Q14722",0.461
"48805","Q9UHC6","Q15700",0.654
"34970","Q9UHC6","Q9NRI5",0.477
"84117","Q96K83","Q9P273",0.541
"79235","Q96K83","Q8N3G9",0.562
"72770","Q96K83","Q9HCM7",0.578
"65476","Q9UHC6","P78352",0.76
"36599","Q96K83","Q9NP79",0.645
"37230","Q96K83","P02818",0.909
"43914","Q5T280","O95900",0.46
"80981","Q9UHC6","Q9HCK4",0.481
"85321","Q9UHC6","Q14168",0.533
"100133","Q5T280","P78345",0.4
"35725","Q5T280","Q96IY1",0.406
"51350","Q9UHC6","Q92823",0.771
"60524","Q5T280","Q9NNW5",0.412
"53950","Q9UHC6","Q8N0W4",0.822
"49795","Q5T280","Q8TEA1",0.415
"62710","Q5T280","Q92841",0.475
"68436","Q9UHC6","O15409",0.918
"91796","Q9UHC6","Q12860",0.944
"41143","Q5T280","O95801",0.49
"85497","Q6GPH4","Q16553",0.404
"55186","Q5T280","P46087",0.437
"81511","Q6GPH4","Q460N5",0.41
"59164","Q5T280","Q9Y222",0.507
"52665","Q6GPH4","Q5K651",0.441
"70106","Q6GPH4","O14757",0.444
"67212","Q5T280","O43379",0.448
"68999","Q6GPH4","Q14192",0.46
"96148","Q6GPH4","Q63HN8",0.488
"73414","Q6GPH4","Q9NR28",0.529
"40070","Q6GPH4","Q96PP8",0.618
"52278","Q05682","Q15063",0.402
"91536","Q05682","P08670",0.406
"40107","Q6GPH4","P32455",0.748
"97601","Q05682","Q7Z406",0.412
"76537","Q05682","P03372",0.414
"44752","Q05682","P17813",0.422
"73790","Q05682","O00622",0.428
"74612","Q5T280","Q9UHA2",0.527
"90606","Q5T280","Q9H9Y6",0.537
"97746","Q5T280","Q92979",0.558
"52533","Q6GPH4","O95786",0.805
"45252","Q05682","Q13285",0.441
"35768","Q6GPH4","O14896",0.9
"48924","Q6GPH4","P10321",0.9
"41631","Q05682","P05141",0.461
"40331","Q6GPH4","Q8TCB0",0.901
"62315","Q6GPH4","P04439",0.903
"64268","Q05682","Q92544",0.471
"35075","Q05682","P68133",0.5
"53854","Q6GPH4","Q15306",0.903
"84426","Q05682","Q8WX93",0.503
"94507","Q5T280","Q14137",0.679
"73949","Q6GPH4","P01889",0.904
"47112","Q05682","P05997",0.526
"40348","Q6GPH4","Q53G44",0.911
"74930","Q05682","Q8IZQ8",0.534
"37543","Q6GPH4","P55265",0.916
"57535","Q05682","P07738",0.541
"99995","Q05682","O00341",0.548
"36500","Q6GPH4","Q05823",0.921
"47208","Q6GPH4","P28062",0.924
"43387","Q5T280","Q14249",0.795
"103066","Q6GPH4","P40305",0.958
"77163","Q5T280","Q99848",0.811
"74028","Q5T280","Q16773",0.916
"50194","Q05682","O95980",0.579
"41044","Q05682","Q9BX66",0.622
"36199","Q05682","O00482",0.632
"55357","Q05682","Q9NRM7",0.652
"62924","Q6GPH4","Q00978",0.974
"63609","Q6GPH4","Q92985",0.979
"91442","Q05682","Q4VC05",0.68
"81680","Q05682","P08473",0.689
"77101","Q92974","Q9NQU5",0.401
"97563","Q92974","O43900",0.404
"42062","Q6GPH4","P09913",0.98
"77605","Q05682","P17252",0.7
"69927","Q6GPH4","P00973",0.984
"78333","Q05682","Q9BQE9",0.721
"41052","Q92974","Q9BX66",0.407
"51970","Q6GPH4","P05161",0.986
"104154","Q05682","P53814",0.724
"41935","Q6GPH4","P09914",0.987
"42015","Q6GPH4","O14879",0.988
"64776","Q6GPH4","P20591",0.989
"54816","Q6GPH4","Q8WXG1",0.989
"86132","Q92974","P10911",0.605
"86554","Q05682","Q01995",0.761
"59941","Q92974","Q8N264",0.415
"88272","Q92974","Q9UDY2",0.665
"72246","Q92974","Q96M96",0.42
"57047","Q92974","O14578",0.421
"48191","Q92974","P61587",0.421
"37604","Q05682","P06753",0.761
"54024","Q92974","P18827",0.684
"95795","Q05682","O14950",0.793
"84963","Q92974","Q9BYZ6",0.423
"79025","Q92974","Q7Z5H3",0.429
"75907","Q92974","Q9H0H5",0.688
"69261","Q05682","P63267",0.828
"50562","Q05682","P07951",0.836
"48241","Q92974","Q14155",0.689
"66034","Q92974","P60953",0.767
"36160","Q05682","P29536",0.849
"75217","Q05682","P62736",0.892
"65158","Q92974","Q8IVT5",0.45
"97267","Q92974","O96013",0.781
"61230","Q92974","P63104",0.805
"55748","Q92974","Q6ZRV2",0.461
"50685","Q92974","Q8N4T4",0.467
"55231","Q92974","Q13017",0.47
"40873","Q92974","Q8NI35",0.473
"41686","Q92974","P20337",0.475
"86640","Q92974","P23528",0.477
"52739","Q92974","O76039",0.478
"61767","Q05682","P35749",0.934
"97802","O60502","P37198",0.401
"68154","Q92974","Q7KZI7",0.827
"41025","Q92974","O75553",0.901
"78961","O60502","Q13574",0.41
"37614","O60502","P06753",0.413
"100261","Q92974","Q68DA7",0.527
"45398","O60502","O15294",0.998
"61996","Q92974","Q5T5U3",0.569
"102070","Q92974","Q9P227",0.571
"94398","Q92974","Q9UQ03",0.591
"67812","Q14494","Q9Y6D9",0.423
"88449","Q14494","Q96HS1",0.43
"46551","Q14494","P10599",0.435
"87037","Q14494","Q9NS37",0.457
"45030","Q14494","Q9Y5Q3",0.493
"69201","O60502","P51826",0.441
"85644","O60502","P07948",0.45
"59667","O60502","P24298",0.457
"54976","O60502","Q6PIL6",0.462
"48394","O60502","P43405",0.467
"38027","O60502","P04181",0.494
"88709","Q14494","Q96JB5",0.668
"39936","Q14494","P48507",0.69
"45618","O60502","Q9H694",0.523
"86350","Q14494","Q00613",0.564
"38102","Q14494","Q8TAK5",0.611
"57390","Q4G0S7","P58340",0.421
"45404","Q14494","O15294",0.63
"78860","O75901","Q9BWP8",0.422
"39866","O60502","Q9BVM2",0.651
"83530","Q4G0S7","P49908",0.57
"55567","O60502","Q5NDL2",0.661
"45476","O60502","Q96SZ5",0.676
"75385","O75901","Q9NXD2",0.52
"35856","O75901","Q8N103",0.576
"77020","O75901","Q96Q40",0.657
"63683","O75901","Q02833",0.852
"60728","O14511","P35070",0.847
"77607","O14511","P17252",0.9
"66044","O14511","P60953",0.453
"95493","O14511","P07947",0.9
"54001","O14511","Q92664",0.457
"85123","O14511","P27986",0.904
"102996","O14511","Q14376",0.465
"62793","O14511","O43623",0.483
"38992","O14511","P01111",0.921
"64267","Q8N6R0","Q92544",0.468
"64658","O14511","O60610",0.6
"36169","Q8N6R0","Q9Y5J5",0.501
"60782","O14511","P15514",0.605
"48674","Q8N6R0","P48634",0.503
"81834","Q8N6R0","Q5VVJ2",0.54
"75579","O14511","Q14451",0.642
"89991","O14511","Q13882",0.667
"73422","Q8N6R0","Q96G04",0.593
"65352","O14511","P78352",0.708
"55634","P11532","Q53H47",0.483
"34844","P11532","Q92736",0.486
"103425","P11532","Q06187",0.486
"46787","P11532","O95163",0.503
"51284","P11532","P51843",0.407
"75278","P11532","P62736",0.414
"61804","P11532","Q9NXR1",0.415
"69237","P11532","P63267",0.416
"79827","Q8N6R0","Q8WXB1",0.715
"65343","P11532","P78352",0.422
"61728","P11532","P35749",0.423
"46093","P11532","Q9NRY2",0.424
"87069","P11532","P02511",0.425
"97613","P11532","Q7Z406",0.426
"93223","P11532","Q9Y4C0",0.507
"50326","P11532","Q09666",0.524
"36058","P11532","Q8NF91",0.53
"82546","P11532","P48995",0.535
"94223","Q8N6R0","Q9BQD7",0.745
"88138","P11532","Q9UPP2",0.545
"54738","Q8N6R0","Q8IY26",0.748
"65552","P11532","Q86TD4",0.434
"37975","Q8N6R0","Q5JPI9",0.834
"34976","P11532","Q9NRI5",0.434
"61077","P11532","P08590",0.768
"34521","P11532","P12109",0.435
"40401","P11532","Q9NUK0",0.436
"37793","P11532","O43184",0.436
"81449","P11532","Q6ZS86",0.441
"52225","P11532","A2AJT9",0.561
"52389","P11532","P15924",0.564
"93318","P11532","Q13683",0.567
"68162","P11532","Q7KZI7",0.776
"50574","P11532","P07951",0.787
"37610","P11532","P06753",0.79
"96211","P11532","P11055",0.822
"92623","P11532","P05787",0.585
"84292","P11532","P46934",0.594
"62579","P11532","Q13418",0.448
"74628","P11532","O43903",0.452
"72308","P11532","Q8N3K9",0.828
"45800","P11532","P17661",0.622
"91547","P11532","P08670",0.626
"34440","P11532","P08727",0.892
"74780","P11532","O75112",0.672
"43305","P11532","P02585",0.695
"63281","P11532","P20807",0.699
"56411","P11532","Q13751",0.901
"59966","P11532","Q13474",0.475
"97246","P11532","O96013",0.902
"48231","P11532","Q14155",0.904
"96987","P11532","Q8WZ42",0.905
"70032","P11532","P55268",0.916
"39397","Q99759","P08754",0.41
"90436","P11532","P35609",0.729
"66215","P11532","P60953",0.924
"61915","P11532","Q15124",0.925
"73880","P11532","O43556",0.962
"97097","Q99759","P52564",0.838
"58904","Q99759","O00522",0.86
"62539","Q99759","Q96LR5",0.437
"36569","Q99759","Q9UBH6",0.445
"95044","Q99759","Q6ZVD8",0.449
"74644","Q99759","Q99836",0.451
"35059","P11532","P68133",0.971
"74362","P11532","P24043",0.986
"51797","P11532","O00468",0.992
"39585","Q99759","P51617",0.941
"60590","P11532","Q13884",0.994
"90115","P11532","Q14118",0.999
"66022","Q99759","P60953",0.488
"83810","P47755","Q6ZU35",0.411
"51818","P47755","P05305",0.414
"35037","P47755","P68133",0.414
"64682","P47755","P13796",0.43
"43794","Q99759","P31946",0.571
"82193","Q99759","P38398",0.606
"40055","P47755","Q8IYB5",0.442
"92099","P47755","Q99471",0.447
"72378","P47755","P50897",0.43
"102868","Q99759","P61962",0.607
"57507","P47755","P58546",0.795
"58434","P47755","P13995",0.468
"63950","P47755","Q96B97",0.814
"50203","P47755","P61160",0.932
"90506","P47755","Q8IV04",0.51
"86725","P47755","P23528",0.536
"70623","P47755","O15143",0.567
"57348","Q99759","Q9BUL8",0.725
"38899","Q99759","P01111",0.73
"69812","Q9UQC2","Q5T4W7",0.603
"95254","Q9UQC2","Q13470",0.414
"44447","Q9UQC2","Q9BZA7",0.418
"60421","Q9UQC2","O43561",0.425
"69988","P47755","Q9ULI4",0.602
"77820","Q9UQC2","P39905",0.605
"43795","Q9UQC2","P31946",0.607
"80868","Q9UQC2","P16333",0.427
"59222","Q9UQC2","Q05655",0.433
"102722","Q9UQC2","Q9H115",0.608
"79780","P47755","Q07866",0.606
"95523","Q9UQC2","P07947",0.62
"67627","P47755","O00139",0.608
"42678","P47755","Q99661",0.608
"75948","P47755","Q9H0H5",0.636
"42925","Q9UQC2","P00519",0.46
"55145","Q9UQC2","P31371",0.499
"76589","Q9UQC2","Q92835",0.623
"83482","Q9UQC2","Q9GZY6",0.633
"77695","P47755","Q12840",0.645
"98134","Q9UQC2","P15498",0.646
"61893","Q9UQC2","P41212",0.754
"39656","P47755","Q9NZ72",0.659
"72114","Q9UQC2","P15509",0.9
"57000","P47755","P63167",0.671
"97395","Q9UQC2","P49771",0.499
"41766","Q9UQC2","Q96Q89",0.504
"71147","Q9UQC2","P29350",0.545
