"","node_1","node_2","score"
"416","PLK1","BUB1",0.728
"654","PLK1","H2BC4",0.499
"2027","PLK1","BRCA2",0.979
"1001","MARVELD3","OCLN",0.641
"2680","PLK1","AKAP12",0.441
"668","MARVELD3","MARVELD2",0.491
"1523","PLK1","CDC20",0.785
"1058","PLK1","H2BC12",0.499
"4154","PLK1","H2BC9",0.499
"2317","PLK1","KIF20A",0.563
"428","PLK1","H2AC8",0.499
"4169","PLK1","BORA",0.947
"650","PLK1","CDC25C",0.894
"1267","PLK1","CENPF",0.812
"906","PLK1","SMC4",0.499
"1974","PLK1","RGCC",0.543
"3267","PLK1","GTSE1",0.926
"2192","PLK1","ECT2",0.418
"799","PLK1","ERCC6L",0.95
"1036","PLK1","UBE2C",0.57
"4050","PLK1","H2BC11",0.499
"3078","PLK1","RACGAP1",0.457
"3536","PLK1","H2AX",0.499
"2364","PLK1","CDK1",0.428
"4477","PLK1","RAD51",0.457
"932","PLK1","FOXM1",0.944
"628","PLK1","SKA3",0.793
"1151","PLK1","RRM2",0.522
"3196","PLK1","TOP2A",0.578
"2281","PLK1","PRC1",0.63
"1507","PLK1","KIF2C",0.486
"535","PLK1","CLSPN",0.457
"397","PLK1","BIRC5",0.406
"2047","CKMT1B","ASB9",0.732
"3128","CKMT1B","CKMT1A",0.9
"2247","TPX2","HMMR",0.761
"550","TPX2","AURKB",0.506
"818","TPX2","TUBA1B",0.9
"3092","TPX2","EZH1",0.418
"1350","TPX2","MKI67",0.599
"1150","TPX2","RRM2",0.438
"3193","TBC1D2B","GABARAPL1",0.402
"1943","CDT1","PCNA",0.96
"509","CDT1","CKS1B",0.671
"3112","CDT1","CDC45",0.767
"1470","CDT1","ORC1",0.938
"1274","CDT1","DTL",0.659
"2379","CDT1","CDK1",0.665
"1781","CDT1","CKS2",0.671
"3321","CDT1","MCM10",0.9
"3525","BIRC5","H2AX",0.457
"934","LIN37","FOXM1",0.565
"2647","RCOR2","TRAC",0.619
"551","BIRC5","AURKB",0.998
"1262","BIRC5","CENPF",0.55
"1574","BIRC5","CDCA8",0.999
"2367","BIRC5","CDK1",0.79
"4713","BIRC5","DIABLO",0.643
"2142","KRT16","KRT18",0.4
"1235","KRT16","KRT19",0.4
"3406","BIRC5","FBXL7",0.457
"1043","BIRC5","UBE2C",0.483
"2274","KRT16","KRT15",0.4
"413","BIRC5","BUB1",0.638
"3201","BIRC5","TOP2A",0.507
"491","KRT16","KRT17",0.435
"1504","BIRC5","KIF2C",0.599
"2010","KRT16","KRT6A",0.716
"1485","BIRC5","STAMBPL1",0.457
"748","BIRC5","CASP9",0.673
"4202","NRTN","NCAM1",0.4
"2524","BIRC5","CAPN3",0.42
"938","BIRC5","FOXM1",0.51
"3949","SCARA3","SYNGR2",0.51
"4447","SCARA3","FBF1",0.418
"548","BUB1","AURKB",0.762
"1411","BUB1","TTK",0.544
"1263","BUB1","CENPF",0.657
"2400","BUB1","CDK1",0.901
"808","BUB1","KNL1",0.996
"1534","BUB1","CDC20",0.983
"788","BUB1","INTU",0.409
"3854","BUB1","SPC24",0.725
"1597","LRG1","ENG",0.91
"451","SCARA3","IRS1",0.416
"1355","EMB","S100A4",0.469
"3844","EMB","SLC16A3",0.844
"3719","EMB","SLC16A7",0.969
"868","PYGO1","TCF7",0.499
"4388","PYGO1","H3C8",0.9
"1376","PYGO1","H3C10",0.9
"750","BUB1","CASP9",0.421
"1639","BUB1","ZWINT",0.926
"1501","BUB1","KIF2C",0.668
"877","BUB1","EIF4EBP1",0.4
"2525","BUB1","CAPN3",0.405
"1696","NRTN","RAP1GAP",0.499
"1692","ZNF296","KLF4",0.58
"830","H2AC8","CENPA",0.984
"729","COL22A1","COL10A1",0.4
"618","COL22A1","COL26A1",0.4
"1618","COL22A1","COL16A1",0.4
"1552","COL22A1","COL9A2",0.4
"1889","ACHE","MAOB",0.555
"1983","ACHE","XDH",0.429
"1866","H2AC8","H4C3",0.977
"2781","H2AC8","TONSL",0.457
"736","H2AC8","DNMT3B",0.562
"1026","NRTN","RET",0.998
"3051","NRTN","GRB7",0.499
"1161","NRTN","NTRK3",0.563
"2766","H2AC8","POLR2F",0.91
"1459","H2AC8","ZNF217",0.499
"3545","H2AC8","H2AX",0.557
"4054","H2AC8","H2BC11",0.985
"3165","H2AC8","HDAC9",0.65
"4153","H2AC8","H2BC9",0.578
"2311","H2AC8","KIF20A",0.457
"651","H2AC8","H2BC4",0.635
"722","H2AC8","PAGR1",0.499
"1104","H2AC8","H2AC11",0.904
"4409","H2AC8","H4C8",0.977
"3685","H2AC8","H2BC18",0.553
"1373","H2AC8","H3C10",0.946
"1471","H2AC8","ORC1",0.526
"4183","H2AC8","UHRF1",0.499
"4233","H2AC8","H4C9",0.977
"1682","H2AC8","PHF1",0.499
"454","INSR","IRS1",0.997
"1968","H2AC8","GATA3",0.499
"910","H2AC8","SMC4",0.499
"1056","H2AC8","H2BC12",0.977
"4382","H2AC8","H3C8",0.946
"3625","H2AC8","CHD4",0.853
"4081","LRP8","APBB1",0.802
"3797","LRP8","SPON1",0.799
"2097","LRP8","VLDLR",0.954
"567","LRP8","CLU",0.837
"770","LRP8","GRIN2A",0.449
"3617","INSR","SH2B2",0.943
"2874","INSR","PTPN6",0.457
"4664","INSR","ENPP1",0.457
"4563","RAC3","ESPN",0.72
"4000","RAC3","VAV1",0.907
"1012","RAC3","VANGL1",0.543
"1911","RAC3","CYBB",0.559
"1006","RAC3","GIT2",0.543
"2615","RAC3","DIAPH3",0.558
"3494","RAC3","CYRIB",0.8
"3035","RAC3","LDB3",0.54
"1447","RAC3","PDLIM1",0.54
"3507","RAC3","IL32",0.547
"4466","RAC3","DOCK10",0.909
"841","RAC3","MPP7",0.564
"1337","KNDC1","LAMTOR2",0.72
"4306","KNDC1","C9orf72",0.72
"1842","P2RY1","GNA14",0.499
"2103","P2RY1","GNG7",0.499
"1282","P2RY1","ADORA1",0.647
"2968","P2RY1","GNG4",0.499
"1779","CES3","SECISBP2",0.412
"1406","IRS1","NGF",0.499
"1050","KREMEN2","RSPO1",0.532
"1158","IRS1","NTRK3",0.499
"2560","IRS1","BCL2",0.571
"4317","IRS1","PRLR",0.41
"3618","IRS1","SH2B2",0.8
"1668","IRS1","IL2RG",0.4
"1928","FEN1","RAD50",0.499
"4221","IRS1","SOCS2",0.463
"4474","IRS1","RAD51",0.847
"756","IRS1","LEPR",0.499
"2149","IRS1","ALK",0.833
"475","MN1","CXCL11",0.485
"4405","RFXANK","CIITA",0.783
"960","NLGN2","SHANK2",0.517
"1813","NLGN2","DLG2",0.598
"2055","NLGN2","NLGN4X",0.638
"3045","NLGN2","MDGA1",0.98
"2520","NLGN2","RAPGEF4",0.41
"1603","NLGN2","DLGAP3",0.499
"457","NLGN2","HOMER2",0.499
"1948","FEN1","PCNA",0.992
"2595","FEN1","RBBP8",0.499
"987","FEN1","NEIL1",0.874
"1220","CXCL10","CXCL9",0.981
"990","FEN1","BLM",0.5
"514","FEN1","POLD4",0.727
"1086","CXCL10","CX3CR1",0.887
"479","CXCL10","CXCL11",0.974
"1630","CXCL10","CXCR3",0.996
"2438","CXCL10","CXCL1",0.707
"1515","CXCL10","MMP9",0.64
"4042","CXCL10","CCL5",0.748
"1183","CXCL10","CCL28",0.734
"837","CXCL10","CXCL14",0.734
"3986","CXCL10","CXCL17",0.734
"658","B3GNT2","B3GNT3",0.909
"1073","FUT3","FAM3B",0.422
"2058","HOMER2","NLGN4X",0.499
"1821","HOMER2","DLG2",0.499
"958","HOMER2","SHANK2",0.499
"1605","HOMER2","DLGAP3",0.499
"463","HOMER2","ITPR1",0.499
"2298","CXCL10","CCL8",0.747
"1168","CXCL10","STAT1",0.541
"1544","CXCL10","SDC4",0.603
"2805","CXCL10","CXCR4",0.991
"2001","SMAD1","SMAD9",0.932
"3570","SMAD1","HMGA2",0.793
"3433","SMAD1","ZFYVE16",0.538
"4406","SMAD1","ZEB2",0.408
"3080","SHCBP1","RACGAP1",0.673
"2133","DDX19A","CTIF",0.768
"584","UQCRFS1","NDUFS8",0.946
"914","UQCRFS1","C15orf48",0.628
"3422","UQCRFS1","NDUFA13",0.951
"3336","UQCRFS1","NDUFA3",0.842
"614","UQCRFS1","COX5A",0.994
"588","UQCRFS1","CYC1",0.999
"4622","UQCRFS1","COX7B",0.935
"1810","ITPR1","BCL2L1",0.745
"3217","ITPR1","IRAG1",0.984
"648","ITPR1","BANK1",0.534
"1069","ITPR1","ANK2",0.753
"3027","ITPR1","TESPA1",0.834
"1655","ITPR1","PRKG1",0.591
"559","ITPR1","CA8",0.689
"3038","ITPR1","ERN1",0.449
"3383","ITPR1","TRPC1",0.91
"2558","ITPR1","BCL2",0.989
"3138","UQCRFS1","NDUFB3",0.83
"2242","UQCRFS1","NDUFA4L2",0.54
"3920","UQCRFS1","COX6B1",0.957
"2845","UQCRFS1","NDUFA11",0.95
"824","SHCBP1","CENPA",0.6
"487","MRPL13","MRPL38",0.939
"1491","MRPL13","MRPL14",0.847
"662","MRPL13","MTG1",0.918
"2725","MRPL13","MRPS12",0.95
"1450","MRPL13","PARS2",0.471
"4656","MRPL13","RPS17",0.404
"834","GPR37","CXCL14",0.404
"3838","MRPL13","RPL17",0.412
"2135","MRPL13","RBMS3",0.42
"2484","MRPL13","GAPDH",0.865
"3293","ADH1B","DERA",0.433
"4077","MRPL13","FRRS1L",0.476
"2857","MRPL13","RPL39L",0.4
"3829","MRPL13","RPL26",0.43
"1215","CXCL11","CXCL9",0.972
"3309","MRPL13","MRPL47",0.984
"891","CDCA7","SFN",0.601
"1966","LDB2","GATA3",0.511
"2299","CXCL11","CCL8",0.736
"4334","CXCL11","RIBC2",0.41
"4030","CXCL11","CCL5",0.858
"836","CXCL11","CXCL14",0.734
"2817","CXCL11","CXCR4",0.985
"1081","CXCL11","CX3CR1",0.676
"1624","CXCL11","CXCR3",0.996
"1096","CXCL11","CCL20",0.734
"1949","ESCO2","PCNA",0.481
"1981","HAS2","AGRN",0.403
"874","EIF4EBP3","EIF4EBP1",0.9
"2127","TSPAN5","CD9",0.412
"2161","DST","LAMB3",0.499
"872","DST","PPL",0.508
"1488","MRPL38","MRPL14",0.851
"2140","KRT17","KRT18",0.592
"3782","ETV5","DET1",0.72
"1545","SDC2","SDC4",0.969
"3009","SDC2","PTPRJ",0.708
"2071","SDC2","SDC1",0.967
"885","DDIT4","SFN",0.499
"2098","DDIT4","VLDLR",0.505
"1992","DST","DSP",0.612
"3882","DST","EVPL",0.56
"664","MRPL38","MTG1",0.811
"2726","MRPL38","MRPS12",0.877
"3306","MRPL38","MRPL47",0.948
"752","BCL2L14","TRAPPC6B",0.603
"2270","KRT17","KRT15",0.4
"2759","KRT17","OBSL1",0.457
"2009","KRT17","KRT6A",0.433
"1234","KRT17","KRT19",0.435
"882","KRT17","SFN",0.869
"665","OLR1","E2F7",0.404
"3976","BCL2L14","TRAPPC5",0.655
"3613","LIME1","JCHAIN",0.54
"3465","LIME1","LYN",0.599
"1049","LIME1","PIGR",0.54
"4095","LIME1","LCK",0.897
"1085","CD200R1","CX3CR1",0.47
"1546","TMEM255A","SDC4",0.453
"3026","PPP1R14B","AARSD1",0.476
"1925","RMI2","RAD50",0.499
"1245","RMI2","EXO1",0.499
"2024","RMI2","BRCA2",0.499
"991","RMI2","BLM",0.941
"4471","RMI2","RAD51",0.499
"1009","RMI2","CCDC69",0.656
"3968","RMI2","LSM4",0.589
"2151","RMI2","FANCA",0.734
"2599","RMI2","RBBP8",0.499
"1107","RMI2","XRCC2",0.499
"767","CNIH2","GRIN2A",0.72
"1019","CNIH2","HTR3A",0.72
"3069","CNIH2","TGFA",0.499
"3762","CNIH2","SHISA9",0.811
"2234","CNIH2","FOLR1",0.499
"1587","CNIH2","GRIK3",0.54
"1133","CNIH2","F8",0.499
"3281","CNIH2","SERPINA1",0.499
"852","RASGRP1","RASGRP2",0.9
"4220","P2RY2","P2RY6",0.552
"1532","CKS1B","CDC20",0.563
"2368","CKS1B","CDK1",0.998
"1788","CKS1B","CKS2",0.974
"2707","CKS1B","CDKN1A",0.795
"1275","POLD4","DTL",0.63
"2973","ADCY6","GNG4",0.499
"2099","ADCY6","GNG7",0.499
"1952","POLD4","PCNA",0.982
"3437","TRIB1","CEBPA",0.845
"705","LTBP4","FBN1",0.54
"763","HAVCR2","CD86",0.889
"1196","HAVCR2","CD3E",0.418
"2237","HAVCR2","IGSF11",0.418
"4364","HAVCR2","CD48",0.538
"4123","HAVCR2","LCK",0.862
"745","HAVCR2","CADM1",0.981
"2415","HAVCR2","LGALS9",0.998
"3862","HAVCR2","TMC6",0.726
"3781","TRIB1","DET1",0.655
"2051","PPARGC1B","SLC7A1",0.688
"2831","FUT1","FUT2",0.9
"1320","CD7","FCGR3A",0.556
"1396","CD7","CD2",0.719
"4710","CD7","SPN",0.426
"4567","KLHL3","LZTR1",0.9
"1047","NAXD","UBE2C",0.612
"1887","AOC3","MAOB",0.932
"873","AOC3","MAOA",0.9
"1122","LRFN4","PTPRF",0.499
"2075","LRFN4","PTPRD",0.499
"1496","AURKB","KIF2C",0.711
"1469","CLSPN","ORC1",0.499
"2554","CLSPN","MUC16",0.4
"1957","CLSPN","PCNA",0.457
"3108","CLSPN","CDC45",0.965
"3748","ATP10B","TMEM30B",0.668
"4727","ATP10B","ATP8B2",0.54
"2085","ATP10B","ATP8A1",0.9
"3081","AURKB","RACGAP1",0.777
"974","AURKB","KCNJ11",0.435
"810","AURKB","KNL1",0.583
"912","AURKB","SMC4",0.485
"1525","AURKB","CDC20",0.81
"1259","PPARGC1B","ESRRG",0.788
"3740","CLSPN","TIMELESS",0.998
"3033","CLSPN","GINS3",0.931
"3314","CLSPN","MCM10",0.883
"1268","AURKB","CENPF",0.588
"1573","AURKB","CDCA8",0.998
"826","AURKB","CENPA",0.694
"1644","AURKB","ZWINT",0.655
"1651","AURKB","DES",0.457
"2016","AURKB","BRCA2",0.576
"1308","AURKB","ASPM",0.536
"2188","AURKB","ECT2",0.52
"2324","AURKB","KIF20A",0.722
"1038","AURKB","UBE2C",0.406
"1539","EDNRA","EDN2",0.99
"2394","AURKB","CDK1",0.851
"2481","PER1","CSNK1E",0.78
"4128","PER1","CRY2",0.888
"2675","PER1","BMAL1",0.649
"1689","C1QB","C1QA",0.999
"3664","C1QB","C1R",0.97
"1688","C1QB","C1QC",0.999
"2732","C1QB","C1S",0.967
"2638","C1QB","MASP2",0.549
"4257","RNF31","TNFAIP3",0.457
"2501","RNF31","CARD11",0.621
"2074","IL1RAP","PTPRD",0.967
"1173","RNF31","STAT1",0.521
"2978","RNF31","TNF",0.861
"4217","CLU","LSR",0.54
"1632","RNF31","TRAF1",0.457
"3848","RNF31","IKBKE",0.499
"2720","CLU","SAA1",0.554
"4715","RNF31","DIABLO",0.54
"4636","CLU","LPL",0.54
"4743","CLU","SNCA",0.603
"2093","CLU","VLDLR",0.899
"3101","CLU","MSR1",0.54
"956","CLU","APOD",0.809
"1805","CLU","BCL2L1",0.618
"3277","CLU","SERPINA1",0.751
"4594","CLU","LRP2",0.974
"4287","CLU","CCL4",0.441
"2162","ITGA3","LAMB3",0.499
"743","SGPP2","PLPP2",0.936
"1446","SGPP2","PLPP3",0.9
"659","CLU","C7",0.738
"2121","ITGA3","CD9",0.881
"3018","ITGA3","LAMA2",0.499
"596","ITGA3","MET",0.433
"1592","CLU","TREM2",0.954
"2513","ITGA3","ITGA4",0.915
"2222","ITGA3","TSPAN8",0.418
"3792","CLU","APOBR",0.54
"1391","ITGA3","ITGA10",0.9
"2544","ITGA3","ITGB2",0.94
"1975","ITGA3","AGRN",0.515
"3704","TMEM102","RAB3IP",0.443
"849","NDUFS8","PWWP3B",0.797
"1891","ITGA3","ITGA8",0.72
"2042","ITGA3","EMILIN1",0.54
"1336","EXOSC4","NAXE",0.414
"589","NDUFS8","CYC1",0.975
"2849","NDUFS8","NDUFA11",0.998
"1037","TYMS","UBE2C",0.409
"609","NDUFS8","COX5A",0.885
"3337","NDUFS8","NDUFA3",0.998
"3134","NDUFS8","NDUFB3",0.999
"4613","NDUFS8","COX7B",0.814
"3924","NDUFS8","COX6B1",0.828
"3417","NDUFS8","NDUFA13",0.999
"794","SYNE4","SYNE3",0.715
"4702","NDUFS8","PWWP3A",0.797
"3608","LILRB1","KPNA2",0.405
"4276","LILRB1","CD24",0.568
"2166","SYNE4","KLC3",0.663
"1075","SYNE4","SYNE2",0.409
"3246","SYNE4","KLC1",0.688
"1286","SYNE4","SYNE1",0.429
"2753","SYNE4","SUN2",0.952
"2240","CYC1","NDUFA4L2",0.54
"1011","RHOJ","VANGL1",0.543
"2087","LILRB1","LSP1",0.8
"2872","LILRB1","PTPN6",0.943
"3533","LILRB1","H2AX",0.405
"1771","LILRB1","SYK",0.9
"1475","RHOJ","PARD6B",0.675
"2620","RHOJ","DIAPH3",0.567
"2258","RHOJ","JUP",0.548
"1155","RHOJ","PAK3",0.72
"3756","RHOJ","PAK6",0.672
"843","RHOJ","MPP7",0.548
"1852","RHOJ","WAS",0.751
"1187","RHOJ","IQGAP3",0.592
"1008","RHOJ","GIT2",0.543
"3129","CYC1","NDUFB3",0.842
"915","CYC1","C15orf48",0.629
"3412","CYC1","NDUFA13",0.897
"3334","CYC1","NDUFA3",0.842
"3930","CYC1","COX6B1",0.947
"610","CYC1","COX5A",0.979
"2852","CYC1","NDUFA11",0.836
"2920","CLK4","CLK1",0.9
"2584","MET","CTNND1",0.657
"4618","CYC1","COX7B",0.947
"3011","MET","PTPRJ",0.611
"2801","MET","CXCR4",0.471
"4498","MET","CBLC",0.543
"1321","MET","FCGR3A",0.585
"755","BBS1","LEPR",0.747
"3508","MET","IL32",0.777
"1559","MET","PLAU",0.45
"3708","BBS1","RAB3IP",0.985
"851","BBS1","NPHP3",0.442
"1458","PIPOX","ZNF217",0.414
"3927","COX5A","COX6B1",0.999
"1409","COX5A","OVGP1",0.429
"4625","COX5A","COX7B",0.973
"3326","COX5A","NDUFA3",0.807
"2241","COX5A","NDUFA4L2",0.54
"3420","COX5A","NDUFA13",0.825
"3141","COX5A","NDUFB3",0.807
"731","COX5A","APOBEC3B",0.562
"2847","COX5A","NDUFA11",0.803
"917","COX5A","C15orf48",0.629
"3442","COX5A","CEBPA",0.412
"4577","RPS15A","ISG15",0.593
"1200","COX5A","PTGS1",0.541
"1617","COL26A1","COL16A1",0.4
"1554","COL26A1","COL9A2",0.4
"2578","COL26A1","COL13A1",0.4
"2156","COL26A1","COL23A1",0.4
"730","COL26A1","COL10A1",0.4
"3839","RPS15A","RPL17",0.924
"4648","RPS15A","RPS17",0.992
"980","RPS15A","RPL22",0.892
"3828","RPS15A","RPL26",0.876
"3086","RPS15A","RPL36A",0.863
"1778","RPS15A","SECISBP2",0.8
"1091","BID","CASP8",0.647
"1679","BID","BAK1",0.995
"2561","BID","BCL2",0.985
"1804","BID","BCL2L1",0.983
"720","BID","PMAIP1",0.9
"4266","RPS15A","RPS10",0.991
"3865","MPDZ","TJP3",0.798
"4345","SKA3","NOL4L",0.597
"1261","SKA3","CENPF",0.9
"2287","SKA3","PPP2R2B",0.431
"2077","GCSH","GLDC",0.988
"2120","IGDCC4","CD9",0.42
"1899","NQO1","TP73",0.55
"1856","MPDZ","GABBR1",0.662
"670","MPDZ","MARVELD2",0.515
"3712","MPDZ","LIN7A",0.571
"1137","MPDZ","CLDN7",0.414
"1833","CACNB2","CACNA1F",0.857
"1000","MPDZ","OCLN",0.807
"3584","MPDZ","TJP2",0.741
"3446","MPDZ","WWC1",0.416
"793","CACNB2","CACNA1H",0.72
"4443","CACNB2","CACNA1A",0.783
"1100","CACNB2","CACNA1G",0.54
"1454","CACNB2","CACNA1B",0.69
"4204","CACNB2","NCAM1",0.499
"2682","LYPLA1","PNPLA7",0.9
"1116","CACNB2","RYR1",0.72
"905","DYNC1I1","TUBB4B",0.677
"3659","DYNC1I1","TUBA1C",0.682
"3676","PKM","LDHA",0.422
"2214","PKM","NME2",0.9
"2869","PKM","AGR2",0.457
"2485","PKM","GAPDH",0.661
"4608","DYNC1I1","DYNC2H1",0.92
"819","DYNC1I1","TUBA1B",0.682
"2708","PKM","CDKN1A",0.415
"1224","CTNNAL1","DMD",0.672
"1608","NAP1L5","NAP1L2",0.591
"3645","CTNNAL1","ARHGEF28",0.497
"3478","BANK1","LYN",0.478
"2369","CDC25C","CDK1",0.911
"1958","MICU3","MCUR1",0.95
"1951","CDC25C","PCNA",0.457
"886","CDC25C","SFN",0.912
"747","MEOX1","POU6F1",0.405
"1468","H2BC4","ORC1",0.547
"2021","H2BC4","BRCA2",0.499
"4180","H2BC4","UHRF1",0.517
"3681","H2BC4","H2BC18",0.8
"4091","H2BC4","APBB1",0.499
"4419","H2BC4","H4C8",0.908
"1685","H2BC4","PHF1",0.499
"2475","H2BC4","CENPK",0.8
"1922","H2BC4","RAD50",0.499
"913","H2BC4","SMC4",0.499
"1962","H2BC4","GATA3",0.499
"3786","H2BC4","DET1",0.622
"918","H2BC4","PHF10",0.8
"1340","H2BC4","CENPW",0.8
"1460","H2BC4","ZNF217",0.499
"832","H2BC4","CENPA",0.899
"3529","H2BC4","H2AX",0.586
"2770","H2BC4","POLR2F",0.533
"4068","H2BC4","H2BC11",0.4
"1033","H2BC4","CENPL",0.8
"4166","H2BC4","H2BC9",0.887
"3160","H2BC4","HDAC9",0.653
"4237","H2BC4","H4C9",0.908
"1372","H2BC4","H3C10",0.807
"2225","H2BC4","CENPN",0.9
"1059","H2BC4","H2BC12",0.4
"721","H2BC4","PAGR1",0.499
"4379","H2BC4","H3C8",0.807
"4490","H2BC4","RAD51",0.499
"4303","H2BC4","REC8",0.499
"685","H2BC4","SMARCE1",0.8
"1939","DSCC1","PCNA",0.499
"1868","H2BC4","H4C3",0.908
"737","H2BC4","DNMT3B",0.606
"1105","H2BC4","H2AC11",0.936
"3279","SERPINF2","SERPINA1",0.634
"3404","SERPINF2","DAPP1",0.475
"2563","C7","BCL2",0.72
"4357","C7","TSPAN33",0.72
"1676","C7","BAK1",0.72
"1395","CD6","CD2",0.501
"3144","ACOT4","FBP1",0.9
"2446","B3GNT3","ABHD16A",0.444
"795","B3GNT3","UNC5B",0.428
"1599","B3GNT3","TSPAN15",0.404
"3307","MTG1","MRPL47",0.914
"1490","MTG1","MRPL14",0.8
"971","E2F7","E2F1",0.402
"972","MARVELD2","ILDR1",0.485
"1142","MARVELD2","CLDN7",0.867
"3661","MARVELD2","TUBA1C",0.9
"4011","CD6","VAV1",0.594
"3577","MARVELD2","TJP2",0.982
"2116","SMARCE1","SMARCA2",0.999
"3864","MARVELD2","TJP3",0.981
"817","MARVELD2","TUBA1B",0.9
"2734","MARVELD2","CLDN5",0.412
"2358","MARVELD2","CLDN3",0.728
"998","MARVELD2","OCLN",0.983
"4219","MARVELD2","LSR",0.817
"696","SMARCE1","PGR",0.555
"1015","SMARCE1","DPF1",0.952
"4424","SMARCE1","H4C8",0.8
"893","FZD2","WNT7B",0.813
"2108","FZD2","GNG7",0.499
"701","FZD2","WNT11",0.763
"2972","FZD2","GNG4",0.499
"1734","FZD2","BAMBI",0.9
"1408","FZD2","WNT2B",0.577
"1379","SMARCE1","H3C10",0.8
"4236","SMARCE1","H4C9",0.8
"1349","KIF15","MKI67",0.483
"2888","SMARCE1","CHD7",0.463
"2913","KIF15","KIFC1",0.54
"2746","KIF15","KIF26B",0.54
"2834","KIF15","KIF26A",0.54
"1660","KIF15","KIF12",0.54
"3596","KIF15","KIF1A",0.54
"3906","KIF15","KIF18B",0.54
"1505","KIF15","KIF2C",0.54
"1302","KIF15","KIF14",0.54
"2323","KIF15","KIF20A",0.54
"781","KIF15","KIF9",0.54
"3255","KIF15","KLC1",0.54
"3755","STXBP6","TNFAIP2",0.54
"4371","SMARCE1","H3C8",0.8
"4533","SMARCE1","BCL11A",0.9
"3632","SMARCE1","CHD4",0.514
"4170","SMARCE1","DPF3",0.96
"4518","GRHL1","GRHL2",0.518
"919","SMARCE1","PHF10",0.998
"1870","SMARCE1","H4C3",0.8
"1236","AKAP17A","NOS1AP",0.426
"1837","CABP4","CACNA1F",0.698
"2102","WNT11","GNG7",0.499
"908","NCAPD2","SMC4",0.999
"1971","PGR","GATA3",0.499
"2661","PGR","TRAC",0.977
"3674","PGR","FKBP5",0.857
"1078","PGR","NR3C2",0.499
"4461","MYL11","MYH14",0.727
"2793","MYL11","ACTG2",0.525
"2452","MYL11","MYH11",0.759
"1209","MYL11","CALD1",0.499
"3851","MYL11","MYH3",0.827
"4548","MYL11","TPM2",0.546
"1295","MYL11","LMOD1",0.499
"4689","MYL11","TPM3",0.546
"1444","MYL11","SORBS1",0.499
"2648","NR2F1","TRAC",0.525
"1859","PGR","KLF9",0.782
"2971","WNT11","GNG4",0.499
"961","FBN1","PAPLN",0.494
"1111","FBN1","MFAP5",0.827
"2417","FBN1","MFAP4",0.807
"2444","FBN1","BMP7",0.808
"3983","FBN1","ADAMTS10",0.929
"3426","FBN1","FBN2",0.81
"1809","PPP1CA","BCL2L1",0.442
"4534","NR2F1","BCL11A",0.669
"2529","PPP1CA","RASSF7",0.483
"3423","PPP1CA","SH3RF2",0.457
"1348","PPP1CA","MKI67",0.457
"2564","PPP1CA","BCL2",0.439
"804","PPP1CA","KNL1",0.635
"798","PPP1CA","UNC5B",0.439
"4136","PPP1CA","PLCL2",0.542
"733","PPP1CA","CDCA2",0.457
"3432","PPP1CA","ZFYVE16",0.542
"949","PPP1CA","LRRC43",0.451
"3642","PPP1CA","PCDH7",0.774
"2677","PPP1CA","BMAL1",0.497
"1432","PPP1CA","PHACTR3",0.479
"1806","PMAIP1","BCL2L1",0.995
"1677","PMAIP1","BAK1",0.54
"2562","PMAIP1","BCL2",0.995
"4053","PAGR1","H2BC11",0.499
"1062","PAGR1","H2BC12",0.499
"4156","PAGR1","H2BC9",0.499
"3539","PAGR1","H2AX",0.499
"858","TACC3","FGFR3",0.474
"2664","RORC","TRAC",0.954
"1462","TACC3","CEP55",0.693
"1634","TNFRSF12A","TRAF1",0.435
"2982","TNFRSF12A","TNF",0.519
"2439","TNFRSF12A","CXCL1",0.435
"3186","TNFRSF12A","LTB",0.499
"1796","TNFRSF12A","TNFSF13B",0.499
"2676","RORC","BMAL1",0.498
"1601","MAF","MAFB",0.618
"985","MAF","NEIL1",0.901
"3611","MAF","NFE2",0.839
"1325","COL10A1","ADAMTS4",0.418
"1330","VPS33B","CFAP45",0.641
"1614","COL10A1","COL16A1",0.4
"1551","COL10A1","COL9A2",0.4
"2307","COL10A1","COL4A6",0.54
"1956","PIF1","PCNA",0.517
"2457","COL10A1","COL4A4",0.54
"3604","CDCA2","KPNA2",0.587
"1562","KCNK12","KCNK15",0.499
"4177","DNMT3B","UHRF1",0.892
"4144","DNMT3B","H2BC9",0.669
"4060","DNMT3B","H2BC11",0.651
"2449","DNMT3B","MYH11",0.463
"1371","DNMT3B","H3C10",0.9
"1061","DNMT3B","H2BC12",0.866
"4209","CADM1","NCAM1",0.514
"4376","DNMT3B","H3C8",0.9
"3521","DNMT3B","H2AX",0.785
"3403","HOXB4","HOXB6",0.8
"895","CHST6","CHST4",0.53
"3723","KRT7","KRT8",0.51
"2007","KRT7","KRT6A",0.4
"2302","KRT7","KRT80",0.4
"1445","PLPP2","PLPP3",0.942
"2574","PLPP2","PLPP4",0.917
"4717","CASP9","DIABLO",0.622
"3667","KRT7","KRT86",0.4
"1334","CADM1","CADM3",0.937
"2826","CASP9","FHL2",0.456
"2541","CADM1","ITGB2",0.726
"4665","CADM1","SELL",0.522
"3805","CASP9","NLRP1",0.664
"1799","CASP9","BCL2L1",0.718
"1177","CASP9","STAT1",0.432
"1088","CASP9","CASP8",0.916
"1828","PLEKHH1","APBB1IP",0.527
