"","node_1","node_2","uniprot_id"
"96925","O94983","Q5EBL2",0.765
"91516","P14678","Q8NFH4",0.932
"94309","O95059","A4GXA9",0.54
"86700","O95059","Q92989",0.9
"87257","O95059","Q9UPY3",0.905
"98703","P14678","Q9NXE8",0.945
"88567","O95059","O15091",0.94
"85996","P14678","Q96LT9",0.96
"99721","O95059","P78345",0.998
"91581","P14678","Q6NWY9",0.974
"95891","O95059","O95707",0.999
"79484","Q5H8C1","P52798",0.482
"97660","P14678","P08621",0.999
"96905","P14678","Q9Y4Z0",0.999
"79025","Q5CZA5","Q8N9F0",0.465
"84504","Q5H8C1","Q69YZ2",0.724
"100894","Q5CZA5","Q6EKJ0",0.468
"101476","O95059","P46783",0.8
"89699","O43251","O95319",0.677
"92781","O43251","Q13243",0.405
"94352","O43251","O60268",0.41
"97423","Q9BPX7","Q8IX01",0.766
"87987","O43251","P51513",0.731
"81465","O43251","Q9H6T0",0.874
"102090","P59923","Q9H6K5",0.517
"98911","O43251","Q9Y6A9",0.453
"93149","Q9UPN6","Q01415",0.405
"96514","Q9UPN6","Q15424",0.434
"102741","O43251","O14979",0.481
"83435","Q9UPN6","O95232",0.547
"98318","Q9UPN6","Q6P9H4",0.451
"80575","Q9UPN6","Q9BYK8",0.455
"90322","Q9UPN6","Q5TA45",0.482
"79881","Q9UPN6","Q96SI9",0.517
"85937","Q9Y680","P55145",0.427
"97752","Q9UPN6","Q9ULN7",0.523
"98238","Q8N3G9","Q69YU3",0.414
"87239","Q9UPN6","Q8IVF5",0.526
"92296","Q05DH4","O43166",0.432
"81608","Q8TBF2","P62341",0.401
"85465","Q9C0A1","P09086",0.591
"82093","Q9Y680","P62937",0.681
"84443","P61328","Q15389",0.402
"101737","P61328","Q9UI36",0.408
"99096","P61328","P15692",0.498
"92840","P61328","Q9Y6Q3",0.571
"102110","Q86VD9","Q9H6U8",0.728
"79185","P61328","Q15833",0.653
"90923","Q15833","Q92824",0.426
"89664","Q8IV36","Q32MH5",0.483
"79735","Q8IV36","Q9NVE5",0.534
"96741","Q8IV36","Q9UGK3",0.661
"92349","Q9NRP4","Q9GZT3",0.407
"81514","Q9NRP4","P56556",0.413
"85044","Q9NRP4","Q9NPA8",0.414
"96775","P49918","Q9NZV7",0.417
"82341","P49918","Q00535",0.449
"84236","Q15833","P27986",0.5
"87265","P49918","Q9UPY3",0.461
"86470","P49918","P47736",0.48
"86123","P49918","Q9UJ55",0.491
"102132","Q15833","O75564",0.518
"92868","Q15833","Q03169",0.548
"94693","Q9NRP4","O14561",0.956
"90759","Q8N0X7","P08670",0.415
"96052","Q15833","Q9BTP7",0.598
"100340","P49918","Q99828",0.693
"97204","Q15833","Q8IUR0",0.614
"84927","Q15833","Q9UPW8",0.621
"97266","Q15833","P0DJ07",0.626
"102516","Q15833","Q9H115",0.682
"89091","P49918","Q13882",0.904
"84792","P49918","P07948",0.905
"102286","Q8N0X7","Q8WVJ9",0.646
"94360","C9JCN9","O60268",0.57
"80337","Q15833","Q9P1Y5",0.739
"96452","Q15833","Q8WZ42",0.902
"83115","Q8N307","Q9P0J0",0.404
"87892","Q8N307","Q9NRY6",0.536
"85910","Q15833","P55145",0.904
"96367","P25786","P54725",0.462
"91478","P25786","Q8NFH4",0.405
"98939","P25786","Q9Y6A9",0.474
"86992","Q8N307","Q8N4A0",0.906
"84638","P25786","Q9Y277",0.476
"91431","P25786","E9PAV3",0.485
"89832","Q8N307","Q8NCL4",0.913
"103307","P25786","Q5JR59",0.426
"84394","P25786","Q9UNX3",0.511
"89915","P25786","Q96FW1",0.431
"81352","P25786","Q5VVJ2",0.827
"98725","P25786","Q15369",0.443
"97789","P25786","Q9Y230",0.555
"95450","P25786","P61254",0.571
"101079","P25786","Q9Y3C1",0.578
"90816","P25786","P62826",0.667
"80323","P25786","Q9BYT3",0.679
"91277","P25786","Q99471",0.755
"86981","Q8N307","Q11206",0.919
"79773","Q8N307","Q02742",0.933
"103943","Q8N307","P15941",0.962
"80709","Q8N307","Q99102",0.983
"101020","P52798","P54756",0.886
"97334","Q9BRQ4","Q96NG5",0.509
"103787","Q9BRQ4","Q86X45",0.579
"83092","P25786","Q9UJT9",0.9
"102379","P25786","Q99558",0.9
"88269","P25786","O00233",0.927
"98206","Q13495","Q9NRD8",0.447
"87465","Q13495","Q12872",0.452
"101698","Q13495","C9JLR9",0.65
"84009","Q13495","Q8IX03",0.902
"88835","Q6IA86","Q8TDJ6",0.406
"97278","Q9HA90","P0DJ07",0.74
"101680","Q8N2R0","Q92570",0.406
"91792","Q8N2R0","P35638",0.411
"102277","Q8N2R0","Q8WVJ9",0.594
"89711","Q6IA86","Q9H9Y6",0.653
"99580","P25786","Q16186",0.999
"98252","Q14515","P35414",0.414
"96487","Q14515","O94911",0.418
"102895","Q14515","P10912",0.424
"82878","Q6IA86","P58397",0.488
"103293","P25786","P49720",0.999
"84047","Q07866","Q9NQT8",0.661
"93906","Q6IA86","Q14137",0.574
"88307","Q86XR7","O60602",0.611
"95590","Q86XR7","Q14164",0.774
"81779","Q14515","O95990",0.459
"92564","Q14515","Q9Y4C0",0.478
"98832","Q86W54","Q9H3C7",0.429
"99953","Q86W54","Q19T08",0.432
"94164","C9JH25","Q7Z6L0",0.416
"103345","C9JH25","Q86UF1",0.451
"97683","Q8WUQ7","P08621",0.504
"93979","Q8WUQ7","Q8NC67",0.52
"96112","Q8WUQ7","O43681",0.547
"87673","Q07866","Q12756",0.804
"93163","Q02742","Q8IUZ0",0.417
"93518","Q86XR7","Q13114",0.908
"86942","Q02742","Q11206",0.618
"94925","Q9NVE5","P35125",0.443
"80703","Q02742","Q99102",0.922
"101127","Q02742","Q9Y274",0.629
"87000","Q02742","Q8N4A0",0.762
"103980","Q02742","P15941",0.943
"97751","Q92561","Q9ULN7",0.404
"100500","Q92561","Q92777",0.422
"89840","Q02742","Q8NCL4",0.817
"91970","Q96SI9","Q12792",0.511
"79934","Q92561","Q7RTP6",0.474
"100764","Q92561","Q8TCZ2",0.491
"101657","Q92561","Q6UXD5",0.547
"89894","P07093","Q15198",0.505
"103778","P07093","Q86X45",0.508
"89554","P07093","P54687",0.534
"97780","P07093","Q9UBX7",0.556
"93395","P07093","P01130",0.559
"80028","Q06033","O15050",0.426
"80016","Q06033","P01009",0.437
"82678","Q06033","P49908",0.44
"91081","Q06033","Q96RI1",0.572
"94464","Q8N554","Q9H9R9",0.414
"79884","Q8N554","Q96SI9",0.513
"95230","Q8N554","Q96N06",0.532
"92548","Q8N554","Q01726",0.669
"98867","P78381","P08183",0.581
"97301","P78381","Q96K37",0.435
"88422","P78381","P05181",0.611
"94642","P01009","P40313",0.495
"100703","P01009","Q9Y4L1",0.427
"99292","P01009","P15692",0.428
"90958","Q7RTP6","Q96HM7",0.421
"91958","Q7RTP6","Q12792",0.436
"94428","Q7RTP6","Q0VD83",0.443
"100765","Q7RTP6","Q8TCZ2",0.457
"101659","Q7RTP6","Q6UXD5",0.487
"103720","Q7RTP6","P53814",0.55
"100789","P01009","O43617",0.6
"97189","P01009","Q8IUR0",0.614
"82675","P01009","P49908",0.441
"97776","P01009","Q9UBX7",0.441
"95933","P01009","P02654",0.449
"104174","P01009","P07478",0.977
"90014","O15050","O75592",0.587
"97976","P11166","O95479",0.408
"87613","A2RRH5","Q9Y233",0.505
"84018","P11166","Q08495",0.451
"98740","P11166","Q15369",0.408
"98865","P11166","P08183",0.454
"80373","P11166","Q16348",0.434
"92035","P11166","Q9H2H9",0.505
"95992","P11166","P36021",0.435
"97043","P11166","Q96KS0",0.509
"99458","P11166","O00341",0.639
"94161","P11166","Q7Z6L0",0.527
"90704","Q15582","P08670",0.401
"88633","P11166","P53985",0.682
"90989","P11166","Q12860",0.697
"95554","P11166","O15427",0.765
"90442","P11166","P00338",0.853
"99132","P11166","P15692",0.77
"80651","P22570","P49789",0.986
"81061","P22570","O76071",0.432
"90006","O75426","O75592",0.416
"92930","Q15582","P05106",0.928
"103629","O75426","P49917",0.475
"90391","Q9Y315","P00338",0.815
"87902","O75426","P49748",0.509
"98044","Q9Y315","P43353",0.916
"100790","Q4ADV7","O43617",0.479
"86734","Q4ADV7","Q15771",0.554
"97215","Q4ADV7","Q8IUR0",0.598
"102512","Q4ADV7","Q9H115",0.671
"102441","Q4ADV7","Q96LT7",0.72
"103613","P51810","A8K830",0.402
"80724","Q9P1Y5","O75122",0.479
"89492","Q9P1Y5","Q9HBW0",0.53
"98909","Q6ZWE6","Q8TCT7",0.487
"94914","Q16348","Q9HCB6",0.69
"95568","Q16348","O15427",0.438
"99477","Q16348","O00341",0.479
"92528","P51810","Q01726",0.415
"93348","P14651","O14770",0.563
"98883","Q16348","P08183",0.509
"101132","Q16348","P31641",0.532
"88254","Q9BWE0","O00233",0.412
"101108","Q9BWE0","Q9Y274",0.462
"83567","Q6PCB0","Q96AX9",0.415
"98472","Q6PCB0","A6NFA1",0.434
"90537","Q6PCB0","E5RJM6",0.454
"88109","O95600","Q96PN7",0.51
"93945","Q16864","Q14137",0.454
"87976","Q9HCK4","P51513",0.442
"95236","Q9HCK4","Q68DV7",0.455
"101023","Q9HCK4","P54756",0.504
"103861","Q9HCK4","Q9H334",0.516
"82581","Q9HCK4","Q9Y6N7",0.726
"89157","Q9HCK4","Q14118",0.763
"96851","Q9HCK4","O96013",0.824
"86909","Q16864","Q9H6S3",0.463
"83152","Q16864","Q9P0J0",0.605
"86658","Q16864","Q99437",0.998
"92055","Q16864","O43715",0.652
"87288","Q9BYK8","Q9UPY3",0.529
"103342","Q16864","Q86UF1",0.663
"91998","Q16864","Q6P5S7",0.733
"94261","Q16864","Q5T011",0.9
"82808","Q16864","Q8TF40",0.9
"103845","Q16864","A6NHX0",0.9
"87409","P49789","P52926",0.576
"82250","Q9BYK8","P19793",0.721
"94377","Q9BYK8","Q3L8U1",0.799
"87222","Q9BYK8","Q8IVF5",0.904
"83122","Q99102","Q9P0J0",0.41
"87890","Q99102","Q9NRY6",0.535
"92847","P49789","Q9Y6Q3",0.725
"86994","Q99102","Q8N4A0",0.911
"86947","Q99102","Q11206",0.913
"89829","Q99102","Q8NCL4",0.929
"103907","Q99102","P15941",0.985
"95524","Q9HD33","P61254",0.491
"94452","Q9P246","O94916",0.561
"103087","Q9P246","Q06187",0.584
"88815","Q9P246","O60245",0.65
"81847","Q9P246","P48995",0.784
"100910","Q9P246","Q96D31",0.998
"93855","Q9HD33","Q9UJJ7",0.414
"82571","O75122","Q9Y6N7",0.622
"92288","O75122","O43166",0.647
"89680","Q9BVH7","O95319",0.44
"83861","Q9BVH7","Q92870",0.484
"95745","Q9HD33","Q8TCD1",0.561
"89305","Q86T20","O43719",0.483
"102881","P24311","P10912",0.409
"84412","Q9HD33","Q9UNX3",0.597
"83170","P24311","Q9P0J0",0.452
"87350","Q9HD33","Q9UPY3",0.601
"95084","Q9HD33","P82921",0.852
"81127","P24311","O95167",0.486
"97282","P24311","P0DJ07",0.489
"88651","P24311","O43677",0.592
"81551","P24311","P56556",0.655
"81763","P24311","O95178",0.66
"104168","P24311","A0A096LP55",0.678
"94803","Q9HD33","O14561",0.918
"101545","Q8IWT0","Q96IZ7",0.55
"83210","Q8IWT0","Q9BTF0",0.594
"82984","Q9HD33","Q9P0J6",0.998
"98614","Q14493","Q9BZB8",0.405
"85309","Q9HD33","Q9NWU5",0.999
"103559","Q14493","P49643",0.742
"99556","Q6ZS86","Q16186",0.439
"87097","Q14493","Q9UBU9",0.821
"99501","Q6ZS86","Q8NDH6",0.459
"89451","Q6ZS86","Q9P2N7",0.486
"88557","Q6ZS86","Q8N7P1",0.664
"91519","Q14493","Q8NFH4",0.918
"95290","Q14493","A9UHW6",0.995
"98123","Q99969","P13501",0.4
"90002","Q14493","O75592",0.443
"96908","Q14493","Q9Y4Z0",0.462
"95893","Q14493","O95707",0.507
"87845","Q14493","P52292",0.631
"93305","Q14493","Q9BXS6",0.641
"81904","Q14493","O95622",0.65
"94564","Q9NQS3","P0C6T2",0.405
"94729","Q7Z7K0","O14561",0.406
"83458","Q9NQS3","Q8WX93",0.439
"93853","Q9HBI5","Q9UJJ7",0.404
"97269","Q7Z7K0","P0DJ07",0.538
"84267","Q9NQS3","P27986",0.9
"83292","Q8WYQ3","Q96PY6",0.646
"95283","Q9NQS3","P28827",0.907
"87719","O95167","Q9Y5J9",0.412
"99775","O95167","Q8IYS5",0.456
"87917","O95167","P49748",0.466
"102464","Q8WYQ3","Q96LT7",0.717
"87717","Q8WYQ3","Q9Y5J9",0.915
"88650","O95167","O43677",0.996
"104135","O95167","A0A096LP55",0.621
"89779","O76071","Q9H9Y6",0.544
"103556","O76071","P49643",0.629
"81770","O95167","O95178",0.998
"94688","O95167","O14561",0.999
"81554","O95167","P56556",0.999
"83123","O95167","Q9P0J0",0.999
"99244","P08473","P15692",0.402
"81497","O95167","Q9NPL8",0.92
"103437","P08473","P25063",0.661
"103869","P08473","Q9H334",0.52
"81985","P08473","P30556",0.529
"87024","P08473","P35318",0.563
"93731","P08473","P20702",0.593
"91915","P08473","P05787",0.598
"92943","P08473","P05106",0.455
"98536","P08473","O00213",0.465
"96689","P08473","Q9NZ42",0.47
"103925","P08473","P15941",0.47
"96384","P08473","Q2TAK8",0.472
"81312","Q6ZU65","P57060",0.631
"97472","Q99611","Q9NP81",0.67
"83878","Q99611","P55073",0.683
"82670","Q99611","P49908",0.803
"81602","Q99611","P62341",0.881
"96924","P57060","Q5EBL2",0.421
"100572","P08473","P13591",0.758
"84709","P08473","P07948",0.982
"94604","P57060","Q9P225",0.54
"82619","Q5VVJ2","O15069",0.619
"103197","Q5VVJ2","O14646",0.406
"94935","Q5VVJ2","P35125",0.41
"93582","Q5VVJ2","Q13114",0.411
"103573","Q5VVJ2","P49643",0.413
"94491","Q5VVJ2","Q96S82",0.414
"91466","Q5VVJ2","E9PAV3",0.619
"103285","Q5VVJ2","P49720",0.775
"87519","Q9P2N4","Q3SY56",0.401
"99589","Q5VVJ2","Q16186",0.847
"83928","Q9P2N4","Q08345",0.412
"99533","Q9P2N4","Q8IU85",0.686
"93446","Q9H6T0","O60315",0.432
"94895","Q9P2N4","Q9HCB6",0.908
"82888","Q9P2N4","P58397",0.924
"97765","Q9NPL8","Q9ULN7",0.469
"89963","Q5VVJ2","Q96FW1",0.516
"94400","Q5VVJ2","Q3L8U1",0.524
"96369","Q5VVJ2","P54725",0.524
"92886","P56556","Q9BV29",0.415
"92379","P56556","Q9GZT3",0.416
"100046","P56556","P35232",0.475
"95841","Q9NPL8","O15446",0.51
"81757","Q9NPL8","O95178",0.645
"88636","Q9NPL8","O43677",0.652
"94701","Q9NPL8","O14561",0.685
"81548","Q9NPL8","P56556",0.7
"83097","Q9NPL8","Q9P0J0",0.974
"81709","P56556","O95178",0.999
"83101","P56556","Q9P0J0",0.999
"98372","P56556","Q9BRT2",0.565
"83868","P62341","P55073",0.742
"82668","P62341","P49908",0.829
"96780","Q13449","Q6ZN55",0.423
"103999","P62341","Q13938",0.538
"87947","P56556","P49748",0.571
"85892","Q13449","O95677",0.426
"104109","P56556","A0A096LP55",0.675
"81784","Q13449","Q9HC78",0.583
"97270","P56556","P0DJ07",0.687
"88670","P56556","O43677",0.998
"92005","P05166","Q9H6R3",0.925
"87906","P05166","P49748",0.418
"83695","P05166","Q16134",0.426
"94730","P56556","O14561",0.999
"83599","Q96GE6","A6NKN8",0.546
"93769","P05166","Q9UQ03",0.462
"88796","P05166","Q8N3J9",0.5
"97670","P05166","P08621",0.526
"92391","O95178","Q9GZT3",0.537
"104130","O95178","A0A096LP55",0.628
"82160","O95178","Q04837",0.652
"81900","Q96GE6","O95622",0.642
"99530","Q96GE6","Q8IU85",0.671
"94971","O95990","Q658N2",0.418
"83180","O95178","Q9P0J0",0.991
"88653","O95178","O43677",0.997
"94738","O95178","O14561",0.999
"92769","P05166","Q13243",0.652
"91456","Q9H7B4","E9PAV3",0.435
"86156","O95990","P02511",0.522
"85438","O95990","Q00613",0.578
"92159","O95990","Q9BPY8",0.678
"99667","O95622","P19086",0.943
"87203","Q9H7B4","Q03164",0.689
"94830","P48995","Q8NER1",0.87
"100899","P48995","Q96D31",0.991
"94853","O95622","Q8NER1",0.603
"82527","O95622","P35913",0.734
"87607","O95622","Q9Y233",0.85
"98754","A6NK59","Q15369",0.632
"88137","P48995","O75970",0.413
"94450","P48995","O94916",0.422
"90019","O95622","O75592",0.421
"98803","O95622","Q49AN0",0.422
"87531","O95622","Q3SY56",0.427
"100310","Q49AH0","P28039",0.627
"100746","Q49AH0","Q9Y4L1",0.837
"99273","P30556","P15692",0.57
"84557","Q6ZMW2","Q5TAP6",0.563
"97712","P30556","O14526",0.6
"88753","P30556","P53675",0.6
"98276","P30556","P35414",0.706
"90781","P62937","P08670",0.403
"95606","P62937","Q14164",0.412
"90920","P62937","P62826",0.506
"100151","P62937","P35232",0.651
"90394","P62937","P00338",0.548
"102569","P62937","P16471",0.753
"99697","Q04837","P78345",0.744
"83037","P62937","O75367",0.608
"98385","Q04837","Q9BRT2",0.425
"88772","Q04837","Q9H310",0.434
"91250","Q04837","Q49AM1",0.479
"85290","Q04837","Q9NWU5",0.552
"86287","P62937","P16104",0.977
"85826","P62937","P23528",0.985
"101077","Q04837","Q9Y3C1",0.745
"103362","Q04837","P81877",0.901
"90342","Q04837","Q5TA45",0.573
"100028","Q04837","P35232",0.594
"100507","P19793","Q92777",0.41
"102015","Q04837","O94761",0.617
"92395","Q04837","Q9GZT3",0.619
"85073","Q04837","Q9NPA8",0.661
"82935","Q04837","Q9P0J6",0.68
"94250","P19793","Q9BX79",0.422
"98328","Q9UKK9","O95989",0.758
"100975","Q9UKK9","Q6ZVK8",0.874
"102080","P19793","Q14244",0.579
"85450","P19793","P09086",0.428
"94375","P19793","Q3L8U1",0.731
"86265","P19793","P16104",0.606
"102537","P19793","P29373",0.81
"100421","P19793","Q9UBW7",0.497
"84103","P19793","P27986",0.825
"87221","P19793","Q8IVF5",0.9
"96681","Q00535","Q9NZ42",0.4
"89862","P19793","Q99967",0.902
"95943","P19793","P02654",0.906
"87659","Q00535","Q12756",0.412
"100523","Q00535","Q92777",0.497
"88519","P19793","P22736",0.976
"91051","P19793","Q96RI1",0.992
"84054","Q00535","Q9NQT8",0.56
"91154","P19793","P11473",0.998
"88011","Q00535","Q96JB5",0.638
"95350","Q00535","A6NFN3",0.441
"90107","Q00535","Q13451",0.462
"85392","Q8NET4","Q8N414",0.408
"85765","Q00535","P23528",0.488
"98467","Q8NET4","Q5HYW3",0.416
"92174","Q8NET4","Q14626",0.634
"85551","Q00535","P07384",0.825
"86097","Q14722","P48544",0.4
"89424","Q14722","Q13304",0.407
"91222","Q14722","O14910",0.431
"93172","Q8IYB4","Q99767",0.607
"95421","Q14722","Q14500",0.453
"101024","Q00535","P54756",0.904
"86071","Q9NS61","P48544",0.463
"104013","Q9ULU4","P55283",0.435
"83004","Q9ULU4","O75367",0.54
"82435","Q14722","Q9NS61",0.594
"86527","Q14722","Q14003",0.825
"86513","Q9NS61","Q14003",0.515
"95411","Q9NS61","Q14500",0.524
"85547","P35913","P07384",0.499
"92541","Q15406","Q01726",0.404
"101957","P35913","Q8TAM2",0.408
"90935","P35913","Q92824",0.523
"91418","P35913","O15078",0.562
"96020","P35913","Q00LT1",0.616
"91396","Q49A88","O15078",0.646
"101687","Q15406","Q92570",0.476
"85737","Q9Y6N7","Q8TDW7",0.415
"101014","Q9Y6N7","P54756",0.438
"89175","Q9Y6N7","Q14118",0.771
"96838","Q9Y6N7","O96013",0.818
"86590","O15069","Q9UHX1",0.467
"101526","O15069","P46783",0.527
"93955","O15069","Q14137",0.569
"95735","O15069","Q8TCD1",0.579
"103092","Q9GZY6","Q06187",0.489
"97528","Q9GZY6","P15498",0.549
"84229","Q9GZY6","P27986",0.601
"84808","Q9GZY6","P07948",0.957
"103358","Q13426","P81877",0.467
"94226","Q7Z3E1","Q2NL67",0.689
"93939","Q53EQ6","Q14137",0.4
"101920","Q13426","Q0D2I5",0.939
"91708","Q9NUH8","Q4G1C9",0.499
"89983","Q9NUH8","Q9P0S9",0.579
"94682","Q9NUH8","O14561",0.683
"93412","P49908","P01130",0.454
"83865","P49908","P55073",0.656
"96164","Q13426","O75771",0.497
"103667","Q13426","P49917",0.999
"86368","Q13426","P16104",0.611
"92006","Q96PQ0","Q9H6R3",0.534
"87761","P48729","Q96HS1",0.444
"88088","Q499Z4","O94927",0.634
"94275","Q8TF40","Q5T011",0.415
"102581","Q96PQ0","Q8TCU4",0.592
"98293","Q8TF40","Q9P0N9",0.426
"98927","Q96PQ0","Q9Y6A9",0.631
"95261","Q8WZ71","Q9Y2Y6",0.518
"95033","Q8TF40","O95476",0.461
"83003","P48729","O75367",0.462
"93321","P48729","O14770",0.463
"89821","Q8WZ71","Q6NXE6",0.608
"91531","P57088","Q8NFH4",0.413
"98230","Q56VL3","Q69YU3",0.403
"98795","P48729","Q49AN0",0.536
"86673","Q8TF40","Q99437",0.903
"83678","Q56VL3","Q16134",0.694
"88704","Q56VL3","O43677",0.717
"100939","Q8N5Z0","Q9NQV5",0.528
"94907","P58397","Q9HCB6",0.906
"89386","P48729","O95996",0.605
"89258","P48729","O75689",0.616
"87578","Q8N5Z0","Q9Y233",0.701
"100820","Q9P0J6","Q7Z6M4",0.401
"85268","Q9P0J6","Q6IS14",0.414
"87269","Q9P0J6","Q9UPY3",0.537
"95264","Q6ZU35","Q9Y2Y6",0.46
"94737","Q9P0J6","O14561",0.88
"84398","Q9P0J6","Q9UNX3",0.887
"98471","Q8N5Z0","A6NFA1",0.715
"92885","Q9P0J6","Q9BV29",0.548
"89781","Q9P0J6","Q9H9Y6",0.561
"89558","Q8N5Z0","P54687",0.721
"102825","Q9P0J6","Q14376",0.617
"95069","Q9P0J6","P82921",0.962
"98569","O75367","P55209",0.688
"85298","Q9P0J6","Q9NWU5",0.998
"102005","O75367","O94761",0.404
"86278","O75367","P16104",0.441
"97847","O75367","Q9Y230",0.446
"90620","O75367","Q5QNW6",0.876
"101551","Q9BTF0","Q96IZ7",0.544
"87699","Q5HYI7","Q9Y5J9",0.412
"90585","Q5HYI7","Q3ZCQ8",0.471
"87515","Q5HYI7","Q8N4H5",0.814
"98780","Q9UJT9","Q15369",0.438
"88249","Q9UJT9","O00233",0.9
"103278","Q9UJT9","P49720",0.9
"83744","Q9P0J0","A6XGL0",0.42
"95958","Q9P0J0","Q9UNZ5",0.429
"88693","Q9P0J0","O43677",0.991
"94673","Q9P0J0","O14561",0.999
"95737","Q9P0J6","Q8TCD1",0.815
"95469","Q9P0J6","P61254",0.845
"90555","Q9P0J0","Q3ZCQ8",0.461
"89505","Q9P0J0","Q9HBW0",0.509
"83228","Q9P0J0","Q8TEC5",0.622
"84653","Q9P0J0","Q9Y277",0.644
"95761","Q9P0J0","O14925",0.736
"93849","Q9BTF0","Q9UJJ7",0.563
"92685","O15335","Q13683",0.62
"93048","O15335","P05106",0.638
"95682","P35556","P11055",0.514
"102857","Q8TEC5","P10912",0.444
"89487","Q8TEC5","Q9HBW0",0.462
"101297","Q8TEC5","O14508",0.612
"96818","Q8TEC5","O96013",0.629
"97305","L0R6Q1","Q96K37",0.616
"93055","P35556","P05106",0.709
"88946","P46934","Q99717",0.406
"87638","P35556","Q12756",0.481
"98457","Q96PY6","O60237",0.505
"91389","Q96PY6","O15078",0.436
"87624","P46934","Q12756",0.6
"102458","Q96PY6","Q96LT7",0.572
"84751","P46934","P07948",0.844
"97414","O95232","Q8IX01",0.409
"83633","P46934","Q15797",0.568
"101032","P46934","Q9NV92",0.972
"90082","Q8NBA8","Q13451",0.45
"89212","Q8WX93","P36896",0.403
"93783","Q8WX93","Q9UQ03",0.53
"99808","Q8WX93","Q68DA7",0.433
"89572","Q8WX93","P35609",0.437
"92714","O95232","Q13243",0.607
"101566","O95232","Q96IZ7",0.679
"85932","Q8WX93","P55145",0.546
"86560","O95232","Q9UHX1",0.691
"89307","E0CX11","O43719",0.497
"102693","O95232","O14979",0.842
"97602","O95232","P08621",0.941
"91577","O95232","Q6NWY9",0.95
"102127","O95394","Q9H6U8",0.471
"97915","O95394","O95479",0.485
"102995","O95394","Q06187",0.414
"103367","O95394","P81877",0.431
"95040","E0CX11","O95476",0.545
"90471","P00326","P00338",0.567
"92137","Q96AX9","A6NCE7",0.405
"102826","O95394","Q14376",0.566
"101887","P00326","O75907",0.657
"102324","P00326","Q99735",0.668
"98045","P00326","P43353",0.777
"88415","P00326","P05181",0.972
"85597","P52943","Q01995",0.408
"88833","A6NKN8","Q8TDJ6",0.552
"92457","O00584","P61916",0.422
"92285","Q8NDZ6","Q9UNS1",0.41
"103876","O00584","Q9H334",0.538
"99871","Q96AX9","Q68DA7",0.479
"100077","Q16134","P35232",0.567
"88686","Q16134","O43677",0.701
"87114","Q16134","Q9HAB3",0.741
"97108","Q15797","Q16635",0.491
"89221","Q15797","P36896",0.572
"93479","Q15797","O60315",0.764
"87439","Q15797","P52926",0.816
"92795","Q15797","Q96B86",0.908
"88940","Q15797","Q99717",0.91
"88260","Q9UJX5","O00233",0.69
"97337","Q9UJX5","Q9H6Y5",0.412
"87941","Q16134","P49748",0.83
"88374","Q9UJX5","P78364",0.9
"86815","Q15349","Q15418",0.965
"95228","Q15349","Q68DK7",0.423
"96918","A6XGL0","Q9Y4Z0",0.491
"96180","A6XGL0","Q9BXA6",0.57
"100408","O15117","P20292",0.406
"95802","O15117","Q92918",0.425
"89252","O15117","O75689",0.431
"90242","O15117","P08631",0.464
"103065","O15117","Q06187",0.507
"84804","O15117","P07948",0.533
"97499","O15117","P15498",0.766
"98534","Q92870","O00213",0.695
"93187","Q92870","Q99767",0.795
"84312","Q15349","P27986",0.605
"92860","O95379","Q03169",0.437
"98481","P55073","Q9P0K9",0.432
"101447","O95379","P21580",0.506
"87791","O95379","P52292",0.683
"102606","Q8TEP8","Q8TCU4",0.597
"86124","P55073","Q9UJ55",0.446
"98285","Q15349","Q9P0N9",0.738
"97047","Q8TEP8","Q96KS0",0.742
"103018","Q08345","Q06187",0.453
"96006","P55073","P36021",0.727
"89210","Q08345","P36896",0.493
"84002","Q08345","Q8IX03",0.846
"99837","Q9C0D6","Q68DA7",0.589
"88133","Q8IX03","O75970",0.526
"93404","P55157","P01130",0.587
"98616","Q8IX03","Q9BZB8",0.4
"88477","Q8IX03","O15231",0.406
"103837","Q08495","Q9C0H9",0.516
"89167","Q8IX03","Q14118",0.846
"97180","Q9NQT8","O43900",0.428
"87666","Q9NQT8","Q12756",0.452
"92839","Q8IX03","Q16825",0.903
"94357","Q8IX03","O60268",0.907
"94875","Q9NQT8","Q8NER1",0.769
"89245","Q9NQT8","O75689",0.999
"96808","P27986","O96013",0.471
"91100","P55157","Q96RI1",0.625
"96937","P27986","P49771",0.499
"85812","Q9BYZ6","P23528",0.517
"96800","Q9BYZ6","O96013",0.53
"101292","P27986","O14508",0.567
"97492","Q9BYZ6","P15498",0.613
"99865","Q9BYZ6","Q68DA7",0.631
"85142","Q9BYZ6","P10911",0.651
"100417","P27986","Q9UBW7",0.6
"89439","Q9BYZ6","Q9P2N7",0.803
"89510","P27986","Q9HBW0",0.901
"85563","P27986","P07384",0.902
"89590","P27986","P35609",0.902
"100282","P27986","Q8N3E9",0.671
"102214","P27986","P78356",0.905
"90754","P27986","P08670",0.905
"90670","P27986","Q8TDB8",0.91
"101919","P55157","O75907",0.713
"97531","P27986","P15498",0.971
"93016","P27986","P05106",0.91
"84475","P27986","Q15389",0.915
"90297","P27986","P08631",0.789
"103035","P27986","Q06187",0.925
"101148","Q5BKX6","P31641",0.512
"99288","P27986","P15692",0.933
"84815","P27986","P07948",0.947
"102866","P27986","P10912",0.948
"98985","Q14168","Q9UPR0",0.454
