"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000145632",0.77786815290207,7.08846139219355,8.31599983298274,0.00392973666256168,0.00829073909437929
"ENSG00000105568",-0.431956764120605,7.96422511318484,8.31555449335184,0.00393070027394757,0.00829196246406903
"ENSG00000248810",1.54085957996358,1.5910020000013,8.31498487784477,0.00393193313982358,0.00829375354210347
"ENSG00000257218",-0.463603833989704,4.58616851841667,8.31384192327035,0.00393440811761562,0.00829816404152642
"ENSG00000211651",2.06266324622445,5.2249341308595,8.31365832256415,0.0039348058381631,0.00829819290952842
"ENSG00000261338",0.656330951857362,1.34084766674175,8.31247213924712,0.00393737636482461,0.00830280360018837
"ENSG00000139620",-0.476269338852569,5.08406117798832,8.31091466659434,0.00394075409117708,0.00830911537882068
"ENSG00000188158",0.735674918319665,3.96590555141406,8.30602573466734,0.00395137599295286,0.00833069884434826
"ENSG00000236869",0.93022698559345,-2.05855756074137,8.30565348565947,0.00395218594944388,0.00833159356054471
"ENSG00000137574",-0.49047689859725,5.27770032037802,8.30530255769122,0.00395294966932215,0.00833239064039733
"ENSG00000167680",0.970225268227287,4.10476300641257,8.3049750597167,0.00395366253426738,0.00833308037850658
"ENSG00000049759",0.656397685989183,6.51080504745162,8.3042770330354,0.00395518236568653,0.00833547064837165
"ENSG00000273136",0.692701023856779,1.78790099731388,8.30001965970728,0.0039644649318653,0.00835421867054275
"ENSG00000151006",0.863785816395532,-0.868989370900404,8.29748226240374,0.00397000788665995,0.00836508341442693
"ENSG00000134871",0.688510445573631,8.77323200070554,8.29501244602875,0.00397541078377656,0.00837565095708307
"ENSG00000164049",-0.874021675300111,-1.63881404710447,8.29437230549077,0.00397681235668015,0.0083777870140533
"ENSG00000165516",0.478436344915924,5.28614268743679,8.29029709791513,0.00398574672565639,0.0083957901392068
"ENSG00000178538",1.51382017425436,4.57921918463003,8.28989915537977,0.00398662025733308,0.0083968116308074
"ENSG00000165716",0.852470915263084,1.78225550182167,8.28882648183825,0.00398897587499171,0.00840051329471936
"ENSG00000183153",0.939077088186747,0.769196270731318,8.28874482076507,0.00398915526273211,0.00840051329471936
"ENSG00000288046",1.12119566237195,0.245681631912761,8.28689423135554,0.00399322271880985,0.00840825925823848
"ENSG00000197756",0.55246868178641,9.33967168961381,8.28233691846765,0.00400325735053339,0.00842856716655222
"ENSG00000228887",-0.823506768428631,0.0619313020944772,8.28150533969423,0.00400509114896476,0.00843160654197491
"ENSG00000100842",0.995345562879143,5.09077676148679,8.28096161109667,0.0040062906419917,0.00843331010152525
"ENSG00000128585",0.46210969690355,5.97669372337138,8.27821403213513,0.00401235753424153,0.0084452582894887
"ENSG00000205639",-0.636773690456787,-1.82844037884929,8.27678469469441,0.00401551733079399,0.00845108585602381
"ENSG00000173588",-0.529772430959089,3.69156542091665,8.27447169472653,0.00402063598048911,0.0084610345019876
"ENSG00000248099",1.05121325807184,-1.91421415614562,8.2706089696437,0.00402919896575842,0.0084782287712638
"ENSG00000174652",0.54848336166391,5.2849274699776,8.26809189057464,0.0040347888733999,0.00848916435992453
"ENSG00000117505",-0.417469008386821,6.39424182744114,8.26699575709835,0.00403722562315249,0.00849346424545605
"ENSG00000100055",0.672643283189603,4.03705669098163,8.26495974461395,0.00404175573733101,0.00850216685866905
"ENSG00000196236",-0.499159298110908,4.80725791650818,8.2634999387322,0.00404500697924504,0.00850817782610016
"ENSG00000000938",0.8015836272043,3.39997695058519,8.26261644136606,0.00404697597434854,0.00851149083645351
"ENSG00000186897",1.307539094991,-1.75325137190628,8.26087120141438,0.0040508683477068,0.00851884800557163
"ENSG00000221953",0.847151811565806,-0.978655118083451,8.25963130549241,0.00405363597693454,0.00852383867162335
"ENSG00000224843",0.749670487258077,0.359979892828768,8.2542131609149,0.00406575266276497,0.00854848531059896
"ENSG00000270164",0.734591688998279,0.193556964566593,8.25299665656009,0.00406847821412741,0.0085533836593564
"ENSG00000287809",0.738034986830664,-2.32607277147726,8.24998591444108,0.00407523171387125,0.00856674840678373
"ENSG00000123146",0.754777239674749,5.05967348523392,8.24850651832361,0.00407855437739829,0.00857289912323174
"ENSG00000082397",0.679132753850557,5.77621699689048,8.24213481213171,0.00409289650676255,0.00860220870714183
"ENSG00000166949",0.465071182929286,6.39243120771978,8.2399234524417,0.0040978860641228,0.00861185781691942
"ENSG00000239779",0.721471865384181,2.02077106235568,8.23870318928706,0.00410064203045947,0.00861681153303201
"ENSG00000237753",-0.585544281392538,0.189321642139194,8.23729634921109,0.00410382172206349,0.00862265458677052
"ENSG00000262468",-0.756026368032243,2.10409302088656,8.23641132989457,0.0041058232979252,0.00862602137302555
"ENSG00000117597",-0.523850457932529,5.65301211975374,8.23132885876916,0.00411733715827026,0.00864937014543105
"ENSG00000175482",-0.616985787981238,2.45971793945971,8.23058295017747,0.00411902970697991,0.00865208456385943
"ENSG00000142186",-0.48334977595761,6.41436641765722,8.2274962054757,0.00412604140198919,0.00866597031630857
"ENSG00000166426",2.5728945400796,3.93176562480513,8.22489712612567,0.00413195476023403,0.00867754674498367
"ENSG00000152953",1.11605468998751,3.80011256257154,8.2203465887913,0.00414232880360601,0.00869801371688463
"ENSG00000159596",-0.424723083257072,4.97547103937304,8.22026917562447,0.00414250551464549,0.00869801371688463
"ENSG00000196511",0.647441548007999,2.34504276841052,8.21994512155905,0.0041432453161561,0.00869872180251661
"ENSG00000119772",-0.54917779585476,5.30168744760991,8.2167761361839,0.0041504870644596,0.00871307922751802
"ENSG00000160339",2.02519938360879,-0.0819543867557786,8.21587035233577,0.00415255932310913,0.00871658265530815
"ENSG00000167889",-1.54525489178588,2.48964969394635,8.21243748445158,0.00416042262493137,0.00873224012428529
"ENSG00000165475",0.504101139061907,4.66546155843352,8.21158913639986,0.00416236817889587,0.00873547509805575
"ENSG00000071564",-0.574411274153411,6.05274651537826,8.20843215530587,0.00416961636081368,0.00874983687719355
"ENSG00000154124",-0.407248849571094,4.82457499188004,8.20165310039503,0.00418522398129208,0.00878173623885796
"ENSG00000091640",0.524235607458467,4.89412245361232,8.19998258337979,0.00418907918592362,0.00878897204092024
"ENSG00000225921",-0.493551323254686,5.68031389905989,8.19946000134161,0.00419028593825099,0.00879065034502208
"ENSG00000118217",-0.428328670533756,6.90819655019878,8.19758310783052,0.00419462300006859,0.00879889464959539
"ENSG00000207650",0.654070286652057,-0.956240842644567,8.19670019658973,0.00419666478127933,0.00880232310171654
"ENSG00000010818",0.534228762720934,5.57647165637929,8.19637899473403,0.00419740782930225,0.00880302711594322
"ENSG00000152213",-0.891835160252274,1.93873955725292,8.19581691884701,0.0041987084222481,0.00880490019292867
"ENSG00000113583",-0.434739406511491,6.59178256505433,8.19496610671656,0.00420067790524111,0.00880817546593401
"ENSG00000247746",0.71551382393031,2.68112844989291,8.19440064250745,0.00420198737723667,0.00881006629607315
"ENSG00000164176",-0.948523747982398,5.38769256826696,8.19208996819411,0.00420734263330589,0.00882043850009447
"ENSG00000125812",-0.451165520505506,4.8429198669254,8.19048107913041,0.00421107552248586,0.00882740782788847
"ENSG00000287242",0.86082810824818,-2.16909744203059,8.18857118151384,0.00421551117772674,0.00883584882416523
"ENSG00000130638",-0.438074623360043,6.99538335322862,8.18509845219562,0.00422358863116365,0.00885192077033794
"ENSG00000286519",-1.5927957930006,-1.21262521372007,8.18458853408659,0.00422477600952754,0.0088535505783989
"ENSG00000187954",-0.56893706888855,5.24638917249912,8.18419159334333,0.00422570054773682,0.00885462930910563
"ENSG00000261582",0.652137170374067,-1.49204148591722,8.18267298358156,0.00422923953318512,0.00886118567177971
"ENSG00000101977",1.21848672158159,-2.33463744345841,8.18156907192429,0.00423181399489269,0.00886572006996716
"ENSG00000111052",1.25685259514784,4.0731215072041,8.17882129780939,0.00423822908099579,0.00887829898033514
"ENSG00000182247",0.785046506952727,4.68507482478904,8.16057425180093,0.00428108139208176,0.00896719723924998
"ENSG00000125149",-0.425990160141409,4.68539316057754,8.15779638646218,0.00428764365037726,0.00898007211372994
"ENSG00000116350",0.395694386741796,6.46219866695594,8.15730892444583,0.00428879625631584,0.0089816155753511
"ENSG00000227191",1.26598068589114,0.465022364189133,8.15634679089742,0.00429107215076571,0.00898551090548944
"ENSG00000242615",-0.732303079319721,0.0156764216399912,8.1556871594138,0.00429263319712411,0.00898790873289318
"ENSG00000170632",-0.414113694523538,5.44417444215462,8.15330329039805,0.0042982795472787,0.00899885906962486
"ENSG00000272282",1.18391203898363,-1.49488086724551,8.14304721187066,0.00432265810802048,0.00904902115850675
"ENSG00000160226",0.761870230665284,1.68781875672923,8.14034862609507,0.00432909596913109,0.00906162023646078
"ENSG00000278897",1.06198305040085,-0.911451893969113,8.13980233442078,0.00433040041331774,0.00906347269769176
"ENSG00000163635",0.443338892046892,5.52362866577995,8.13883039455592,0.00433272221654401,0.00906745391332524
"ENSG00000127554",-0.761125002637358,2.15476305588045,8.13828053229407,0.00433403630758315,0.00906932563763866
"ENSG00000120709",0.44932058655294,5.75847711667072,8.13594313146132,0.00433962688629165,0.00908014503330977
"ENSG00000099256",0.767633099621653,2.86501246586253,8.13446099254039,0.00434317565860393,0.00908669051424417
"ENSG00000235438",0.852380859604906,-1.99374089786668,8.13177467010087,0.00434961521006643,0.00909928216275684
"ENSG00000147419",0.398273725327158,5.52960657493901,8.12818266226844,0.00435824102779446,0.00911576318948878
"ENSG00000198130",0.421385189752625,5.05339663961076,8.12814266815975,0.00435833716728104,0.00911576318948878
"ENSG00000068796",-0.419977157440404,5.62163255791195,8.12671230343982,0.00436177695673929,0.00912207476589455
"ENSG00000214960",0.763763889944799,1.88576617005434,8.12339445803701,0.00436976646850019,0.00913724754359248
"ENSG00000233098",0.821879988348256,1.1530427555864,8.12334833350631,0.00436987764325642,0.00913724754359248
"ENSG00000126453",-0.644699504685561,3.29855302891778,8.12206422993235,0.00437297389666255,0.00914208251807421
"ENSG00000100234",0.852343054520503,10.312103156476,8.12190767377678,0.00437335154037352,0.00914208251807421
"ENSG00000110092",-0.809660232271204,8.6243203382493,8.1218630334435,0.00437345922757003,0.00914208251807421
"ENSG00000258711",1.29453172619163,-1.56125911629122,8.11899229531167,0.00438039006605628,0.00915568471148618
"ENSG00000103429",-0.380958171131847,6.27722528009932,8.11804701163578,0.00438267471597969,0.00915957396874835
"ENSG00000174748",0.542928228493027,9.81380540100559,8.11532654528855,0.00438925656527386,0.00917244253988759
"ENSG00000172673",1.20617428160437,1.08551187609979,8.11365942181065,0.00439329494722384,0.00917999392898296
"ENSG00000132821",-1.62345426983383,1.67253427231968,8.10919764864298,0.00440412161149757,0.00920172691754394
"ENSG00000154153",-0.649743894340363,5.70354532716184,8.10855347318027,0.00440568697056468,0.00920410751812449
"ENSG00000254409",0.864563099217762,-2.35338192495677,8.10828838832726,0.0044063312964845,0.00920456367502291
"ENSG00000157103",-0.721468789170287,0.646058923187427,8.10553309138413,0.00441303411599506,0.00921767435267484
"ENSG00000116774",0.721529075090264,6.35501055749621,8.10275870902566,0.00441979385420572,0.00923090137267322
"ENSG00000169189",-0.448943865538796,5.76273221354571,8.0992466314435,0.00442836609718266,0.00924791095273248
"ENSG00000269473",-0.731127945892063,-0.594753725643845,8.09512437495334,0.00443844925674277,0.00926807224001718
"ENSG00000168724",-0.407464063893215,6.1548167683668,8.0927637375233,0.00444423396775897,0.00927925476619343
"ENSG00000089289",0.450844234373421,5.76597735436961,8.08938385993432,0.00445252967985106,0.00929488571354875
"ENSG00000258811",0.846195285165425,-2.15839164692719,8.08936312577631,0.00445258061925875,0.00929488571354875
"ENSG00000165118",-0.464252486001492,4.70268854708059,8.08900587376542,0.00445345840451597,0.00929582005455768
"ENSG00000105364",-0.560938287288759,4.45344074615182,8.08772981662962,0.00445659517676729,0.00930118849239362
"ENSG00000112599",0.890174765580595,0.709198475973384,8.0876094285863,0.00445689122779728,0.00930118849239362
"ENSG00000163528",-0.438644933396291,3.93818791605256,8.08659916490249,0.00445937639667376,0.00930547611582101
"ENSG00000172724",2.20352562565773,3.52697016632972,8.08153795153629,0.00447184783906478,0.00933059946953571
"ENSG00000165916",-0.507941771925243,6.61094768533905,8.07950831280542,0.00447685908583297,0.00934015362814318
"ENSG00000158859",-1.11340000138353,5.25199506671166,8.07478077656766,0.00448855371575433,0.00936364826124923
"ENSG00000285677",-0.800350327552146,-1.95713426557502,8.07006877952646,0.00450024086077683,0.00938712274540649
"ENSG00000104853",-0.399266803148838,7.13202511541529,8.06626528452469,0.00450969725022059,0.00940593997903152
"ENSG00000198785",0.846287349566173,0.755083902760061,8.06489225593521,0.00451311589291452,0.00941216178111156
"ENSG00000154485",0.706720950737917,-0.960283897824524,8.06429673302342,0.00451459947927334,0.00941425049834664
"ENSG00000212907",0.551474822044426,9.23275194681772,8.06414049112675,0.00451498879648122,0.00941425049834664
"ENSG00000197168",-0.822200444156694,2.51765380523871,8.06362245936738,0.00451627985156449,0.00941603387037876
"ENSG00000165672",-0.427720940302362,7.59420291194375,8.06314196961711,0.00451747767931733,0.00941762254652087
"ENSG00000111605",-0.391064898377127,6.54728596248968,8.06088825379459,0.00452310035594917,0.00942843454479544
"ENSG00000269220",0.959887112668774,-1.57261875850724,8.05817456609898,0.00452988004958656,0.00944165603467409
"ENSG00000164647",0.922241581947344,4.2657249691106,8.0564034249149,0.0045343105289755,0.00944997896509477
"ENSG00000164117",0.448575643093905,4.6454550611744,8.05601601141831,0.00453528022523138,0.00945108835054486
"ENSG00000174718",0.424077565011458,6.26139591374765,8.0549333109638,0.00453799134514261,0.00945582613171085
"ENSG00000248866",0.619858940423943,1.55238652697364,8.05444476123662,0.00453921523110104,0.00945677568947042
"ENSG00000185567",0.807021859371632,5.78966257169737,8.05440200591639,0.00453932235520118,0.00945677568947042
"ENSG00000267128",-1.01338111462596,-0.747003738971228,8.05166713897182,0.00454617995744161,0.00947014909094748
"ENSG00000179023",1.54748420298012,4.10261511039209,8.05105422476308,0.00454771826919488,0.0094724403663739
"ENSG00000119314",-0.61597501640861,7.36791029353399,8.04889874117913,0.00455313238229461,0.00948280332690332
"ENSG00000121897",0.523764730690768,3.64237492634045,8.04658453151777,0.00455895248829733,0.00949400976938404
"ENSG00000166483",0.654366121059421,6.60695522345155,8.04628451635777,0.00455970756395513,0.00949466715254337
"ENSG00000266289",-0.784169723453756,-2.21922662155575,8.04246980024203,0.00456931952181148,0.00951376529459457
"ENSG00000068354",0.451155012329947,4.29490425681081,8.04103855828366,0.00457293114978555,0.00952036769289587
"ENSG00000163510",0.382749996943705,5.26537808592897,8.04060906558196,0.00457401550825635,0.00952170781333364
"ENSG00000037637",0.412343559530533,5.14497128056609,8.03904246444686,0.00457797299269611,0.00952902807303512
"ENSG00000124191",0.893259234656845,1.84651110340672,8.03669550760943,0.00458390830623207,0.00954046336746895
"ENSG00000112319",1.45603179995889,0.290761182747827,8.03126265102148,0.00459767776090206,0.00956820004406931
"ENSG00000268379",0.934584234688581,-1.99233051296001,8.02993855057981,0.00460104004362819,0.00957427516012308
"ENSG00000197021",-0.493072449655135,4.21498593815514,8.02815138492105,0.00460558215718615,0.00958280397231375
"ENSG00000231500",0.651519440501014,10.3365865737135,8.02624940870874,0.00461042108002246,0.00959033804906069
"ENSG00000067208",0.493855401731306,4.64720874791221,8.02622075491561,0.00461049401929805,0.00959033804906069
"ENSG00000170270",-0.534442556873067,3.42758231855748,8.02620481290379,0.00461053460077946,0.00959033804906069
"ENSG00000279744",0.73225779336319,-1.55133877081222,8.02372079625771,0.00461686228150605,0.00960257581853718
"ENSG00000159496",0.97559485763093,-1.3418819681695,8.02232023655703,0.00462043390756215,0.00960907948744976
"ENSG00000245164",1.27380736989151,0.583632825056153,8.02001917816599,0.00462630804376939,0.00962036995570868
"ENSG00000213171",1.02890952133739,-0.0269029279269373,8.0177027386229,0.00463222912737032,0.00963175586838123
"ENSG00000138069",-0.390926004167879,7.59986105727625,8.01701205490713,0.00463399608699122,0.00963450278530802
"ENSG00000134590",0.521236738667742,6.00755874217941,8.0097400899696,0.00465264149472534,0.00967233763883252
"ENSG00000105821",-0.442675376632351,4.87004415569592,8.0091619579631,0.00465412710712215,0.00967449528914819
"ENSG00000230333",1.08278113235441,0.325973439530747,8.0086254288855,0.00465550624567244,0.00967643121936226
"ENSG00000196220",0.682766062978267,3.93419140153084,8.00754452984387,0.00465828594171855,0.00968127754435456
"ENSG00000105426",1.02492999087526,6.46845521079146,8.00667730658392,0.00466051736017915,0.00968498356595029
"ENSG00000104368",1.14023907857294,7.67460600093487,8.0051130271804,0.00466454510002051,0.00969242143679614
"ENSG00000272872",0.825758191159727,-1.79892410507144,8.00068163700457,0.0046759743958415,0.00971523603320608
"ENSG00000282728",1.11461846065823,-1.29255345949985,8.00016330834832,0.00467731311401872,0.00971708314274747
"ENSG00000267809",-0.605314492722189,0.190737007420555,7.99822902285577,0.00468231235545736,0.00972653387586258
"ENSG00000120659",-1.51711870967198,1.42086105783671,7.98877844375745,0.00470681613852538,0.00977649554179144
"ENSG00000169826",-0.42045241409146,5.36906754013307,7.9884639592565,0.00470763378646316,0.00977725402325028
"ENSG00000204920",0.621942310132358,1.59746162902998,7.98749857602086,0.00471014465059168,0.00978152865064729
"ENSG00000124343",1.38248901767664,3.54911348754949,7.98700725093828,0.00471142306115912,0.00978324327364273
"ENSG00000169020",-0.559175010113835,2.64527662928848,7.98393419638824,0.00471942706327049,0.00979892187788496
"ENSG00000121964",0.542895831540142,4.62813281204297,7.98229057410459,0.00472371368491014,0.00980687983316086
"ENSG00000269951",1.05158935710653,-1.41081115962962,7.98123405036477,0.00472647122778014,0.00981166205109744
"ENSG00000100722",0.385148058081609,5.80610683368441,7.97581120233846,0.00474065077151349,0.00984015195685528
"ENSG00000260615",0.813328134729372,-1.7380746388055,7.96847583638075,0.00475990010263969,0.00987915871845533
"ENSG00000181817",-0.476509232826561,4.37211799944742,7.96784771407523,0.00476155210577743,0.00988163829251237
"ENSG00000164756",-2.38848008625706,7.53824474776503,7.9625634033377,0.00477547333783517,0.00990957724804978
"ENSG00000224805",-0.842136889515467,-0.518520447816117,7.9613863153904,0.0047785799548216,0.0099150716020535
"ENSG00000091129",-1.14766332174678,3.70842490043275,7.95901370604322,0.00478484809753737,0.00992670942068685
"ENSG00000261557",0.670522315285667,-1.65465968515941,7.95891554242864,0.00478510761411858,0.00992670942068685
"ENSG00000211956",1.60441293409847,3.241622880699,7.95771314793654,0.00478828756568364,0.00993235266576673
"ENSG00000101333",1.05768372298842,4.69596608688096,7.95193152937853,0.00480360819950175,0.00996317584707562
"ENSG00000256806",0.70821849054196,1.33452407520968,7.94973649936423,0.00480943785034469,0.00997430972936443
"ENSG00000235238",-0.733937295084954,-2.12928488586001,7.94942682596864,0.00481026087358771,0.00997485871196735
"ENSG00000118523",0.761338886274074,8.57925864567788,7.94928952873342,0.00481062581624453,0.00997485871196735
"ENSG00000066583",-0.701979116140158,5.68435244543848,7.94756961211682,0.00481519982781905,0.00998338494334235
"ENSG00000117360",-0.506897578110043,6.00834554994314,7.94455406410541,0.00482323018738902,0.00999907491980255
"ENSG00000166800",0.726545180327133,-1.98007470895779,7.94358308512381,0.00482581879268442,0.0100034816262783
"ENSG00000204315",-0.590910781480799,2.85774124272304,7.94186071853752,0.00483041406073664,0.0100120467169686
"ENSG00000246596",1.00747925391915,0.561479984491252,7.93937455784235,0.00483705499138261,0.010024849822923
"ENSG00000112473",-0.54837212357896,7.17084184026523,7.93726399599745,0.00484269993703178,0.0100355864811914
"ENSG00000175283",-0.501661509372313,4.46918315067521,7.93581634778608,0.00484657572228344,0.0100426551790469
"ENSG00000165526",0.509964763219426,4.60940110161282,7.93406320558175,0.00485127363703348,0.010051425903636
"ENSG00000270060",0.62044388978278,-0.75278372466889,7.93235618661838,0.00485585241268058,0.0100599481239887
"ENSG00000237101",-0.905988263394465,-2.03313740808521,7.92999772156334,0.00486218582162996,0.0100721034640763
"ENSG00000111707",-0.499578290775005,6.42880294693299,7.92801979194327,0.00486750383101314,0.0100821532573363
"ENSG00000183773",-0.878012500122923,0.254885901399126,7.92671197875061,0.00487102336941513,0.0100884762739693
"ENSG00000141965",0.85816141692686,1.00777619285914,7.92613224780076,0.00487258434914484,0.0100907420563851
"ENSG00000196890",-1.60928016885351,0.542924587556457,7.92590009788386,0.00487320957737352,0.0100910697218866
"ENSG00000106355",-0.431408679926753,5.11688381465134,7.92411602521624,0.00487801718630036,0.0101000570488289
"ENSG00000259251",1.01172208365682,-2.42632024890002,7.92188550092376,0.00488403466342414,0.0101115474760246
"ENSG00000134152",0.430068548541601,4.56373138717442,7.92037999351329,0.00488810047464102,0.0101189955025908
"ENSG00000240571",-0.928697648053209,-1.85742252483005,7.91936730543445,0.00489083730533085,0.0101236912054401
"ENSG00000117000",0.451557120329262,5.36483815018416,7.91648063663141,0.00489864721598483,0.010138885923659
"ENSG00000179832",-0.53639719036077,5.44563993251133,7.91593963300743,0.00490011231978651,0.010140077392262
"ENSG00000225383",1.24153495505671,-0.761335143168167,7.91592150228987,0.00490016142771196,0.010140077392262
"ENSG00000162522",-0.54047283433829,7.77849468079048,7.91433772461334,0.00490445310171108,0.0101479864619145
"ENSG00000273253",0.687517637991979,-1.08545212184262,7.9115728650869,0.00491195441693168,0.0101621343585942
"ENSG00000155906",-0.761668185443111,5.62852057759723,7.91138002648695,0.00491247804146225,0.0101621343585942
"ENSG00000278867",0.66921315651797,-1.02199417468426,7.91129771281187,0.00491270156932038,0.0101621343585942
"ENSG00000117448",-0.454580823524852,6.68568792516062,7.90843102413746,0.00492049270742351,0.0101772763876718
"ENSG00000281538",0.89855558144044,-1.87951060980141,7.9057012619116,0.00492792340603294,0.0101916700763361
"ENSG00000242242",1.10585565655317,-1.63598416340672,7.9046327777933,0.00493083504425019,0.0101967158231561
"ENSG00000181215",-1.23955612003291,-1.29678609332891,7.90424949132836,0.00493187993378984,0.0101979006324718
"ENSG00000124422",0.502038641995056,7.5020263530123,7.90184784955377,0.00493843226416353,0.010210208284638
"ENSG00000125850",-0.805682245292956,3.44641559458411,7.90172152199991,0.00493877716544964,0.010210208284638
"ENSG00000088002",-1.10133145339304,3.23023336640816,7.90126544382968,0.00494002256082976,0.0102111837319064
"ENSG00000182379",-1.23504420412512,1.3457862335506,7.90120262286886,0.00494019412871849,0.0102111837319064
"ENSG00000276115",0.718248411888709,-1.07644638864723,7.90089895626868,0.00494102354639576,0.010211921261647
"ENSG00000173545",-0.4566090431631,4.89055182080885,7.90040374575778,0.00494237644058087,0.0102137404483619
"ENSG00000116141",1.01541975304808,4.04493525425438,7.89718272767498,0.00495118534218325,0.0102309125329031
"ENSG00000253978",-0.835493103077665,-1.42239004477072,7.89701923920793,0.00495163287991027,0.0102309125329031
"ENSG00000259417",0.931993360767586,-0.901838848048779,7.89535328885936,0.00495619564786115,0.0102393608910014
"ENSG00000196090",1.57778464653077,5.54261726895064,7.89192846399295,0.0049655891488088,0.0102577868381894
"ENSG00000271789",0.908873240078817,-2.24399069317708,7.89089565770909,0.00496842545574397,0.0102626648740766
"ENSG00000111424",-0.674335364369433,5.56844770721625,7.88825601665158,0.00497568197795364,0.0102766713993139
"ENSG00000214182",-0.646042454052302,0.542253289542724,7.88689043885761,0.00497944026594633,0.0102834507566251
"ENSG00000162377",-0.481533861477927,4.95154682173476,7.87830864101595,0.00500312504326864,0.0103313767139668
"ENSG00000197530",0.814514668553477,3.89591409388566,7.87759265416861,0.00500510626570665,0.0103344802856559
"ENSG00000136925",0.528642948315578,3.92340034346673,7.87508137009605,0.00501206161506578,0.010347852797472
"ENSG00000253921",0.746525489969224,-1.69348315435271,7.8734760632651,0.00501651289436641,0.0103560533697783
"ENSG00000016391",1.02493068617788,5.57140912841908,7.87320155205396,0.00501727447673781,0.0103566361189674
"ENSG00000163785",0.41885300104691,6.47108269710279,7.87204247085499,0.00502049143988817,0.0103622866590031
"ENSG00000170482",-1.01246154799744,0.697488236796558,7.86857323048977,0.00503013268295829,0.0103811945571502
"ENSG00000280693",0.858882338459906,-1.97737143121586,7.86785038433963,0.00503214389302835,0.0103843534753659
"ENSG00000156990",-0.430225652808543,4.4493919965882,7.86724784014052,0.00503382100733451,0.0103867643153297
"ENSG00000147166",-0.635353590670558,-1.43464752459988,7.86708529142687,0.00503427354102407,0.0103867643153297
"ENSG00000110436",-1.15066258700158,4.5067607985075,7.86372005668447,0.00504365163382657,0.0104051197731263
"ENSG00000006007",-0.467477784496252,6.56802145962724,7.86209627690236,0.00504818307968071,0.0104134739843189
"ENSG00000188191",0.754595465002893,4.13081693991196,7.86113888297296,0.00505085680147802,0.0104179948230562
"ENSG00000159450",-0.89564343046705,-0.593751302608839,7.85932697863311,0.00505592087203655,0.0104274447077375
"ENSG00000198074",-1.13621627780807,1.10475085283251,7.85840480946139,0.00505850021852449,0.0104317687270354
"ENSG00000138468",0.452636044728134,4.80070833190379,7.85594762132502,0.00506537962748494,0.0104449587738042
"ENSG00000181274",-0.656704630552914,3.94114969046663,7.85475391481064,0.00506872509718556,0.0104508599141208
"ENSG00000179593",1.27496488682176,3.99223967817558,7.85415201027438,0.00507041284254582,0.0104533423052886
"ENSG00000109320",0.406987766011925,6.2319318940818,7.84986210108479,0.00508245838228251,0.0104771761805343
"ENSG00000163125",-0.463902071823624,6.89459202218002,7.84860506537087,0.00508599350625839,0.010483463482136
"ENSG00000140943",0.477827717327991,7.54375919290011,7.84251193857878,0.00510316456940088,0.0105178538740571
"ENSG00000278709",-0.780196365307841,1.30458226792689,7.84043239641101,0.00510903844809948,0.0105289559166937
"ENSG00000205707",0.44143404596285,4.31414051175688,7.83686166175998,0.00511914043008026,0.0105487684925781
"ENSG00000245958",0.542189692370939,2.93763510426806,7.83294746920189,0.00513023748098322,0.0105706275854949
"ENSG00000230183",0.863846412765627,-2.16336574144034,7.83231896758688,0.0051320216166623,0.0105732954894011
"ENSG00000278385",-0.868099289381727,0.70016046395328,7.82998479163284,0.00513865320930687,0.010585948950968
"ENSG00000205758",0.420194209956386,4.58348363904525,7.82829851239294,0.00514344950546575,0.010594819534233
"ENSG00000130165",-0.527920303382662,5.46792808795863,7.82677696341396,0.00514778117391811,0.0106027314465754
"ENSG00000214389",0.801965724731869,0.880029248303657,7.82615561464907,0.00514955114873363,0.0106053661095917
"ENSG00000267680",0.516577523848216,3.37992148538366,7.82579310349413,0.00515058408491817,0.0106064825032795
"ENSG00000286859",-0.697239372620873,-1.87746463592986,7.82543374885681,0.00515160823536935,0.0106075805936593
"ENSG00000172590",-0.492453031555563,4.63075623456991,7.82520698155033,0.00515225462252448,0.0106079007035263
"ENSG00000145945",0.992996903119497,3.15721358944704,7.82174491501885,0.00516213331471387,0.0106272271974407
"ENSG00000265943",0.842528811141512,-0.829109740338574,7.82073224743476,0.00516502651723208,0.0106321704281557
"ENSG00000185798",-0.472864589142617,3.31416769837225,7.81771696499561,0.00517365100328281,0.0106489093997842
"ENSG00000224097",0.715885861054273,-1.76971186863748,7.81675164258193,0.00517641517510786,0.0106535840655044
"ENSG00000163016",0.725198839618217,0.494688057006654,7.81613072766678,0.00517819394180898,0.0106562299709151
"ENSG00000172728",0.663938452902765,3.35694842213225,7.81568054207676,0.005179484001064,0.0106578697547844
"ENSG00000279789",-0.719771167947318,0.870069237141299,7.81476337982445,0.00518211324994768,0.0106622646262492
"ENSG00000214973",-0.72977806627401,-2.11428349254954,7.81402844788878,0.00518422107698418,0.0106655859308268
"ENSG00000178188",0.525944583483554,5.5390670465362,7.8113525952948,0.00519190296181592,0.0106803731149008
"ENSG00000145779",0.723948834409272,4.81761746798981,7.81060757980545,0.00519404382952019,0.0106837600255376
"ENSG00000149927",-1.03249416377081,1.60082929359252,7.80998216839738,0.00519584169903607,0.0106864408369285
